player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,15,9,0,66.7,0,1,23,91.8,89.8,85.6,54.6,56.1,49.8,0,0,5,40,15.9,13,4,0,51.9,12,0,136,8,700,1045,13,0,0,13,0,830,1032,4,341,58,10,60,18,0,0,146,66,12.2
Julius Peppers,1010,ED,GB,15,7,0,100.0,1,2,12,51.9,61.3,56.7,71.5,46.6,50.3,8,34,0,14,13.8,4,0,3,142.7,4,10,19,1,42,662,635,5,56,497,77,0,27,419,201,7,21,18,4,52,1,35,32,8.8
Dwight Freeney,1019,ED,ARZ,10,1,0,100.0,0,3,1,46.2,78.5,88.0,79.3,56.0,75.8,4,21,0,41,50.0,1,0,0,118.8,1,7,8,0,9,238,229,0,3,223,3,0,9,202,27,1,7,0,1,32,0,41,42,41.0
James Harrison,1251,ED,PIT,14,7,1,70.0,0,2,25,74.1,84.0,55.4,84.0,69.1,72.0,10,27,0,15,12.1,4,1,2,78.3,7,5,48,0,83,542,471,0,0,470,1,0,71,265,194,22,21,22,10,42,0,43,37,6.1
Terence Newman,1321,CB,MIN,15,7,0,58.1,0,0,18,67.2,70.0,87.0,68.3,74.3,69.4,0,2,3,72,8.5,5,9,4,81.1,50,0,87,731,551,883,9,0,0,9,0,44,874,2,330,12,12,47,86,2,4,611,196,12.2
Kevin Williams,1325,DI,NO,15,6,1,,0,2,20,55.7,69.4,59.6,63.3,71.3,57.8,2,19,0,,10.3,3,0,2,0.0,0,0,0,0,0,514,514,13,485,1,15,0,0,254,260,0,17,20,0,21,0,0,0,
Terrell Suggs,1326,ED,BLT,1,0,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,7,48,48,0,0,48,0,0,0,27,14,0,0,0,0,1,0,0,0,
Calvin Pace,1334,ED,NYJ,15,0,0,60.0,0,1,22,62.2,63.9,73.7,61.9,62.0,55.2,4,8,0,14,14.3,2,1,1,74.6,6,3,8,0,70,463,438,0,0,434,4,1,25,211,182,16,10,12,10,15,0,54,24,9.0
Charles Tillman,1351,CB,CAR,11,8,0,54.8,0,2,5,59.3,63.4,58.9,68.4,83.2,79.0,1,0,2,48,5.7,3,5,2,72.7,34,0,37,594,456,673,8,0,0,8,0,7,665,6,211,26,10,42,62,1,1,491,130,14.4
Rashean Mathis,1355,CB,DET,7,2,0,80.0,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,0,0,1,50,11.1,4,2,1,107.6,32,0,28,388,248,434,4,0,0,4,0,1,430,2,184,13,13,30,40,0,1,413,173,12.9
Cory Redding,1381,DI,ARZ,11,4,1,,1,0,1,68.1,67.1,21.2,55.2,64.9,26.5,0,5,1,,22.2,2,0,2,0.0,0,0,1,0,1,179,178,27,134,10,7,0,1,115,63,0,3,3,0,5,0,0,0,
Robert Mathis,1447,ED,IND,14,1,0,50.0,0,1,14,87.0,66.0,47.8,62.3,51.9,52.8,8,17,0,40,23.1,3,0,3,95.8,1,6,11,0,43,507,489,0,0,489,0,0,18,308,156,7,14,9,2,31,0,40,38,40.0
Chris Clemons,1585,ED,JAX,15,3,1,66.7,0,1,15,52.1,42.1,40.7,52.4,40.1,32.4,8,20,0,14,26.3,5,0,5,91.0,2,3,1,0,14,615,614,0,0,608,6,0,1,439,162,0,12,11,3,31,0,24,22,12.0
Colin Cole,1589,DI,CAR,2,1,0,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,13,31,0,5,0,0,34,15,0,0,0,0,1,0,0,0,
Cullen Jenkins,1637,DI,NYG,15,4,1,50.0,0,0,21,63.9,65.0,58.1,65.5,60.7,67.0,8,23,0,18,13.6,3,0,3,81.3,1,3,5,0,13,692,686,175,373,81,57,0,6,475,204,1,13,15,2,34,0,18,9,18.0
DeAngelo Hall,1729,CB,WAS,10,7,0,64.0,0,1,32,60.0,58.5,0.0,60.0,59.6,78.4,0,0,0,40,7.7,4,1,2,118.1,16,0,30,132,277,385,12,0,0,12,0,181,373,1,107,30,9,41,25,0,2,216,26,13.5
Vince Wilfork,1742,DI,HST,15,6,0,,0,0,13,60.0,72.1,73.0,53.7,78.5,66.5,1,9,0,,5.0,1,0,1,0.0,0,0,1,0,0,534,533,248,270,0,15,0,1,267,267,0,13,13,0,10,0,0,0,
Jason Babin,1748,ED,BLT,2,0,0,100.0,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,1,1,0,16,100.0,1,0,3,118.8,1,0,0,0,3,29,29,0,0,29,0,0,0,24,2,0,0,0,1,2,0,16,19,16.0
Karlos Dansby,1754,LB,CLV,15,10,1,75.0,1,1,8,79.4,74.4,55.0,63.7,64.3,76.3,4,5,3,27,6.7,7,0,2,64.8,33,0,824,4,478,977,91,0,0,91,0,11,886,76,423,47,47,87,44,9,0,302,242,9.2
Daryl Smith,1760,LB,BLT,15,21,0,82.4,0,0,3,54.1,63.7,90.0,58.3,73.0,50.9,1,6,1,35,14.2,17,2,0,99.2,42,3,877,2,484,921,15,0,0,15,0,3,906,68,369,24,44,82,51,10,1,418,212,10.0
Dwan Edwards,1772,DI,CAR,11,2,1,0.0,0,0,5,67.0,50.7,85.3,51.0,43.5,73.2,1,10,0,,0.0,0,0,0,39.6,0,1,1,0,5,345,343,21,205,0,117,0,2,257,83,0,6,6,1,12,0,0,0,
Randy Starks,1792,DI,CLV,14,4,1,,1,0,8,49.6,63.9,35.5,62.3,69.1,49.6,4,13,0,,14.3,4,0,3,0.0,0,1,6,0,3,440,434,34,308,4,88,0,6,256,181,0,18,20,0,18,0,0,0,
Will Allen,1832,S,PIT,12,10,0,69.6,0,2,25,62.6,67.8,60.8,77.3,72.3,46.0,0,4,1,75,16.9,14,4,1,131.2,32,3,219,22,448,735,32,0,0,32,0,328,703,24,263,133,29,59,46,7,7,448,239,14.0
Jared Allen,1847,ED,CAR,14,5,3,40.0,0,0,5,60.0,58.5,70.7,58.0,58.0,72.7,20,12,1,9,9.1,2,0,2,9.2,2,3,1,0,22,608,605,0,1,593,11,0,3,368,218,2,11,15,5,35,0,16,17,8.0
Antonio Smith,1856,DI,DEN,15,0,2,,1,0,10,60.0,56.3,65.1,58.5,53.8,52.5,5,17,0,,25.0,2,0,1,0.0,0,3,0,0,0,345,345,18,217,9,101,0,0,265,80,0,9,6,0,25,0,0,0,
Mike Adams,1972,S,IND,12,6,0,80.0,0,3,14,51.6,60.1,60.5,91.4,72.7,71.2,0,2,5,80,14.9,10,1,1,98.2,28,1,144,8,446,769,18,0,0,18,0,497,751,10,313,102,9,51,35,3,2,464,253,16.6
Malcom Floyd,2044,WR,SD,1,0,0,,0,0,27,60.0,60.0,66.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Adam Jones,2223,CB,CIN,13,5,0,65.2,1,1,7,76.7,77.0,36.3,83.1,74.8,63.7,0,0,3,24,13.0,9,3,3,68.8,43,1,26,724,530,773,10,0,0,10,0,3,763,0,243,10,21,55,66,1,1,416,174,9.7
Antrel Rolle,2225,S,CHI,7,2,0,86.7,0,0,6,65.3,68.6,79.9,57.7,71.3,74.1,0,1,0,35,10.3,4,1,0,98.1,13,0,53,9,234,388,1,0,0,1,0,300,387,2,152,25,14,33,15,1,0,113,42,8.7
DeMarcus Ware,2228,ED,DEN,10,4,0,100.0,2,1,10,58.5,70.8,0.0,80.7,63.4,75.5,9,19,0,12,6.3,1,0,6,87.5,4,7,6,0,29,373,364,0,0,364,0,0,9,222,122,3,12,11,4,35,0,20,10,5.0
Thomas Davis Sr.,2231,LB,CAR,15,15,0,74.7,0,4,5,77.6,74.0,70.1,73.4,58.1,69.1,6,12,3,29,12.0,12,2,1,95.6,56,6,741,4,537,945,103,0,0,103,0,12,842,103,305,84,48,73,75,24,5,464,280,8.3
Derrick Johnson,2232,LB,KC,15,15,0,69.1,0,1,16,83.1,87.3,75.4,55.8,86.5,70.1,3,10,2,19,11.9,14,6,2,66.7,38,4,921,5,594,1007,50,0,0,50,0,0,957,74,339,31,54,89,55,17,0,293,240,7.7
Jonathan Babineaux,2276,DI,ATL,15,1,1,0.0,0,1,2,68.1,70.8,87.4,61.2,64.2,37.7,8,18,1,,14.8,4,0,0,0.0,0,2,0,0,13,509,509,32,344,12,121,0,0,364,132,0,19,22,1,28,0,0,0,
Justin Tuck,2291,DI,OAK,5,3,3,,0,0,23,65.2,67.5,84.0,60.3,64.8,60.7,5,3,0,,13.3,2,0,0,0.0,0,1,2,0,1,244,242,14,94,23,111,0,2,166,77,0,9,10,0,9,0,0,0,
Chris Canty,2349,DI,BLT,9,1,1,,0,0,3,63.1,74.3,84.3,61.9,73.7,75.5,3,8,0,,6.7,1,0,0,0.0,0,1,0,0,1,281,281,12,129,46,94,0,0,160,120,0,11,13,0,12,0,0,0,
Trent Cole,2363,ED,IND,14,8,2,71.4,1,2,14,67.6,71.3,32.1,69.6,70.8,50.3,6,24,0,14,13.3,4,0,4,85.4,5,3,8,0,44,529,508,2,60,434,12,0,21,289,196,12,18,18,7,33,0,40,45,8.0
C.J. Mosley,2408,DI,MIA,11,0,0,,0,0,17,60.0,53.3,54.6,57.5,53.4,71.8,3,4,0,,0.0,0,0,2,0.0,0,0,0,0,1,217,217,15,158,0,44,0,0,126,90,0,5,6,0,7,0,0,0,
Jay Ratliff,2441,DI,CHI,2,1,0,,0,0,6,,58.5,79.8,50.2,65.0,71.4,1,1,0,,0.0,0,0,0,0.0,0,0,2,0,0,78,76,4,42,0,30,0,2,47,31,0,2,4,0,2,0,0,0,
Lorenzo Alexander,2476,ED,OAK,3,0,0,,0,0,23,63.7,73.2,75.1,66.0,65.2,69.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,5,18,15,0,0,15,0,0,3,1,12,3,1,1,0,1,0,0,0,
Brandon Browner,2512,CB,NO,15,7,0,64.6,2,0,20,28.3,27.9,0.0,49.1,54.6,40.1,0,0,1,90,17.5,14,8,22,119.0,53,0,98,682,585,956,29,0,0,29,0,31,927,9,362,116,9,59,82,0,6,861,323,16.2
Ahmad Brooks,2945,ED,SF,13,7,0,100.0,1,0,28,60.0,52.3,8.4,50.9,65.0,38.8,3,25,0,17,23.3,10,1,9,100.5,8,7,19,0,113,709,656,0,5,647,4,1,53,298,298,33,26,26,8,35,0,65,61,8.1
Mario Williams,2946,ED,BUF,14,2,1,100.0,0,0,4,54.6,53.7,84.2,47.7,63.4,37.8,6,23,0,14,22.2,4,0,1,95.8,3,4,9,0,27,826,815,0,24,714,77,0,11,508,291,2,13,12,3,33,0,21,21,7.0
A.J. Hawk,2950,LB,CIN,15,4,0,73.3,0,0,7,58.2,64.2,79.0,68.5,66.5,63.9,0,1,0,18,11.1,3,1,0,91.8,11,1,193,0,116,261,21,0,0,21,0,0,240,9,136,47,9,20,15,2,0,103,78,9.4
Donte Whitner,2953,S,CLV,13,10,0,56.7,0,1,8,73.7,74.1,83.7,56.4,70.4,73.3,0,1,0,40,11.4,10,4,0,101.0,17,1,233,19,442,798,14,0,0,14,0,433,784,15,341,99,20,68,30,2,2,212,107,12.5
Haloti Ngata,2957,DI,DET,13,5,3,,0,0,11,58.4,70.6,75.2,66.8,68.0,59.0,4,22,0,,8.3,2,0,1,0.0,0,3,3,0,4,555,552,42,454,5,51,0,3,357,194,0,16,17,0,29,0,0,0,
Chad Greenway,2962,LB,MIN,15,10,0,84.8,1,0,18,60.7,51.1,54.5,58.7,43.8,73.0,2,2,1,26,9.7,6,0,2,85.4,28,3,512,0,297,606,32,0,0,32,0,29,574,31,278,33,27,46,33,7,0,248,168,8.9
Antonio Cromartie,2964,CB,NYJ,14,4,0,51.9,1,0,22,49.9,51.6,88.5,,56.6,27.8,0,0,0,54,22.2,8,9,4,118.0,40,0,47,692,571,830,24,0,0,24,0,1,806,0,259,66,7,24,77,0,7,782,336,19.6
Tamba Hali,2965,ED,KC,14,11,1,80.0,1,2,16,57.9,83.0,78.8,83.9,69.1,69.0,10,55,0,30,11.4,5,0,1,118.8,8,7,12,0,74,827,800,0,0,798,2,0,27,489,264,15,22,28,10,72,0,127,67,15.9
Manny Lawson,2967,LB,BUF,15,5,2,90.0,0,0,4,70.7,63.5,73.6,49.2,60.4,45.6,3,4,0,11,14.6,7,1,1,86.7,18,1,202,14,259,647,382,0,1,381,0,3,265,113,275,46,26,36,20,8,0,96,71,5.3
Johnathan Joseph,2969,CB,HST,15,6,0,57.5,0,1,13,80.7,78.0,87.4,,51.9,58.4,0,0,1,53,12.3,8,15,2,76.2,50,0,77,708,527,830,0,0,0,0,0,4,830,0,303,41,14,51,87,0,2,487,164,9.7
DeMeco Ryans,2978,LB,PHI,13,14,0,76.7,0,1,24,55.5,56.3,50.6,52.9,61.0,54.6,1,3,1,39,15.9,10,4,2,124.0,23,0,537,0,241,572,5,0,0,5,0,0,567,45,286,30,21,39,30,4,3,278,146,12.1
D'Qwell Jackson,2979,LB,IND,15,25,0,66.1,0,1,14,59.8,60.9,90.5,46.7,66.0,64.1,0,12,1,34,13.5,20,7,2,95.5,37,2,958,1,490,1031,10,0,0,10,0,7,1021,125,416,54,57,103,56,14,2,456,232,12.3
Roman Harper,2988,S,CAR,15,6,0,64.7,0,0,5,60.9,60.2,40.0,50.3,62.3,77.8,1,3,0,54,7.4,5,6,3,127.9,22,0,244,21,578,879,57,0,0,57,0,444,822,13,288,112,22,57,34,4,3,347,135,15.8
Tim Jennings,3007,CB,TB,5,2,0,62.5,2,0,30,38.9,45.4,26.6,,79.0,61.0,0,0,0,59,11.8,2,1,4,126.0,15,0,14,223,152,275,16,0,0,16,0,0,259,0,123,22,3,13,24,0,3,186,66,12.4
Darryl Tapp,3008,ED,DET,15,4,0,,0,2,11,65.1,70.5,89.5,58.5,70.9,59.4,4,8,0,,9.1,2,0,0,0.0,0,2,1,0,2,387,386,0,7,373,6,0,1,207,178,0,12,16,0,14,0,0,0,
James Anderson,3033,LB,NO,3,3,0,100.0,0,0,20,35.0,30.5,79.9,64.0,39.9,70.7,1,0,0,13,5.6,1,0,0,141.1,8,0,91,1,52,108,4,0,0,4,0,1,104,10,46,11,5,14,8,1,1,67,36,8.4
Frostee Rucker,3036,DI,ARZ,12,4,0,,0,1,1,64.1,59.2,73.5,61.5,53.0,67.9,9,13,0,,16.0,4,0,1,0.0,0,3,1,0,2,472,471,28,348,57,38,0,1,290,180,0,19,17,0,25,0,0,0,
Jason Hatcher,3037,DI,WAS,15,3,1,,0,0,32,60.6,70.1,47.7,75.5,58.3,56.0,12,36,0,,26.1,6,0,2,0.0,0,2,1,0,0,540,539,27,365,53,94,0,1,370,170,0,9,14,0,50,0,0,0,
Will Blackmon,3060,CB,WAS,14,3,0,52.4,1,2,32,61.0,61.7,86.9,76.5,57.2,69.8,0,0,1,43,13.3,6,5,4,98.6,33,1,69,324,453,721,0,0,0,0,0,4,721,1,267,324,6,36,63,1,5,500,214,15.2
Stephen Tulloch,3061,LB,DET,15,19,0,82.1,0,1,11,42.6,58.1,57.4,62.8,74.6,66.0,3,2,0,43,10.4,12,1,1,124.2,46,1,650,1,322,687,8,0,0,8,0,2,679,36,329,26,51,84,56,6,4,453,321,9.8
Domata Peko Sr.,3068,DI,CIN,15,2,1,,0,0,7,65.8,59.7,60.6,61.5,56.4,76.8,1,2,0,,0.0,0,0,2,0.0,0,5,1,0,0,498,497,252,233,1,11,0,1,254,244,0,17,17,0,8,0,0,0,
Barry Cofield,3069,DI,NYG,2,0,0,,0,0,21,,51.8,75.6,66.0,49.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,22,22,3,19,0,0,0,0,5,17,0,0,0,0,0,0,0,0,
Elvis Dumervil,3071,ED,BLT,15,7,2,100.0,0,1,3,78.0,71.1,36.3,74.2,59.5,69.0,14,37,0,20,7.9,3,0,5,118.8,1,7,5,0,32,735,727,0,0,727,0,0,8,437,266,3,27,28,1,58,0,20,28,20.0
Kyle Williams,3079,DI,BUF,6,4,0,,0,0,4,59.5,63.6,44.5,59.9,70.0,29.5,5,7,0,,28.6,4,0,2,0.0,0,1,12,0,15,341,329,10,177,39,103,0,12,222,104,0,4,6,0,13,0,0,0,
Rob Ninkovich,3080,ED,NE,15,5,5,68.8,0,1,19,71.1,63.4,91.1,56.5,59.1,68.5,10,23,0,16,7.3,3,1,0,100.3,11,7,27,0,116,827,791,6,8,759,18,0,36,442,269,9,26,33,16,40,1,77,69,7.0
Jeremy Mincey,3136,ED,DAL,13,4,0,0.0,0,0,9,60.8,63.0,73.4,57.0,66.4,55.3,3,14,0,,25.0,5,0,1,39.6,0,0,1,0,4,366,365,11,11,325,18,0,1,215,147,0,9,11,1,17,0,0,0,
Kedric Golston,3141,DI,WAS,14,2,0,,0,0,32,,52.8,52.9,61.5,51.5,70.0,1,3,0,,0.0,0,0,1,0.0,0,0,0,0,0,181,181,122,58,0,1,0,0,80,101,0,1,1,0,4,0,0,0,
Antoine Bethea,3152,S,SF,7,7,0,75.0,0,0,28,49.3,58.3,5.3,91.1,79.9,82.0,2,1,0,35,7.0,3,2,2,152.6,12,1,66,3,266,439,25,0,0,25,0,333,414,10,163,12,9,33,16,4,3,186,57,15.5
Cortland Finnegan,3160,CB,CAR,4,0,0,65.0,1,0,5,64.6,62.3,0.0,74.4,47.4,86.1,1,2,0,40,0.0,0,0,2,84.4,13,0,2,5,115,163,4,0,0,4,0,0,159,9,39,152,8,14,20,3,0,135,85,10.4
Stephen Bowen,3242,DI,NYJ,14,2,0,,0,0,22,59.6,72.0,80.5,60.4,74.3,35.5,0,5,0,,25.0,1,0,0,0.0,0,0,1,0,0,115,114,2,51,14,47,0,1,65,50,0,1,1,0,5,0,0,0,
Tom Johnson,3378,DI,MIN,15,4,0,100.0,0,0,18,60.0,59.0,66.2,65.3,51.3,77.2,11,29,0,10,0.0,0,0,2,108.3,1,5,1,0,2,674,673,31,595,3,44,0,1,442,230,0,25,24,1,45,0,10,8,10.0
Tony McDaniel,3423,DI,TB,13,5,1,,0,0,30,,62.6,35.0,58.9,65.9,75.9,1,3,0,,0.0,0,0,2,0.0,0,1,0,0,0,253,253,15,230,6,2,0,0,104,149,0,16,17,0,5,0,0,0,
Tramon Williams,3558,CB,CLV,15,6,0,56.2,0,0,8,62.7,64.3,61.9,64.8,68.9,71.7,1,0,1,75,9.6,7,9,7,93.3,50,0,89,771,548,967,1,0,0,1,0,4,966,3,416,102,8,60,89,1,3,808,206,16.2
Brent Grimes,3589,CB,MIA,14,3,1,67.1,1,0,17,61.4,65.0,87.1,87.8,70.5,45.0,0,1,4,63,15.0,9,9,3,103.2,55,0,80,798,502,904,2,0,0,2,0,8,902,2,400,16,8,48,82,1,6,810,201,14.7
Calvin Johnson,3618,WR,DET,1,0,0,,0,0,11,60.4,60.4,64.6,,,,0,0,0,,,0,0,1,0.0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Darrelle Revis,3630,CB,NYJ,13,2,0,44.2,0,0,22,67.0,69.2,88.3,59.0,75.0,67.3,0,0,5,61,8.6,3,3,2,51.2,34,0,26,689,547,813,4,0,0,4,0,1,809,1,265,93,7,30,77,0,3,487,161,14.3
Lawrence Timmons,3631,LB,PIT,15,23,2,67.9,0,0,25,42.0,43.0,68.2,68.8,44.2,45.8,3,9,1,38,15.8,19,2,2,95.5,53,3,887,5,521,977,13,0,0,13,0,3,964,100,356,68,42,78,78,15,3,549,273,10.4
Leon Hall,3634,CB,CIN,13,7,0,76.2,0,0,7,77.5,79.6,85.6,60.2,82.6,64.1,0,2,2,29,11.9,7,4,0,92.0,48,0,18,28,464,637,9,0,0,9,0,18,628,20,153,564,18,45,63,2,2,440,232,9.2
Michael Griffin,3635,S,TEN,14,21,0,76.5,0,0,31,55.9,60.0,46.2,55.5,70.1,74.9,0,3,1,41,10.1,11,2,2,109.3,26,2,250,17,447,869,83,0,0,83,0,431,786,37,385,88,33,77,34,5,2,295,133,11.3
Reggie Nelson,3637,S,CIN,15,8,0,44.8,0,0,7,78.1,73.5,90.3,47.1,64.3,51.6,1,4,8,50,12.1,8,5,0,57.5,13,0,166,17,619,975,59,0,0,59,0,649,916,44,312,84,16,50,29,5,2,241,80,18.5
Brandon Meriweather,3640,S,NYG,12,9,2,58.6,0,1,21,51.0,52.3,61.2,72.8,54.3,59.0,0,2,2,76,22.1,15,3,1,113.9,17,0,106,12,480,798,13,0,0,13,0,600,785,8,310,67,10,44,29,2,4,380,128,22.4
Jon Beason,3641,LB,NYG,5,3,0,100.0,0,0,21,38.7,36.7,82.4,47.4,48.6,62.2,0,0,0,12,5.9,1,0,0,101.4,3,0,157,0,60,160,0,0,0,0,0,0,160,9,91,3,4,13,3,0,0,25,11,8.3
Alan Branch,3649,DI,NE,15,4,2,,0,2,19,60.2,63.2,85.8,69.3,54.7,68.3,1,10,0,,4.2,1,0,0,0.0,0,1,1,0,0,386,385,74,268,3,40,0,1,201,185,0,15,19,0,12,0,0,0,
Paul Posluszny,3650,LB,JAX,13,20,0,79.6,0,0,15,63.2,61.9,65.1,60.8,58.8,75.5,5,2,3,38,7.8,10,2,0,91.6,43,1,820,1,504,901,3,0,0,3,0,14,898,56,341,63,53,98,54,8,2,463,257,10.8
Eric Weddle,3653,S,SD,13,14,1,77.8,0,0,27,78.4,75.3,86.9,69.6,60.4,65.6,2,4,0,29,12.2,10,6,0,119.8,21,1,312,7,408,752,52,0,0,52,0,261,700,40,304,120,19,58,27,7,2,184,126,8.8
Lamarr Woodley,3662,ED,ARZ,10,2,0,100.0,0,0,1,56.2,51.7,60.8,54.6,52.1,28.7,1,6,0,12,26.7,4,0,1,96.5,6,1,0,0,44,277,271,0,0,271,0,0,6,105,128,6,9,9,6,8,0,43,37,7.2
David Harris,3663,LB,NYJ,15,22,1,77.8,0,2,22,62.6,68.0,88.6,65.9,68.0,69.1,3,11,0,25,9.3,9,2,1,101.9,42,3,801,10,471,897,35,0,2,33,0,3,862,129,297,48,35,66,54,17,2,296,262,7.0
Justin Durant,3664,LB,ATL,12,12,0,85.2,0,0,2,61.9,58.9,85.1,61.5,52.4,61.5,0,2,0,24,14.0,12,3,0,93.6,52,0,455,6,338,593,57,0,0,57,0,14,536,25,230,61,32,62,61,2,0,394,231,7.6
Josh Wilson,3671,CB,DET,8,2,0,82.1,2,0,11,45.7,52.3,82.2,71.4,70.7,63.7,0,2,0,26,9.4,3,0,2,109.8,23,2,13,5,169,276,2,0,0,2,0,0,274,11,96,256,11,27,28,4,0,290,160,12.6
Charles Johnson,3699,ED,CAR,8,2,1,100.0,0,0,5,65.8,68.3,52.7,63.6,71.4,77.5,3,13,0,4,0.0,0,0,1,83.3,1,1,8,0,12,337,328,0,2,316,10,0,9,228,97,1,6,7,1,17,0,4,5,4.0
Brandon Mebane,3701,DI,SEA,14,7,0,,1,0,29,52.9,56.6,45.7,66.7,54.2,30.0,1,14,0,,15.0,3,0,3,0.0,0,3,3,0,10,469,466,313,147,1,5,0,3,237,222,0,11,10,0,18,0,0,0,
Brian Robison,3718,ED,MIN,15,2,4,100.0,0,0,18,66.7,68.6,92.1,68.8,55.3,54.9,5,44,0,3,18.9,7,0,1,79.2,1,5,21,0,12,832,811,0,70,673,68,0,21,515,305,0,25,28,1,54,0,3,4,3.0
Paul Soliai,3724,DI,ATL,14,6,0,,0,0,2,55.5,65.5,49.9,73.8,61.7,57.1,6,6,0,,10.3,3,0,2,0.0,0,0,1,0,3,357,356,226,130,0,0,0,1,149,205,0,18,20,0,12,0,0,0,
Dashon Goldson,3742,S,WAS,15,11,0,79.5,0,1,32,59.4,57.2,66.8,62.8,51.5,57.1,1,0,1,38,16.8,19,1,2,104.4,31,0,151,7,586,970,20,0,0,20,0,716,950,13,371,76,32,83,39,1,2,293,130,9.5
Tarell Brown,3763,CB,NE,3,0,0,68.8,0,0,19,60.8,58.8,0.0,,59.1,72.6,0,0,0,21,7.1,1,0,0,81.8,11,0,1,82,112,162,2,0,0,2,0,1,160,0,50,76,6,13,16,0,0,86,23,7.8
Corey Graham,3784,S,BUF,15,15,0,73.3,0,0,4,51.0,63.2,66.8,63.9,89.4,91.3,7,4,2,77,2.9,3,1,4,130.5,33,1,245,15,535,930,33,0,0,33,0,438,897,41,354,199,30,84,45,12,5,527,184,16.0
William Gay,3786,CB,PIT,15,4,0,65.8,1,0,25,67.5,69.5,68.6,56.4,76.2,62.5,1,2,1,43,15.4,10,6,3,80.9,50,1,79,397,606,982,47,0,0,47,0,18,935,31,345,440,21,51,76,4,0,537,242,10.7
Trumaine McBride,3837,CB,NYG,14,1,0,73.8,0,1,21,47.7,47.4,83.5,55.1,47.7,31.0,0,2,3,37,25.8,8,1,3,91.5,31,0,23,42,228,315,4,0,0,4,0,3,311,23,64,243,6,22,42,2,3,341,162,11.0
Alan Ball,3853,CB,CHI,14,2,0,72.7,0,0,6,53.2,57.3,83.3,52.0,75.4,65.8,0,0,0,34,10.5,2,2,2,147.0,16,0,37,173,159,247,3,0,0,3,0,3,244,5,83,31,6,15,22,0,3,236,85,14.8
Craig Dahl,3920,S,NYG,14,5,0,60.0,0,0,21,53.3,54.6,84.9,54.8,61.2,45.1,0,2,0,28,14.9,7,2,0,108.9,15,1,134,9,281,429,18,0,0,18,0,218,411,26,122,50,10,35,25,3,2,181,45,12.1
Mike Devito,3928,DI,KC,12,4,0,,0,0,16,,74.9,84.4,57.2,80.8,76.4,0,8,0,,9.5,2,0,0,0.0,0,2,0,0,0,274,274,7,183,15,69,0,0,160,114,0,14,15,0,10,0,0,0,
Jason Trusnik,4083,LB,MIN,2,0,0,100.0,0,0,18,53.4,44.8,75.4,,46.9,26.3,0,0,0,9,40.0,2,0,0,104.2,1,0,23,0,11,33,8,0,0,8,0,0,25,0,22,2,2,3,1,0,0,9,1,9.0
