player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,4,25,25,4.6,37.24,46.92,12.6,0,0,2,4,13,70.9,9,60,1,0,64.0,202,16,25,114.94,931,2,1173
Mike Scifres,1458,P,SD,4,16,16,4.25,33.25,43.56,16.5,0,0,3,1,27,51.6,4,68,2,0,62.5,165,10,16,67.97,532,0,697
Andy Lee,1906,P,CLV,4,16,16,4.59,47.38,52.69,6.5,0,0,0,4,8,74.1,8,67,1,0,62.5,65,10,16,73.41,758,1,843
Donnie Jones,1939,P,PHI,4,26,26,4.46,41.88,46.88,6.9,0,1,3,8,24,62.8,7,60,0,1,50.0,90,13,28,115.91,1089,2,1219
Dustin Colquitt,2316,P,KC,4,18,18,4.52,43.83,48.89,5.7,0,0,1,2,16,84.9,7,62,4,0,50.0,51,9,18,81.3,789,2,880
Sam Koch,3148,P,BLT,4,16,16,4.26,42.44,48.75,8.4,0,0,0,3,3,76.6,4,59,1,0,75.0,101,12,16,68.09,679,0,780
Jon Ryan,3493,P,SEA,4,17,17,4.41,34.71,43.53,22.0,0,0,2,7,29,66.0,10,69,1,0,29.4,110,5,17,74.95,590,2,740
Brett Kern,4580,P,TEN,3,15,15,4.54,35.2,46.6,21.4,0,0,2,4,31,76.0,3,57,1,0,53.3,171,8,15,68.09,528,0,699
Kevin Huber,5066,P,CIN,4,14,14,4.51,42.43,48.29,12.4,0,0,4,2,7,68.0,6,67,1,0,35.7,62,5,14,63.11,594,1,676
Thomas Morstead,5088,P,NO,4,13,13,4.34,39.38,43.15,9.8,0,0,1,4,20,59.9,6,55,3,0,38.5,49,5,13,56.4,512,0,561
Pat McAfee,5146,P,IND,4,18,18,4.66,46.67,47.89,2.8,0,0,1,7,14,78.3,4,57,2,0,44.4,22,8,18,83.89,840,0,862
Britton Colquitt,5192,P,DEN,4,20,20,4.5,42.25,46.35,10.3,0,0,5,3,10,77.9,7,62,4,0,40.0,82,8,20,89.9,845,0,927
Tim Masthay,5510,P,GB,4,16,16,4.18,36.44,41.63,6.3,0,0,0,1,12,64.6,3,51,3,0,62.5,63,10,16,66.91,583,1,666
Matt Bosher,6344,P,ATL,4,19,19,4.69,43.16,52.37,11.1,0,0,2,2,2,82.1,5,69,0,0,73.7,155,14,19,89.02,820,1,995
Spencer Lanning,6566,P,CHI,1,3,3,3.97,36.0,45.67,9.7,0,0,0,0,6,60.1,1,52,0,0,100.0,29,3,3,11.9,108,0,137
Chris Jones,6798,P,DAL,4,17,17,4.46,41.94,45.29,8.1,0,0,1,7,9,77.3,10,60,1,0,41.2,57,7,17,75.81,713,0,770
Bryan Anger,7072,P,JAX,4,24,24,4.44,38.21,43.75,10.3,0,0,1,10,15,62.7,10,57,0,0,45.8,113,11,24,106.45,917,1,1050
Brad Nortman,7192,P,CAR,4,19,19,4.38,33.37,45.16,14.9,0,0,1,4,5,68.3,5,65,0,0,57.9,164,11,19,83.18,634,3,858
Johnny Hekker,7252,P,SL,4,22,22,4.57,41.55,47.36,9.0,0,0,0,7,26,81.3,8,57,1,0,54.5,108,12,22,100.43,914,1,1042
Drew Butler,7302,P,ARZ,4,12,12,4.61,32.33,38.92,19.7,0,0,4,3,1,60.8,6,47,1,0,25.0,59,3,12,55.35,388,1,467
Marquette King,7410,P,OAK,4,17,17,4.3,39.76,45.0,8.2,0,0,4,5,23,67.0,7,70,0,0,35.3,49,6,17,73.07,676,2,765
Ryan Quigley,7573,P,NYJ,4,21,21,4.59,33.24,42.1,23.7,0,0,1,7,22,69.9,8,54,4,0,33.3,166,7,21,96.47,698,1,884
Jeff Locke,7937,P,MIN,4,16,16,4.29,41.38,41.63,0.8,0,0,1,9,18,53.4,11,60,1,0,31.3,4,5,16,68.65,662,0,666
Sam Martin,7947,P,DET,4,22,22,4.53,38.73,44.82,10.4,0,0,4,4,11,66.6,9,66,2,0,40.9,94,9,22,99.65,852,2,986
Colton Schmidt,8104,P,BUF,4,21,21,4.54,41.76,46.48,7.9,0,0,2,6,4,67.8,7,62,2,0,47.6,79,10,21,95.4,877,1,976
Ryan Allen,8242,P,NE,2,5,5,4.68,41.6,49.0,8.5,0,0,0,2,19,70.5,1,67,0,0,40.0,17,2,5,23.41,208,1,245
Brad Wing,8256,P,NYG,4,20,20,4.4,41.6,43.45,4.6,0,0,4,9,21,64.5,12,63,0,0,40.0,37,8,20,87.99,832,0,869
Tress Way,8358,P,WAS,4,15,15,4.31,29.73,41.67,39.7,0,0,5,2,32,47.0,2,63,1,0,20.0,119,3,16,64.64,446,3,625
Pat O'Donnell,8826,P,CHI,3,16,16,4.84,38.38,45.81,15.8,0,0,2,4,6,77.7,5,63,2,0,31.3,79,5,16,77.43,614,2,733
Zach Hocker,8862,K,NO,1,1,1,4.62,43.0,43.0,,0,0,0,1,20,60.0,1,43,0,0,0.0,0,0,1,4.62,43,0,43
Jacob Schum,9373,P,TB,4,16,16,4.6,41.25,43.5,3.6,0,0,2,4,30,69.0,5,56,1,0,62.5,36,10,16,73.65,660,0,696
Bradley Pinion,9598,P,SF,4,19,19,4.24,41.26,44.05,6.6,0,0,0,3,28,69.0,8,59,7,0,42.1,53,8,19,80.57,784,0,837
Matt Darr,9812,P,MIA,4,21,21,4.32,42.38,48.76,8.5,0,0,1,5,17,63.1,6,63,2,0,52.4,94,11,21,90.64,890,2,1024
Jordan Berry,10236,P,PIT,4,15,15,4.68,40.4,44.27,8.3,0,0,1,6,25,67.7,7,62,1,0,46.7,58,7,15,70.15,606,0,664
