player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,13,4,11.1,64.7,99.3,50.5,32.6,0,2,4,23.5,23,91.3,89.7,85.2,54.6,58.7,55.8,5,40,14.3,6,4,0,52.9,11,601,605,5,32,17,0,149,65,0.3,13.5
Julius Peppers,1010,ED,GB,13,1,1.0,100.0,9.3,9.5,9.5,1,0,0,0.0,12,51.3,62.3,52.4,71.0,51.4,47.2,0,14,30.0,3,0,3,142.7,4,38,407,11,6,4,1,35,32,0.9,8.8
Dwight Freeney,1019,ED,ARZ,8,0,-1.0,100.0,4.8,8.0,8.0,0,0,0,0.0,1,46.0,68.7,87.0,69.4,60.9,74.2,0,41,100.0,1,0,0,118.8,1,8,168,4,0,1,0,41,42,5.1,41.0
James Harrison,1251,ED,PIT,12,1,4.4,62.5,23.9,14.2,8.9,0,1,1,12.5,25,77.6,83.1,50.1,83.0,66.8,68.9,0,15,16.7,1,1,2,69.3,5,72,301,7,4,8,0,29,34,0.4,5.8
Terence Newman,1321,CB,MIN,13,2,11.7,56.2,99.6,11.1,6.2,0,1,10,13.7,18,69.3,72.5,86.4,68.3,77.9,74.7,3,55,8.8,3,8,4,68.2,41,489,491,6,29,73,2,478,146,1.0,11.7
Terrell Suggs,1326,ED,BLT,1,0,,,20.6,,,0,0,0,,3,75.1,62.5,77.6,64.3,44.8,,0,,,0,0,0,0.0,0,7,34,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,13,0,2.1,50.0,23.6,14.3,7.1,0,0,1,12.5,22,70.0,66.8,88.4,61.3,61.4,52.5,0,12,33.3,1,1,0,59.9,4,61,258,2,2,8,0,31,23,0.5,7.8
Charles Tillman,1351,CB,CAR,9,1,14.3,53.7,98.4,12.3,6.6,0,1,5,9.3,5,58.7,62.0,87.3,49.4,77.8,73.7,1,48,6.7,2,5,1,71.3,29,374,380,5,27,54,0,417,112,1.2,14.4
Rashean Mathis,1355,CB,DET,7,2,8.3,80.0,99.2,7.4,6.0,0,0,3,7.5,11,62.5,63.6,85.9,54.7,64.7,68.8,1,50,7.7,2,2,1,107.6,32,248,250,9,22,40,1,413,173,1.7,12.9
Robert Mathis,1447,ED,IND,12,0,2.0,100.0,13.5,36.0,36.0,0,0,0,0.0,14,62.3,53.9,39.4,61.3,44.6,53.0,0,40,0.0,0,0,3,118.8,1,40,296,4,1,1,0,40,38,1.1,40.0
Chris Clemons,1585,ED,JAX,13,1,-0.7,66.7,3.0,5.5,3.7,0,0,0,0.0,15,50.7,39.4,45.5,50.9,35.6,29.0,0,14,50.0,2,0,4,91.0,2,12,402,3,1,3,0,24,22,2.2,12.0
Cullen Jenkins,1637,DI,NYG,13,1,,,2.6,,,0,0,0,,21,63.5,66.5,65.2,66.7,60.6,65.1,0,,20.0,1,0,3,0.0,0,11,426,5,3,0,0,0,0,0.0,
DeAngelo Hall,1729,CB,WAS,8,2,13.7,66.7,99.5,15.3,10.2,0,0,1,5.6,32,65.3,62.0,0.0,60.0,54.7,80.2,0,40,7.7,2,1,2,136.3,12,196,197,6,22,18,2,180,16,1.0,15.0
Jason Babin,1748,ED,BLT,2,0,-3.0,100.0,11.1,3.0,3.0,0,0,0,0.0,3,40.1,28.1,0.0,53.5,61.2,27.7,0,16,100.0,1,0,3,118.8,1,3,27,0,0,1,0,16,19,5.3,16.0
Karlos Dansby,1754,LB,CLV,13,3,3.2,74.4,86.8,13.8,10.2,1,1,0,0.0,8,80.7,75.6,49.5,61.9,65.4,76.8,3,27,3.6,1,0,2,61.5,29,422,486,12,24,39,0,276,231,0.7,9.5
Daryl Smith,1760,LB,BLT,13,4,4.7,83.7,86.7,11.1,9.3,0,1,2,4.7,3,59.4,67.8,89.6,59.0,74.1,47.8,0,35,23.3,10,2,0,107.6,36,431,497,11,29,43,1,342,182,0.9,9.5
Dwan Edwards,1772,DI,CAR,9,0,5.0,0.0,2.2,,5.0,0,0,0,0.0,5,65.9,48.4,84.5,50.5,40.7,73.2,0,,0.0,0,0,0,39.6,0,5,224,3,3,1,0,0,0,0.0,
Randy Starks,1792,DI,CLV,12,0,,,1.3,,,1,0,0,,8,49.6,58.9,28.9,60.7,64.4,44.5,0,,50.0,2,0,3,0.0,0,3,223,2,2,0,0,0,0,0.0,
