player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,3,0,0,23,60.0,0,0,1,0.7,0.0,0,0,0.0,0,143,1,0,0,,0,0,0,0.0,,0,,0,70,0,0
Julius Peppers,1010,ED,GB,3,0,0,12,66.5,0,8,90,95.0,12.2,11,1,7.8,3,101,96,11,0,75.0,0,7,48,92.7,18.8,9,11.5,2,55,51,9
James Harrison,1251,ED,PIT,3,0,0,25,64.3,3,6,51,79.1,15.7,8,1,8.8,0,67,53,9,0,72.1,1,4,17,77.3,35.3,6,14.7,0,22,17,5
Kevin Williams,1325,DI,NO,3,0,0,20,54.6,0,1,28,100.0,3.6,1,0,1.8,0,34,34,1,0,59.6,0,0,10,100.0,0.0,0,0.0,0,12,12,0
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,3,0,0,22,48.7,1,2,55,87.9,3.6,2,0,2.7,0,66,58,3,0,48.9,1,1,30,91.4,6.7,2,3.3,0,35,32,2
Charles Tillman,1351,CB,CAR,3,0,0,5,59.0,0,0,1,0.7,0.0,0,0,0.0,0,136,1,0,0,59.0,0,0,1,1.4,0.0,0,0.0,0,70,1,0
Rashean Mathis,1355,CB,DET,3,0,0,11,60.0,0,0,1,0.9,0.0,0,0,0.0,0,110,1,0,0,60.0,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Cory Redding,1381,DI,ARZ,3,0,0,1,60.4,0,2,35,100.0,5.7,2,1,2.9,0,37,37,2,0,65.5,0,1,10,100.0,10.0,1,5.0,0,11,11,1
Robert Mathis,1447,ED,IND,2,0,0,14,68.6,0,3,24,83.9,20.8,5,0,10.4,1,31,26,4,0,68.5,0,3,17,81.0,23.5,4,8.8,0,21,17,3
