player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Julian Edelman,5156,WR,NE,2,8.0,3,71.0,,0,0,0,8.3,2,11,19,0,61.8,76.3,83.4,66.1,80.9,0.0,0,0,22,1.1,1,91,0,22,92.3,84,53.8,49,108.8,31,2,46.2,42,194,92,4.2,8.8,2.31
Julio Jones,6158,WR,ATL,2,7.7,2,88.0,,0,0,0,0.0,0,14,2,0,85.7,75.5,93.3,,93.0,1.2,1,0,44,0.0,0,81,0,22,92.6,75,22.2,18,139.3,25,2,76.5,62,276,115,5.2,12.5,3.68
Demaryius Thomas,5547,WR,DEN,2,11.2,1,62.5,,0,0,0,0.0,0,8,10,0,81.1,73.0,75.2,,74.5,1.2,1,1,22,0.0,0,82,0,15,96.3,79,14.6,12,67.4,24,0,84.1,69,176,49,3.3,11.7,2.23
DeAndre Hopkins,7808,WR,HST,2,13.5,1,58.3,,0,0,0,6.7,1,11,13,0,65.6,73.0,75.7,,74.8,0.0,0,1,17,0.0,0,117,0,14,95.7,112,18.8,22,87.3,24,2,81.2,95,151,18,1.3,10.8,1.35
Emmanuel Sanders,5606,WR,DEN,2,11.6,0,66.7,,0,0,0,0.0,0,12,10,0,81.7,76.4,78.3,,78.8,0.0,0,0,19,0.0,0,91,0,16,95.6,87,17.6,16,111.8,24,2,82.4,75,152,35,2.2,9.5,1.75
Michael Crabtree,4933,WR,OAK,2,11.7,3,60.9,,0,0,0,0.0,0,11,23,0,80.6,72.7,83.3,,82.1,0.0,0,1,37,0.0,0,87,1,14,95.4,83,33.3,29,76.0,23,1,66.7,58,148,32,2.3,10.6,1.78
Calvin Johnson,3618,WR,DET,2,9.0,0,54.5,,0,0,0,7.7,1,7,11,0,63.2,72.3,69.9,,68.5,0.0,0,1,28,0.0,0,92,0,12,94.6,87,10.9,10,66.9,22,1,89.1,82,122,46,3.8,10.2,1.4
Antonio Brown,5718,WR,PIT,2,13.2,4,81.8,,0,0,0,10.0,2,13,25,0,58.6,77.0,93.6,,93.5,0.0,0,0,59,0.0,0,74,0,18,89.2,66,17.6,13,149.1,22,2,82.4,61,328,121,6.7,18.2,4.97
Steve Smith,837,WR,BLT,2,11.7,5,54.5,,0,0,0,0.0,0,8,3,1,62.1,73.7,77.1,,73.1,0.0,0,2,37,0.0,0,75,0,12,90.7,68,22.7,17,40.5,22,0,76.0,57,163,55,4.6,13.6,2.4
Jordan Matthews,8677,WR,PHI,2,8.0,3,72.7,,0,0,0,15.8,3,9,24,0,33.4,73.3,64.4,,65.3,0.0,0,1,32,0.0,0,86,0,16,93.0,80,97.7,84,93.4,22,1,2.3,2,182,99,6.2,11.4,2.28
Rob Gronkowski,5567,TE,NE,2,12.9,1,57.1,,0,0,1,0.0,0,10,19,0,80.0,73.1,86.2,77.4,85.3,21.8,22,0,52,10.9,11,101,2,12,83.2,84,45.5,46,130.4,21,4,32.7,33,207,87,7.3,17.3,2.46
