player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,4,0,14.6,50.0,99.5,34.8,17.4,0,0,1,10.0,23,77.5,71.3,80.5,60.0,41.1,41.6,2,40,15.4,2,1,0,41.7,5,190,191,1,11,10,0,90,34,0.5,18.0
Julius Peppers,1010,ED,GB,4,1,,,4.1,,,0,0,0,,12,60.8,60.6,46.8,63.1,57.3,58.4,0,,33.3,1,0,1,0.0,0,5,122,4,1,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,4,0,8.8,75.0,25.0,7.7,5.8,0,0,0,0.0,25,53.9,61.4,40.0,68.7,59.1,79.6,0,12,33.3,1,0,1,81.3,3,23,92,2,2,4,0,16,11,0.7,5.3
Terence Newman,1321,CB,MIN,4,2,8.6,62.5,100.0,10.6,6.6,0,0,2,8.3,18,61.2,65.2,82.3,,78.0,65.6,0,27,13.3,2,2,1,78.8,15,169,169,2,11,24,0,142,54,0.9,9.5
Terrell Suggs,1326,ED,BLT,1,0,,,20.6,,,0,0,0,,3,75.1,62.5,77.6,64.3,44.8,,0,,,0,0,0,0.0,0,7,34,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,4,0,,,12.0,,,0,0,0,,22,65.2,54.8,84.9,53.0,54.0,28.1,0,,,0,0,0,0.0,0,12,100,0,0,0,0,0,0,0.0,
Charles Tillman,1351,CB,CAR,4,0,13.0,61.9,99.4,12.2,7.6,0,1,3,14.3,5,62.9,66.1,85.2,59.0,77.4,73.2,0,48,7.7,1,3,0,88.6,13,171,172,3,12,21,0,176,49,1.1,13.5
Rashean Mathis,1355,CB,DET,4,1,5.4,81.5,99.3,6.5,5.3,0,0,2,7.4,11,65.5,67.0,84.0,60.0,69.0,74.8,0,50,10.5,2,1,0,100.8,22,147,148,8,16,27,0,221,115,1.5,10.0
Robert Mathis,1447,ED,IND,3,0,,,16.4,,,0,0,0,,14,64.0,75.8,81.8,70.0,60.0,71.4,0,,,0,0,0,0.0,0,9,55,1,0,0,0,0,0,0.0,
Chris Clemons,1585,ED,JAX,4,1,5.0,100.0,0.7,1.0,1.0,0,0,0,0.0,15,58.8,45.9,58.5,56.5,39.0,45.0,0,10,50.0,1,0,1,108.3,1,1,141,1,0,1,0,10,5,10.0,10.0
