player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,2,0,15.2,0,0,23,57.0,49.2,77.2,60.0,36.5,29.8,37.5,3,0,51,52,0.0,0,5
Julius Peppers,1010,ED,GB,2,2,2.3,0,0,12,61.2,77.4,81.0,71.7,69.5,77.5,0.0,0,0,32,33,9.4,3,4
James Harrison,1251,ED,PIT,2,1,1.5,0,0,25,65.7,60.5,14.1,61.6,61.1,76.6,0.0,0,1,33,35,6.1,2,2
Terence Newman,1321,CB,MIN,2,1,4.5,0,0,18,63.0,68.0,79.7,,82.0,67.0,0.0,0,1,43,47,2.3,1,4
Kevin Williams,1325,DI,NO,2,0,-0.3,0,1,20,,81.8,78.3,52.7,83.1,69.6,0.0,0,0,33,35,9.1,3,3
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,2,0,3.0,0,0,22,64.7,49.6,81.6,48.4,51.2,28.1,50.0,1,0,31,33,3.2,1,1
Charles Tillman,1351,CB,CAR,2,0,4.0,0,0,5,58.0,59.7,81.6,59.0,68.8,79.1,0.0,0,0,37,38,2.7,1,1
Rashean Mathis,1355,CB,DET,2,0,6.3,0,0,11,55.8,59.2,81.3,,69.1,66.3,0.0,0,0,64,65,1.6,1,3
Cory Redding,1381,DI,ARZ,2,1,4.0,0,0,1,,51.9,0.0,63.1,55.1,68.7,0.0,0,1,13,13,7.7,1,1
Robert Mathis,1447,ED,IND,1,0,2.0,0,0,14,62.1,69.7,76.6,60.3,60.0,69.6,0.0,0,0,1,1,100.0,1,1
Chris Clemons,1585,ED,JAX,2,0,,0,0,15,60.0,50.2,83.4,59.7,43.9,69.2,100.0,1,0,19,20,0.0,0,0
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,2,0,3.0,0,0,21,60.9,54.9,26.0,57.1,60.4,71.5,0.0,0,1,21,21,0.0,0,1
DeAngelo Hall,1729,CB,WAS,2,1,11.0,0,0,32,73.1,74.3,79.2,,71.2,83.7,0.0,0,0,30,31,3.3,1,2
Vince Wilfork,1742,DI,HST,2,1,-1.0,0,0,13,,57.6,27.5,52.4,66.0,70.1,0.0,0,1,49,50,2.0,1,1
Karlos Dansby,1754,LB,CLV,2,1,3.5,0,0,8,45.6,62.9,81.7,69.3,75.9,58.9,13.3,2,0,64,64,7.8,5,12
Daryl Smith,1760,LB,BLT,2,0,5.2,0,0,3,64.4,63.1,82.6,47.8,62.2,40.2,0.0,0,0,44,44,2.3,1,6
Dwan Edwards,1772,DI,CAR,2,0,1.0,0,0,5,62.2,45.4,79.9,53.2,36.5,70.7,0.0,0,0,20,20,5.0,1,1
Randy Starks,1792,DI,CLV,2,0,2.3,0,0,8,61.1,71.0,79.5,62.2,70.0,41.3,20.0,1,0,29,29,13.8,4,4
Will Allen,1832,S,PIT,2,0,5.1,0,0,25,57.0,61.3,0.0,76.3,72.5,29.3,27.3,3,1,49,53,8.2,4,8
Jared Allen,1847,ED,CHI,2,0,7.0,0,0,6,60.6,66.6,13.5,67.6,67.8,72.8,0.0,0,1,35,36,0.0,0,1
Antonio Smith,1856,DI,DEN,2,0,0.3,0,0,10,,67.5,78.8,65.2,62.9,71.2,0.0,0,0,22,22,18.2,4,4
Mike Adams,1972,S,IND,2,0,14.0,0,0,14,74.1,71.8,79.2,59.1,53.6,37.5,66.7,4,0,58,61,0.0,0,2
Adam Jones,2223,CB,CIN,2,0,4.0,1,0,7,77.8,80.0,0.0,,90.5,78.1,0.0,0,1,38,40,13.2,5,6
Antrel Rolle,2225,S,CHI,2,1,6.0,0,0,6,63.8,69.6,75.8,,74.8,72.7,0.0,0,0,52,54,3.8,2,3
DeMarcus Ware,2228,ED,DEN,2,0,11.0,0,0,10,49.3,83.0,25.5,91.7,52.5,75.3,0.0,0,1,31,32,0.0,0,2
Thomas Davis Sr.,2231,LB,CAR,2,1,2.0,0,0,5,72.2,67.9,0.0,53.9,63.5,65.3,0.0,0,1,41,42,14.6,6,7
Derrick Johnson,2232,LB,KC,2,0,1.2,0,0,16,73.1,73.8,83.8,54.7,67.2,80.8,16.7,1,0,42,42,11.9,5,5
