player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,5,2,0,50.0,0,0,23,89.9,85.2,81.2,60.0,43.5,43.6,0,0,4,40,22.6,7,1,0,41.7,5,0,56,2,224,334,10,0,0,10,0,228,324,1,109,38,4,22,10,0,0,90,34,18.0
Julius Peppers,1010,ED,GB,5,5,0,,0,1,12,61.7,70.2,53.9,73.4,57.7,62.5,4,9,0,,9.1,1,0,1,0.0,0,5,14,0,8,217,202,4,26,138,34,0,15,141,68,1,8,5,0,18,0,0,0,
James Harrison,1251,ED,PIT,5,3,0,80.0,0,0,25,63.4,74.5,47.4,79.7,62.6,80.9,5,13,0,12,6.7,1,0,1,79.2,4,1,8,0,27,198,179,0,0,178,1,0,19,97,74,10,9,11,5,19,0,14,12,3.5
Terence Newman,1321,CB,MIN,4,5,0,62.5,0,0,18,61.2,65.2,82.3,,78.0,65.6,0,0,0,27,9.1,2,2,1,78.8,15,0,26,235,169,265,3,0,0,3,0,1,262,0,96,0,3,15,24,0,0,142,54,9.5
Kevin Williams,1325,DI,NO,5,1,0,,0,1,20,,64.7,45.4,59.2,67.1,35.7,1,4,0,,20.0,1,0,1,0.0,0,0,0,0,0,157,157,4,148,0,5,0,0,71,86,0,3,3,0,5,0,0,0,
Terrell Suggs,1326,ED,BLT,1,0,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,7,48,48,0,0,48,0,0,0,27,14,0,0,0,0,1,0,0,0,
Calvin Pace,1334,ED,NYJ,4,0,0,,0,0,22,65.2,54.8,84.9,53.0,54.0,28.1,2,4,0,,50.0,1,0,0,0.0,0,0,6,0,12,158,148,0,0,145,3,0,10,88,58,4,1,1,0,6,0,0,0,
Charles Tillman,1351,CB,CAR,4,2,0,61.9,0,0,5,62.9,66.1,85.2,59.0,77.4,73.2,0,0,0,48,5.6,1,3,0,88.6,13,0,15,227,171,256,1,0,0,1,0,2,255,1,84,10,5,15,21,0,0,176,49,13.5
Rashean Mathis,1355,CB,DET,5,1,0,82.8,0,0,11,62.9,63.5,84.5,60.0,62.4,66.4,0,0,0,50,11.5,3,1,0,102.0,24,0,17,270,164,296,4,0,0,4,0,1,292,1,131,4,10,22,29,0,0,246,117,10.3
Cory Redding,1381,DI,ARZ,5,1,0,,1,0,1,67.3,63.8,0.0,56.1,64.6,26.7,0,3,1,,25.0,1,0,2,0.0,0,0,1,0,0,100,99,8,82,4,5,0,1,70,30,0,2,2,0,3,0,0,0,
Robert Mathis,1447,ED,IND,4,0,0,,0,0,14,65.4,59.7,0.0,63.4,63.8,72.6,1,6,0,,0.0,0,0,2,0.0,0,1,5,0,12,89,81,0,0,81,0,0,8,68,9,3,3,2,0,8,0,0,0,
Chris Clemons,1585,ED,JAX,5,2,1,100.0,0,0,15,58.8,46.0,63.1,55.6,40.6,49.4,1,3,0,10,40.0,2,0,1,108.3,1,1,0,0,1,220,220,0,0,219,1,0,0,158,61,0,2,1,1,5,0,10,5,10.0
Colin Cole,1589,DI,CAR,2,1,0,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,13,31,0,5,0,0,34,15,0,0,0,0,1,0,0,0,
Cullen Jenkins,1637,DI,NYG,5,3,0,,0,0,21,55.6,64.1,60.1,65.2,61.4,52.8,4,7,0,,14.3,1,0,1,0.0,0,2,0,0,5,248,248,52,128,39,29,0,0,183,60,0,3,3,0,13,0,0,0,
DeAngelo Hall,1729,CB,WAS,3,2,0,66.7,0,0,32,66.9,68.7,80.4,,71.7,84.8,0,0,0,40,0.0,0,1,0,127.1,8,0,4,126,90,135,1,0,0,1,0,1,134,0,45,3,5,15,12,0,1,120,10,15.0
Vince Wilfork,1742,DI,HST,5,3,0,,0,0,13,60.0,69.8,53.3,53.4,76.8,74.2,1,4,0,,0.0,0,0,1,0.0,0,0,1,0,0,213,212,116,93,0,3,0,1,104,109,0,4,4,0,5,0,0,0,
Jason Babin,1748,ED,BLT,2,0,0,100.0,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,1,1,0,16,100.0,1,0,3,118.8,1,0,0,0,3,29,29,0,0,29,0,0,0,24,2,0,0,0,1,2,0,16,19,16.0
Karlos Dansby,1754,LB,CLV,5,3,1,92.9,0,0,8,59.2,64.1,85.9,60.3,66.3,61.2,0,2,0,19,10.3,4,0,0,109.8,13,0,295,2,160,338,14,0,0,14,0,3,324,28,150,24,16,32,14,2,0,145,129,11.2
Daryl Smith,1760,LB,BLT,5,7,0,82.6,0,0,3,67.2,63.9,86.5,50.5,58.6,56.5,0,2,0,35,12.2,5,2,0,96.7,19,1,343,1,208,364,11,0,0,11,0,0,353,32,124,9,9,29,23,3,0,166,74,8.7
Dwan Edwards,1772,DI,CAR,4,1,0,0.0,0,0,5,64.6,46.6,82.5,53.3,35.4,71.9,1,4,0,,0.0,0,0,0,39.6,0,1,1,0,3,172,170,10,99,0,61,0,2,125,44,0,4,3,1,6,0,0,0,
Randy Starks,1792,DI,CLV,5,1,0,,1,0,8,55.9,49.2,51.4,53.3,53.9,37.7,1,5,0,,16.7,2,0,1,0.0,0,0,4,0,3,194,190,9,137,2,42,0,4,113,78,0,8,9,0,6,0,0,0,
Will Allen,1832,S,PIT,5,0,0,83.3,0,0,25,65.6,65.0,25.8,71.8,60.4,28.3,0,2,1,75,26.8,11,0,1,131.5,15,1,72,11,159,278,15,0,0,15,0,131,263,7,112,48,12,30,18,3,3,209,155,13.9
Jared Allen,1847,ED,CAR,4,1,1,33.3,0,0,5,62.4,56.7,41.7,61.1,54.2,76.0,6,1,1,9,0.0,0,0,1,2.8,1,0,0,0,10,138,136,0,0,136,0,0,2,65,63,2,1,5,3,7,0,9,8,9.0
Antonio Smith,1856,DI,DEN,5,0,2,,0,0,10,60.0,59.5,81.8,63.7,52.3,40.8,3,11,0,,20.0,1,0,0,0.0,0,1,0,0,0,164,164,12,119,0,33,0,0,129,35,0,5,4,0,15,0,0,0,
Mike Adams,1972,S,IND,5,3,0,77.8,0,0,14,66.6,65.3,83.4,52.1,57.7,61.6,0,2,3,35,24.1,7,1,0,74.3,14,0,85,4,206,354,5,0,0,5,0,216,349,5,143,44,2,19,18,2,0,204,101,14.6
Adam Jones,2223,CB,CIN,5,3,0,71.4,1,1,7,84.9,85.0,25.5,83.1,76.3,66.9,0,0,2,24,12.1,4,1,1,51.2,15,1,13,256,180,280,6,0,0,6,0,0,274,0,100,5,14,26,21,1,0,147,71,9.8
Antrel Rolle,2225,S,CHI,4,2,0,90.0,0,0,6,67.7,73.1,77.6,60.0,75.4,68.9,0,1,0,22,11.1,3,0,0,94.2,9,0,35,5,115,204,1,0,0,1,0,146,203,1,88,17,11,22,10,1,0,66,30,7.3
DeMarcus Ware,2228,ED,DEN,5,2,0,100.0,1,0,10,72.8,79.9,10.1,86.6,60.9,80.7,8,12,0,12,0.0,0,0,3,80.6,3,5,1,0,18,217,215,0,0,215,0,0,2,126,73,1,8,8,3,25,0,10,10,3.3
Thomas Davis Sr.,2231,LB,CAR,4,7,0,71.4,0,1,5,66.0,63.2,20.2,58.0,60.3,70.9,0,1,2,19,10.5,4,0,1,64.3,15,1,222,1,155,261,10,0,0,10,0,4,251,19,87,23,14,27,21,2,1,133,64,8.9
Derrick Johnson,2232,LB,KC,5,3,0,46.2,0,0,16,72.2,74.2,87.0,54.1,70.5,65.6,1,4,0,19,13.3,4,3,1,57.9,6,1,319,3,207,357,25,0,0,25,0,0,332,25,125,10,15,23,13,6,0,54,52,9.0
Jonathan Babineaux,2276,DI,ATL,5,1,0,,0,0,2,67.3,77.4,83.2,59.7,72.7,73.6,2,5,1,,0.0,0,0,0,0.0,0,0,0,0,9,184,184,8,122,3,51,0,0,127,48,0,8,10,0,7,0,0,0,
Justin Tuck,2291,DI,OAK,5,3,3,,0,0,23,65.2,67.5,84.0,60.3,64.8,60.7,5,3,0,,13.3,2,0,0,0.0,0,1,2,0,1,244,242,14,94,23,111,0,2,166,77,0,9,10,0,9,0,0,0,
Chris Canty,2349,DI,BLT,2,0,1,,0,0,3,60.0,58.5,78.8,62.5,53.0,66.8,0,0,0,,,0,0,0,0.0,0,1,0,0,1,58,58,5,26,12,15,0,0,36,21,0,1,0,0,1,0,0,0,
Trent Cole,2363,ED,IND,4,3,0,100.0,0,0,14,63.8,68.7,48.4,65.6,68.6,53.8,1,11,0,14,11.1,1,0,1,118.8,1,0,0,0,14,173,167,0,7,160,0,0,6,83,76,6,4,5,1,12,0,14,9,14.0
C.J. Mosley,2408,DI,MIA,4,0,0,,0,0,17,,61.2,79.0,67.9,55.9,68.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,66,66,6,47,0,13,0,0,22,44,0,2,2,0,1,0,0,0,
Jay Ratliff,2441,DI,CHI,1,1,0,,0,0,6,,56.8,76.8,56.4,57.9,69.1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,37,37,2,17,0,18,0,0,22,15,0,1,1,0,1,0,0,0,
Brandon Browner,2512,CB,NO,5,5,0,61.5,0,0,20,35.6,33.4,0.0,60.0,50.5,38.0,0,0,1,67,24.2,8,2,8,89.4,16,0,38,221,186,324,3,0,0,3,0,8,321,1,137,54,6,20,26,0,0,328,121,20.5
Ahmad Brooks,2945,ED,SF,4,1,0,100.0,1,0,28,53.7,57.6,51.0,52.5,71.8,50.8,2,6,0,13,23.1,3,0,2,95.8,3,1,6,0,41,205,177,0,0,176,1,0,28,89,75,22,7,9,3,9,0,21,18,7.0
Mario Williams,2946,ED,BUF,5,0,0,100.0,0,0,4,65.2,63.4,88.5,53.7,72.1,77.7,4,11,0,6,0.0,0,0,0,91.7,1,2,2,0,9,355,352,0,14,310,28,0,3,243,103,1,7,7,1,17,0,6,6,6.0
A.J. Hawk,2950,LB,CIN,5,2,0,85.7,0,0,7,52.4,56.0,75.0,55.3,62.0,58.3,0,0,0,13,14.3,2,0,0,97.6,6,0,67,0,43,96,6,0,0,6,0,0,90,3,50,23,4,10,7,0,0,52,43,8.7
Donte Whitner,2953,S,CLV,5,4,0,62.5,0,0,8,60.2,61.6,80.3,60.5,62.1,56.9,0,0,0,40,17.0,8,3,0,137.0,10,1,108,4,182,341,7,0,0,7,0,176,334,9,150,46,15,35,16,1,2,166,84,16.6
Haloti Ngata,2957,DI,DET,4,2,2,,0,0,11,58.1,67.4,47.3,73.2,61.9,72.8,2,8,0,,0.0,0,0,1,0.0,0,1,0,0,3,158,158,9,133,1,15,0,0,89,66,0,3,5,0,11,0,0,0,
Chad Greenway,2962,LB,MIN,4,0,0,66.7,1,0,18,56.1,44.9,79.8,58.5,41.3,47.8,0,0,1,15,33.3,2,0,1,39.6,4,1,106,0,50,123,11,0,0,11,0,0,112,3,70,6,4,4,6,1,0,31,19,7.8
Antonio Cromartie,2964,CB,NYJ,4,1,0,56.3,1,0,22,47.6,47.9,83.7,,49.4,26.5,0,0,0,54,33.3,2,2,3,137.8,9,0,7,188,142,221,6,0,0,6,0,0,215,0,79,20,1,3,16,0,3,189,63,21.0
Tamba Hali,2965,ED,KC,5,5,0,80.0,1,0,16,42.3,62.3,59.4,67.2,63.0,68.9,3,16,0,30,8.3,1,0,1,118.8,4,1,2,0,29,292,279,0,0,279,0,0,13,168,95,11,3,6,5,20,0,83,37,20.8
Manny Lawson,2967,LB,BUF,5,2,0,100.0,0,0,4,54.0,50.4,83.1,48.0,54.4,38.3,1,1,0,8,12.5,1,0,0,87.5,4,0,15,5,49,157,123,0,0,123,0,0,34,51,57,14,3,5,4,2,0,20,15,5.0
Johnathan Joseph,2969,CB,HST,5,2,0,44.4,0,0,13,57.8,58.5,83.0,,59.2,42.8,0,0,0,36,19.0,4,6,2,77.7,16,0,28,220,158,273,0,0,0,0,0,1,273,0,115,24,3,15,36,0,2,173,60,10.8
DeMeco Ryans,2978,LB,PHI,5,4,0,78.6,0,1,24,61.6,56.9,15.2,57.2,56.0,52.3,1,1,0,13,20.0,5,2,2,88.4,11,0,222,0,115,244,3,0,0,3,0,0,241,25,104,19,7,16,14,2,0,73,31,6.6
D'Qwell Jackson,2979,LB,IND,5,13,0,75.0,0,1,14,58.4,62.0,85.2,45.6,68.6,64.6,0,3,0,34,13.3,8,0,1,100.0,12,0,304,0,153,326,2,0,0,2,0,2,324,33,140,18,23,39,16,3,0,136,59,11.3
Roman Harper,2988,S,CAR,4,1,0,60.0,0,0,5,60.7,60.4,81.0,54.1,58.8,63.8,1,0,0,24,11.8,2,0,0,94.6,3,0,56,4,164,251,16,0,0,16,0,155,235,5,82,19,5,14,5,1,0,51,38,17.0
Tim Jennings,3007,CB,TB,5,2,0,62.5,2,0,30,38.9,45.4,26.6,,79.0,61.0,0,0,0,59,11.8,2,1,4,126.0,15,0,14,223,152,275,16,0,0,16,0,0,259,0,123,22,3,13,24,0,3,186,66,12.4
Darryl Tapp,3008,ED,DET,5,2,0,,0,1,11,65.1,81.8,84.7,68.6,74.7,76.7,2,2,0,,0.0,0,0,0,0.0,0,1,1,0,0,118,117,0,4,111,2,0,1,56,62,0,5,5,0,5,0,0,0,
