player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Phil Dawson,422,K,SF,1,1,1,4.38,47.0,48.0,1.0,0,0,0,0,28,60.0,0,48,0,0,100.0,1,1,1,4.38,47,0,48
Shane Lechler,673,P,HST,8,47,47,4.53,38.34,46.94,10.8,0,0,4,7,13,70.3,16,60,2,0,63.8,324,30,47,212.77,1802,4,2206
Mike Scifres,1458,P,SD,8,33,33,4.21,35.52,44.52,11.5,0,0,3,2,27,46.3,5,68,3,0,72.7,277,24,33,138.82,1172,1,1469
Andy Lee,1906,P,CLV,8,39,39,4.46,42.77,48.9,8.1,0,0,2,10,8,70.5,17,67,2,0,56.4,179,22,39,174.06,1668,3,1907
Donnie Jones,1939,P,PHI,7,36,36,4.48,43.39,47.75,5.4,0,1,3,11,24,64.9,11,60,1,1,50.0,97,18,38,161.31,1562,3,1719
Dustin Colquitt,2316,P,KC,8,38,38,4.49,43.16,47.08,5.6,0,0,4,9,16,80.6,17,62,6,0,42.1,89,16,38,170.63,1640,3,1789
Nick Novak,2726,K,HST,1,1,1,4.27,16.0,36.0,,0,0,0,0,13,60.0,0,36,0,0,0.0,0,0,1,4.27,16,1,36
Sam Koch,3148,P,BLT,8,33,33,4.31,45.09,48.85,6.9,0,0,5,5,3,84.3,11,62,3,0,54.5,124,18,33,142.18,1488,0,1612
Jon Ryan,3493,P,SEA,8,40,40,4.47,38.5,46.95,15.9,0,0,3,14,29,74.2,15,69,3,0,37.5,238,15,40,178.62,1540,5,1878
Steve Weatherford,3552,P,NYJ,1,4,4,4.1,30.75,40.25,12.7,0,0,1,0,22,53.0,0,50,0,0,75.0,38,3,4,16.38,123,0,161
Brandon Fields,3841,P,NO,2,10,10,3.99,35.1,41.2,10.5,0,0,2,1,20,54.4,4,57,3,0,20.0,21,2,10,39.87,351,2,412
Brett Kern,4580,P,TEN,7,38,38,4.45,38.21,45.5,16.1,0,0,4,12,31,79.2,18,61,4,0,42.1,257,16,38,169.02,1452,1,1729
Kevin Huber,5066,P,CIN,7,27,27,4.47,41.33,45.41,10.0,0,0,8,7,7,65.8,15,67,2,0,25.9,70,7,27,120.63,1116,2,1226
Thomas Morstead,5088,P,NO,6,25,25,4.35,40.92,45.72,9.1,0,0,2,6,20,64.8,11,58,5,0,44.0,100,11,25,108.77,1023,1,1143
