player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Julio Jones,6158,WR,ATL,3,8.3,3,79.1,,0,0,0,0.0,0,23,2,0,90.0,77.6,94.3,,94.0,0.8,1,0,45,0.0,0,123,0,34,91.1,112,25.2,31,140.3,43,4,74.0,91,440,170,5.0,12.9,3.93
Julian Edelman,5156,WR,NE,3,7.2,4,73.2,,0,0,0,9.1,3,15,19,0,59.2,78.0,81.1,67.3,78.5,0.0,0,0,22,1.5,2,130,0,30,90.8,118,53.8,70,107.7,41,2,46.2,60,279,135,4.5,9.3,2.36
DeAndre Hopkins,7808,WR,HST,3,13.8,1,56.4,,0,0,0,12.0,3,18,13,0,50.6,75.1,76.5,,75.8,0.0,0,2,29,0.0,0,159,0,22,95.6,152,18.2,29,80.3,39,3,81.8,130,252,25,1.1,11.5,1.66
Keenan Allen,7857,WR,SD,3,7.9,6,74.4,,0,0,0,12.1,4,15,27,0,49.1,77.8,75.8,,75.4,0.8,1,1,34,0.0,0,123,0,29,96.7,119,14.6,18,104.1,39,2,84.6,104,315,119,4.1,10.9,2.65
Steve Smith,837,WR,BLT,3,8.8,9,64.1,,0,0,0,3.8,1,15,3,1,64.5,76.8,89.9,,87.4,0.0,0,2,50,0.0,0,119,0,25,89.9,107,29.4,35,88.5,39,2,69.7,83,349,168,6.7,14.0,3.26
Demaryius Thomas,5547,WR,DEN,3,9.4,2,64.9,,0,0,0,4.0,1,12,10,1,73.5,23.7,71.8,,71.4,0.8,1,1,45,0.0,0,126,1,24,96.8,122,23.0,29,84.1,37,1,76.2,96,268,90,3.8,11.2,2.2
Antonio Brown,5718,WR,PIT,3,11.2,6,82.9,,0,0,0,6.5,2,19,25,0,68.4,78.6,93.3,,93.1,0.0,0,0,59,0.0,0,113,0,29,88.5,100,17.7,20,137.6,35,2,82.3,93,436,160,5.5,15.0,4.36
Emmanuel Sanders,5606,WR,DEN,3,11.3,0,66.7,,0,0,0,4.3,1,16,10,0,72.1,78.7,76.9,,76.9,0.0,0,0,34,0.0,0,135,0,22,96.3,130,17.8,24,108.0,33,2,82.2,111,239,52,2.4,10.9,1.84
Calvin Johnson,3618,WR,DET,3,8.6,0,60.6,,0,0,0,4.8,1,13,11,0,71.3,74.6,79.6,,77.4,0.0,0,2,28,0.0,0,145,0,20,93.8,136,11.7,17,62.6,33,1,88.3,128,199,74,3.7,10.0,1.46
Michael Crabtree,4933,WR,OAK,3,11.2,4,56.3,,0,0,0,0.0,0,12,23,0,83.2,74.1,80.9,,79.2,0.0,0,1,37,0.0,0,115,2,18,93.9,108,30.4,35,70.3,32,1,69.6,80,184,49,2.7,10.2,1.7
