player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ben Jones,7099,C,HST,3,0,13,80.1,0,3,153,100.0,100.0,99.0,0,3,0,160,160,72.2,0,2,75,100.0,100.0,98.7,2,0,79,79
Derek Newton,6366,T,HST,3,0,13,43.5,4,10,152,100.0,100.0,94.7,0,15,1,159,159,36.7,2,7,74,100.0,100.0,92.6,10,1,78,78
David Andrews,9948,C,NE,3,0,19,77.8,2,1,139,100.0,100.0,98.2,0,4,1,149,149,70.4,1,0,34,100.0,100.0,98.5,1,0,37,37
Travis Swanson,8711,C,DET,3,0,11,53.5,1,4,138,100.0,100.0,98.2,0,5,0,147,147,65.4,0,2,56,100.0,100.0,98.2,2,0,59,59
Riley Reiff,7029,T,DET,3,0,11,56.5,1,10,138,100.0,100.0,93.8,1,14,3,147,147,49.6,0,8,56,100.0,100.0,89.3,10,2,59,59
Manuel Ramirez,3733,G,DET,3,0,11,78.7,1,3,138,100.0,100.0,97.8,0,5,1,147,147,74.9,1,2,56,100.0,100.0,95.5,4,1,59,59
Max Unger,4972,C,NO,3,0,20,80.0,0,1,131,100.0,100.0,98.9,0,2,1,144,144,66.0,0,1,52,100.0,100.0,97.1,2,1,59,59
Tim Lelito,8189,G,NO,3,0,20,36.1,1,4,131,100.0,100.0,97.3,2,6,1,144,144,18.1,0,4,52,100.0,100.0,94.2,5,1,59,59
Zach Strief,3155,T,NO,3,0,20,68.9,0,2,131,100.0,100.0,96.9,0,5,3,144,144,63.9,0,0,52,100.0,100.0,96.2,2,2,59,59
Terron Armstead,7856,T,NO,3,0,20,86.9,1,5,131,100.0,100.0,97.7,0,6,0,144,144,78.1,1,4,52,100.0,100.0,95.2,5,0,59,59
Rick Wagner,7950,T,BLT,3,0,3,51.4,4,7,128,100.0,100.0,95.7,0,11,0,142,142,38.5,4,6,66,100.0,100.0,92.4,10,0,75,75
Dallas Thomas,7858,G,MIA,3,0,17,41.0,3,9,134,100.0,100.0,94.0,1,14,2,142,142,27.0,3,9,64,100.0,100.0,87.5,14,2,68,68
Jeremy Zuttah,4397,C,BLT,3,1,3,76.9,0,3,128,100.0,100.0,98.8,2,3,0,142,142,72.7,0,2,66,100.0,100.0,98.5,2,0,75,75
Jamil Douglas,9547,G,MIA,3,0,17,42.9,4,11,134,100.0,100.0,93.7,0,16,1,142,142,28.9,2,9,64,100.0,100.0,91.4,11,0,68,68
Jack Mewhort,8694,G,IND,3,0,14,73.9,2,4,130,100.0,100.0,97.7,0,6,0,141,141,68.8,2,3,64,100.0,100.0,96.1,5,0,69,69
