player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,4,0,0,50.0,0,0,23,77.5,71.3,80.5,60.0,41.1,41.6,0,0,2,40,23.1,6,1,0,41.7,5,0,48,2,190,284,8,0,0,8,0,191,276,1,93,35,2,20,10,0,0,90,34,18.0
Julius Peppers,1010,ED,GB,4,3,0,,0,0,12,60.8,60.6,46.8,63.1,57.3,58.4,0,8,0,,11.1,1,0,1,0.0,0,4,9,0,5,171,161,4,17,110,30,0,10,117,49,1,7,5,0,12,0,0,0,
James Harrison,1251,ED,PIT,4,3,0,75.0,0,0,25,53.9,61.4,40.0,68.7,59.1,79.6,4,6,0,12,8.3,1,0,1,81.3,3,1,7,0,23,159,146,0,0,145,1,0,13,69,67,5,7,8,4,11,0,16,11,5.3
Terence Newman,1321,CB,MIN,4,5,0,62.5,0,0,18,61.2,65.2,82.3,,78.0,65.6,0,0,0,27,9.1,2,2,1,78.8,15,0,26,235,169,265,3,0,0,3,0,1,262,0,96,0,3,15,24,0,0,142,54,9.5
Kevin Williams,1325,DI,NO,4,0,0,,0,1,20,,71.8,80.9,53.8,74.0,69.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,108,108,4,102,0,2,0,0,42,66,0,3,3,0,1,0,0,0,
Terrell Suggs,1326,ED,BLT,1,0,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,7,48,48,0,0,48,0,0,0,27,14,0,0,0,0,1,0,0,0,
Calvin Pace,1334,ED,NYJ,4,0,0,,0,0,22,65.2,54.8,84.9,53.0,54.0,28.1,2,4,0,,50.0,1,0,0,0.0,0,0,6,0,12,158,148,0,0,145,3,0,10,88,58,4,1,1,0,6,0,0,0,
Charles Tillman,1351,CB,CAR,4,2,0,61.9,0,0,5,62.9,66.1,85.2,59.0,77.4,73.2,0,0,0,48,5.6,1,3,0,88.6,13,0,15,227,171,256,1,0,0,1,0,2,255,1,84,10,5,15,21,0,0,176,49,13.5
Rashean Mathis,1355,CB,DET,4,1,0,81.5,0,0,11,65.5,67.0,84.0,60.0,69.0,74.8,0,0,0,50,8.3,2,1,0,100.8,22,0,13,239,147,260,4,0,0,4,0,1,256,1,112,3,10,21,27,0,0,221,115,10.0
Cory Redding,1381,DI,ARZ,4,1,0,,0,0,1,,56.1,14.8,58.6,61.4,69.6,0,2,0,,0.0,0,0,1,0.0,0,0,1,0,0,69,68,6,56,3,3,0,1,43,26,0,2,2,0,2,0,0,0,
Robert Mathis,1447,ED,IND,3,0,0,,0,0,14,64.0,75.8,81.8,70.0,60.0,71.4,1,5,0,,0.0,0,0,0,0.0,0,1,2,0,9,57,54,0,0,54,0,0,3,46,2,1,2,1,0,7,0,0,0,
Chris Clemons,1585,ED,JAX,4,2,1,100.0,0,0,15,58.8,45.9,58.5,56.5,39.0,45.0,1,3,0,10,50.0,2,0,1,108.3,1,1,0,0,1,188,188,0,0,187,1,0,0,140,47,0,1,0,1,5,0,10,5,10.0
Colin Cole,1589,DI,CAR,2,1,0,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,13,31,0,5,0,0,34,15,0,0,0,0,1,0,0,0,
Cullen Jenkins,1637,DI,NYG,4,2,0,,0,0,21,53.8,62.8,53.6,61.6,66.3,46.7,3,6,0,,20.0,1,0,1,0.0,0,2,0,0,4,195,195,44,110,23,18,0,0,146,45,0,3,2,0,11,0,0,0,
DeAngelo Hall,1729,CB,WAS,3,2,0,66.7,0,0,32,66.9,68.7,80.4,,71.7,84.8,0,0,0,40,0.0,0,1,0,127.1,8,0,4,126,90,135,1,0,0,1,0,1,134,0,45,3,5,15,12,0,1,120,10,15.0
Vince Wilfork,1742,DI,HST,4,2,0,,0,0,13,,69.9,47.0,52.3,78.4,73.0,1,3,0,,0.0,0,0,1,0.0,0,0,1,0,0,172,171,89,80,0,2,0,1,85,87,0,3,3,0,4,0,0,0,
Jason Babin,1748,ED,BLT,1,0,0,,0,0,3,57.7,49.0,72.7,61.6,,24.0,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,1,7,7,0,0,7,0,0,0,6,0,0,0,0,0,1,0,0,0,
Karlos Dansby,1754,LB,CLV,4,3,1,90.9,0,0,8,51.8,60.2,84.6,62.3,67.6,53.2,0,2,0,19,13.3,4,0,0,112.1,10,0,241,2,125,268,2,0,0,2,0,2,266,25,118,21,11,23,11,2,0,120,100,12.0
Daryl Smith,1760,LB,BLT,4,6,0,81.3,0,0,3,73.6,68.8,85.5,53.8,57.3,56.7,0,2,0,15,12.5,4,2,0,87.5,13,1,260,0,150,276,11,0,0,11,0,0,265,26,100,5,8,22,16,3,0,80,46,6.2
Dwan Edwards,1772,DI,CAR,4,1,0,0.0,0,0,5,64.6,46.6,82.5,53.3,35.4,71.9,1,4,0,,0.0,0,0,0,39.6,0,1,1,0,3,172,170,10,99,0,61,0,2,125,44,0,4,3,1,6,0,0,0,
Randy Starks,1792,DI,CLV,4,1,0,,0,0,8,51.5,55.3,82.4,56.2,58.9,31.7,1,5,0,,20.0,2,0,0,0.0,0,0,4,0,3,150,146,9,103,2,32,0,4,89,58,0,6,7,0,6,0,0,0,
Will Allen,1832,S,PIT,4,0,0,76.9,0,0,25,73.2,71.3,24.1,71.8,60.2,28.6,0,2,1,75,26.3,10,0,1,119.6,10,1,69,11,153,270,14,0,0,14,0,129,256,7,110,46,11,28,13,3,2,143,102,14.3
