player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Zach Strief,3155,T,NO,9,100.0,0,20,70.4,70.3,67.0,4,9,404,100.0,100.0,96.9,5,19,6,678,0,0,0,678,433,433,0,676,245,0
Max Unger,4972,C,NO,9,99.9,0,20,71.3,82.3,64.7,1,8,403,99.8,99.8,98.6,1,10,1,675,675,0,0,676,431,432,0,0,244,0
Chris Chester,3001,G,ATL,9,100.0,0,2,77.9,64.6,78.7,3,14,382,100.0,100.0,96.7,2,21,4,666,0,0,0,666,410,410,666,0,256,0
Ryan Schraeder,8496,T,ATL,9,100.0,0,2,74.9,77.8,68.0,1,12,382,100.0,100.0,97.8,4,15,2,666,0,0,0,666,410,410,0,666,256,0
Joe Barksdale,6244,T,SD,9,100.0,1,27,71.4,77.2,66.9,4,16,415,100.0,100.0,96.6,6,24,4,665,0,0,79,665,448,448,0,586,217,0
Andy Levitre,4974,G,ATL,9,100.0,0,2,71.9,67.7,72.2,2,20,382,100.0,100.0,96.9,7,23,1,653,0,653,0,653,410,410,0,0,243,0
Jake Matthews,8641,T,ATL,9,100.0,0,2,80.6,79.6,73.9,2,20,382,100.0,100.0,96.9,3,23,1,653,0,0,653,653,410,410,0,0,243,0
Anthony Castonzo,6174,T,IND,9,100.0,0,14,74.5,79.7,63.9,5,12,410,100.0,100.0,97.2,8,20,3,648,0,0,643,648,441,441,0,0,207,5
Jack Mewhort,8694,G,IND,9,100.0,1,14,75.7,78.6,75.2,4,23,410,100.0,100.0,96.7,4,27,0,648,0,509,0,648,441,441,1,134,207,4
Ben Jones,7099,C,HST,8,100.0,0,13,72.4,77.8,70.1,1,11,383,100.0,100.0,98.4,3,12,0,622,622,0,0,622,403,403,0,0,219,0
Mitchell Schwartz,7041,T,CLV,9,100.0,0,8,74.4,80.1,62.5,5,14,389,100.0,100.0,96.8,3,22,3,620,0,0,0,620,421,421,0,620,199,0
Joe Thomas,3619,T,CLV,9,100.0,0,8,85.0,89.7,76.1,1,18,389,100.0,100.0,97.0,5,21,2,620,0,0,620,620,421,421,0,0,199,0
Alex Mack,4944,C,CLV,9,100.0,0,8,66.0,74.7,63.9,4,11,389,100.0,100.0,97.3,4,18,3,620,620,0,0,620,421,421,0,0,199,0
Derek Newton,6366,T,HST,8,100.0,1,13,64.4,61.8,66.7,5,19,381,100.0,100.0,96.3,4,26,2,616,0,85,30,616,401,401,200,301,215,0
Marshall Newhouse,5692,T,NYG,9,100.0,1,21,54.5,60.4,47.0,5,28,357,100.0,100.0,95.4,6,33,0,613,0,0,0,613,384,384,0,612,229,1
Weston Richburg,8678,C,NYG,9,100.0,1,21,81.5,86.1,75.7,0,5,357,100.0,100.0,99.3,3,5,0,613,613,0,0,613,384,384,0,0,229,0
John Greco,4379,G,CLV,9,100.0,0,8,74.5,77.8,70.6,4,14,381,100.0,100.0,97.6,2,18,0,611,0,0,0,611,412,412,611,0,199,0
Joel Bitonio,8670,G,CLV,9,100.0,0,8,70.4,66.6,72.9,5,18,380,100.0,100.0,96.4,6,25,2,611,0,611,0,611,412,412,0,0,199,0
Justin Pugh,7800,G,NYG,9,100.0,0,21,80.2,80.9,75.6,1,10,356,100.0,100.0,98.2,1,12,1,611,0,503,108,611,382,382,0,0,229,0
Tim Lelito,8189,G,NO,8,100.0,0,20,64.4,43.5,73.6,4,16,352,100.0,100.0,96.9,2,21,1,592,0,590,0,592,381,381,0,0,211,0
Ramon Foster,5229,G,PIT,9,100.0,1,25,78.6,80.1,75.6,1,8,323,100.0,100.0,97.4,3,13,4,586,0,586,0,586,353,353,0,0,233,0
Cody Wallace,4421,C,PIT,9,100.0,0,25,51.4,65.3,48.7,4,16,323,100.0,100.0,96.0,6,23,3,586,586,0,0,586,353,353,0,0,233,0
David DeCastro,7640,G,PIT,9,100.0,0,25,80.5,89.8,74.3,1,9,323,100.0,100.0,98.1,1,11,1,586,0,0,0,586,353,353,586,0,233,0
Marcus Gilbert,6215,T,PIT,9,100.0,1,25,74.1,68.7,75.1,2,24,323,100.0,100.0,96.0,4,26,0,582,0,0,0,582,353,353,0,582,229,0
Lane Johnson,7786,T,PHI,8,100.0,2,24,65.9,72.1,66.4,2,9,330,100.0,100.0,97.1,8,15,4,580,0,0,76,580,355,355,0,503,225,0
Allen Barbre,3735,G,PHI,8,100.0,1,24,63.3,69.9,58.6,3,19,330,100.0,100.0,96.4,3,23,1,580,0,580,0,580,355,355,0,0,225,0
Jason Kelce,6343,C,PHI,8,100.0,1,24,68.8,74.1,67.9,2,5,330,100.0,100.0,98.6,8,8,1,580,580,0,0,580,355,355,0,0,225,0
Geoff Schwartz,4555,G,NYG,9,100.0,1,21,75.0,63.6,75.2,1,12,334,100.0,100.0,96.6,1,18,5,577,0,0,0,577,358,358,573,0,219,4
D.J. Fluker,7792,G,SD,8,100.0,1,27,76.5,64.7,83.8,1,19,365,100.0,100.0,97.0,10,21,1,575,0,0,0,575,395,395,575,0,180,0
David Andrews,9948,C,NE,8,100.0,0,19,63.7,71.6,60.8,5,7,350,100.0,100.0,97.7,3,14,2,572,571,0,0,572,375,375,1,0,197,0
Rick Wagner,7950,T,BLT,8,100.0,0,3,60.9,68.1,53.3,4,18,336,100.0,100.0,96.7,3,22,0,570,0,0,0,570,364,364,0,567,206,2
Marshal Yanda,3702,G,BLT,8,99.8,1,3,91.3,85.5,90.0,1,9,333,99.7,99.7,98.2,1,11,1,567,0,0,0,568,361,362,560,2,206,1
Joe Staley,3644,T,SF,9,100.0,0,28,84.2,86.0,75.9,5,11,325,100.0,100.0,96.6,2,19,3,564,0,0,564,564,337,337,0,0,227,0
Alex Boone,5372,G,SF,9,100.0,1,28,59.2,76.2,49.7,3,8,325,100.0,100.0,97.7,4,13,2,564,0,564,0,564,337,337,0,0,227,0
Erik Pears,2737,T,SF,9,100.0,0,28,57.0,66.4,47.6,1,24,325,100.0,100.0,94.6,5,30,5,564,0,0,0,564,337,337,9,555,227,0
Marcus Martin,8705,C,SF,9,100.0,1,28,46.5,65.4,41.8,4,12,325,100.0,100.0,97.5,5,16,0,564,564,0,0,564,337,337,0,0,227,0
D'Brickashaw Ferguson,2949,T,NYJ,8,100.0,0,22,68.8,70.9,67.4,6,18,318,100.0,100.0,95.6,4,26,2,556,0,0,553,556,332,332,0,0,224,3
Kyle Long,7801,T,CHI,8,100.0,0,6,70.8,63.9,74.8,1,16,312,100.0,100.0,96.3,5,20,3,555,0,0,0,555,329,329,0,555,226,0
Matt Slauson,5117,G,CHI,8,100.0,0,6,70.3,83.3,65.0,0,3,312,100.0,100.0,99.5,2,3,0,555,208,347,0,555,329,329,0,0,226,0
Vladimir Ducasse,5586,G,CHI,8,100.0,1,6,66.5,58.2,72.3,1,19,312,100.0,100.0,96.5,7,21,1,555,0,133,0,555,329,329,422,0,226,0
Breno Giacomini,4464,T,NYJ,8,100.0,1,22,63.0,66.9,57.4,2,20,318,100.0,100.0,96.5,3,22,0,554,0,0,0,554,332,332,0,554,222,0
James Carpenter,6177,G,NYJ,8,100.0,0,22,70.9,78.7,63.3,5,9,318,100.0,100.0,97.8,0,14,0,553,0,553,0,553,332,332,0,0,221,0
Brandon Scherff,9438,G,WAS,8,100.0,1,32,61.9,54.2,63.6,6,18,319,100.0,100.0,95.9,1,25,1,552,0,0,0,552,345,345,552,0,207,0
Stefen Wisniewski,6200,C,JAX,8,100.0,1,15,72.3,76.9,69.6,0,10,348,100.0,100.0,98.3,2,11,1,552,552,0,0,552,373,373,0,0,179,0
Zane Beadles,5570,G,JAX,8,100.0,0,15,61.0,65.6,55.2,2,16,348,100.0,100.0,96.0,0,23,5,552,0,552,0,552,373,373,0,0,179,0
Jermey Parnell,5426,T,JAX,8,100.0,0,15,62.9,60.9,70.5,13,21,348,100.0,100.0,94.3,6,37,3,552,0,0,0,552,373,373,0,552,179,0
Morgan Moses,8701,T,WAS,8,100.0,1,32,70.8,74.9,67.9,2,10,320,100.0,100.0,97.2,6,15,3,551,0,0,0,551,345,345,0,551,206,0
Kelechi Osemele,7062,G,BLT,8,100.0,2,3,83.3,67.1,89.7,2,9,321,100.0,100.0,98.0,5,12,1,548,0,541,0,548,346,346,6,0,202,0
Michael Oher,4946,T,CAR,8,100.0,1,5,64.3,81.3,46.0,0,11,277,100.0,100.0,96.9,2,14,3,546,0,0,529,546,294,294,0,0,252,17
Mike Person,6391,C,ATL,8,100.0,1,2,56.7,72.0,53.9,2,9,304,100.0,100.0,98.2,1,11,0,546,546,0,0,546,328,328,0,0,218,0
Mike Remmers,7431,T,CAR,8,100.0,0,5,67.0,70.4,64.0,1,19,277,100.0,100.0,96.4,3,20,0,546,0,0,0,546,294,294,0,537,252,9
Doug Free,3738,T,DAL,8,100.0,0,9,62.3,63.3,67.1,2,18,290,100.0,100.0,96.6,5,20,0,545,0,0,0,545,320,320,0,545,225,0
Tyron Smith,6161,T,DAL,8,100.0,0,9,91.1,91.0,89.7,2,4,290,100.0,100.0,98.3,4,8,2,545,0,0,545,545,320,320,0,0,225,0
Travis Frederick,7812,C,DAL,8,100.0,0,9,75.5,79.0,70.9,0,7,290,100.0,100.0,98.8,0,7,0,545,545,0,0,545,320,320,0,0,225,0
Zack Martin,8651,G,DAL,8,100.0,1,9,83.9,87.4,76.8,2,5,290,100.0,100.0,98.4,5,8,1,545,0,0,0,545,320,320,545,0,225,0
Jeremy Zuttah,4397,C,BLT,8,100.0,1,3,74.6,80.1,70.9,1,8,325,100.0,100.0,98.3,3,10,1,544,544,0,0,544,352,352,0,0,192,0
Trai Turner,8727,G,CAR,8,100.0,0,5,83.9,80.5,80.2,0,10,276,100.0,100.0,97.8,2,11,1,543,0,0,0,543,293,293,543,0,250,0
Travis Swanson,8711,C,DET,8,100.0,0,11,60.9,64.8,55.9,2,11,372,100.0,100.0,98.0,1,14,1,543,543,0,0,543,398,398,0,0,145,0
Russell Bodine,8746,C,CIN,8,100.0,0,7,62.2,63.6,62.6,0,12,287,100.0,100.0,97.6,6,13,1,540,540,0,0,540,309,309,0,0,231,0
Riley Reiff,7029,T,DET,8,100.0,0,11,75.8,69.2,80.5,4,24,370,100.0,100.0,95.1,5,32,4,539,0,0,539,539,396,396,0,0,143,0
Clint Boling,6253,G,CIN,8,100.0,0,7,75.2,73.8,71.0,1,12,286,100.0,100.0,97.0,0,15,2,538,0,537,0,538,308,308,0,0,230,1
Gosder Cherilus,4331,T,TB,8,100.0,3,30,55.4,63.6,53.1,5,15,281,100.0,100.0,95.4,7,23,3,536,0,0,0,536,311,311,0,536,225,0
Donovan Smith,9467,T,TB,8,100.0,1,30,57.7,61.5,50.6,2,20,281,100.0,100.0,95.4,4,24,2,536,0,0,536,536,311,311,0,0,225,0
Byron Bell,6848,G,TEN,8,100.0,0,31,62.8,70.7,56.9,2,12,308,100.0,100.0,97.4,1,15,1,533,0,458,4,533,334,334,0,71,199,0
Terron Armstead,7856,T,NO,7,100.0,0,20,93.1,89.3,92.6,2,6,310,100.0,100.0,98.4,3,9,1,531,0,0,530,531,338,338,0,0,193,0
Kevin Zeitler,7032,G,CIN,8,100.0,1,7,77.4,81.1,72.1,1,8,283,100.0,100.0,98.4,2,9,0,530,0,0,0,530,305,305,530,0,225,0
Jonathan Cooper,7788,G,ARZ,8,100.0,0,1,65.6,68.1,62.2,1,15,276,100.0,100.0,96.7,3,17,1,529,0,0,0,529,305,305,529,0,224,0
Justin Britt,8699,G,SEA,8,100.0,0,29,54.5,45.1,58.2,4,14,298,100.0,100.0,96.3,3,20,2,527,0,527,0,527,304,304,0,0,223,0
Dallas Thomas,7858,G,MIA,8,100.0,0,17,55.1,56.8,55.5,3,14,325,100.0,100.0,96.2,4,21,4,527,0,527,0,527,350,350,0,0,177,0
J.R. Sweezy,7209,G,SEA,8,100.0,0,29,62.8,61.4,64.5,0,13,297,100.0,100.0,96.5,3,17,4,526,0,0,0,526,303,303,526,0,223,0
J'Marcus Webb,5741,G,OAK,8,100.0,0,23,59.7,57.1,57.5,1,14,317,100.0,100.0,96.7,2,18,3,526,0,0,0,526,331,331,526,0,195,0
Mitch Morse,9482,C,KC,8,100.0,0,16,65.6,69.5,61.3,0,9,325,100.0,100.0,97.7,1,12,3,526,526,0,0,526,343,343,0,0,183,0
Gabe Jackson,8716,G,OAK,8,100.0,0,23,84.3,87.1,78.7,2,6,317,100.0,100.0,98.7,1,8,0,526,0,526,0,526,331,331,0,0,195,0
Austin Howard,5847,T,OAK,8,100.0,3,23,69.4,73.4,69.4,2,7,317,100.0,100.0,97.6,9,12,3,526,0,0,0,526,331,331,0,526,195,0
Matt Paradis,8841,C,DEN,8,100.0,0,10,69.9,71.7,66.4,5,9,314,100.0,100.0,97.8,1,14,0,526,526,0,0,526,333,333,0,0,193,0
Eric Wood,4951,C,BUF,8,100.0,0,4,73.3,81.9,68.5,0,7,279,100.0,100.0,98.4,2,8,1,526,526,0,0,526,304,304,0,0,222,0
Donald Penn,3459,T,OAK,8,100.0,1,23,80.8,90.4,69.4,2,6,317,100.0,100.0,98.4,4,9,1,526,0,0,524,526,331,331,0,0,195,2
Richie Incognito,2298,G,BUF,8,100.0,1,4,76.5,85.3,69.4,3,4,279,100.0,100.0,98.7,3,7,0,526,0,526,0,526,304,304,0,0,222,0
Trevor Robinson,7375,C,SD,8,100.0,0,27,48.3,50.6,47.7,3,22,338,100.0,100.0,95.1,2,29,4,525,525,0,0,525,368,368,0,0,157,0
Andrew Whitworth,3000,T,CIN,8,100.0,0,7,86.0,90.4,74.6,0,4,287,100.0,100.0,99.3,5,4,0,524,0,1,489,524,309,309,0,1,215,25
Joe Berger,2424,C,MIN,8,100.0,0,18,71.8,78.1,68.2,1,5,273,100.0,100.0,98.5,3,7,1,524,524,0,0,524,288,288,0,0,236,0
Matt Kalil,7010,T,MIN,8,100.0,1,18,70.4,74.2,69.7,5,12,273,100.0,100.0,96.2,5,19,2,524,0,0,523,524,288,288,0,1,236,0
Michael Harris,7730,G,MIN,8,100.0,0,18,72.9,90.0,61.3,1,7,273,100.0,100.0,98.5,0,8,0,524,0,0,0,524,288,288,523,0,236,1
Corey Linsley,8796,C,GB,8,100.0,1,12,74.7,73.7,75.4,1,10,300,99.7,99.7,97.5,3,13,2,523,523,0,0,523,339,340,0,0,184,0
David Bakhtiari,7891,T,GB,8,100.0,0,12,67.7,77.0,58.7,4,17,300,99.7,99.7,95.5,6,24,3,523,0,0,523,523,339,340,0,0,184,0
Brandon Fusco,6324,G,MIN,8,100.0,1,18,61.5,44.6,67.2,4,24,272,100.0,100.0,94.1,2,30,2,523,0,523,0,523,287,287,0,0,236,0
Josh Sitton,4449,G,GB,8,100.0,0,12,71.8,91.2,62.0,0,1,300,99.7,99.7,98.8,3,4,3,521,0,521,0,521,339,340,0,0,182,0
Joe Reitz,4789,T,IND,9,99.8,2,14,75.2,76.8,67.5,2,11,322,99.7,99.7,97.0,5,16,3,521,0,0,0,522,345,346,0,505,176,17
Taylor Lewan,8646,T,TEN,8,100.0,2,31,70.7,80.8,63.0,1,8,304,100.0,100.0,96.9,8,14,5,519,0,0,514,519,329,329,0,0,190,5
