player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,12,149,0,2,0,-2.8,5,100.0,,0,0,0.0,0,3,0,92.5,95.8,0,13,0.0,0,26,13,88.5,23,114.4,13,8.7,1,69,106,8.2,5.3,3.0,6.7,5,70.7,,0,0,9.4,3,14,1,89.9,91.0,1,45,0.0,0,148,29,91.9,136,97.7,41,27.5,2,301,181,6.2,10.4,2.21
DeAndre Hopkins,7808,WR,HST,12,148,0,13,0,,0,,,0,0,,0,0,0,,40.3,0,0,0.0,0,28,0,92.9,26,0.0,0,0.0,0,0,0,,,0.0,17.2,0,47.1,,0,0,11.1,1,4,0,71.1,87.4,0,24,1.1,1,91,8,93.4,85,64.8,17,11.5,0,96,27,3.4,12.0,1.13
Antonio Brown,5718,WR,PIT,12,135,0,25,0,-1.9,3,100.0,,0,0,0.0,0,1,0,92.4,73.3,0,17,0.0,0,51,14,96.1,49,84.5,14,10.4,0,60,86,6.1,4.3,1.22,12.3,1,56.5,,0,0,7.1,1,6,0,88.3,90.6,1,48,0.0,0,91,13,89.0,81,91.4,23,17.0,2,173,67,5.2,13.3,2.14
Odell Beckham Jr.,8647,WR,NYG,12,129,0,21,0,-3.0,0,100.0,,0,0,0.0,0,1,0,88.7,55.3,0,5,0.0,0,32,3,84.4,27,118.8,3,2.3,1,5,14,4.7,1.7,0.19,9.1,4,75.0,,0,0,3.6,1,16,0,89.0,91.1,1,72,0.0,0,123,27,92.7,114,116.2,36,27.9,2,386,174,6.4,14.3,3.39
Brandon Marshall,3064,WR,NYJ,12,128,0,22,0,-1.3,0,100.0,,0,0,0.0,0,1,1,88.7,38.7,0,10,0.0,0,47,3,97.9,46,79.2,3,2.3,0,8,12,4.0,2.7,0.17,12.9,2,56.3,,0,0,18.2,4,9,2,34.2,80.5,2,28,0.0,0,121,18,96.7,117,69.1,32,25.0,2,195,52,2.9,10.8,1.67
Demaryius Thomas,5547,WR,DEN,12,125,0,10,0,-0.1,2,92.9,,0,0,0.0,0,3,0,92.3,83.5,0,17,0.0,0,32,13,100.0,32,90.8,14,11.2,0,81,81,6.2,6.2,2.53,8.5,6,58.1,,0,0,18.2,4,12,0,51.3,80.4,4,30,0.0,0,107,18,94.4,101,48.1,31,24.8,1,197,68,3.8,10.9,1.95
Larry Fitzgerald,1724,WR,ARZ,12,117,0,1,0,-1.4,4,95.0,,0,0,5.0,1,8,0,86.6,93.9,0,44,2.2,1,45,19,97.8,44,120.0,20,17.1,1,176,200,10.5,9.3,4.0,9.5,1,78.9,,0,0,4.3,2,27,2,90.3,90.2,1,29,0.0,0,284,45,89.8,255,104.2,57,48.7,1,534,155,3.4,11.9,2.09
Allen Robinson II,8696,WR,JAX,12,117,0,15,0,-2.0,1,100.0,,0,0,0.0,0,1,0,88.7,50.3,0,11,0.0,0,43,3,97.7,42,83.3,3,2.6,0,12,18,6.0,4.0,0.29,16.7,1,59.1,,0,0,0.0,0,11,0,54.7,78.0,0,46,0.0,0,79,13,94.9,75,132.2,22,18.8,5,218,40,3.1,16.8,2.91
Calvin Johnson,3618,WR,DET,12,113,0,11,0,,0,,,0,0,,0,0,0,,38.2,0,0,0.0,0,59,0,98.3,58,0.0,0,0.0,0,0,0,,,0.0,13.4,0,71.4,0.0,0,1,0.0,0,6,0,80.1,86.2,0,46,0.0,0,66,10,89.4,59,109.5,14,12.4,0,161,63,6.3,16.1,2.73
Michael Crabtree,4933,WR,OAK,12,112,0,23,0,-1.3,3,100.0,,0,0,0.0,0,1,1,90.9,73.4,0,25,0.0,0,30,6,100.0,30,138.2,6,5.4,1,46,54,9.0,7.7,1.53,8.0,7,69.4,,0,0,13.8,4,15,0,64.8,78.2,2,38,0.0,0,123,25,97.6,120,75.7,36,32.1,1,256,86,3.4,10.2,2.13
