player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Drew Butler,7302,P,ARZ,9,29,29,4.6,36.72,41.41,9.6,0,0,5,11,1,63.0,11,55,1,0,34.5,96,10,30,133.51,1065,2,1201
Marquette King,7410,P,OAK,9,41,41,4.25,39.83,43.73,5.3,0,0,11,8,23,65.6,18,70,3,0,36.6,80,15,41,174.22,1633,4,1793
Ryan Quigley,7573,P,NYJ,8,40,40,4.53,37.48,43.1,12.8,0,0,6,11,22,69.6,17,68,5,0,40.0,205,16,41,181.39,1499,1,1724
Jeff Locke,7937,P,MIN,9,37,37,4.37,38.43,41.84,4.1,0,0,4,12,18,48.7,17,61,2,0,43.2,66,16,37,161.66,1422,3,1548
Sam Martin,7947,P,DET,9,49,49,4.56,40.94,46.0,7.7,0,0,8,8,11,77.8,17,66,3,0,55.1,208,27,49,223.62,2006,2,2254
Colton Schmidt,8104,P,BUF,9,46,46,4.45,42.11,47.2,8.9,0,0,5,11,4,71.5,11,65,5,0,52.2,214,24,46,204.7,1937,1,2171
Ryan Allen,8242,P,NE,8,29,29,4.45,41.48,45.72,6.1,0,0,1,8,19,77.0,16,67,2,0,58.6,103,17,29,128.95,1203,1,1326
Brad Wing,8256,P,NYG,10,44,44,4.41,38.93,44.84,10.0,0,0,7,14,21,65.4,19,64,1,1,45.5,200,20,44,194.03,1713,3,1973
Tress Way,8358,P,WAS,9,35,35,4.46,37.86,45.09,13.8,0,0,9,6,32,63.4,8,63,2,0,40.0,193,14,36,155.95,1325,3,1578
Brandon McManus,8437,K,DEN,1,1,1,4.27,1.0,21.0,,0,0,0,0,10,60.0,0,21,0,0,0.0,0,0,1,4.27,1,1,21
Pat O'Donnell,8826,P,CHI,8,37,37,4.6,39.3,45.49,11.8,0,0,2,10,6,73.5,13,63,5,0,43.2,189,16,37,170.12,1454,2,1683
Zach Hocker,8862,K,NO,1,1,1,4.62,43.0,43.0,,0,0,0,1,20,60.0,1,43,0,0,0.0,0,0,1,4.62,43,0,43
Jacob Schum,9373,P,TB,9,30,30,4.59,38.37,42.17,5.2,0,0,5,6,30,73.1,10,56,1,0,60.0,94,18,30,137.73,1151,1,1265
Bradley Pinion,9598,P,SF,9,49,49,4.37,39.43,43.88,7.7,0,0,6,6,28,63.7,14,60,11,0,46.9,178,23,49,214.06,1932,2,2150
Matt Darr,9812,P,MIA,9,46,46,4.25,41.93,48.98,9.0,0,0,5,9,17,55.3,15,70,2,0,54.3,224,25,46,195.36,1929,5,2253
Jordan Berry,10236,P,PIT,10,42,42,4.43,37.88,41.93,9.4,0,0,9,13,25,66.3,21,66,3,0,38.1,150,16,42,186.16,1591,1,1761
