player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ben Jones,7099,C,HST,4,0,13,83.0,0,3,211,100.0,100.0,99.3,0,3,0,219,219,74.6,0,2,100,100.0,100.0,99.0,2,0,105,105
Derek Newton,6366,T,HST,4,0,13,55.3,4,12,210,100.0,100.0,95.7,0,17,1,218,218,45.7,2,9,99,100.0,100.0,93.4,12,1,104,104
Brandon Brooks,7078,G,HST,4,0,13,84.8,0,2,192,100.0,100.0,98.4,0,4,2,199,199,79.0,0,2,93,100.0,100.0,96.8,4,2,98,98
Jamil Douglas,9547,G,MIA,4,0,17,36.6,6,15,182,100.0,100.0,93.1,0,23,2,196,196,29.8,2,12,80,100.0,100.0,91.2,14,0,88,88
Anthony Castonzo,6174,T,IND,4,0,14,74.0,0,6,180,100.0,100.0,97.2,1,8,2,195,195,67.4,0,5,84,100.0,100.0,94.6,7,2,91,91
Khaled Holmes,7903,C,IND,4,0,14,56.1,2,13,180,100.0,100.0,95.3,1,16,1,195,195,53.1,0,10,84,100.0,100.0,92.9,11,1,91,91
Dallas Thomas,7858,G,MIA,4,0,17,44.9,3,13,181,100.0,100.0,94.5,1,18,2,195,195,31.1,3,10,79,100.0,100.0,89.2,15,2,87,87
Jack Mewhort,8694,G,IND,4,0,14,78.3,2,4,180,100.0,100.0,98.3,0,6,0,195,195,73.6,2,3,84,100.0,100.0,97.0,5,0,91,91
Ja'Wuan James,8654,T,MIA,4,1,17,70.4,1,7,179,100.0,100.0,97.2,2,9,1,193,193,71.4,1,5,80,100.0,100.0,96.2,6,0,88,88
Mike Pouncey,6167,C,MIA,4,0,17,75.3,3,2,179,100.0,100.0,98.0,0,6,1,193,193,62.3,3,2,80,100.0,100.0,95.6,6,1,88,88
Max Unger,4972,C,NO,4,0,20,79.5,0,3,175,100.0,100.0,98.6,1,4,1,192,192,68.6,0,1,68,100.0,100.0,97.8,2,1,77,77
Tim Lelito,8189,G,NO,4,0,20,44.9,1,5,175,100.0,100.0,97.7,2,7,1,192,192,28.8,0,4,68,100.0,100.0,95.6,5,1,77,77
Zach Strief,3155,T,NO,4,0,20,71.2,1,3,175,100.0,100.0,96.6,0,8,4,192,192,63.5,1,1,68,100.0,100.0,94.1,5,3,77,77
Mitch Morse,9482,C,KC,4,0,16,75.0,0,2,179,100.0,100.0,98.3,0,4,2,190,190,60.0,0,2,63,100.0,100.0,96.8,3,1,68,68
