player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Michael Morgan,6623,LB,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,1,3,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Devin McCourty,5552,S,NE,7,0,19,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,305,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Brandon Flowers,4349,CB,SD,7,0,27,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,226,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Cary Williams,4543,CB,SEA,8,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,274,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Nate Irving,6219,LB,IND,2,0,14,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,5.9,1,17,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Paul Dawson,9532,LB,CIN,2,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,14.3,1,7,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Trumaine Johnson,7067,CB,SL,7,0,26,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.4,1,244,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Coleman,9892,CB,NE,5,0,19,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,1,140,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Dewey McDonald,8913,S,NE,1,0,19,1,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Walter Thurmond,5635,S,PHI,7,0,24,2,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,2,297,2,50.0,0,2,0,0,100.0,2,2,50.0,0,0,0,0,0,0
Blidi Wreh-Wilson,7851,CB,TEN,6,0,31,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.7,1,151,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kyle Fuller,8649,CB,CHI,7,0,6,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.4,1,237,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Kovacs,8275,S,MIA,1,0,17,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,22.2,2,9,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jason McCourty,5127,CB,TEN,4,0,31,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.9,1,115,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kyle Van Noy,8675,LB,DET,4,0,11,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,10.0,1,10,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mike Jenkins,4339,CB,TB,5,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,161,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Darius Slay,7817,CB,DET,8,0,11,0,2,0,0,2,2,100.0,2,2,50.0,0,0,0,2,0.7,2,275,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jason Verrett,8660,CB,SD,7,0,27,1,1,0,1,1,0,100.0,2,2,50.0,0,0,0,0,1.0,2,198,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Alterraun Verner,5628,CB,TB,7,0,30,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,2.3,3,133,2,50.0,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1,0
Jake Ryan,9562,LB,GB,1,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jaquiski Tartt,9479,S,SF,8,0,28,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,3.4,4,119,2,37.5,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
Gerald Hodges,7902,LB,SF,6,0,28,1,2,0,0,1,0,50.0,2,1,25.0,0,0,0,0,5.4,4,74,3,37.5,0,1,1,0,50.0,2,2,50.0,0,0,0,0,0,0
Patrick Robinson,5557,CB,SD,8,0,27,1,3,0,1,2,0,66.7,4,3,37.5,0,0,0,1,3.0,6,200,4,33.3,0,0,1,1,33.3,2,1,25.0,0,0,0,0,0,0
Bradley McDougald,8220,S,TB,7,0,30,1,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,1.3,3,231,2,33.3,0,1,0,0,33.3,1,1,50.0,0,0,0,0,0,0
Eric Berry,5530,S,KC,8,0,16,0,2,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.0,3,297,2,33.3,0,0,2,0,66.7,2,2,50.0,0,0,0,0,0,0
Tracy Porter,4354,CB,CHI,5,0,6,0,2,0,0,2,0,100.0,3,2,33.3,0,0,0,0,1.9,3,157,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Aaron Colvin,8749,CB,JAX,7,0,15,1,0,0,1,0,0,37.5,3,1,16.7,0,0,0,0,3.1,8,259,3,31.3,0,0,0,0,62.5,5,2,40.0,2,2,0,2,2,0
Sergio Brown,5803,S,JAX,6,0,15,0,2,0,0,1,0,57.1,4,2,37.5,1,0,0,0,5.2,7,135,3,28.6,0,0,1,0,42.9,3,1,16.7,0,0,0,1,0,0
Antoine Bethea,3152,S,SF,7,0,28,2,1,0,1,1,0,71.4,5,2,20.0,0,0,0,0,3.5,9,258,4,27.8,0,0,0,0,28.6,2,1,50.0,1,0,0,1,0,0
Damarious Randall,9463,CB,GB,7,0,12,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0.9,2,220,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Steven Johnson,7298,LB,TEN,1,0,31,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,14.3,2,14,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Travis Lewis,7207,LB,DET,8,0,11,0,2,0,0,2,0,62.5,5,2,20.0,0,0,0,0,17.0,8,47,3,25.0,0,0,0,0,37.5,3,1,33.3,1,1,0,1,1,0
Najee Goode,7137,LB,PHI,3,0,24,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,10.5,2,19,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
A.J. Tarpley,9738,LB,BUF,3,0,4,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,28.6,2,7,1,25.0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,0,0
Corey White,7652,CB,DAL,3,0,9,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,2,68,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
