player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Amari Cooper,9437,WR,DAL,7,70,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,41.9,0,0,0.0,0,30,1,90.0,27,79.2,1,1.4,0,0,4,4.0,0.0,0.0,10.8,0,50.0,33.3,1,3,14.3,1,5,0,90.7,76.5,1,26,0.0,0,64,6,93.8,60,36.1,12,17.1,0,78,30,5.0,13.0,1.3
DeAndre Hopkins,7808,WR,ARZ,7,70,0,1,0,-2.7,3,100.0,,0,0,0.0,0,4,0,92.4,85.9,0,12,0.0,0,38,13,92.1,35,80.8,13,18.6,0,44,79,6.1,3.4,1.26,3.4,0,100.0,,0,0,0.0,0,2,0,90.9,82.3,0,33,0.0,0,21,5,90.5,19,110.0,5,7.1,0,52,35,7.0,10.4,2.74
Allen Robinson II,8696,WR,CHI,7,69,0,6,0,-1.7,1,100.0,,0,0,0.0,0,0,0,90.2,52.3,0,5,0.0,0,19,3,94.7,18,81.9,3,4.3,0,11,16,5.3,3.7,0.61,9.4,2,70.8,37.5,3,8,0.0,0,8,0,91.0,77.2,0,24,0.0,0,86,17,98.8,85,91.5,24,34.8,0,175,44,2.6,10.3,2.06
Stefon Diggs,9579,WR,BUF,7,69,0,4,0,-1.4,2,60.0,,0,0,25.0,1,0,0,27.0,43.2,0,9,0.0,0,38,3,92.1,35,65.4,5,7.2,0,16,19,6.3,5.3,0.46,7.9,5,58.3,50.0,2,4,26.3,5,3,0,29.4,71.3,0,22,0.0,0,93,14,96.8,90,89.1,24,34.8,1,141,45,3.2,10.1,1.57
Terry McLaurin,48229,WR,WAS,7,66,0,32,0,-1.3,1,100.0,,0,0,0.0,0,2,0,91.4,70.2,0,20,0.0,0,35,8,97.1,34,97.4,8,12.1,0,59,69,8.6,7.4,1.74,10.9,3,65.0,60.0,3,5,0.0,0,9,0,90.1,83.4,0,39,0.0,0,80,13,93.8,75,115.0,20,30.3,1,202,84,6.5,15.5,2.69
Tyler Boyd,10689,WR,CIN,7,60,0,7,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,61.2,0,4,0.0,0,20,3,90.0,18,79.2,3,5.0,0,2,8,2.7,0.7,0.11,9.0,4,79.2,60.0,3,5,2.3,1,29,1,90.9,88.4,2,23,0.0,0,256,42,96.5,247,98.6,53,88.3,2,446,135,3.2,10.6,1.81
Keenan Allen,7857,WR,LAC,6,60,0,27,0,-2.2,1,100.0,,0,0,0.0,0,4,0,91.6,79.4,0,14,0.0,0,26,9,92.3,24,91.7,9,15.0,0,54,74,8.2,6.0,2.25,9.0,1,78.9,66.7,4,6,0.0,0,10,0,91.2,91.5,1,26,1.1,1,88,15,94.3,83,118.0,19,31.7,2,174,66,4.4,11.6,2.1
Calvin Ridley,48262,WR,ATL,7,59,0,2,0,,0,,,0,0,,0,0,0,,45.7,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,11.2,0,66.7,0.0,0,1,0.0,0,4,0,59.8,73.7,0,27,0.0,0,29,4,93.1,27,145.1,6,10.2,1,69,16,4.0,17.3,2.56
Robby Anderson,11254,WR,CAR,7,59,0,5,0,-3.5,0,100.0,,0,0,0.0,0,1,0,84.5,55.0,0,24,0.0,0,27,2,96.3,26,114.6,2,3.4,0,23,30,15.0,11.5,0.88,9.8,0,77.3,66.7,2,3,5.6,1,13,0,62.6,82.8,0,26,0.0,0,79,17,93.7,74,109.8,22,37.3,0,229,119,7.0,13.5,3.09
Tyler Lockett,9502,WR,SEA,6,58,0,29,0,-7.0,0,100.0,,0,0,0.0,0,1,0,84.5,67.0,0,17,0.0,0,15,1,93.3,14,118.8,1,1.7,0,17,24,24.0,17.0,1.21,9.9,1,72.4,0.0,0,1,16.0,4,11,0,39.4,74.7,1,43,0.0,0,163,21,93.3,152,97.2,29,50.0,1,262,91,4.3,12.5,1.72
