player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,4,1,-4.5,50.0,91.9,32.0,16.0,0,0,1,50.0,32,79.8,62.0,75.6,53.0,44.3,77.0,0,4,0.0,0,1,0,56.3,1,34,37,0,1,2,0,4,7,0.1,4.0
Johnathan Joseph,2969,CB,ARZ,9,1,12.3,62.9,98.4,10.4,6.5,0,0,4,11.4,1,63.2,64.8,84.6,55.7,68.5,49.0,1,71,9.1,2,4,1,116.1,22,246,250,1,19,35,4,298,97,1.3,13.5
Tramon Williams,3558,CB,BLT,2,0,4.0,100.0,85.7,6.0,6.0,0,0,0,0.0,3,60.0,62.2,81.1,60.0,64.8,77.0,0,4,0.0,0,0,0,83.3,1,6,7,0,1,1,0,4,0,0.7,4.0
Calais Campbell,4364,DI,BLT,8,1,9.0,0.0,3.1,,7.0,0,1,1,100.0,3,66.8,77.7,41.5,67.0,80.0,58.3,0,,40.0,2,1,2,39.6,0,7,225,6,2,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,10,2,7.8,64.4,86.9,11.8,7.6,0,2,6,13.3,20,60.5,64.0,87.4,58.9,68.8,71.1,2,74,12.5,4,5,3,88.3,29,371,427,10,26,45,3,311,178,0.9,10.7
Jason McCourty,5127,CB,NE,10,5,14.0,59.1,98.8,18.5,10.9,0,1,2,9.1,19,50.0,54.6,84.0,54.2,73.0,82.6,0,41,4.5,1,2,1,132.2,13,257,260,1,16,22,3,218,55,0.9,16.8
Steve McLendon,5232,DI,TB,11,0,,,2.6,,,0,0,0,,30,52.1,67.5,44.6,67.0,69.4,60.8,0,,100.0,1,0,2,0.0,0,4,156,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,11,0,10.0,100.0,1.3,4.0,4.0,1,0,0,0.0,30,47.3,58.8,37.8,64.5,60.6,39.7,0,18,50.0,2,0,3,118.8,1,5,384,6,2,1,0,18,8,4.5,18.0
Joe Haden,5532,CB,PIT,10,1,14.4,51.8,100.0,13.1,6.8,0,2,8,14.3,25,64.6,63.1,84.6,,51.8,55.6,1,54,9.7,3,7,4,80.9,29,401,401,6,27,56,2,419,81,1.1,14.4
Brandon Graham,5538,ED,PHI,10,2,,,2.6,,,0,0,0,,24,57.6,80.5,52.2,81.9,71.5,29.5,0,,0.0,0,0,3,0.0,0,7,271,7,0,0,0,0,0,0.0,
