player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Joe Burrow,28022,QB,CIN,2,112,61.1,18,18,7.0,2.41,0,0,0.0,55.6,10,7,9.1,19,17.0,1,9,,75.1,67.8,74.7,67.1,,,0,0,20,14.3,86.6,5.3,1,0,0,0,1,0,0.0,85,4.7,0,7,35.4,66.7,67.1,56.5,72.6,73,79,9.1,2.65,0,4,4.9,63.3,50,32,5.7,93,83.0,3,27,,28.7,64.3,80.4,65.8,,52.2,1,1,97,15.6,80.4,5.4,5,8,2,3,2,3,3.1,424,5.4,75.4,69,71,7.7,2.24,0,4,5.4,69.0,49,0,5.8,73,65.2,3,26,,83.1,79.0,79.5,78.9,,52.3,0,1,76,,86.4,0.0,0,2,2,0,2,2,2.6,396,5.6,1,54.5,22,26,11.7,3.29,0,0,0.0,42.3,11,39,8.3,39,34.8,1,10,,21.4,42.0,77.3,42.2,,56.6,1,0,41,15.4,68.3,15.4,6,6,0,3,1,1,2.4,113,4.3
Matt Ryan,4317,QB,ATL,2,97,81.0,21,23,8.7,2.36,1,1,4.0,73.9,17,10,0.0,25,25.8,0,13,,76.8,69.4,75.9,69.0,58.8,,0,0,27,20.0,103.0,8.0,2,0,0,1,0,1,3.7,217,9.4,0,2,85.2,78.0,78.1,52.7,78.7,61,67,11.4,2.84,0,4,5.6,65.7,44,14,8.3,72,74.2,4,27,,83.1,78.1,79.5,78.6,,52.2,0,1,76,7.1,111.9,1.4,1,4,0,6,6,2,2.6,506,7.6,78.8,66,69,10.3,2.63,1,2,2.8,69.6,48,0,7.7,73,75.3,4,29,,83.1,80.1,79.6,80.8,58.8,52.2,0,1,76,,105.6,0.0,0,4,0,2,4,2,2.6,534,7.7,1,81.3,16,21,12.3,3.0,0,3,12.5,61.9,13,24,0.0,24,24.7,0,11,,76.8,65.0,75.8,64.5,,,0,0,27,12.5,122.9,12.5,3,0,0,5,2,1,3.7,189,9.0
Daniel Jones,39395,QB,NYG,2,95,75.8,33,36,5.6,2.67,0,2,5.3,63.9,23,23,8.0,44,46.3,2,16,,79.9,76.8,77.7,71.3,,78.2,0,2,46,26.1,69.2,13.6,6,2,0,3,1,1,2.2,240,6.7,0,21,55.4,78.7,74.6,76.7,80.0,40,45,7.7,2.81,0,1,2.0,62.2,28,16,12.5,51,53.7,4,18,,34.9,74.6,78.4,73.0,,64.4,1,1,56,6.3,78.0,2.0,1,4,2,2,1,1,1.8,280,6.2,84.9,53,55,7.2,2.37,0,2,3.4,72.7,40,0,11.1,56,58.9,5,21,,81.5,84.9,78.6,83.5,,58.3,0,1,60,,96.2,0.0,0,1,2,0,2,0,0.0,382,6.9,1,60.0,20,26,5.7,3.27,0,1,3.4,42.3,11,39,8.3,39,41.1,1,13,,28.6,62.2,77.3,54.5,,80.5,1,2,42,17.9,27.4,17.9,7,5,0,5,0,2,4.8,138,5.3
Dak Prescott,10769,QB,DAL,2,94,77.8,18,20,4.4,2.2,0,1,4.8,70.0,14,7,0.0,22,23.4,0,10,,22.2,62.8,75.2,60.5,,63.3,1,0,23,14.3,95.0,4.5,1,1,1,0,0,1,4.3,166,8.3,0,9,49.2,82.1,79.4,69.8,78.7,61,66,8.6,2.73,1,4,5.8,68.2,45,24,6.3,72,76.6,3,27,,83.0,86.8,79.5,82.9,,73.9,2,0,75,12.5,103.7,4.2,3,3,0,2,2,1,1.3,550,8.3,84.5,58,60,6.4,2.27,1,4,6.3,80.0,48,0,2.0,63,67.0,1,27,,82.2,87.6,79.0,84.4,,69.8,0,0,67,,113.3,0.0,0,3,1,0,2,1,1.5,512,8.5,0,61.9,21,26,10.9,3.29,0,1,3.8,42.3,11,31,15.4,31,33.0,2,10,,24.3,65.3,76.3,61.8,,65.9,3,0,31,12.9,70.0,12.9,4,1,0,2,0,1,3.2,204,7.8
Kyler Murray,38334,QB,ARZ,2,94,80.0,15,17,6.5,2.33,1,0,0.0,64.7,11,4,8.3,20,21.3,1,7,,75.9,62.9,75.2,55.3,,71.4,0,0,23,50.0,83.0,10.0,2,1,0,1,0,0,0.0,110,6.5,0,1,85.9,69.5,65.5,80.0,77.4,53,61,7.7,2.99,1,2,3.2,67.2,41,24,0.0,74,78.7,0,23,,83.1,71.1,0.0,68.8,,71.7,0,2,76,12.5,83.1,4.1,3,9,1,6,2,1,1.3,406,6.7,79.3,58,60,6.6,2.3,1,1,1.6,75.0,45,0,2.2,66,70.2,1,25,,82.5,78.3,79.2,71.6,,88.3,0,1,70,,97.6,1.5,1,4,1,0,2,0,0.0,415,6.9,4,70.0,10,18,12.4,4.13,1,1,5.3,38.9,7,28,0.0,28,29.8,0,5,,77.2,48.7,0.0,47.9,,63.5,0,1,29,14.3,34.7,14.3,4,6,0,7,0,1,3.4,101,5.6
Carson Wentz,10636,QB,PHI,2,94,81.3,16,16,5.7,2.1,0,0,0.0,62.5,10,7,23.1,17,18.1,3,5,,74.2,62.0,74.1,61.7,,,0,1,17,14.3,57.6,5.9,1,0,0,0,0,1,5.9,113,7.1,0,24,28.7,44.0,42.7,68.1,67.7,65,69,10.2,2.71,0,2,2.8,58.0,40,22,9.1,77,81.9,4,21,,26.6,37.9,79.7,39.6,,58.3,1,3,79,31.8,66.0,9.1,7,1,0,3,2,7,8.9,399,5.8,72.3,65,65,7.8,2.3,0,1,1.5,64.6,42,0,10.6,65,69.1,5,21,,82.1,50.1,79.0,50.7,,,0,3,66,,71.3,0.0,0,0,0,0,2,5,7.6,380,5.8,0,62.5,16,20,15.4,3.29,0,1,4.8,40.0,8,29,20.0,29,30.9,2,5,,19.0,32.3,76.1,34.4,,58.3,1,1,30,27.6,42.1,27.6,8,1,0,3,0,3,10.0,132,6.6
Josh Allen,46601,QB,BUF,2,90,75.9,29,31,6.8,2.66,2,2,5.9,61.3,19,11,13.6,37,41.1,3,13,,79.0,68.7,77.2,64.1,,73.7,0,0,40,18.2,117.9,5.4,2,4,0,0,3,2,5.0,242,7.8,0,4,30.4,73.9,78.9,45.1,81.6,49,50,9.2,3.19,0,4,7.5,76.0,38,17,5.0,53,58.9,2,22,,81.1,83.7,78.4,83.9,,51.1,0,0,56,5.9,125.8,1.9,1,2,0,1,3,1,1.8,485,9.7,79.3,58,59,6.0,2.42,1,3,4.7,71.2,42,0,8.7,62,68.9,4,23,,82.2,78.2,79.0,75.5,,68.6,0,0,67,,102.9,0.0,0,3,0,0,2,1,1.5,427,7.2,0,80.0,20,22,15.0,4.2,1,3,13.0,68.2,15,28,6.3,28,31.1,1,12,,77.2,76.3,76.0,76.6,,58.0,0,0,29,10.7,150.6,10.7,3,3,0,1,4,2,6.9,300,13.6
Patrick Mahomes,11765,QB,KC,2,87,68.8,16,17,6.4,2.25,0,0,0.0,64.7,11,5,0.0,18,20.7,0,8,,75.1,68.6,74.7,64.4,,65.9,1,0,20,0.0,115.3,0.0,0,1,0,0,2,0,0.0,82,4.8,0,16,84.6,81.1,77.1,75.8,78.9,57,62,7.0,2.72,1,2,3.0,64.5,40,24,11.1,69,79.3,5,27,,83.1,81.8,79.5,78.7,,71.1,1,0,76,8.3,100.9,2.9,2,5,0,3,3,1,1.3,431,7.0,81.1,53,55,5.7,2.36,1,1,1.7,69.1,38,0,11.6,58,66.7,5,26,,81.9,75.6,78.9,70.2,,81.7,0,0,64,,104.1,0.0,0,3,0,1,3,1,1.6,346,6.3,0,65.0,20,24,10.0,3.14,0,1,3.8,54.2,13,29,0.0,29,33.3,0,9,,77.7,81.3,76.4,81.5,,60.0,2,0,32,6.9,104.0,6.9,2,3,0,2,2,0,0.0,167,7.0
Teddy Bridgewater,8667,QB,CAR,2,86,68.8,16,17,8.6,2.24,1,2,11.1,64.7,11,9,0.0,21,24.4,0,7,,23.7,55.0,75.0,51.4,,65.6,0,1,22,33.3,93.3,14.3,3,1,0,0,1,2,9.1,172,10.1,0,5,51.3,64.6,64.0,58.9,80.7,57,59,7.7,2.63,1,2,3.2,74.6,44,17,4.3,65,75.6,2,25,,82.3,67.4,79.1,68.7,,50.2,0,1,68,17.6,89.9,4.6,3,3,0,1,0,3,4.4,464,7.9,76.3,59,59,7.5,2.27,0,4,6.6,74.6,44,0,2.2,60,69.8,1,23,,81.7,66.0,78.8,65.9,,58.3,0,1,62,,99.2,0.0,0,1,0,0,1,3,4.8,515,8.7,1,85.7,14,17,9.3,3.15,2,0,0.0,64.7,11,26,8.3,26,30.2,1,9,,25.5,59.0,75.9,58.3,,61.3,0,1,28,23.1,61.2,23.1,6,3,0,1,0,2,7.1,121,7.1
Deshaun Watson,11767,QB,HST,2,86,67.7,31,31,9.2,2.63,0,2,6.3,64.5,20,17,4.8,38,44.2,1,13,,79.0,59.2,77.2,63.5,,45.5,0,2,40,17.6,56.8,7.9,3,4,0,0,0,2,5.0,207,6.7,0,13,84.3,72.3,71.1,63.5,81.8,33,37,9.1,3.3,0,3,7.9,67.6,25,15,7.4,48,55.8,2,18,,80.3,79.6,77.9,74.6,,75.6,1,0,49,33.3,112.6,10.4,5,5,1,2,2,0,0.0,321,8.7,87.5,48,50,8.2,2.26,0,3,5.9,78.0,39,0,7.1,54,62.8,3,26,,81.0,88.0,78.3,84.0,,72.6,0,1,55,,110.4,0.0,0,3,1,1,2,1,1.8,465,9.3,0,37.5,16,18,12.0,4.25,0,2,10.5,33.3,6,32,0.0,32,37.2,0,5,,78.1,43.1,76.6,45.1,,52.4,1,1,34,25.0,21.3,25.0,8,6,0,1,0,1,2.9,63,3.5
Ryan Fitzpatrick,2467,QB,MIA,2,86,78.6,28,29,8.9,2.23,1,1,3.3,72.4,21,7,4.5,31,36.0,1,16,,77.7,79.4,76.4,75.6,,65.9,0,2,32,14.3,67.6,3.2,1,1,0,0,0,0,0.0,236,8.1,0,17,84.6,65.1,63.8,63.4,74.4,43,48,7.5,2.47,2,1,1.9,62.5,30,15,6.3,55,64.0,2,16,,81.4,52.9,78.6,54.2,,54.6,1,1,60,20.0,83.9,5.5,3,4,1,1,2,4,6.7,283,5.9,77.2,57,62,7.6,2.14,3,2,3.1,66.1,41,0,6.8,64,74.4,3,26,,82.1,69.9,79.0,67.1,,71.9,0,1,67,,88.6,0.0,0,2,1,1,2,3,4.5,407,6.6,0,71.4,14,15,9.6,3.08,0,0,0.0,66.7,10,22,0.0,22,25.6,0,6,,76.3,51.3,75.5,54.9,,50.1,1,2,25,18.2,49.2,18.2,4,3,0,0,0,1,4.0,112,7.5
Matthew Stafford,4924,QB,DET,2,85,68.8,16,18,10.4,2.6,0,0,0.0,61.1,11,6,0.0,20,23.5,0,6,,75.4,45.3,74.9,46.3,,,1,1,21,33.3,77.8,10.0,2,0,0,1,1,1,4.8,127,7.1,0,11,84.2,60.9,60.9,56.4,74.1,54,57,8.6,2.68,0,4,6.7,57.9,33,18,17.5,65,76.5,7,20,,82.3,67.7,79.1,67.4,,59.8,1,1,68,16.7,85.0,4.6,3,5,1,1,2,2,2.9,414,7.3,72.4,58,60,9.3,2.42,0,1,1.6,58.3,35,0,16.7,61,71.8,7,20,,82.0,62.3,78.9,61.2,,62.6,0,1,65,,83.4,0.0,0,1,1,1,2,2,3.1,411,6.9,1,75.0,12,15,7.7,3.28,0,3,20.0,60.0,9,24,0.0,24,28.2,0,6,,76.1,57.7,75.3,59.3,,56.3,2,1,24,20.8,82.6,20.8,5,4,0,1,1,1,4.2,130,8.7
Gardner Minshew,41401,QB,JAX,2,78,81.3,16,17,11.6,2.43,0,1,5.6,76.5,13,8,0.0,19,24.4,0,12,,75.1,83.8,74.7,81.7,,,1,0,20,25.0,145.8,10.5,2,0,0,0,3,0,0.0,165,9.7,0,15,49.2,71.3,73.5,54.3,80.9,47,48,6.5,2.83,0,2,4.2,75.0,36,12,5.3,59,75.6,2,21,,81.4,67.1,78.6,65.2,,65.9,0,2,59,33.3,98.2,6.8,4,7,0,1,3,2,3.4,347,7.2,83.0,53,54,7.2,2.43,0,2,3.6,77.8,42,0,4.5,58,74.4,2,28,,81.4,84.8,78.6,81.4,,71.2,0,2,59,,115.4,0.0,0,4,0,1,5,1,1.7,431,8.0,1,70.0,10,11,10.9,3.61,0,1,9.1,63.6,7,20,0.0,20,25.6,0,5,,75.1,44.7,74.7,45.8,,56.1,1,0,20,30.0,116.1,30.0,6,3,0,0,1,1,5.0,81,7.4
Ben Roethlisberger,1732,QB,PIT,2,78,84.2,19,21,5.6,1.77,2,1,4.8,61.9,13,5,18.8,22,28.2,3,9,,75.4,77.2,75.0,75.8,,,0,0,22,0.0,130.6,0.0,0,0,0,0,3,0,0.0,188,9.0,0,25,83.4,71.3,70.6,64.7,80.0,50,52,6.9,2.55,1,3,5.8,71.2,37,12,7.5,56,71.8,3,21,,81.0,68.2,78.4,65.6,,65.6,0,1,56,25.0,94.4,5.4,3,1,0,1,2,2,3.6,352,6.8,84.5,58,61,5.7,2.12,2,2,3.3,70.5,43,0,12.2,61,78.2,6,25,,81.5,72.9,78.7,71.7,,,0,0,61,,109.2,0.0,0,0,0,1,4,1,1.6,388,6.4,1,63.6,11,12,11.4,3.08,1,2,16.7,58.3,7,17,0.0,17,21.8,0,5,,73.9,67.3,74.1,62.1,,65.6,0,1,17,17.6,95.8,17.6,3,1,0,0,1,1,5.9,152,12.7
Aaron Rodgers,2241,QB,GB,2,77,77.8,27,28,9.0,2.2,0,3,10.3,64.3,18,7,14.3,28,36.4,3,14,,77.2,97.4,76.0,95.9,,,0,0,29,0.0,97.2,0.0,0,0,0,1,1,0,0.0,199,7.1,0,12,83.8,95.6,94.8,60.6,79.5,44,46,10.2,2.69,0,6,11.5,69.6,32,6,8.6,49,63.6,3,16,,81.0,90.0,78.3,89.5,,54.5,0,0,55,16.7,133.0,2.0,1,2,0,2,5,0,0.0,405,8.8,82.3,62,63,8.8,2.29,0,8,11.8,73.0,46,0,9.8,64,83.1,5,26,,82.4,96.8,79.2,95.7,,58.3,0,0,69,,128.3,0.0,0,1,0,1,6,0,0.0,509,8.1,2,55.6,9,11,16.8,3.58,0,1,7.7,36.4,4,13,20.0,13,16.9,1,4,,73.5,70.8,73.7,71.6,,58.3,0,0,15,7.7,68.4,7.7,1,1,0,2,0,0,0.0,95,8.6
Tom Brady,698,QB,TB,2,76,75.0,12,13,4.5,1.87,1,2,13.3,53.8,7,4,22.2,15,19.7,2,1,,74.2,68.5,74.1,67.7,,,0,1,17,25.0,30.9,6.7,1,0,0,0,0,1,5.9,50,3.8,0,30,83.9,85.9,84.0,63.1,80.4,56,58,8.5,2.55,0,7,10.9,67.2,39,14,13.3,61,80.3,6,20,,82.1,86.8,79.0,85.3,,58.3,0,2,67,14.3,90.2,3.3,2,1,0,2,3,1,1.5,406,7.0,83.6,55,57,7.2,2.25,1,8,12.5,68.4,39,0,15.2,58,76.3,7,19,,82.0,91.7,78.9,90.7,,,0,2,65,,91.9,0.0,0,0,0,1,3,1,1.5,409,7.2,1,61.5,13,14,10.3,2.94,0,1,6.7,50.0,7,18,12.5,18,23.7,1,2,,74.5,50.0,74.5,51.5,,58.3,0,1,19,16.7,28.0,16.7,3,1,0,1,0,1,5.3,47,3.4
Russell Wilson,7077,QB,SEA,2,74,94.1,17,19,7.2,2.87,0,2,9.1,78.9,15,11,6.3,23,31.1,1,10,,76.6,90.0,75.6,85.3,,72.6,0,0,26,9.1,135.3,4.3,1,3,0,2,2,0,0.0,153,8.1,0,29,83.6,92.8,91.6,75.2,95.2,42,44,6.9,3.12,1,3,6.7,84.1,37,19,7.5,51,68.9,3,20,,80.8,91.2,78.2,90.4,,66.6,0,1,53,21.1,140.1,7.8,4,3,0,1,7,0,0.0,457,10.4,92.9,42,43,4.6,2.6,1,1,2.2,86.0,37,0,5.1,44,59.5,2,16,,79.9,86.6,77.7,83.2,,64.4,0,1,46,,128.3,0.0,0,1,0,0,5,0,0.0,336,7.8,1,100.0,17,20,12.7,3.68,0,4,18.2,75.0,15,30,11.8,30,40.5,2,14,,77.9,92.9,76.5,92.1,,70.2,0,0,33,16.7,156.3,16.7,5,5,0,3,4,0,0.0,274,13.7
Philip Rivers,1725,QB,IND,2,74,55.6,9,9,8.9,2.04,0,1,10.0,55.6,5,2,0.0,9,12.2,0,3,,71.4,69.2,72.3,68.3,,,0,0,10,0.0,106.3,0.0,0,0,0,0,1,1,10.0,45,5.0,0,14,83.8,77.0,76.4,55.8,83.6,61,62,7.1,2.36,1,4,6.0,80.6,50,11,2.0,65,87.8,1,24,,82.4,76.9,79.2,76.0,,58.3,0,3,70,18.2,87.6,3.1,2,1,0,0,1,3,4.3,532,8.6,78.3,60,61,6.6,2.2,1,2,3.1,77.0,47,0,0.0,61,82.4,0,23,,81.9,76.1,78.9,74.7,,,0,3,64,,90.9,0.0,0,0,0,0,2,2,3.1,500,8.2,0,90.0,10,10,11.9,2.88,0,3,23.1,80.0,8,13,11.1,13,17.6,1,4,,73.5,71.7,73.9,72.4,,58.3,0,0,16,15.4,98.8,15.4,2,1,0,0,0,2,12.5,77,7.7
