player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,6,59,0,32,0,,,81.8,,,0,0,,66.5,0,,,0,0,0.0,0,9,15.3,11,0,0,0,0,0,0,0.0,,0,1,2.9,85.7,93.9,7.0,6.0,0,0,0.0,55.5,0,16,0.0,0,0,93.5,6,46,78.0,49,1,3,7,0,45,19,1.1,7.5
Johnathan Joseph,2969,CB,ARZ,11,260,0,1,0,13.7,76.2,99.1,5.9,4.5,0,1,4.8,38.9,0,71,23.1,3,1,155.0,16,107,41.2,108,0,10,21,4,251,69,2.6,15.7,0,1,7.4,50.0,99.3,17.1,8.6,0,4,25.0,81.5,1,11,0.0,0,4,32.6,8,141,54.2,142,1,10,16,0,57,29,0.4,7.1
Domata Peko Sr.,3068,DI,ARZ,2,1,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,1,-3.0,100.0,4.8,1.0,1.0,0,0,0.0,58.9,0,3,0.0,0,0,79.2,1,1,100.0,21,0,1,1,0,3,6,3.0,3.0
Tramon Williams,3558,CB,BLT,3,41,0,3,0,1.8,80.0,100.0,6.3,5.0,0,0,0.0,47.2,0,8,0.0,0,0,118.8,4,26,63.4,26,0,2,5,1,12,9,0.5,3.0,0,1,-3.0,100.0,75.0,12.0,12.0,0,0,0.0,60.1,0,7,0.0,0,0,95.8,1,12,29.3,16,0,2,1,0,7,10,0.6,7.0
Calais Campbell,4364,DI,BLT,9,7,0,3,0,,,3.3,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,57.1,120,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,1.8,,2.0,1,1,100.0,65.5,0,,50.0,2,1,39.6,0,2,28.6,112,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,12,425,0,20,0,6.8,50.0,78.3,16.4,8.2,0,4,25.0,75.0,1,26,11.1,1,3,57.3,8,148,34.8,189,6,8,16,1,72,34,0.5,9.0,0,2,7.5,82.1,93.3,9.8,8.0,2,2,7.1,49.7,0,74,11.1,3,2,117.7,23,238,56.0,255,5,22,28,1,263,161,1.2,11.4
Jason McCourty,5127,CB,NE,12,326,0,19,3,14.5,57.9,98.8,14.1,8.2,1,2,10.5,45.3,0,41,7.1,1,2,131.9,11,166,50.9,168,2,10,19,2,212,55,1.4,19.3,0,3,9.6,60.0,99.3,45.3,27.2,0,1,20.0,70.3,0,15,0.0,0,1,78.8,3,139,42.6,140,1,10,5,0,32,11,0.2,10.7
Steve McLendon,5232,DI,TB,12,4,0,30,0,,,2.0,,,0,0,,59.5,0,,,0,0,0.0,0,1,25.0,49,0,0,0,0,0,0,0.0,,0,0,,,1.8,,,0,0,,58.0,0,,,0,0,0.0,0,2,50.0,109,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,12,6,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,121,0,0,0,0,0,0,,,0,0,8.5,100.0,1.5,1.5,1.5,0,0,0.0,49.8,0,18,25.0,1,0,118.8,2,4,66.7,269,6,3,2,0,27,10,9.0,13.5
