player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,3,1,-4.5,50.0,95.2,18.0,9.0,0,0,1,50.0,32,81.4,62.1,73.4,57.9,47.0,76.1,0,4,0.0,0,1,0,56.3,1,20,21,0,0,2,0,4,7,0.2,4.0
Johnathan Joseph,2969,CB,TEN,4,1,16.1,66.7,98.3,11.5,7.7,0,0,2,13.3,31,66.3,65.2,82.1,56.5,57.0,33.4,1,71,10.0,1,2,0,118.1,10,119,121,1,8,15,2,175,61,1.5,17.5
Calais Campbell,4364,DI,BLT,5,1,9.0,0.0,3.7,,6.0,0,1,1,100.0,3,67.0,72.3,55.7,59.9,77.4,50.6,0,,50.0,2,1,1,39.6,0,6,164,2,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,5,1,8.9,63.6,86.1,11.7,7.5,0,1,3,13.6,20,52.7,54.7,84.5,66.1,54.1,69.5,0,31,11.1,2,2,2,111.4,14,180,209,4,15,22,2,137,84,0.8,9.8
Jason McCourty,5127,CB,NE,4,2,14.3,57.1,97.2,23.8,13.6,0,0,0,0.0,19,55.9,59.2,78.4,54.2,74.5,85.7,0,38,0.0,0,0,0,118.5,4,103,106,0,6,7,2,49,0,0.5,12.3
Joe Haden,5532,CB,PIT,4,0,18.1,47.4,100.0,18.9,8.9,0,1,2,10.5,25,53.8,51.1,81.4,,34.3,73.2,1,45,0.0,0,2,3,73.4,9,182,182,1,10,19,1,165,15,1.0,18.3
Brandon Graham,5538,ED,PHI,5,2,,,2.5,,,0,0,0,,24,61.0,66.4,43.7,65.6,65.7,26.3,0,,0.0,0,0,2,0.0,0,4,161,3,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,5,0,-1.6,100.0,15.8,5.8,5.8,0,0,0,0.0,30,60.1,67.7,64.8,68.9,61.8,67.5,0,29,0.0,0,0,1,108.3,5,30,190,5,2,5,0,50,58,1.7,10.0
Kareem Jackson,5545,S,DEN,4,1,9.5,78.6,100.0,16.6,13.1,0,0,2,14.3,10,55.1,63.1,89.0,,83.2,66.8,0,35,13.3,2,1,0,120.5,11,189,189,2,12,14,1,101,26,0.6,9.2
Devin McCourty,5552,S,NE,4,0,12.0,50.0,98.0,68.5,34.3,0,1,1,25.0,19,71.6,71.2,80.2,53.0,59.8,51.5,1,18,20.0,1,1,0,37.5,2,147,150,1,4,4,0,32,0,0.2,16.0
