player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jared Goff,10635,QB,LA,14,545,77.9,163,182,6.3,2.39,7,5,2.6,64.8,118,54,7.1,188,34.5,9,68,,,,,52.5,68.8,37.4,68.3,,62.9,3,2,197,7.4,95.9,2.1,4,2,0,9,9,6,3.0,1216,6.7,0,26,67.7,73.4,72.5,64.5,79.9,298,327,6.9,2.71,3,7,2.1,69.7,228,97,4.2,357,65.5,10,116,,,,,72.0,71.6,85.6,72.3,,47.7,3,10,368,16.5,90.5,4.5,16,14,2,21,11,10,2.7,2502,7.7,84.2,360,383,6.2,2.43,8,10,2.5,76.0,291,0,4.0,394,72.3,12,158,,,,,91.2,88.8,86.0,87.4,,56.2,0,6,405,,107.6,0.0,0,11,2,13,16,6,1.5,3201,8.4,6,61.4,101,126,8.3,3.03,2,2,1.5,43.7,55,151,11.3,151,27.7,7,26,,,,,25.3,31.5,28.0,35.0,,46.5,6,6,160,13.2,46.3,13.2,20,5,0,17,4,10,6.3,517,4.1
Aaron Rodgers,2241,QB,GB,14,516,73.4,139,151,9.1,2.52,1,8,5.0,61.6,93,41,8.8,160,31.0,9,68,,,,,88.7,84.1,82.5,83.1,,55.1,0,3,168,9.8,105.9,2.5,4,5,0,11,14,3,1.8,1083,7.2,1,12,82.7,94.5,94.1,59.3,84.3,300,326,8.1,2.73,2,30,8.7,73.3,239,80,5.5,356,69.0,14,132,,,,,84.5,95.8,85.7,94.7,,69.9,1,1,381,17.5,123.6,3.9,14,16,3,20,26,5,1.3,2745,8.4,84.1,371,383,7.3,2.33,3,30,7.5,76.2,292,0,6.4,395,76.6,20,170,,,,,91.3,97.6,86.0,96.4,,63.4,0,4,413,,127.1,0.0,0,12,3,6,35,4,1.0,3247,8.5,6,63.2,68,94,14.8,3.76,0,8,7.6,42.6,40,121,7.0,121,23.4,3,30,,,,,63.1,65.7,81.7,64.0,,66.7,1,0,136,14.9,81.0,14.9,18,9,0,25,5,4,2.9,581,6.2
Carson Wentz,10636,QB,PHI,12,509,73.6,125,140,9.2,2.62,3,6,4.0,59.3,83,75,9.8,163,32.0,9,50,,,,,69.1,72.0,82.7,71.3,,57.9,3,6,175,25.3,72.4,11.7,19,4,0,9,5,7,4.0,901,6.4,0,24,40.4,65.0,60.0,82.6,68.5,276,297,9.5,3.01,3,14,4.4,56.6,168,115,11.1,346,68.0,21,88,,,,,46.1,59.0,85.7,53.5,53.2,92.7,3,9,369,27.0,73.1,9.0,31,17,1,14,11,17,4.6,1719,5.8,73.8,302,312,8.4,2.44,5,14,4.2,64.7,202,0,9.4,319,62.7,21,102,,,,,90.9,76.1,85.3,73.1,55.7,87.1,0,10,341,,82.5,0.6,2,4,1,4,12,13,3.8,2025,6.5,2,58.6,99,125,12.4,3.62,1,6,4.5,39.2,49,190,15.5,190,37.3,9,36,,,,,24.5,43.6,83.3,37.2,59.4,88.9,6,5,203,25.3,48.6,25.3,48,17,0,19,4,11,5.4,595,4.8
Teddy Bridgewater,8667,QB,CAR,13,501,77.5,111,121,6.6,2.39,2,6,4.7,67.8,82,51,4.7,134,26.7,4,54,,,,,63.8,60.4,81.9,58.0,58.4,77.5,2,3,142,17.6,107.5,6.7,9,4,0,6,9,5,3.5,1000,8.3,1,5,73.0,67.0,66.8,57.4,81.5,298,320,7.3,2.71,6,8,2.3,70.6,226,105,7.0,367,73.3,17,117,,,,,84.7,70.0,85.8,69.8,,59.2,0,5,391,16.2,90.4,4.6,17,29,2,14,5,11,2.8,2360,7.4,80.6,319,329,6.9,2.32,4,12,3.5,73.6,242,0,5.8,345,68.9,15,135,,,,,91.0,74.8,85.5,73.3,58.4,64.7,0,2,361,,108.1,0.0,0,15,2,4,13,9,2.5,2688,8.2,5,80.0,90,112,7.7,3.31,4,2,1.6,58.9,66,156,8.3,156,31.1,6,36,,,,,47.7,51.7,82.6,50.2,,62.5,2,6,172,16.7,56.8,16.7,26,18,0,16,1,7,4.1,672,6.0
Philip Rivers,1725,QB,IND,14,497,71.4,105,114,7.1,2.22,2,2,1.7,63.2,72,28,4.0,116,23.3,3,49,,,,,86.3,67.9,81.3,67.1,,,1,1,122,7.1,103.6,1.7,2,0,1,5,7,3,2.5,877,7.7,1,14,91.8,79.8,78.1,59.0,79.4,344,368,7.5,2.41,9,24,6.1,70.4,259,89,5.1,381,76.7,14,132,,,,,91.2,80.8,59.7,79.4,,58.3,3,8,408,13.5,97.6,3.1,12,1,2,10,15,12,2.9,2858,7.8,78.9,365,380,6.6,2.18,7,15,3.8,72.6,276,0,4.2,380,76.5,12,146,,,,,91.2,80.8,85.9,78.9,,,0,7,397,,102.5,0.0,0,0,3,5,17,11,2.8,2982,7.8,3,71.4,84,102,11.0,2.97,4,11,9.4,53.9,55,117,8.3,117,23.5,5,35,,,,,86.9,68.2,14.6,68.5,,58.3,4,2,133,12.0,85.9,12.0,14,1,0,10,5,4,3.0,753,7.4
Derek Carr,8671,QB,LV,14,488,72.8,125,131,9.1,2.45,3,9,6.3,61.8,81,53,11.0,136,27.9,10,52,,,,,64.6,72.1,82.0,70.3,,64.0,1,3,147,7.5,105.2,2.9,4,1,0,2,10,4,2.7,1122,8.6,1,23,34.8,82.6,82.1,54.7,82.1,290,314,7.8,2.88,3,21,6.3,70.7,222,97,6.7,352,72.1,16,123,,,,,46.4,85.5,85.6,83.8,60.0,65.2,4,4,373,16.5,100.7,4.5,16,22,3,14,14,12,3.2,2274,7.2,83.1,320,327,7.7,2.46,4,21,6.1,75.2,246,0,7.5,338,69.3,20,132,,,,,91.0,92.8,85.5,91.4,60.0,77.6,0,3,356,,115.1,0.0,0,11,3,0,21,5,1.4,2571,7.9,2,66.3,95,118,9.7,3.43,2,9,7.0,48.3,57,150,9.5,150,30.7,6,43,,,,,22.4,48.4,82.4,49.3,,54.4,5,4,164,13.3,65.8,13.3,20,12,0,16,3,11,6.7,825,7.0
Kirk Cousins,7102,QB,MIN,14,486,70.7,123,140,9.4,2.68,4,5,3.3,59.3,83,84,4.6,160,32.9,4,55,,,,,29.4,63.5,28.0,61.9,,75.3,1,1,171,17.9,106.7,9.4,15,5,0,12,12,5,2.9,994,7.1,0,18,62.9,84.0,81.5,77.2,82.4,272,295,9.0,2.82,2,17,5.4,71.5,211,108,5.8,326,67.1,13,131,,,,,82.4,90.5,85.4,88.2,,73.8,6,12,348,17.6,100.3,5.8,19,12,3,12,17,10,2.9,2575,8.7,82.5,274,286,8.7,2.49,5,16,5.3,75.9,217,0,4.0,294,60.5,9,133,,,,,90.7,92.3,84.9,90.6,,87.6,0,8,310,,120.6,0.0,0,8,3,4,25,7,2.3,2595,9.1,6,70.2,121,149,10.2,3.21,1,6,3.7,51.7,77,192,9.4,192,39.5,8,53,,,,,27.8,58.5,37.1,58.6,,61.8,7,5,209,17.7,67.4,17.7,34,9,0,20,4,8,3.8,974,6.5
Ryan Tannehill,7014,QB,TEN,14,469,77.7,121,133,8.5,2.47,2,5,3.5,66.2,88,53,6.4,151,32.2,6,73,,,,,29.0,90.6,82.4,86.3,58.9,90.0,4,1,161,24.5,124.8,8.6,13,5,0,6,13,4,2.5,1217,9.2,0,31,71.7,90.7,87.1,88.3,76.9,273,297,8.7,2.67,6,13,4.2,66.7,198,83,5.7,318,67.8,12,120,,,,,90.9,84.8,85.2,81.5,,76.6,4,4,337,8.4,104.0,2.2,7,13,0,14,18,13,3.9,2265,7.6,80.2,313,322,8.5,2.45,8,12,3.5,73.9,238,0,5.2,333,71.0,13,162,,,,,91.0,93.9,85.4,91.7,,92.7,0,3,351,,120.5,0.0,0,10,0,1,22,10,2.8,2932,9.1,2,65.4,81,108,8.9,3.0,0,6,5.1,44.4,48,136,9.4,136,29.0,5,31,,,,,28.0,58.1,82.0,58.6,58.9,55.8,8,2,147,14.7,80.4,14.7,20,8,0,19,9,7,4.8,550,5.1
Joe Burrow,28022,QB,CIN,10,453,72.0,100,108,8.4,2.59,2,2,1.7,61.1,66,48,8.3,124,27.4,6,47,,,,,37.0,67.8,81.6,65.7,57.6,72.1,2,4,132,22.9,79.6,8.9,11,5,0,4,5,4,3.0,688,6.4,0,7,28.7,75.1,74.3,58.0,74.0,281,296,9.0,2.6,1,13,4.3,66.9,198,98,4.8,329,72.6,10,108,,,,,32.7,74.2,85.3,75.7,,34.6,4,1,340,21.4,93.6,6.4,21,11,3,7,8,11,3.2,2000,6.8,79.3,295,302,8.1,2.26,3,11,3.5,74.8,226,0,3.4,307,67.8,8,125,,,,,68.2,86.7,85.0,86.2,57.6,35.3,0,3,319,,102.5,0.3,1,4,3,1,10,8,2.5,2258,7.5,2,53.5,86,102,11.5,3.31,0,4,3.7,37.3,38,146,17.4,146,32.2,8,30,,,,,22.4,44.9,82.1,45.1,,57.9,6,2,153,21.2,52.3,21.2,31,12,0,10,3,7,4.6,430,4.2
Baker Mayfield,46518,QB,CLV,14,446,77.1,118,134,8.7,2.79,4,8,5.6,63.4,85,43,6.6,147,33.0,6,60,,,,64.7,66.5,73.6,82.3,73.2,90.6,46.8,2,3,159,14.0,93.6,4.1,6,6,1,9,5,5,3.1,1143,8.5,0,8,70.6,82.0,81.6,54.9,77.9,244,272,9.6,3.09,4,20,7.0,64.3,175,76,7.9,299,67.0,15,110,,,,,80.8,82.9,23.5,81.7,58.9,65.6,1,5,312,15.8,102.3,4.0,12,15,2,21,20,10,3.2,1939,7.1,79.4,301,315,9.3,2.71,6,25,7.6,70.8,223,0,6.7,327,73.3,16,145,,,,,90.9,91.9,56.5,91.3,,57.3,0,4,340,,115.7,0.0,0,12,3,5,23,9,2.6,2689,8.5,8,68.9,61,91,9.3,3.77,2,3,3.0,40.7,37,119,11.9,119,26.7,5,25,,,,64.7,37.3,42.1,18.9,41.2,90.8,59.9,3,4,131,15.1,43.0,15.1,18,9,0,25,2,6,4.6,393,4.3
