player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Johnathan Joseph,2969,CB,TEN,2,0,0,31,56.5,0,0,2,3.6,0.0,0,0,0.0,0,55,2,0,0,58.8,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Calais Campbell,4364,DI,BLT,2,2,0,3,64.1,0,3,54,96.8,9.3,5,1,2.8,0,63,61,3,1,60.4,0,2,29,100.0,6.9,2,3.4,0,36,36,2
Malcolm Jenkins,4937,S,NO,2,0,0,20,72.3,0,3,19,20.7,31.6,6,1,13.2,1,92,19,4,0,58.8,0,2,7,18.9,28.6,2,14.3,0,37,7,2
Jason McCourty,5127,CB,NE,2,0,0,19,56.3,0,0,2,4.3,0.0,0,0,0.0,0,47,2,0,0,,0,0,0,0.0,,0,,0,19,0,0
Steve McLendon,5232,DI,NYJ,2,0,0,22,59.9,0,2,28,100.0,7.1,2,0,3.6,0,29,29,2,0,64.4,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Ndamukong Suh,5527,DI,TB,2,0,0,30,63.2,0,0,67,100.0,4.5,3,2,3.0,2,71,71,2,0,63.5,0,0,25,100.0,8.0,2,8.0,2,28,28,2
Tyson Alualu,5535,DI,PIT,2,1,0,25,84.9,2,3,38,100.0,21.1,8,0,9.2,1,40,40,6,0,91.0,2,3,18,100.0,44.4,8,19.4,1,20,20,6
Brandon Graham,5538,ED,PHI,2,0,0,24,66.0,1,3,46,100.0,13.0,6,0,6.5,1,46,46,5,0,61.8,0,1,16,100.0,12.5,2,9.4,1,16,16,2
Jason Pierre-Paul,5540,ED,TB,2,0,0,30,63.5,0,3,62,80.5,9.7,6,0,5.6,2,82,66,5,0,71.1,0,2,21,77.4,19.0,4,14.3,2,31,24,4
Devin McCourty,5552,S,NE,2,0,0,19,55.5,0,0,2,2.7,0.0,0,0,0.0,0,75,2,0,0,,0,0,0,0.0,,0,,0,33,0,0
Jerry Hughes,5556,ED,BUF,2,1,0,4,82.5,2,5,59,93.8,22.0,13,0,5.9,0,65,61,7,0,82.0,2,4,28,93.5,35.7,10,10.7,0,31,29,6
Linval Joseph,5571,DI,LAC,2,0,0,27,65.1,0,4,54,100.0,11.1,6,0,3.7,0,59,59,4,0,58.3,0,2,24,100.0,8.3,2,4.2,0,27,27,2
Carlos Dunlap,5579,ED,CIN,2,0,0,7,54.1,1,1,39,93.3,5.1,2,0,2.6,0,45,42,2,0,51.0,0,1,17,100.0,5.9,1,2.9,0,18,18,1
Corey Peters,5607,DI,ARZ,2,0,0,1,57.7,0,2,47,100.0,6.4,3,0,4.3,1,48,48,3,0,56.3,0,1,18,100.0,11.1,2,8.3,1,18,18,2
Everson Griffen,5624,ED,DAL,2,1,0,9,59.2,0,5,49,94.6,8.2,4,2,7.1,1,56,53,6,0,56.3,0,2,22,100.0,9.1,2,4.5,0,23,23,2
Andrew Sendejo,6118,S,CLV,2,0,0,8,56.1,0,0,2,1.9,0.0,0,1,0.0,0,103,2,0,0,58.3,0,0,1,1.8,0.0,0,0.0,0,55,1,0
Patrick Peterson,6157,CB,ARZ,2,0,1,1,60.0,0,0,1,1.2,0.0,0,1,0.0,0,81,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Aldon Smith,6159,ED,DAL,2,0,1,9,67.5,3,1,51,85.5,15.7,8,2,5.9,1,62,53,5,0,75.4,3,0,22,95.8,22.7,5,11.4,1,24,23,4
J.J. Watt,6163,ED,HST,2,1,0,13,58.6,3,1,59,100.0,6.8,4,1,6.8,2,61,61,6,1,56.1,0,0,20,100.0,5.0,1,5.0,1,20,20,1
Robert Quinn,6166,ED,CHI,1,0,0,6,90.5,1,0,22,100.0,13.6,3,0,6.8,1,24,24,2,0,92.0,1,0,14,100.0,21.4,3,10.7,1,15,15,2
Ryan Kerrigan,6168,ED,WAS,2,0,0,32,67.1,0,2,29,93.8,13.8,4,0,10.3,2,32,30,4,0,72.0,0,1,12,92.3,16.7,2,12.5,1,13,12,2
Adrian Clayborn,6172,ED,CLV,2,0,0,8,60.6,0,0,32,94.3,12.5,4,0,6.3,2,35,33,2,0,63.2,0,0,19,100.0,15.8,3,10.5,2,19,19,2
Cameron Jordan,6176,ED,NO,2,0,0,20,62.5,1,4,72,94.0,12.5,9,2,3.5,0,84,79,5,0,64.8,0,3,30,100.0,16.7,5,5.0,0,34,34,3
Jimmy Smith,6179,CB,BLT,2,0,0,3,52.4,0,0,3,4.8,0.0,0,0,0.0,0,62,3,0,0,52.4,0,0,3,9.1,0.0,0,0.0,0,33,3,0
Cameron Heyward,6183,DI,PIT,2,0,0,25,85.2,3,8,74,98.8,21.6,16,0,8.8,1,83,82,12,0,90.3,1,7,40,97.8,32.5,13,12.5,1,46,45,9
Justin Houston,6222,ED,IND,2,0,0,14,56.5,0,2,44,98.0,9.1,4,0,6.8,2,49,48,4,0,61.8,0,1,17,95.2,17.6,3,14.7,2,21,20,3
