player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Zack Martin,8651,G,DAL,5,0,9,71.7,2,6,253,100.0,100.0,98.0,0,9,1,261,261,75.2,1,2,113,100.0,100.0,97.8,4,1,114,114
Connor Williams,46216,G,DAL,5,0,9,72.4,0,8,252,100.0,100.0,98.0,0,9,1,260,260,71.8,0,6,113,100.0,100.0,97.3,6,0,114,114
Trey Hopkins,9276,C,CIN,5,1,7,79.0,1,3,240,100.0,100.0,99.2,2,4,0,253,253,77.8,0,1,103,100.0,100.0,99.5,1,0,112,112
Michael Jordan,28021,G,CIN,5,0,7,45.3,4,11,240,100.0,100.0,96.9,0,15,0,253,253,43.9,3,6,103,100.0,100.0,95.6,9,0,112,112
Jonah Williams,41651,T,CIN,5,0,7,77.2,2,11,240,100.0,100.0,96.9,0,14,1,253,253,75.5,0,7,103,100.0,100.0,95.6,8,1,112,112
Bobby Hart,9659,T,CIN,5,0,7,58.8,4,14,240,100.0,100.0,95.0,0,21,3,253,253,59.6,1,10,103,100.0,100.0,92.7,13,2,112,112
Nate Herbig,28844,G,PHI,5,0,24,70.1,0,8,227,100.0,100.0,97.4,1,10,2,238,238,49.2,0,7,87,100.0,100.0,93.7,9,2,92,92
Mitchell Schwartz,7041,T,KC,5,0,16,78.3,1,5,220,100.0,100.0,97.7,1,8,2,238,238,78.8,0,2,98,100.0,100.0,98.0,3,1,108,108
A.J. Cann,9500,G,JAX,5,0,15,71.7,2,4,227,100.0,100.0,98.2,0,7,1,238,238,54.6,1,4,101,100.0,100.0,97.5,5,0,105,105
Austin Reiter,9655,C,KC,5,0,16,75.7,0,1,220,100.0,100.0,99.8,0,1,0,238,238,70.1,0,0,98,100.0,100.0,100.0,0,0,108,108
Andrew Norwell,9126,G,JAX,5,0,15,84.7,0,4,227,100.0,100.0,98.2,0,6,2,238,238,81.4,0,2,101,100.0,100.0,97.0,4,2,105,105
Jawaan Taylor,41665,T,JAX,5,1,15,56.1,2,16,227,100.0,100.0,94.7,2,21,3,238,238,53.3,2,10,101,100.0,100.0,92.1,14,2,105,105
Jason Kelce,6343,C,PHI,5,0,24,66.2,1,4,227,100.0,100.0,98.0,0,7,2,238,238,75.7,0,2,87,100.0,100.0,97.7,3,1,92,92
Eric Fisher,7783,T,KC,5,0,16,73.9,2,15,219,99.5,99.6,95.7,0,18,1,237,238,65.6,1,12,98,100.0,100.0,93.4,13,0,108,108
Chris Lindstrom,46692,G,ATL,5,0,2,67.9,4,5,221,100.0,100.0,97.1,0,11,2,233,233,48.1,4,3,91,100.0,100.0,94.0,9,2,97,97
Alex Mack,4944,C,ATL,5,0,2,68.2,3,4,221,100.0,100.0,98.0,1,8,1,233,233,61.6,3,2,91,100.0,100.0,96.2,6,1,97,97
Jake Matthews,8641,T,ATL,5,0,2,80.8,2,8,221,100.0,100.0,97.7,0,10,0,233,233,80.5,0,4,91,100.0,100.0,97.8,4,0,97,97
Nick Gates,29476,C,NYG,5,1,21,48.3,0,8,208,100.0,100.0,98.1,2,8,0,226,226,49.4,0,7,102,100.0,100.0,96.6,7,0,110,110
Will Hernandez,46180,G,NYG,5,0,21,53.1,3,12,208,100.0,100.0,95.9,0,16,1,226,226,33.8,3,11,102,100.0,100.0,92.2,15,1,110,110
Kevin Zeitler,7032,G,NYG,5,0,21,54.3,0,16,208,100.0,100.0,96.2,0,16,0,226,226,48.4,0,16,102,100.0,100.0,92.2,16,0,110,110
Alex Cappa,66578,G,TB,5,1,30,66.2,6,4,207,100.0,100.0,97.6,1,10,0,224,224,52.1,5,4,101,100.0,100.0,95.5,9,0,112,112
Germain Ifedi,10665,G,CHI,5,0,6,65.4,2,8,216,100.0,100.0,97.2,0,11,1,224,224,56.5,2,5,81,100.0,100.0,94.4,8,1,84,84
Donovan Smith,9467,T,TB,5,1,30,67.5,2,6,207,100.0,100.0,96.6,2,11,3,224,224,60.7,2,4,101,100.0,100.0,95.0,8,2,112,112
Mitch Morse,9482,C,BUF,5,0,4,84.6,0,4,211,100.0,100.0,99.1,1,4,0,224,224,82.5,0,2,72,100.0,100.0,98.6,2,0,79,79
Charles Leno Jr.,8880,T,CHI,5,0,6,74.1,2,8,216,100.0,100.0,97.2,0,11,1,224,224,66.8,1,6,81,100.0,100.0,95.7,7,0,84,84
Tristan Wirfs,64818,T,TB,5,0,30,74.6,5,6,207,100.0,100.0,96.9,0,12,1,224,224,69.0,4,4,101,100.0,100.0,95.0,9,1,112,112
Ali Marpet,9494,G,TB,5,0,30,82.6,3,2,207,100.0,100.0,98.8,0,5,0,224,224,71.8,2,2,101,100.0,100.0,98.0,4,0,112,112
Daryl Williams,9535,T,BUF,5,0,4,76.0,1,7,211,100.0,100.0,98.1,0,8,0,224,224,67.6,0,7,72,100.0,100.0,95.1,7,0,79,79
Ryan Jensen,7985,C,TB,5,0,30,63.3,2,4,207,100.0,100.0,98.1,3,7,1,224,224,62.6,1,4,101,100.0,100.0,96.5,6,1,112,112
