player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Stefon Diggs,9579,WR,BUF,9,88,0,4,11.0,4,64.9,66.7,2,3,17.2,5,15,0,33.4,79.3,1,47,0.0,0,129,24,90.7,117,99.4,37,42.0,1,404,129,5.4,16.8,3.45,0,11.5,5,74.5,44.4,4,9,5.4,2,17,0,62.4,75.6,0,49,0.0,0,210,35,95.7,201,97.9,47,53.4,0,381,63,1.8,10.9,1.9
Allen Robinson II,8696,WR,CHI,9,85,0,6,11.0,2,54.1,33.3,7,21,0.0,0,13,0,83.6,83.1,2,27,0.0,0,125,20,96.0,120,72.2,37,43.5,2,263,63,3.2,13.2,2.19,0,10.5,4,79.1,50.0,6,12,0.0,0,18,0,89.3,75.4,2,42,0.0,0,205,34,98.0,201,93.4,43,50.6,1,396,94,2.8,11.6,1.97
Keenan Allen,7857,WR,LAC,8,81,0,27,8.7,2,69.2,71.4,5,7,0.0,0,15,1,83.2,86.4,0,26,0.0,0,95,18,91.6,87,106.1,26,32.1,1,209,80,4.4,11.6,2.4,0,7.5,5,80.0,50.0,5,10,0.0,0,20,0,90.1,82.4,3,27,1.0,2,193,40,94.3,182,87.3,50,61.7,2,387,184,4.6,9.7,2.13
Amari Cooper,9437,WR,DAL,9,80,0,9,9.0,2,73.9,100.0,2,2,5.6,1,12,0,67.7,83.6,0,32,0.0,0,88,17,96.6,85,132.9,23,28.8,2,222,67,3.9,13.1,2.61,0,9.1,5,74.5,37.5,3,8,2.4,1,21,0,83.0,71.6,2,58,0.0,0,275,41,97.1,267,81.6,55,68.8,0,429,150,3.7,10.5,1.61
Robby Anderson,11254,WR,CAR,9,79,0,5,10.1,3,77.4,50.0,4,8,4.0,1,15,0,62.5,88.3,0,75,0.0,0,105,24,86.7,91,125.5,31,39.2,1,358,175,7.3,14.9,3.93,0,9.6,0,73.9,40.0,2,5,2.9,1,18,1,79.9,67.6,1,39,0.0,0,211,34,96.7,204,87.8,46,58.2,0,366,158,4.6,10.8,1.79
Travis Kelce,7844,TE,KC,9,76,0,16,8.8,2,59.3,0.0,0,4,0.0,0,12,0,81.7,84.7,0,45,8.3,10,120,16,85.0,102,114.0,27,35.5,2,245,123,7.7,15.3,2.4,0,7.8,4,86.4,50.0,1,2,0.0,0,27,1,90.0,90.6,1,32,5.9,13,221,38,90.0,199,118.8,44,57.9,2,490,235,6.2,12.9,2.46
Terry McLaurin,48229,WR,WAS,8,74,0,32,9.0,1,66.7,50.0,2,4,0.0,0,11,0,80.6,78.8,0,39,0.0,0,93,14,91.4,85,115.0,21,28.4,1,209,124,8.9,14.9,2.46,0,10.9,10,68.8,50.0,2,4,2.9,1,21,0,79.4,79.1,2,68,0.0,0,216,33,97.2,210,96.9,48,64.9,2,472,237,7.2,14.3,2.25
DeAndre Hopkins,7808,WR,ARZ,8,73,0,1,9.4,2,82.4,75.0,3,4,0.0,0,11,0,80.6,90.2,1,60,0.0,0,77,14,81.8,63,113.8,17,23.3,1,264,148,10.6,18.9,4.19,0,8.5,8,83.0,66.7,4,6,2.2,1,26,1,84.3,79.4,0,45,0.0,0,224,44,96.9,217,108.6,53,72.6,1,453,131,3.0,10.3,2.09
Tyreek Hill,10799,WR,KC,9,72,0,16,16.4,2,60.9,33.3,1,3,0.0,0,13,0,80.6,79.1,0,54,0.0,0,120,14,92.5,111,136.2,23,31.9,5,242,63,4.5,17.3,2.18,0,15.0,5,58.7,0.0,0,2,12.9,4,16,0,46.4,69.4,0,41,0.0,0,213,27,96.2,205,108.6,46,63.9,3,396,107,4.0,14.7,1.93
Tyler Lockett,9502,WR,SEA,8,71,0,29,10.7,2,73.1,66.7,2,3,9.5,2,14,0,56.9,79.7,0,30,0.0,0,118,19,94.1,111,134.9,26,36.6,4,202,60,3.2,10.6,1.82,0,12.2,1,72.5,50.0,2,4,12.1,4,16,0,48.9,72.7,1,47,0.0,0,218,29,95.4,208,108.3,40,56.3,2,380,84,2.9,13.1,1.83
Alvin Kamara,11822,HB,NO,8,70,0,20,3.3,2,76.9,,0,0,9.1,1,4,0,60.2,87.8,0,29,12.7,7,55,10,81.8,45,88.6,13,18.6,0,70,65,6.5,7.0,1.56,0,0.3,12,86.3,100.0,2,2,8.3,4,17,0,69.8,86.1,0,52,5.5,9,163,44,90.2,147,108.8,51,72.9,1,436,410,9.3,9.9,2.97
Cooper Kupp,11824,WR,LA,8,68,0,26,8.1,3,64.0,50.0,2,4,11.1,2,14,0,52.8,79.5,1,49,1.2,1,83,16,95.2,79,92.1,25,36.8,1,240,127,7.9,15.0,3.04,0,6.3,4,76.9,100.0,1,1,6.3,2,10,0,68.1,65.8,1,55,3.2,6,190,30,92.1,175,93.0,39,57.4,1,271,178,5.9,9.0,1.55
Davante Adams,8688,WR,GB,6,67,0,12,8.3,1,82.1,50.0,3,6,0.0,0,20,0,84.9,93.5,1,45,0.0,0,71,23,95.8,68,138.7,28,41.8,4,318,152,6.6,13.8,4.68,0,12.3,0,74.3,60.0,3,5,0.0,0,14,0,86.1,81.5,1,49,0.0,0,134,26,91.8,123,111.1,35,52.2,2,336,89,3.4,12.9,2.73
Tyler Boyd,10689,WR,CIN,8,67,0,7,9.2,1,71.4,66.7,2,3,4.8,1,17,0,71.3,90.0,1,25,0.0,0,98,20,92.9,91,96.3,28,41.8,1,253,75,3.8,12.7,2.78,0,8.7,3,86.5,66.7,2,3,0.0,0,18,1,88.3,72.0,1,23,0.0,0,223,32,96.4,215,99.9,37,55.2,1,315,89,2.8,9.8,1.47
Darren Waller,9637,TE,LV,8,67,0,23,7.6,2,60.0,62.5,5,8,0.0,0,11,1,81.1,78.5,0,22,14.7,14,95,15,78.9,75,77.4,25,37.3,0,152,86,5.7,10.1,2.03,0,4.6,2,83.3,66.7,2,3,3.2,1,12,0,77.3,70.4,1,23,10.1,18,179,30,85.5,153,81.1,36,53.7,0,225,143,4.8,7.5,1.47
