player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Stefon Diggs,9579,WR,BUF,8,77,0,4,11.4,3,59.4,66.7,2,3,20.8,5,12,0,29.4,74.1,1,47,0.0,0,102,19,90.2,92,90.5,32,41.6,1,319,87,4.6,16.8,3.47,0,11.3,4,75.6,50.0,4,8,6.1,2,16,0,59.2,75.5,0,49,0.0,0,188,31,95.7,180,100.5,41,53.2,0,348,47,1.5,11.2,1.93
Allen Robinson II,8696,WR,CHI,8,76,0,6,11.0,2,53.1,25.0,4,16,0.0,0,11,0,82.2,79.8,2,24,0.0,0,103,17,96.1,99,68.4,32,42.1,2,209,55,3.2,12.3,2.11,0,10.9,4,76.9,50.0,6,12,0.0,0,16,0,88.0,76.9,2,42,0.0,0,176,30,97.7,172,92.8,39,51.3,1,369,93,3.1,12.3,2.15
Amari Cooper,9437,WR,DAL,8,74,0,9,8.7,0,72.2,100.0,2,2,7.1,1,10,0,63.2,78.0,0,28,0.0,0,78,13,96.2,75,137.0,18,24.3,2,163,52,4.0,12.5,2.17,0,9.2,5,74.1,37.5,3,8,2.4,1,21,0,82.6,73.2,2,58,0.0,0,253,40,96.8,245,80.9,54,73.0,0,421,148,3.7,10.5,1.72
Keenan Allen,7857,WR,LAC,7,71,0,27,8.9,1,69.6,71.4,5,7,0.0,0,13,1,82.2,86.6,0,26,0.0,0,81,16,92.6,75,108.1,23,32.4,1,185,73,4.6,11.6,2.47,0,8.0,5,76.7,44.4,4,9,0.0,0,16,0,89.0,82.1,3,27,1.2,2,162,33,94.4,153,74.6,43,60.6,1,308,139,4.2,9.3,2.01
DeAndre Hopkins,7808,WR,ARZ,7,70,0,1,9.8,2,81.3,75.0,3,4,0.0,0,10,0,80.0,91.1,1,60,0.0,0,62,13,83.9,52,113.5,16,22.9,1,258,145,11.2,19.8,4.96,0,8.4,8,82.4,66.7,4,6,2.3,1,24,1,83.5,80.5,0,45,0.0,0,205,42,97.1,199,108.3,51,72.9,1,429,127,3.0,10.2,2.16
Cooper Kupp,11824,WR,LA,8,68,0,26,8.1,3,64.0,50.0,2,4,11.1,2,14,0,52.8,79.5,1,49,1.2,1,83,16,95.2,79,92.1,25,36.8,1,240,127,7.9,15.0,3.04,0,6.3,4,76.9,100.0,1,1,6.3,2,10,0,68.1,65.8,1,55,3.2,6,190,30,92.1,175,93.0,39,57.4,1,271,178,5.9,9.0,1.55
Robby Anderson,11254,WR,CAR,8,67,0,5,11.6,3,79.2,60.0,3,5,5.0,1,14,0,57.1,90.7,0,75,0.0,0,84,19,89.3,75,132.6,24,35.8,1,341,163,8.6,17.9,4.55,0,10.1,0,73.8,40.0,2,5,3.1,1,15,1,78.4,66.7,1,39,0.0,0,187,31,96.3,180,87.6,42,62.7,0,342,133,4.3,11.0,1.9
Tyler Boyd,10689,WR,CIN,8,67,0,7,9.2,1,71.4,66.7,2,3,4.8,1,17,0,71.3,90.0,1,25,0.0,0,98,20,92.9,91,96.3,28,41.8,1,253,75,3.8,12.7,2.78,0,8.7,3,86.5,66.7,2,3,0.0,0,18,1,88.3,72.0,1,23,0.0,0,223,32,96.4,215,99.9,37,55.2,1,315,89,2.8,9.8,1.47
Terry McLaurin,48229,WR,WAS,7,66,0,32,9.0,1,66.7,50.0,2,4,0.0,0,11,0,80.6,79.9,0,39,0.0,0,89,14,91.0,81,115.0,21,31.8,1,209,124,8.9,14.9,2.58,0,11.6,8,65.0,33.3,1,3,3.7,1,17,0,75.5,75.8,1,52,0.0,0,179,26,97.8,175,91.4,40,60.6,1,357,168,6.5,13.7,2.04
Tyler Lockett,9502,WR,SEA,7,64,0,29,9.9,2,76.0,66.7,2,3,9.5,2,14,0,56.9,81.9,0,30,0.0,0,108,19,93.5,101,138.7,25,39.1,4,202,60,3.2,10.6,2.0,0,12.5,0,74.3,66.7,2,3,13.3,4,15,0,45.6,72.5,1,47,0.0,0,184,26,95.7,176,112.9,35,54.7,2,351,77,3.0,13.5,1.99
