player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,ARZ,3,37,0,1,0,-2.8,3,100.0,,0,0,0.0,0,4,0,91.6,90.3,0,12,0.0,0,23,9,95.7,22,89.8,9,24.3,0,50,75,8.3,5.6,2.27,3.3,0,100.0,,0,0,0.0,0,1,0,85.4,85.6,0,33,0.0,0,10,3,90.0,9,118.8,3,8.1,0,45,35,11.7,15.0,5.0
Amari Cooper,9437,WR,DAL,3,34,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.9,0,0,0.0,0,18,1,88.9,16,79.2,1,2.9,0,0,4,4.0,0.0,0.0,10.8,0,33.3,0.0,0,2,33.3,1,1,0,79.9,62.5,0,13,0.0,0,31,2,93.5,29,42.4,6,17.6,0,17,1,0.5,8.5,0.59
Keenan Allen,7857,WR,LAC,3,34,0,27,0,-2.2,1,100.0,,0,0,0.0,0,2,0,90.9,79.3,0,14,0.0,0,16,6,93.8,15,91.7,6,17.6,0,36,49,8.2,6.0,2.4,9.8,0,72.7,66.7,2,3,0.0,0,6,0,90.3,83.9,1,25,1.8,1,57,8,91.2,52,92.2,11,32.4,1,98,38,4.8,12.3,1.88
Allen Robinson II,8696,WR,CHI,3,31,0,6,0,-1.5,1,100.0,,0,0,0.0,0,0,0,84.5,55.4,0,5,0.0,0,7,2,100.0,7,85.4,2,6.5,0,9,12,6.0,4.5,1.29,10.3,2,66.7,0.0,0,3,0.0,0,3,0,87.3,78.2,0,22,0.0,0,42,8,100.0,42,85.8,12,38.7,0,81,30,3.8,10.1,1.93
Calvin Ridley,48262,WR,ATL,3,31,0,2,0,,0,,,0,0,,0,0,0,,46.4,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,12.7,0,66.7,,0,0,0.0,0,2,0,86.5,78.0,0,24,0.0,0,10,2,100.0,10,104.9,3,9.7,0,34,7,3.5,17.0,3.4
Alvin Kamara,11822,HB,NO,3,30,0,20,0,-4.7,1,85.7,,0,0,14.3,1,2,0,39.4,69.7,0,16,0.0,0,11,6,90.9,10,134.2,7,23.3,1,47,74,12.3,7.8,4.7,-5.0,0,66.7,,0,0,0.0,0,0,0,81.2,90.3,0,0,0.0,0,7,2,100.0,7,70.1,3,10.0,0,-2,7,3.5,-1.0,-0.29
Tyler Lockett,9502,WR,SEA,3,29,0,29,0,,0,,,0,0,,0,0,0,78.7,50.2,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,9.9,0,77.8,,0,0,12.5,2,7,0,55.7,73.5,0,43,0.0,0,84,14,89.3,75,125.7,18,62.1,1,175,46,3.3,12.5,2.33
Stefon Diggs,9579,WR,BUF,3,28,0,4,0,-2.0,0,0.0,,0,0,,0,0,0,,41.9,0,0,0.0,0,19,0,89.5,17,39.6,1,3.6,0,0,0,,,0.0,7.4,2,61.5,33.3,1,3,20.0,2,2,0,37.2,73.2,0,22,0.0,0,42,8,92.9,39,105.0,13,46.4,1,81,25,3.1,10.1,2.08
A.J. Green,6156,WR,CIN,3,28,0,7,0,,0,,,0,0,,0,0,0,,47.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,15.3,0,66.7,100.0,1,1,0.0,0,1,0,55.4,58.2,0,15,0.0,0,25,2,100.0,25,78.5,3,10.7,0,15,0,0.0,7.5,0.6
Darren Waller,9637,TE,LV,3,27,0,23,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,55.8,0,8,14.3,1,7,2,85.7,6,100.0,2,7.4,0,16,22,11.0,8.0,2.67,11.3,0,33.3,50.0,1,2,0.0,0,1,0,83.6,69.8,0,12,0.0,0,27,2,92.6,25,44.4,6,22.2,0,21,8,4.0,10.5,0.84
