player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Riley Dixon,10862,P,NYG,10,36,36,4.43,41.44,44.19,5.4,0,0,11,12,21,68.2,21,71,0,0,30.6,59,11,36,159.64,1492,2,1591
Ka'imi Fairbairn,11161,K,HST,1,1,1,3.68,26.0,26.0,,0,0,1,0,13,60.0,1,26,0,0,0.0,0,0,1,3.68,26,0,26
Rigoberto Sanchez,12130,P,IND,9,26,26,4.26,42.23,46.54,5.2,1,0,5,7,14,66.5,14,60,1,0,38.5,52,10,27,110.74,1098,3,1210
Matt Haack,12212,P,MIA,10,42,42,4.49,43.26,45.07,4.7,0,0,10,17,17,66.8,20,63,2,0,28.6,56,12,42,188.65,1817,1,1893
Cameron Johnston,12255,P,PHI,10,45,45,4.37,42.29,48.84,7.2,0,0,3,6,24,66.2,16,66,2,0,66.7,215,30,45,196.49,1903,4,2198
Corey Bojorquez,27626,P,BUF,9,25,25,4.39,41.72,49.12,9.5,0,0,2,5,4,66.7,10,72,3,0,44.0,105,11,25,109.81,1043,4,1228
Logan Cooke,29214,P,JAX,10,37,37,4.21,43.51,47.03,6.4,0,0,11,7,15,55.4,15,67,5,0,29.7,70,11,37,155.88,1610,3,1740
Hunter Niswander,29601,P,DAL,2,5,5,4.58,43.6,44.2,1.5,0,0,0,3,9,64.9,2,52,0,0,40.0,3,2,5,22.92,218,0,221
Tommy Townsend,33007,P,KC,10,29,29,4.59,40.52,47.59,10.6,0,0,3,10,16,87.9,10,67,2,0,27.6,85,8,29,133.02,1175,6,1380
Sterling Hofrichter,33541,P,ATL,10,35,35,4.44,39.03,42.06,5.5,0,0,3,15,2,64.2,9,56,3,0,34.3,66,12,35,155.37,1366,2,1472
Joseph Charlton,33672,P,CAR,11,26,26,4.57,42.27,47.5,6.9,0,0,3,7,5,71.8,9,67,2,0,42.3,76,11,26,118.76,1099,3,1235
Jake Bailey,33963,P,NE,10,27,27,4.37,45.33,47.22,5.2,0,0,5,12,19,66.4,18,64,3,0,22.2,31,6,27,117.94,1224,1,1275
Jack Fox,34735,P,DET,10,39,39,4.66,46.28,50.62,5.8,0,0,7,12,11,91.9,18,67,3,0,30.8,69,12,39,181.76,1805,5,1974
Michael Dickson,35381,P,SEA,10,37,37,4.21,44.11,49.59,7.7,0,0,7,9,29,66.9,20,67,1,0,43.2,123,16,37,155.94,1632,4,1835
A.J. Cole III,36038,P,LV,10,25,25,4.54,40.0,43.12,9.8,0,0,3,10,23,72.5,15,61,4,0,32.0,78,8,25,113.55,1000,0,1078
J.K. Scott,38809,P,GB,10,30,30,4.48,36.83,44.77,15.2,1,0,4,3,12,73.8,9,62,8,0,43.3,198,13,31,134.28,1105,2,1343
Trevor Daniel,38843,P,TEN,2,4,4,3.95,37.5,39.25,7.0,1,0,0,2,31,51.7,0,52,1,0,25.0,7,1,5,15.79,150,0,157
Mitch Wishnowsky,44663,P,SF,9,34,34,4.48,43.26,47.85,5.8,1,0,3,13,28,74.9,14,60,1,0,38.2,76,13,35,152.32,1471,4,1627
Braden Mann,44664,P,NYJ,10,50,50,4.35,38.06,44.78,11.5,0,0,5,11,22,63.0,11,60,7,0,48.0,276,24,50,217.63,1903,3,2239
Jamie Gillan,63303,P,CLV,10,33,33,4.24,38.36,44.64,9.8,0,0,3,8,8,60.3,12,59,2,0,57.6,187,19,33,139.87,1266,1,1473
