player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Johnathan Joseph,2969,CB,TEN,2,1,16.2,60.0,96.4,17.7,10.6,0,0,1,20.0,31,75.1,69.4,79.6,56.5,38.5,79.6,0,14,0.0,0,1,0,74.6,3,53,55,0,3,5,0,27,8,0.5,9.0
Calais Campbell,4364,DI,BLT,2,0,9.0,0.0,3.2,,2.0,0,1,1,100.0,3,70.0,73.4,18.4,64.1,74.6,72.3,0,,,0,1,1,39.6,0,2,63,1,0,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,1,0,,,100.0,,,0,0,0,,9,63.0,65.1,74.2,,60.4,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,2,0,7.9,62.5,79.3,12.8,8.0,0,0,1,12.5,20,59.7,58.0,81.2,72.3,45.7,69.7,0,31,0.0,0,1,1,85.4,5,73,92,2,6,8,0,60,35,0.9,12.0
Jason McCourty,5127,CB,NE,2,1,18.7,100.0,95.7,13.7,13.7,0,0,0,0.0,19,58.7,60.6,76.4,56.3,67.8,79.0,0,38,0.0,0,0,0,158.3,3,45,47,0,2,3,2,47,0,1.1,15.7
Joe Haden,5532,CB,PIT,2,0,15.3,44.4,100.0,23.8,10.6,0,0,1,11.1,25,57.5,55.0,79.1,,40.4,79.6,1,45,0.0,0,1,2,35.2,4,105,105,1,6,9,0,77,3,0.8,19.3
Jason Pierre-Paul,5540,ED,TB,2,0,-1.0,100.0,19.5,4.0,4.0,0,0,0,0.0,30,65.5,66.7,83.8,63.5,61.6,58.5,0,7,0.0,0,0,0,88.5,4,16,82,3,1,4,0,21,25,1.3,5.3
Kareem Jackson,5545,S,DEN,2,1,8.9,77.8,100.0,12.4,9.7,0,0,2,22.2,10,54.8,56.4,85.4,,63.0,58.8,0,21,12.5,1,1,0,128.2,7,90,90,0,6,9,1,53,15,0.6,7.6
Devin McCourty,5552,S,NE,2,0,11.3,66.7,97.3,33.5,22.3,0,0,0,0.0,19,63.4,66.4,78.7,55.5,68.7,60.2,1,18,33.3,1,0,0,62.5,2,73,75,0,2,3,0,32,0,0.5,16.0
Jerry Hughes,5556,ED,BUF,2,0,,,6.2,,,0,0,0,,4,70.2,80.2,83.1,82.5,41.6,29.6,0,,0.0,0,0,0,0.0,0,4,65,1,1,0,0,0,0,0.0,
Patrick Robinson,5557,CB,NO,2,0,9.0,100.0,100.0,5.0,5.0,0,0,0,0.0,20,32.6,38.4,70.5,,63.8,71.6,0,9,0.0,0,0,1,104.2,1,7,7,0,1,1,0,9,0,1.8,9.0
Carlos Dunlap,5579,ED,CIN,2,0,7.0,100.0,6.7,1.5,1.5,0,0,0,0.0,7,32.4,42.7,81.6,54.1,53.5,75.9,0,9,0.0,0,0,0,137.5,2,3,45,0,2,2,1,15,1,5.0,7.5
Everson Griffen,5624,ED,DAL,2,0,,,5.4,,,0,0,0,,9,61.4,48.7,0.0,59.2,53.3,77.0,0,,,0,0,2,0.0,0,3,56,1,0,0,0,0,0,0.0,
