player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Keenan Allen,7857,WR,LAC,11,115,0,27,0,-2.2,1,94.1,,0,0,5.9,1,7,0,78.3,76.2,0,15,0.0,0,54,16,94.4,51,90.4,17,14.8,0,97,133,8.3,6.1,1.9,7.2,5,74.5,57.1,8,14,2.6,1,23,1,85.5,89.9,1,27,0.4,1,232,38,92.7,215,128.4,51,44.3,6,406,176,4.6,10.7,1.89
Stefon Diggs,9579,WR,BUF,11,107,0,4,0,-1.8,3,75.0,,0,0,14.3,1,0,0,39.4,49.8,0,21,0.0,0,57,6,93.0,53,85.9,8,7.5,0,41,51,8.5,6.8,0.77,7.3,5,70.6,50.0,2,4,17.2,5,6,0,52.8,77.3,0,25,0.0,0,146,24,94.5,138,113.0,34,31.8,2,265,114,4.8,11.0,1.92
Allen Robinson II,8696,WR,CHI,11,106,0,6,0,-2.6,1,100.0,,0,0,0.0,0,0,0,90.9,49.9,0,7,0.0,0,32,5,96.9,31,79.2,5,4.7,0,14,27,5.4,2.8,0.45,7.8,4,73.0,30.0,3,10,0.0,0,14,0,91.8,79.0,0,24,0.0,0,135,27,97.0,131,107.2,37,34.9,2,233,74,2.7,8.6,1.78
Robby Anderson,11254,WR,CAR,12,101,0,5,0,-2.6,0,100.0,,0,0,0.0,0,2,0,91.4,67.4,0,24,0.0,0,45,8,97.8,44,88.5,8,7.9,0,42,63,7.9,5.3,0.95,8.2,0,76.9,66.7,4,6,6.3,2,19,0,77.5,79.4,0,26,0.0,0,139,30,92.8,129,101.2,39,38.6,0,328,161,5.4,10.9,2.54
Tyreek Hill,10799,WR,KC,11,100,0,16,0,-2.3,2,88.9,,0,0,0.0,0,4,0,91.6,83.0,0,14,0.0,0,43,8,95.3,41,133.3,9,9.0,1,64,84,10.5,8.0,1.56,13.7,7,69.8,50.0,3,6,2.6,1,25,0,79.8,84.5,0,54,0.0,0,266,37,94.0,250,137.9,53,53.0,6,508,192,5.2,13.7,2.03
Terry McLaurin,48229,WR,WAS,11,98,0,32,0,-1.6,1,100.0,,0,0,0.0,0,2,0,92.1,65.2,0,20,0.0,0,49,12,98.0,48,91.7,12,12.2,0,72,91,7.6,6.0,1.5,10.9,7,74.2,62.5,5,8,0.0,0,14,1,91.3,86.2,0,68,0.0,0,132,23,93.2,123,135.4,31,31.6,2,372,155,6.7,16.2,3.02
DeAndre Hopkins,7808,WR,ARZ,11,97,0,1,0,-2.3,3,100.0,,0,0,0.0,0,4,0,92.7,77.4,0,12,0.0,0,53,15,94.3,50,81.1,15,15.5,0,52,86,5.7,3.5,1.04,4.8,1,87.5,,0,0,0.0,0,4,0,91.7,83.4,0,33,0.0,0,36,7,94.4,34,112.5,8,8.2,0,88,61,8.7,12.6,2.59
Davante Adams,8688,WR,GB,9,96,0,12,0,-1.3,0,100.0,,0,0,0.0,0,3,0,92.4,79.5,0,16,0.0,0,44,14,100.0,44,115.5,14,14.6,1,84,102,7.3,6.0,1.91,8.5,0,82.5,40.0,2,5,0.0,0,19,0,91.4,92.5,0,45,0.0,0,105,33,96.2,101,142.2,40,41.7,6,345,159,4.8,10.5,3.42
Amari Cooper,9437,WR,DAL,11,95,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,40.7,0,0,0.0,0,40,1,92.5,37,79.2,1,1.1,0,0,4,4.0,0.0,0.0,10.3,0,65.2,50.0,2,4,6.3,1,8,0,90.4,75.9,1,32,0.0,0,110,15,96.4,106,71.8,23,24.2,0,185,51,3.4,12.3,1.75
Travis Kelce,7844,TE,KC,11,95,0,16,0,-1.4,0,100.0,,0,0,0.0,0,2,0,91.4,90.1,0,15,9.8,4,41,7,82.9,34,128.9,7,7.4,1,38,48,6.9,5.4,1.12,10.7,2,76.9,50.0,1,2,0.0,0,18,0,91.6,92.7,1,45,0.8,1,121,20,90.1,109,138.1,26,27.4,3,309,120,6.0,15.5,2.83
Tyler Lockett,9502,WR,SEA,11,93,0,29,0,-3.0,0,100.0,,0,0,0.0,0,2,0,90.2,55.7,0,17,0.0,0,33,3,97.0,32,102.8,3,3.2,0,26,35,11.7,8.7,0.81,9.2,3,74.5,0.0,0,2,10.3,4,17,0,62.2,74.6,1,43,0.0,0,280,35,93.9,263,98.2,47,50.5,1,404,153,4.4,11.5,1.54
Cooper Kupp,11824,WR,LA,11,92,0,26,0,-1.9,2,87.5,,0,0,0.0,0,1,0,91.1,56.3,0,15,7.7,4,52,7,88.5,46,82.8,8,8.7,0,31,50,7.1,4.4,0.67,7.5,4,71.2,83.3,5,6,2.3,1,19,0,84.3,77.3,2,55,0.4,1,249,42,95.6,238,87.0,59,64.1,1,483,264,6.3,11.5,2.03
Tyler Boyd,10689,WR,CIN,11,92,0,7,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.6,58.2,0,5,3.4,1,29,5,89.7,26,79.2,5,5.4,0,8,18,3.6,1.6,0.31,8.6,6,77.5,50.0,5,10,1.6,1,35,1,91.9,87.5,3,23,0.0,0,391,62,95.9,375,96.0,80,87.0,3,623,211,3.4,10.0,1.66
Diontae Johnson,33441,WR,PIT,10,91,0,25,0,-2.8,0,100.0,,0,0,0.0,0,2,0,91.4,61.5,0,13,0.0,0,40,8,100.0,40,89.6,8,8.8,0,44,66,8.3,5.5,1.1,4.8,0,60.0,,0,0,14.3,1,3,1,50.6,66.9,0,10,0.0,0,66,6,95.5,63,67.1,10,11.0,0,36,27,4.5,6.0,0.57
D.K. Metcalf,47864,WR,SEA,11,86,0,29,0,-1.1,6,100.0,,0,0,0.0,0,1,0,91.4,87.4,0,32,0.0,0,31,8,96.8,30,99.5,8,9.3,0,63,72,9.0,7.9,2.1,18.3,0,37.5,66.7,2,3,40.0,2,3,0,39.0,79.3,1,54,4.2,3,71,3,90.1,64,81.3,8,9.3,2,92,14,4.7,30.7,1.44
Darren Waller,9637,TE,LV,11,86,0,23,0,-2.3,1,100.0,,0,0,0.0,0,4,0,92.0,89.2,0,22,2.9,1,34,11,94.1,32,97.3,11,12.8,0,81,106,9.6,7.4,2.53,8.7,1,55.0,60.0,3,5,0.0,0,7,1,88.3,76.7,0,24,1.2,1,83,11,90.4,75,84.2,20,23.3,1,94,49,4.5,8.5,1.25
D.J. Moore,48267,WR,CAR,12,86,0,5,0,-2.3,3,66.7,,0,0,0.0,0,2,0,84.5,56.1,0,24,0.0,0,45,2,97.8,44,140.3,3,3.5,2,31,38,19.0,15.5,0.7,11.4,2,60.0,0.0,0,2,10.0,1,5,0,57.9,77.1,1,27,0.0,0,112,9,96.4,108,72.4,15,17.4,1,93,25,2.8,10.3,0.86
JuJu Smith-Schuster,11817,WR,PIT,11,82,0,25,0,-0.4,1,100.0,,0,0,0.0,0,5,1,92.4,65.1,0,20,0.0,0,56,14,100.0,56,88.1,14,17.1,0,72,78,5.6,5.1,1.29,6.1,3,80.6,38.5,5,13,3.6,2,26,1,91.3,71.8,2,31,0.0,0,376,54,93.9,353,113.7,67,81.7,6,477,232,4.3,8.8,1.35
Mike Evans,8642,WR,TB,12,80,0,30,0,0.0,0,100.0,,0,0,0.0,0,1,0,78.7,46.9,0,1,0.0,0,46,1,97.8,45,118.8,1,1.3,1,1,1,1.0,1.0,0.02,10.9,0,70.4,50.0,1,2,0.0,0,17,0,59.6,68.2,2,50,0.0,0,193,19,93.8,181,111.5,27,33.8,3,289,81,4.3,15.2,1.6
Calvin Ridley,48262,WR,ATL,10,80,0,2,0,,0,,,0,0,,0,0,0,,44.4,0,0,0.0,0,16,0,87.5,14,0.0,0,0.0,0,0,0,,,0.0,11.5,0,75.0,0.0,0,1,0.0,0,6,0,70.6,74.1,0,27,0.0,0,45,6,93.3,42,154.2,8,10.0,1,96,18,3.0,16.0,2.29
Alvin Kamara,11822,HB,NO,11,80,0,20,0,-4.7,7,83.3,0.0,0,1,13.0,3,5,0,29.9,93.4,0,34,5.6,2,36,20,88.9,32,102.4,24,30.0,1,126,221,11.1,6.3,3.94,2.7,0,72.7,,0,0,0.0,0,3,0,72.9,92.0,0,29,2.9,1,35,8,94.3,33,85.4,11,13.8,0,60,43,5.4,7.5,1.82
CeeDee Lamb,61570,WR,DAL,11,79,0,9,0,-2.1,2,100.0,,0,0,0.0,0,2,0,92.0,63.9,0,14,0.0,0,38,11,94.7,36,84.1,11,13.9,0,46,69,6.3,4.2,1.28,9.9,5,68.9,30.8,4,13,8.9,5,30,1,33.4,70.2,1,43,0.6,2,359,51,95.8,344,106.4,74,93.7,4,612,185,3.6,12.0,1.78
A.J. Green,6156,WR,CIN,11,78,0,7,0,,0,,,0,0,,0,0,0,,41.6,0,0,0.0,0,20,0,95.0,19,0.0,0,0.0,0,0,0,,,0.0,14.9,0,40.0,40.0,2,5,0.0,0,3,0,77.4,62.1,0,15,0.0,0,87,4,100.0,87,51.3,10,12.8,0,38,9,2.3,9.5,0.44
Robert Woods,7822,WR,LA,11,78,0,26,0,-3.5,1,100.0,,0,0,0.0,0,5,1,92.4,77.8,0,35,0.0,0,56,13,96.4,54,101.6,13,16.7,0,109,154,11.8,8.4,2.02,6.1,1,77.5,50.0,3,6,0.0,0,15,1,90.8,73.3,0,56,0.0,0,189,31,97.4,184,125.2,40,51.3,3,322,207,6.7,10.4,1.75
DeVante Parker,9447,WR,MIA,11,76,0,17,0,-2.0,0,0.0,,0,0,,0,0,0,,41.6,0,0,0.0,0,26,0,100.0,26,39.6,1,1.3,0,0,0,,,0.0,9.5,1,81.3,100.0,4,4,7.1,1,7,1,69.6,79.1,0,20,0.0,0,86,13,93.0,80,102.1,16,21.1,0,136,30,2.3,10.5,1.7
Will Fuller V,10655,WR,HST,11,76,0,13,0,-1.6,3,100.0,,0,0,0.0,0,4,0,91.1,90.8,0,22,0.0,0,35,7,94.3,33,105.4,7,9.2,0,65,76,10.9,9.3,1.97,11.2,0,85.7,66.7,2,3,5.3,1,13,0,88.3,88.4,0,43,0.0,0,99,18,94.9,94,150.5,21,27.6,2,303,89,4.9,16.8,3.22
Jerry Jeudy,61103,WR,DEN,11,76,0,10,0,5.5,1,100.0,,0,0,0.0,0,1,1,84.5,50.0,0,25,0.0,0,13,2,100.0,13,118.8,2,2.6,0,34,23,11.5,17.0,2.62,13.0,4,47.2,33.3,2,6,19.0,4,11,1,47.6,65.7,3,25,0.0,0,163,17,93.9,153,30.3,36,47.4,0,204,70,4.1,12.0,1.33
Adam Thielen,8288,WR,MIN,10,75,0,18,0,-4.0,0,0.0,,0,0,100.0,1,0,0,21.6,30.0,0,0,0.0,0,20,0,95.0,19,39.6,1,1.3,0,0,0,,,0.0,13.5,0,72.7,71.4,5,7,11.1,2,11,0,50.0,84.7,1,51,0.0,0,80,16,91.3,73,128.8,22,29.3,3,240,54,3.4,15.0,3.29
Tee Higgins,61211,WR,CIN,11,75,0,7,0,-1.0,0,100.0,,0,0,0.0,0,0,0,88.7,46.3,0,11,3.3,1,30,3,90.0,27,79.2,3,4.0,0,9,12,4.0,3.0,0.33,12.3,1,63.2,50.0,4,8,7.7,1,7,1,90.4,72.8,0,54,0.9,1,108,12,94.4,102,95.5,19,25.3,0,186,68,5.7,15.5,1.82
Brandin Cooks,8655,WR,HST,11,74,0,13,0,-1.8,1,100.0,,0,0,0.0,0,1,0,91.8,89.5,0,57,0.0,0,32,9,93.8,30,143.1,9,12.2,1,85,101,11.2,9.4,2.83,9.6,1,71.0,50.0,2,4,4.3,1,10,0,87.5,77.5,0,57,0.0,0,130,22,95.4,124,110.7,31,41.9,1,288,128,5.8,13.1,2.32
