player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Micah Hyde,7941,S,BUF,1,5,,5.0,4,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,WAS,1,2,,2.0,32,0,39.6,0,1,0,0,0,0.0
Malik Harrison,28081,LB,BLT,1,3,,3.0,3,0,39.6,0,1,0,0,0,0.0
Tre Herndon,50380,CB,JAX,1,1,,1.0,15,0,39.6,0,1,0,0,0,0.0
Marlon Humphrey,11771,CB,BLT,1,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
John Johnson III,11847,S,LA,1,4,,4.0,26,0,39.6,0,1,0,0,0,0.0
Taylor Rapp,51172,S,LA,1,9,,9.0,26,0,39.6,0,1,0,0,0,0.0
Mackensie Alexander,10688,CB,CIN,1,26,,26.0,7,0,39.6,0,1,0,0,0,0.0
Justin Coleman,9892,CB,DET,1,8,,4.0,11,0,39.6,0,2,0,0,0,0.0
Jessie Bates III,49162,S,CIN,1,1,,1.0,7,0,39.6,0,1,0,0,0,0.0
Lavonte David,7060,LB,TB,1,3,,3.0,30,0,39.6,0,1,0,0,0,0.0
Cre'Von LeBlanc,11218,CB,PHI,1,6,,3.0,24,0,39.6,0,2,0,0,0,0.0
Roquan Smith,50892,LB,CHI,1,5,,5.0,6,0,39.6,0,1,0,0,0,0.0
Chuck Clark,11941,S,BLT,1,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Desmond Trufant,7803,CB,DET,1,2,,2.0,11,0,39.6,0,1,0,0,0,0.0
Avonte Maddox,50543,CB,PHI,1,2,,2.0,24,0,39.6,0,1,0,0,0,0.0
Jimmy Moreland,28704,CB,WAS,1,24,24.0,8.0,32,0,45.1,1,3,0,11,0,0.46
Jonathan Jones,11217,CB,NE,1,23,23.0,5.8,19,0,39.6,1,4,0,8,2,0.35
Chandon Sullivan,49349,CB,GB,1,17,17.0,17.0,12,0,118.8,1,1,0,17,13,1.0
Joejuan Williams,29113,CB,NE,1,17,17.0,8.5,19,0,62.5,1,2,0,9,0,0.53
Tracy Walker,51266,S,DET,1,16,16.0,16.0,11,0,118.8,1,1,0,18,1,1.13
Tavon Young,10738,CB,BLT,1,15,15.0,7.5,3,0,95.8,1,2,0,28,4,1.87
Delano Hill,11849,S,SEA,1,14,14.0,7.0,29,0,56.3,1,2,0,4,0,0.29
Chris Jackson,42512,CB,TEN,1,13,13.0,4.3,31,0,42.4,1,3,0,7,10,0.54
Minkah Fitzpatrick,51206,S,PIT,1,13,13.0,6.5,25,0,56.3,1,2,0,5,1,0.38
Darryl Roberts,9680,CB,DET,1,12,12.0,3.0,11,0,50.0,1,4,0,22,2,1.83
Eddie Jackson,11867,S,CHI,1,12,12.0,12.0,6,0,112.5,1,1,0,11,0,0.92
Jalen Mills,10867,S,PHI,1,11,11.0,11.0,24,0,79.2,1,1,0,3,4,0.27
Kenny Moore II,51596,CB,IND,1,22,11.0,7.3,14,0,74.3,2,3,0,12,15,0.55
Brian Poole,11052,CB,NYJ,1,39,9.8,6.5,22,0,87.5,4,6,0,43,27,1.1
Troy Hill,9881,CB,LA,1,39,9.8,9.8,26,0,118.8,4,4,0,57,25,1.46
Nickell Robey-Coleman,8483,CB,PHI,1,29,9.7,9.7,24,0,109.7,3,3,0,31,18,1.07
K'Waun Williams,9332,CB,SF,1,28,9.3,5.6,28,0,87.1,3,5,0,42,30,1.5
Josey Jewell,50720,LB,DEN,1,9,9.0,4.5,10,0,64.6,1,2,0,10,0,1.11
Byron Murphy Jr.,44027,CB,ARZ,1,18,9.0,4.5,1,0,71.9,2,4,0,27,25,1.5
Terrell Edmunds,51334,S,PIT,1,17,8.5,5.7,25,0,82.6,2,3,0,18,7,1.06
B.J. Goodson,10743,LB,CLV,1,8,8.0,4.0,8,0,70.8,1,2,0,13,2,1.63
Landon Collins,9466,S,WAS,1,8,8.0,8.0,32,0,95.8,1,1,0,7,3,0.88
Demario Davis,7079,LB,NO,1,8,8.0,2.7,20,0,81.9,1,3,1,2,0,0.25
Mike Hilton,10898,CB,PIT,1,16,8.0,5.3,25,0,109.7,2,3,0,43,47,2.69
Tavierre Thomas,66931,CB,CLV,1,15,7.5,7.5,8,0,158.3,2,2,1,35,2,2.33
Lamarcus Joyner,8676,CB,LV,1,30,7.5,5.0,23,0,82.6,4,6,0,36,27,1.2
Jamal Perry,12259,CB,MIA,1,15,7.5,7.5,17,0,118.8,2,2,0,25,17,1.67
Buster Skrine,6289,CB,CHI,1,36,7.2,4.5,6,0,80.7,5,8,0,51,23,1.42
Sean Murphy-Bunting,25891,CB,TB,1,21,7.0,5.3,30,0,77.1,3,4,0,7,6,0.33
Jimmie Ward,8665,S,SF,1,14,7.0,7.0,28,0,93.8,2,2,0,13,11,0.93
Bradley Roby,8666,CB,HST,1,14,7.0,7.0,13,0,143.8,2,2,1,18,1,1.29
Kevin Pierre-Louis,8767,LB,WAS,1,14,7.0,4.7,32,0,149.3,2,3,2,39,6,2.79
Kwon Alexander,9557,LB,SF,1,7,7.0,7.0,28,0,116.7,1,1,0,12,14,1.71
Erik Harris,10346,S,LV,1,7,7.0,7.0,23,0,118.8,1,1,0,16,0,2.29
Fred Warner,51222,LB,SF,1,14,7.0,4.7,28,0,74.3,2,3,0,12,20,0.86
Nick Vigil,10721,LB,LAC,1,7,7.0,7.0,27,0,100.0,1,1,0,8,4,1.14
Joe Schobert,10733,LB,JAX,1,7,7.0,7.0,15,0,116.7,1,1,0,12,2,1.71
Antonio Hamilton,11353,CB,KC,1,21,7.0,5.3,16,0,111.5,3,4,0,45,10,2.14
Tyrann Mathieu,7850,S,KC,1,13,6.5,4.3,16,0,99.3,2,3,0,30,8,2.31
Essang Bassey,45258,CB,DEN,1,25,6.3,6.3,10,0,89.6,4,4,0,22,3,0.88
Kareem Jackson,5545,S,DEN,1,6,6.0,6.0,10,0,118.8,1,1,1,1,0,0.17
Darnay Holmes,56247,CB,NYG,1,30,6.0,5.0,21,0,105.6,5,6,0,56,45,1.87
Bobby Wagner,7050,LB,SEA,1,6,6.0,6.0,29,0,83.3,1,1,0,4,5,0.67
Jimmy Smith,6179,CB,BLT,1,6,6.0,6.0,3,0,104.2,1,1,0,9,0,1.5
Dre Greenlaw,51503,LB,SF,1,6,6.0,6.0,28,0,79.2,1,1,0,1,5,0.17
Budda Baker,11791,S,ARZ,1,6,6.0,6.0,1,0,118.8,1,1,0,14,2,2.33
Rayshawn Jenkins,11868,S,LAC,1,6,6.0,6.0,27,0,108.3,1,1,0,10,2,1.67
Myles Jack,10670,LB,JAX,1,6,6.0,6.0,15,0,95.8,1,1,0,7,5,1.17
D.J. Swearinger Sr.,7838,S,NO,1,6,6.0,6.0,20,0,118.8,1,1,0,29,2,4.83
D.J. Hayden,7793,CB,JAX,1,39,5.6,4.9,15,0,118.8,7,8,0,106,86,2.72
Marquise Blair,56263,CB,SEA,1,39,5.6,4.9,29,0,154.2,7,8,1,92,35,2.36
Anthony Brown,10823,CB,DAL,1,22,5.5,5.5,9,0,110.4,4,4,0,42,39,1.91
Holton Hill,50414,CB,MIN,1,5,5.0,5.0,18,0,118.8,1,1,1,1,0,0.2
Jason McCourty,5127,CB,NE,1,5,5.0,5.0,19,0,87.5,1,1,0,5,0,1.0
Kevin Byard,10698,S,TEN,1,5,5.0,2.5,31,0,56.3,1,2,0,2,4,0.4
Haason Reddick,11768,ED,ARZ,1,5,5.0,5.0,1,0,79.2,1,1,0,2,-1,0.4
Darqueze Dennard,8659,CB,ATL,1,25,5.0,4.2,2,0,95.8,5,6,0,42,11,1.68
Kamren Curl,55800,S,WAS,1,5,5.0,5.0,32,0,79.2,1,1,0,-2,0,-0.4
Kenneth Murray,58099,LB,LAC,1,10,5.0,5.0,27,0,79.2,2,2,0,6,5,0.6
Nathan Gerry,11940,LB,PHI,1,5,5.0,5.0,24,0,100.0,1,1,0,8,2,1.6
Stephon Gilmore,7016,CB,NE,1,5,5.0,5.0,19,0,116.7,1,1,0,12,5,2.4
Kristian Fulton,42894,CB,TEN,1,5,5.0,5.0,31,0,118.8,1,1,0,21,15,4.2
Chauncey Gardner-Johnson,49371,CB,NO,1,29,4.8,4.8,20,0,95.1,6,6,0,41,32,1.41
Anthony Harris,9895,S,MIN,1,9,4.5,4.5,18,0,158.3,2,2,1,62,9,6.89
Mike Hughes,34057,CB,MIN,1,18,4.5,4.5,18,0,118.8,4,4,0,69,32,3.83
Andrew Sendejo,6118,S,CLV,1,9,4.5,4.5,8,0,158.3,2,2,1,26,4,2.89
John Reid,49381,CB,HST,1,13,4.3,4.3,13,0,112.5,3,3,0,33,11,2.54
Taron Johnson,49511,CB,BUF,1,33,4.1,2.8,4,0,77.1,8,12,0,56,29,1.7
Jahlani Tavai,51055,LB,DET,1,4,4.0,4.0,11,0,116.7,1,1,0,12,9,3.0
Shaq Thompson,9458,LB,CAR,1,4,4.0,4.0,5,0,79.2,1,1,0,2,1,0.5
Quandre Diggs,9633,S,SEA,1,4,4.0,2.0,29,0,77.1,1,2,0,16,4,4.0
Will Redmond,10702,S,GB,1,4,4.0,4.0,12,0,104.2,1,1,0,9,9,2.25
Eric Wilson,38587,LB,MIN,1,4,4.0,4.0,18,0,83.3,1,1,0,4,6,1.0
Justin Reid,49048,S,HST,1,4,4.0,4.0,13,0,95.8,1,1,0,7,4,1.75
Harvey Langi,50118,LB,NYJ,1,4,4.0,4.0,22,0,100.0,1,1,0,8,6,2.0
Amani Oruwariye,50533,CB,DET,1,4,4.0,4.0,11,0,118.8,1,1,0,13,9,3.25
C.J. Henderson,55593,CB,JAX,1,4,4.0,2.0,15,0,79.2,1,2,0,17,1,4.25
Jordan Fuller,45326,S,LA,1,7,3.5,2.3,26,0,89.6,2,3,0,23,4,3.29
Devin Bush,27375,LB,PIT,1,7,3.5,2.3,25,0,77.1,2,3,0,14,3,2.0
De'Vondre Campbell,10749,LB,ARZ,1,6,3.0,3.0,1,0,100.0,2,2,0,16,8,2.67
Isaiah Oliver,50393,CB,ATL,1,3,3.0,3.0,2,0,108.3,1,1,0,10,4,3.33
Vernon Hargreaves III,10645,CB,HST,1,3,3.0,3.0,13,0,118.8,1,1,0,13,6,4.33
Brian Burns,44522,ED,CAR,1,3,3.0,3.0,5,0,79.2,1,1,0,0,6,0.0
Antoine Winfield Jr.,42475,S,TB,1,3,3.0,3.0,30,0,118.8,1,1,0,17,24,5.67
Darius Slay,7817,CB,PHI,1,3,3.0,3.0,24,0,95.8,1,1,0,7,2,2.33
Trevon Diggs,41817,CB,DAL,1,3,3.0,3.0,9,0,118.8,1,1,0,15,1,5.0
Cory Littleton,11190,LB,LV,1,3,3.0,3.0,23,0,108.3,1,1,0,10,5,3.33
Jeremy Chinn,43179,S,CAR,1,6,3.0,3.0,5,0,102.1,2,2,0,17,20,2.83
Devin White,43089,LB,TB,1,3,3.0,3.0,30,0,79.2,1,1,0,-2,2,-0.67
Darnell Savage,34247,S,GB,1,3,3.0,3.0,12,0,158.3,1,1,1,37,0,12.33
Tony McRae,11358,CB,DET,1,10,2.5,2.5,11,0,158.3,4,4,2,59,7,5.9
Dre Kirkpatrick,7023,CB,ARZ,1,5,2.5,2.5,1,0,110.4,2,2,0,21,5,4.2
Darian Thompson,10705,S,DAL,1,5,2.5,2.5,9,0,87.5,2,2,0,10,5,2.0
Troy Pride Jr.,42883,CB,CAR,1,2,2.0,2.0,5,0,158.3,1,1,1,23,0,11.5
Leon Jacobs,44980,LB,JAX,1,2,2.0,2.0,15,0,91.7,1,1,0,6,1,3.0
Patrick Queen,57941,LB,BLT,1,2,2.0,2.0,3,0,83.3,1,1,0,4,0,2.0
Carlton Davis,49335,CB,TB,1,4,2.0,1.3,30,0,109.7,2,3,1,9,5,2.25
Damon Arnette,28080,CB,LV,1,2,2.0,1.0,23,0,83.3,1,2,0,19,0,9.5
Patrick Robinson,5557,CB,NO,1,2,2.0,2.0,20,0,104.2,1,1,0,9,0,4.5
Jabrill Peppers,11780,S,NYG,1,2,2.0,2.0,21,0,112.5,1,1,0,11,10,5.5
Bobby Okereke,50954,LB,IND,1,2,2.0,2.0,14,0,118.8,1,1,0,14,3,7.0
James Bradberry,10696,CB,NYG,1,2,2.0,1.0,21,0,100.0,1,2,1,8,0,4.0
Terrence Brooks,8714,S,NE,1,4,2.0,2.0,19,0,104.2,2,2,0,18,8,4.5
Vince Williams,7988,LB,PIT,1,2,2.0,2.0,25,0,118.8,1,1,0,15,0,7.5
Corey Ballentine,83833,CB,NYG,1,2,2.0,2.0,21,0,112.5,1,1,0,11,2,5.5
Tashaun Gipson Sr.,7288,S,CHI,1,2,2.0,2.0,6,0,83.3,1,1,0,4,3,2.0
Brandon Jones,43049,S,MIA,1,2,2.0,2.0,17,0,91.7,1,1,0,6,0,3.0
Darius Leonard,49684,LB,IND,1,3,1.5,1.5,14,0,118.8,2,2,0,30,39,10.0
Krys Barnes,42548,LB,GB,1,1,1.0,1.0,12,0,95.8,1,1,0,7,2,7.0
Akeem Davis-Gaither,34788,LB,CIN,1,2,1.0,1.0,7,0,118.8,2,2,0,43,14,21.5
Matt Milano,11918,LB,BUF,1,1,1.0,1.0,4,0,118.8,1,1,0,30,9,30.0
Jordyn Brooks,50851,LB,SEA,1,1,1.0,1.0,29,0,95.8,1,1,0,7,2,7.0
Corn Elder,11907,CB,CAR,1,1,1.0,1.0,5,0,108.3,1,1,0,10,3,10.0
Isaac Yiadom,49355,CB,NYG,1,1,1.0,1.0,21,0,147.9,1,1,1,10,0,10.0
Xavien Howard,10672,CB,MIA,1,2,1.0,1.0,17,0,100.0,2,2,0,16,14,8.0
Jason Pierre-Paul,5540,ED,TB,1,1,1.0,1.0,30,0,87.5,1,1,0,5,10,5.0
Will Harris,51336,S,DET,1,1,1.0,1.0,11,0,118.8,1,1,0,16,10,16.0
