player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,5,50,0,32,0,,,77.8,,,0,0,,65.5,0,,,0,0,0.0,0,7,14.0,9,0,0,0,0,0,0,0.0,,0,1,0.6,80.0,95.1,9.0,7.2,0,0,0.0,70.0,0,9,0.0,0,0,85.8,4,39,78.0,41,1,3,5,0,23,14,0.6,5.8
Johnathan Joseph,2969,CB,ARZ,10,250,0,1,0,13.7,76.2,99.0,5.7,4.3,0,1,4.8,39.0,0,71,16.7,2,1,155.0,16,103,41.2,104,0,10,21,4,251,69,2.8,15.7,0,1,7.9,42.9,99.3,21.8,9.4,0,4,28.6,84.8,1,11,0.0,0,4,22.0,6,135,54.0,136,1,9,14,0,47,28,0.4,7.8
Tramon Williams,3558,CB,BLT,3,41,0,3,0,1.8,80.0,100.0,6.3,5.0,0,0,0.0,47.2,0,8,0.0,0,0,118.8,4,26,63.4,26,0,2,5,1,12,9,0.5,3.0,0,1,-3.0,100.0,75.0,12.0,12.0,0,0,0.0,60.1,0,7,0.0,0,0,95.8,1,12,29.3,16,0,2,1,0,7,10,0.6,7.0
Calais Campbell,4364,DI,BLT,8,7,0,3,0,,,3.5,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,57.1,114,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,1.9,,2.0,1,1,100.0,65.5,0,,50.0,2,1,39.6,0,2,28.6,105,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,11,381,0,20,0,7.0,46.7,77.1,17.3,8.1,0,4,26.7,71.9,1,26,12.5,1,3,54.6,7,135,35.4,175,5,7,15,1,69,34,0.6,9.9,0,2,7.4,81.5,93.2,9.4,7.7,2,2,7.4,51.9,0,74,12.0,3,2,118.2,22,219,57.5,235,5,20,27,1,254,161,1.2,11.5
Jason McCourty,5127,CB,NE,11,276,0,19,3,14.3,55.6,98.7,13.8,7.7,1,2,11.1,45.5,0,41,7.7,1,2,128.9,10,149,54.0,151,2,9,18,2,188,49,1.4,18.8,0,2,10.8,75.0,99.1,34.7,26.0,0,0,0.0,64.3,0,15,0.0,0,0,97.9,3,107,38.8,108,1,10,4,0,32,11,0.3,10.7
Steve McLendon,5232,DI,TB,12,4,0,30,0,,,2.0,,,0,0,,59.5,0,,,0,0,0.0,0,1,25.0,49,0,0,0,0,0,0,0.0,,0,0,,,1.8,,,0,0,,58.0,0,,,0,0,0.0,0,2,50.0,109,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,12,6,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,121,0,0,0,0,0,0,,,0,0,8.5,100.0,1.5,1.5,1.5,0,0,0.0,49.8,0,18,25.0,1,0,118.8,2,4,66.7,269,6,3,2,0,27,10,9.0,13.5
Joe Haden,5532,CB,PIT,11,425,0,25,1,17.4,46.2,100.0,11.8,5.5,1,4,15.4,60.1,1,45,0.0,0,4,67.9,12,152,35.8,152,2,9,26,1,191,23,1.3,15.9,0,0,11.1,55.6,100.0,15.6,8.7,1,3,11.1,76.9,1,54,10.5,2,2,63.7,15,246,57.9,246,4,17,27,0,199,47,0.9,13.3
Brandon Graham,5538,ED,PHI,11,7,0,24,1,,,0.7,,,0,0,,56.4,0,,0.0,0,0,0.0,0,1,14.3,148,2,0,0,0,0,0,0.0,,0,1,,,4.4,,,0,0,,60.8,0,,0.0,0,0,0.0,0,6,85.7,137,4,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,12,67,0,30,1,,,3.9,,,0,0,,43.5,0,,25.0,1,0,0.0,0,5,7.5,127,4,2,0,0,0,0,0.0,,0,2,2.2,72.7,18.2,7.3,5.3,1,1,9.1,75.1,2,40,30.0,3,1,63.6,8,58,86.6,318,7,5,11,0,107,105,1.8,13.4
