player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Cairo Santos,8932,K,CHI,14,0,3,2,66.7,9,8,88.9,6,84.0,0,0,,31,30,96.8,0,9,9,100.0,27,25,92.6,6,6,100.0
Chris Boswell,8990,K,PIT,13,0,1,1,100.0,8,7,87.5,25,64.2,0,0,,38,34,89.5,0,6,6,100.0,20,19,95.0,5,5,100.0
Cody Parkey,9030,K,CLV,13,0,0,0,,10,9,90.0,8,60.0,0,0,,43,39,90.7,0,6,4,66.7,20,17,85.0,4,4,100.0
Josh Lambo,10133,K,JAX,4,0,2,2,100.0,1,1,100.0,15,63.5,0,0,,10,8,80.0,0,2,2,100.0,5,5,100.0,0,0,
Jason Myers,10207,K,SEA,14,0,2,2,100.0,11,11,100.0,29,80.1,0,0,,48,45,93.8,0,5,5,100.0,20,20,100.0,2,2,100.0
Wil Lutz,11096,K,NO,14,0,3,1,33.3,8,6,75.0,20,70.8,0,0,,47,47,100.0,0,8,8,100.0,25,20,80.0,6,5,83.3
Ka'imi Fairbairn,11161,K,HST,14,0,5,3,60.0,7,5,71.4,13,59.8,0,0,,33,31,93.9,0,9,9,100.0,26,22,84.6,5,5,100.0
Jonathan Brown,11297,K,JAX,1,0,0,0,,0,0,,15,45.2,0,0,,1,1,100.0,0,2,1,50.0,2,1,50.0,0,0,
Aldrick Rosas,11331,K,JAX,4,0,5,3,60.0,1,0,0.0,15,61.4,0,0,,5,5,100.0,0,2,2,100.0,10,7,70.0,2,2,100.0
Sam Ficken,11437,K,NYJ,8,0,2,1,50.0,1,1,100.0,22,44.7,0,0,,12,10,83.3,0,5,5,100.0,13,12,92.3,5,5,100.0
Jake Elliott,11908,K,PHI,14,0,5,2,40.0,5,5,100.0,24,37.8,0,0,,22,20,90.9,0,5,5,100.0,18,13,72.2,3,1,33.3
Zane Gonzalez,11979,K,ARZ,12,0,3,2,66.7,13,8,61.5,1,59.3,0,0,,39,38,97.4,0,2,2,100.0,22,16,72.7,4,4,100.0
Harrison Butker,11988,K,KC,14,0,3,3,100.0,5,3,60.0,16,74.4,2,2,100.0,49,43,87.8,0,9,9,100.0,26,24,92.3,7,7,100.0
Younghoe Koo,12042,K,ATL,13,0,8,8,100.0,9,8,88.9,2,73.0,0,0,,31,28,90.3,0,11,11,100.0,36,35,97.2,8,8,100.0
Brandon Wright,13421,K,JAX,1,0,0,0,,0,0,,15,44.5,0,0,,2,1,50.0,0,0,0,,0,0,,0,0,
Austin Seibert,13701,K,CIN,3,0,1,0,0.0,1,0,0.0,7,29.8,0,0,,5,4,80.0,0,2,2,100.0,4,2,50.0,0,0,
Elliott Fry,21473,K,ATL,1,0,0,0,,0,0,,2,35.6,0,0,,2,1,50.0,0,0,0,,1,1,100.0,1,1,100.0
Daniel Carlson,28121,K,LV,14,0,4,4,100.0,5,3,60.0,23,75.5,0,0,,42,41,97.6,0,6,6,100.0,30,28,93.3,15,15,100.0
Jason Sanders,29578,K,MIA,14,0,9,8,88.9,12,10,83.3,17,85.7,1,1,100.0,32,32,100.0,0,4,4,100.0,33,30,90.9,7,7,100.0
Tyler Bass,33010,K,BUF,14,0,6,4,66.7,9,8,88.9,4,64.2,1,1,100.0,46,44,95.7,0,9,6,66.7,33,27,81.8,8,8,100.0
Chase McLaughlin,33285,K,NYJ,3,0,2,1,50.0,1,1,100.0,22,56.7,0,0,,4,3,75.0,0,1,1,100.0,5,4,80.0,1,1,100.0
Rodrigo Blankenship,34038,K,IND,14,0,2,1,50.0,10,9,90.0,14,66.8,0,0,,40,38,95.0,0,13,12,92.3,32,29,90.6,7,7,100.0
Joey Slye,39235,K,CAR,14,0,6,1,16.7,8,7,87.5,5,60.1,0,0,,32,30,93.8,0,10,10,100.0,36,29,80.6,12,11,91.7
Michael Badgley,39417,K,LAC,14,0,6,2,33.3,12,7,58.3,27,34.1,0,0,,34,31,91.2,0,4,4,100.0,29,20,69.0,7,7,100.0
Matthew Wright,39675,K,PIT,1,0,0,0,,0,0,,25,63.8,0,0,,2,2,100.0,0,1,1,100.0,1,1,100.0,0,0,
Samuel Sloman,44982,K,LA,7,0,1,0,0.0,2,1,50.0,26,47.2,0,0,,21,18,85.7,0,5,5,100.0,11,8,72.7,3,2,66.7
Matt Gay,57643,K,LA,5,0,0,0,,6,5,83.3,26,62.7,0,0,,15,15,100.0,0,4,3,75.0,10,8,80.0,0,0,
Taylor Russolino,101280,K,DEN,1,0,1,0,0.0,0,0,,10,27.6,0,0,,3,1,33.3,0,0,0,,1,0,0.0,0,0,
