player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Connor Williams,46216,G,DAL,6,0,9,75.2,0,8,311,100.0,100.0,98.4,0,9,1,324,324,76.1,0,6,146,100.0,100.0,97.9,6,0,149,149
Bobby Hart,9659,T,CIN,6,0,7,62.2,4,16,282,100.0,100.0,95.4,0,23,3,295,295,63.4,1,11,121,100.0,100.0,93.4,14,2,130,130
Trey Hopkins,9276,C,CIN,6,1,7,81.4,1,3,282,100.0,100.0,99.3,2,4,0,295,295,80.0,0,1,121,100.0,100.0,99.6,1,0,130,130
Jonah Williams,41651,T,CIN,6,0,7,77.9,2,11,282,100.0,100.0,97.3,0,14,1,295,295,79.1,0,7,121,100.0,100.0,96.3,8,1,130,130
Michael Jordan,28021,G,CIN,6,0,7,45.3,7,11,282,100.0,100.0,96.8,0,18,0,295,295,43.5,5,6,121,100.0,100.0,95.5,11,0,130,130
Nate Herbig,28844,G,PHI,6,0,24,70.3,0,8,274,100.0,100.0,97.8,2,10,2,291,291,54.0,0,7,113,100.0,100.0,95.1,9,2,122,122
Jason Kelce,6343,C,PHI,6,0,24,66.2,1,5,274,100.0,100.0,97.8,0,9,3,291,291,69.6,0,3,113,100.0,100.0,96.9,5,2,122,122
Jawaan Taylor,41665,T,JAX,6,1,15,58.0,3,18,274,100.0,100.0,95.1,2,24,3,287,287,57.6,2,12,130,100.0,100.0,93.1,16,2,135,135
Andrew Norwell,9126,G,JAX,6,0,15,86.9,0,5,274,100.0,100.0,98.4,0,7,2,287,287,83.8,0,3,130,100.0,100.0,97.3,5,2,135,135
Jake Matthews,8641,T,ATL,6,0,2,80.0,3,8,265,100.0,100.0,97.9,0,11,0,278,278,81.8,0,4,106,100.0,100.0,98.1,4,0,112,112
