player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Stefon Diggs,9579,WR,BUF,15,154,0,4,0,-2.2,5,81.8,,0,0,10.0,1,2,0,56.2,60.8,0,21,0.0,0,76,9,94.7,72,92.4,11,7.1,0,68,88,9.8,7.6,0.94,7.4,5,75.6,60.0,3,5,13.9,5,11,0,72.5,85.5,0,25,0.0,0,202,31,93.6,189,123.1,41,26.6,3,331,131,4.2,10.7,1.75
Allen Robinson II,8696,WR,CHI,15,145,0,6,0,-2.6,1,100.0,,0,0,0.0,0,0,0,90.9,47.8,0,7,0.0,0,40,5,97.5,39,79.2,5,3.4,0,14,27,5.4,2.8,0.36,7.9,6,75.0,27.3,3,11,0.0,0,23,0,91.8,87.4,1,35,0.0,0,168,36,97.0,163,107.5,48,33.1,3,354,138,3.8,9.8,2.17
DeAndre Hopkins,7808,WR,ARZ,15,144,0,1,0,-2.1,5,100.0,,0,0,0.0,0,4,0,93.1,74.3,0,12,0.0,0,73,19,95.9,70,81.8,19,13.2,0,69,108,5.7,3.6,0.99,6.1,1,92.9,100.0,2,2,0.0,0,8,0,92.6,89.9,0,33,0.0,0,61,13,96.7,59,133.3,14,9.7,1,144,70,5.4,11.1,2.44
Davante Adams,8688,WR,GB,13,140,0,12,0,-1.1,1,100.0,,0,0,0.0,0,5,0,93.0,83.5,0,27,0.0,0,58,19,98.3,57,112.3,19,13.6,1,128,149,7.8,6.7,2.25,7.5,0,83.0,50.0,4,8,2.2,1,25,0,91.5,92.2,0,45,0.0,0,140,44,97.1,136,138.9,53,37.9,7,415,204,4.6,9.4,3.05
Travis Kelce,7844,TE,KC,15,139,0,16,0,-1.2,0,90.0,,0,0,0.0,0,4,0,92.0,92.0,1,15,10.3,6,58,9,82.8,48,87.1,10,7.2,2,49,60,6.7,5.4,1.02,9.8,5,81.0,50.0,3,6,0.0,0,30,0,91.8,94.3,1,45,0.6,1,163,34,90.2,147,146.6,42,30.2,6,507,204,6.0,14.9,3.45
Keenan Allen,7857,WR,LAC,14,138,0,27,0,-2.3,1,94.4,,0,0,5.6,1,7,0,81.2,72.6,0,15,0.0,0,64,17,95.3,61,88.2,18,13.0,0,93,133,7.8,5.5,1.52,7.4,5,71.7,50.0,8,16,2.3,1,25,1,90.2,88.2,3,27,0.3,1,287,43,94.1,270,104.9,60,43.5,6,441,184,4.3,10.3,1.63
Diontae Johnson,33441,WR,PIT,14,135,0,25,0,-2.4,2,91.7,,0,0,8.3,1,3,0,60.6,67.2,0,13,0.0,0,55,11,100.0,55,89.2,12,8.9,0,65,93,8.5,5.9,1.18,3.8,0,71.4,,0,0,9.1,1,4,1,29.6,67.5,0,10,0.0,0,78,10,93.6,73,75.9,14,10.4,0,48,34,3.4,4.8,0.66
Tyreek Hill,10799,WR,KC,15,131,0,16,0,-2.5,5,84.6,,0,0,8.3,1,5,0,64.7,72.5,0,15,0.0,0,58,11,94.8,55,116.7,13,9.9,1,76,107,9.7,6.9,1.38,13.4,10,64.8,50.0,3,6,9.8,5,31,0,53.9,80.7,1,54,0.0,0,364,46,94.0,342,117.8,71,54.2,7,591,225,4.9,12.8,1.73
Darren Waller,9637,TE,LV,15,130,0,23,0,-2.2,2,100.0,,0,0,0.0,0,4,0,92.3,89.6,0,22,4.8,2,42,13,92.9,39,96.2,13,10.0,0,92,121,9.3,7.1,2.36,10.2,1,56.7,50.0,3,6,0.0,0,10,1,91.0,89.6,1,29,0.8,1,120,17,92.5,111,73.1,30,23.1,1,191,102,6.0,11.2,1.72
Robby Anderson,11254,WR,CAR,15,127,0,5,0,-2.5,0,100.0,,0,0,0.0,0,2,0,92.0,70.3,0,24,0.0,0,54,11,98.1,53,85.6,11,8.7,0,50,78,7.1,4.5,0.94,6.8,1,82.4,66.7,4,6,4.5,2,25,0,78.5,77.5,0,26,0.0,0,171,42,93.6,160,107.8,51,40.2,1,424,229,5.5,10.1,2.65
