player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,12,125,0,27,7.9,3,64.3,72.7,8,11,3.6,1,20,1,66.6,80.1,1,26,0.0,0,173,27,92.5,160,90.4,42,33.6,2,290,112,4.1,10.7,1.81,0,7.1,8,75.3,40.0,6,15,1.7,1,30,1,89.2,80.5,3,27,0.7,2,298,58,96.0,286,92.6,77,61.6,3,573,289,5.0,9.9,2.0
Stefon Diggs,9579,WR,BUF,12,117,0,4,9.5,7,72.0,66.7,2,3,12.2,5,22,0,49.2,85.2,1,47,0.0,0,178,36,89.3,159,108.3,50,42.7,2,494,160,4.4,13.7,3.11,0,10.4,5,79.4,54.5,6,11,3.8,2,21,0,71.8,75.8,1,49,0.0,0,290,50,94.8,275,94.1,63,53.8,0,515,106,2.1,10.3,1.87
Allen Robinson II,8696,WR,CHI,12,113,0,6,10.1,4,54.0,29.2,7,24,0.0,0,17,0,86.5,81.4,2,27,0.0,0,169,27,95.3,161,76.8,50,44.2,3,317,77,2.9,11.7,1.97,0,10.5,5,80.7,53.3,8,15,0.0,0,25,0,90.3,78.6,2,42,0.0,0,274,46,98.5,270,96.9,57,50.4,1,533,125,2.7,11.6,1.97
DeAndre Hopkins,7808,WR,ARZ,12,110,0,1,8.0,3,83.3,80.0,4,5,0.0,0,16,0,83.6,89.0,2,60,0.0,0,108,20,85.2,92,111.8,24,21.8,2,316,172,8.6,15.8,3.43,0,8.3,10,78.5,60.0,6,10,1.6,1,38,1,90.1,78.8,0,45,0.0,0,353,62,96.6,341,104.8,79,71.8,1,643,186,3.0,10.4,1.89
Tyreek Hill,10799,WR,KC,12,109,0,16,15.3,3,69.7,57.1,4,7,0.0,0,21,0,85.3,90.5,0,54,0.0,0,157,23,91.7,144,148.5,33,30.3,8,386,120,5.2,16.8,2.68,0,13.7,8,66.2,50.0,3,6,10.0,5,24,0,55.2,75.7,0,75,0.0,0,308,45,95.5,294,117.4,68,62.4,4,662,191,4.2,14.7,2.25
Davante Adams,8688,WR,GB,10,108,0,12,7.4,2,79.5,50.0,5,10,0.0,0,27,0,89.7,93.6,1,45,0.0,0,112,35,95.5,107,134.3,44,40.7,5,414,195,5.6,11.8,3.87,0,12.6,0,74.1,45.5,5,11,0.0,0,24,1,83.9,83.4,1,49,0.0,0,228,43,93.0,212,121.1,58,53.7,4,577,192,4.5,13.4,2.72
Travis Kelce,7844,TE,KC,12,107,0,16,9.9,3,59.4,0.0,0,5,0.0,0,14,0,83.6,87.2,0,45,7.1,11,156,19,85.3,133,110.7,32,29.9,2,294,142,7.5,15.5,2.21,0,9.3,9,84.3,50.0,2,4,3.3,2,44,1,82.8,92.4,1,32,6.4,20,312,59,89.1,278,126.5,70,65.4,4,786,317,5.4,13.3,2.83
Amari Cooper,9437,WR,DAL,12,104,0,9,10.5,2,69.4,80.0,4,5,3.8,1,19,0,74.2,89.2,0,54,0.0,0,123,25,96.7,119,129.9,36,34.6,3,364,113,4.5,14.6,3.06,0,9.4,5,75.0,37.5,3,8,2.0,1,25,0,85.8,71.3,3,58,0.0,0,343,48,97.1,333,78.5,64,61.5,0,514,177,3.7,10.7,1.54
Diontae Johnson,33441,WR,PIT,11,103,0,25,6.7,4,64.3,60.0,3,5,15.6,5,17,0,36.0,68.6,1,28,0.0,0,157,27,91.1,143,109.1,42,40.8,5,240,106,3.9,8.9,1.68,0,9.2,4,64.4,25.0,1,4,9.5,4,19,1,56.9,68.0,1,46,0.0,0,230,38,97.0,223,77.9,59,57.3,0,414,228,6.0,10.9,1.86
Darren Waller,9637,TE,LV,12,102,0,23,7.7,6,62.5,66.7,6,9,0.0,0,19,1,85.7,90.2,0,38,13.6,21,154,25,79.2,122,96.5,40,39.2,1,326,192,7.7,13.0,2.67,0,6.3,2,83.6,66.7,4,6,4.2,2,23,0,76.8,74.9,1,29,10.6,29,274,46,84.3,231,95.2,55,53.9,1,396,231,5.0,8.6,1.71
