player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Johnathan Joseph,2969,CB,TEN,2,53,0,31,0,18.3,66.7,100.0,13.5,9.0,0,0,0.0,65.1,0,14,0.0,0,0,84.0,2,27,50.9,27,0,2,3,0,19,0,0.7,9.5,0,1,13.0,50.0,100.0,24.0,12.0,0,1,50.0,79.4,0,8,0.0,0,1,60.4,1,24,45.3,24,0,1,2,0,8,8,0.3,8.0
Calais Campbell,4364,DI,BLT,2,2,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,30,0,0,0,0,0,0,,,0,0,9.0,0.0,3.3,,1.0,1,1,100.0,63.2,0,,,0,1,39.6,0,1,50.0,30,1,0,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,1,9,0,9,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,9,100.0,9,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,2,73,0,20,0,9.0,33.3,63.2,17.0,5.7,0,1,33.3,64.7,0,13,0.0,0,1,47.9,1,24,32.9,38,1,1,3,0,13,7,0.8,13.0,0,0,7.2,80.0,92.2,11.5,9.2,0,0,0.0,56.3,0,31,0.0,0,0,105.8,4,47,64.4,51,1,5,5,0,47,28,1.0,11.8
Jason McCourty,5127,CB,NE,2,45,0,19,1,25.5,100.0,96.7,13.5,13.5,0,0,0.0,51.6,0,38,0.0,0,0,158.3,2,29,64.4,30,0,0,2,2,42,0,1.6,21.0,0,0,5.0,100.0,92.3,12.0,12.0,0,0,0.0,69.1,0,5,0.0,0,0,87.5,1,12,26.7,13,0,2,1,0,5,0,0.4,5.0
Joe Haden,5532,CB,PIT,2,105,0,25,0,19.8,50.0,100.0,21.0,10.5,0,0,0.0,60.2,1,45,0.0,0,0,55.2,2,47,44.8,47,1,2,4,0,49,3,1.2,24.5,0,0,12.0,50.0,100.0,23.0,11.5,0,1,25.0,53.1,0,18,0.0,0,1,72.9,2,50,47.6,50,0,3,4,0,28,0,0.6,14.0
Jason Pierre-Paul,5540,ED,TB,2,16,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,20,1,0,0,0,0,0,,,0,0,-2.3,100.0,25.5,4.7,4.7,0,0,0.0,65.7,0,7,,0,0,90.3,3,14,87.5,55,1,0,3,0,17,24,1.2,5.7
Kareem Jackson,5545,S,DEN,2,90,0,10,0,8.0,75.0,100.0,8.7,6.5,0,1,25.0,47.8,0,7,50.0,1,0,81.3,3,28,31.1,28,0,1,4,0,16,5,0.6,5.3,0,1,10.5,75.0,100.0,18.7,14.0,0,1,25.0,63.2,0,21,0.0,0,1,102.1,3,57,63.3,57,0,5,4,0,36,10,0.6,12.0
Devin McCourty,5552,S,NE,2,73,0,19,0,14.0,100.0,95.8,42.0,42.0,0,0,0.0,57.4,0,14,50.0,1,0,118.8,1,46,63.0,48,0,1,1,0,14,0,0.3,14.0,0,0,10.0,50.0,100.0,22.0,11.0,0,0,0.0,69.2,1,18,0.0,0,0,41.7,1,22,30.1,22,0,1,2,0,18,0,0.8,18.0
Jerry Hughes,5556,ED,BUF,2,4,0,4,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,21,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,64.0,0,,0.0,0,0,0.0,0,3,75.0,36,1,1,0,0,0,0,0.0,
Patrick Robinson,5557,CB,NO,2,7,0,20,0,9.0,100.0,100.0,3.0,3.0,0,0,0.0,29.7,0,9,0.0,0,0,104.2,1,5,71.4,5,0,1,1,0,9,0,3.0,9.0,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,2,3,0,7,0,6.0,100.0,4.8,1.0,1.0,0,0,0.0,40.2,0,6,0.0,0,0,131.3,1,1,33.3,21,0,1,1,1,6,0,6.0,6.0,0,0,8.0,100.0,8.3,2.0,2.0,0,0,0.0,44.2,0,9,0.0,0,0,104.2,1,2,66.7,24,0,1,1,0,9,1,4.5,9.0
Everson Griffen,5624,ED,DAL,2,3,0,9,0,,,6.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,15,0,0,0,0,0,0,0.0,,0,0,,,5.4,,,0,0,,60.8,0,,,0,0,0.0,0,2,66.7,37,1,0,0,0,0,0,0.0,
Sherrick McManis,5667,S,CHI,2,9,0,6,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,39.2,0,,,0,0,0.0,0,4,44.4,4,0,0,0,0,0,0,0.0,
Anthony Levine,6013,S,BLT,2,9,0,3,0,10.0,100.0,100.0,5.0,5.0,0,0,0.0,28.0,0,10,,0,0,147.9,1,5,55.6,5,0,0,1,1,10,0,2.0,10.0,0,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,22.2,2,0,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,CLV,2,101,0,8,1,17.0,100.0,92.9,13.0,13.0,0,0,0.0,51.9,0,21,0.0,0,0,118.8,1,13,12.9,14,0,0,1,0,21,4,1.6,21.0,0,1,26.3,50.0,98.7,37.0,18.5,0,0,0.0,55.5,0,47,0.0,0,0,95.8,2,78,77.2,79,2,9,4,0,52,4,0.7,26.0
Patrick Peterson,6157,CB,ARZ,2,80,0,1,0,7.6,60.0,100.0,12.7,7.6,0,0,0.0,47.4,0,24,0.0,0,0,139.2,3,43,53.8,43,0,1,5,1,57,46,1.5,19.0,0,0,13.8,25.0,97.1,32.0,8.0,0,1,25.0,52.7,0,9,,0,1,39.6,1,33,41.3,34,0,0,4,0,9,2,0.3,9.0
Aldon Smith,6159,ED,DAL,2,9,0,9,0,,,5.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,19,0,0,0,0,0,0,,,0,0,4.0,100.0,21.1,8.0,8.0,0,0,0.0,49.3,0,12,0.0,0,0,116.7,1,8,88.9,38,2,1,1,0,12,8,1.5,12.0
Ryan Kerrigan,6168,ED,WAS,2,2,0,32,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,7.4,,,0,0,,63.6,0,,,0,0,0.0,0,2,100.0,27,2,0,0,0,0,0,0.0,
Adrian Clayborn,6172,ED,CLV,2,2,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,7.7,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,26,1,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,2,5,0,20,0,,,5.3,,,0,0,,62.7,0,,,0,0,0.0,0,2,40.0,38,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,6.8,3.0,3.0,0,0,0.0,49.0,0,6,50.0,1,0,91.7,1,3,60.0,44,0,1,1,0,6,7,2.0,6.0
Jimmy Smith,6179,CB,BLT,2,59,0,3,0,4.0,100.0,97.0,13.5,13.5,0,0,0.0,74.8,0,9,0.0,0,0,93.8,2,32,54.2,33,2,2,2,0,13,5,0.5,6.5,0,0,,,92.9,,,0,0,,66.2,0,,0.0,0,0,0.0,0,26,44.1,28,0,2,0,0,0,0,0.0,
Justin Houston,6222,ED,IND,2,1,0,14,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,2.6,,,0,0,,60.7,0,,50.0,1,0,0.0,0,1,100.0,39,3,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,2,56,0,29,0,,,100.0,,,0,0,,65.6,0,,,0,0,0.0,0,9,16.1,9,0,0,0,0,0,0,0.0,,0,1,2.0,50.0,91.3,21.0,10.5,0,0,0.0,70.7,0,7,0.0,0,0,56.3,2,42,75.0,46,1,2,4,0,10,6,0.2,5.0
Buster Skrine,6289,CB,CHI,2,76,0,6,0,4.5,75.0,100.0,6.3,4.8,0,0,0.0,56.0,0,15,0.0,0,0,89.6,3,20,26.3,20,1,3,4,0,24,12,1.3,8.0,0,0,4.7,66.7,94.0,10.5,7.0,0,1,16.7,57.0,0,14,0.0,0,1,86.8,4,47,61.8,50,1,3,6,0,42,23,1.0,10.5
Richard Sherman,6306,CB,SF,1,53,0,28,0,,,100.0,,,0,0,,65.3,0,,,0,0,0.0,0,7,13.2,7,0,0,0,0,0,0,0.0,,0,0,17.5,50.0,100.0,43.0,21.5,0,0,0.0,66.5,0,9,33.3,1,0,62.5,1,44,83.0,44,1,2,2,0,9,0,0.2,9.0
Pernell McPhee,6317,ED,BLT,2,6,0,3,0,1.0,100.0,7.4,2.0,2.0,0,0,0.0,41.5,0,8,100.0,1,0,100.0,1,2,33.3,27,0,0,1,0,8,7,4.0,8.0,0,0,,,9.1,,,0,0,,60.2,0,,,0,0,0.0,0,2,33.3,22,0,0,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,2,53,0,8,0,,,80.0,,,0,0,,65.5,0,,0.0,0,0,0.0,0,4,7.5,5,0,1,0,0,0,0,0.0,,0,2,3.3,100.0,97.8,5.1,5.1,0,0,0.0,62.6,0,15,14.3,1,0,92.2,8,45,84.9,46,2,4,8,0,49,23,1.2,6.1
Chris Harris Jr.,6457,CB,LAC,2,101,0,27,0,31.0,50.0,100.0,14.0,7.0,0,1,50.0,64.8,0,54,,0,1,135.4,1,15,14.9,15,0,0,2,1,54,3,3.9,54.0,0,1,4.5,75.0,94.4,13.0,9.8,0,0,0.0,60.6,0,19,0.0,0,0,96.9,6,84,83.2,89,1,4,8,0,62,38,0.8,10.3
Josh Bynes,6503,LB,CIN,2,38,0,7,0,,,80.0,,,0,0,,67.7,0,,,0,0,0.0,0,12,31.6,15,0,0,0,0,0,0,0.0,,0,1,5.0,75.0,100.0,8.3,6.3,0,0,0.0,35.3,0,18,0.0,0,0,104.2,3,25,65.8,25,1,1,4,0,38,22,1.5,12.7
Mario Addison,6558,ED,BUF,2,4,0,4,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,19,2,1,0,0,0,0,,,0,1,7.0,100.0,12.9,4.0,4.0,0,0,0.0,47.9,0,14,0.0,0,0,118.8,1,4,100.0,31,0,0,1,0,14,7,3.5,14.0
Stephon Gilmore,7016,CB,NE,2,75,0,19,0,12.0,63.6,100.0,6.3,4.0,0,0,0.0,43.8,1,54,14.3,1,0,96.0,7,48,64.0,48,1,6,11,1,128,40,2.9,18.3,0,0,20.0,100.0,100.0,22.0,22.0,0,0,0.0,63.0,0,20,0.0,0,0,118.8,1,22,29.3,22,0,1,1,0,20,0,0.9,20.0
Bruce Irvin,7021,ED,SEA,2,22,0,29,0,,,11.1,,,0,0,,60.8,0,,,0,0,0.0,0,2,9.1,18,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,28.8,17.0,17.0,0,0,0.0,67.2,0,1,100.0,1,0,79.2,1,17,77.3,59,0,0,1,0,1,3,0.1,1.0
Dre Kirkpatrick,7023,CB,ARZ,2,52,0,1,0,6.9,57.1,100.0,5.8,3.3,0,0,0.0,38.4,0,16,0.0,0,0,71.7,4,28,53.8,28,1,3,7,0,37,8,1.6,9.3,0,0,21.0,50.0,100.0,20.0,10.0,0,0,0.0,48.7,0,10,100.0,1,0,64.6,1,21,40.4,21,0,0,2,0,10,5,0.5,10.0
Melvin Ingram III,7024,ED,LAC,2,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,0,,,1.3,,,0,0,,91.5,1,,0.0,0,0,0.0,0,1,100.0,76,1,1,0,0,0,0,0.0,
Chandler Jones,7027,ED,ARZ,2,2,0,1,0,,,2.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,41,0,0,0,0,0,0,0.0,,0,0,,,3.4,,,0,0,,75.1,0,,0.0,0,0,0.0,0,1,50.0,29,0,1,0,0,0,0,0.0,
Whitney Mercilus,7031,ED,HST,2,1,0,13,0,,,4.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,25,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,0,0,0,0,0,0,,
