player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Stefon Diggs,9579,WR,BUF,9,88,0,4,0,-1.4,2,60.0,,0,0,25.0,1,0,0,27.0,42.2,0,9,0.0,0,43,3,93.0,40,65.4,5,5.7,0,16,19,6.3,5.3,0.4,7.7,5,65.5,50.0,2,4,20.8,5,5,0,40.0,76.1,0,25,0.0,0,118,19,95.8,113,98.1,29,33.0,1,208,79,4.2,10.9,1.84
Allen Robinson II,8696,WR,CHI,9,85,0,6,0,-1.7,1,100.0,,0,0,0.0,0,0,0,90.2,49.2,0,5,0.0,0,28,3,96.4,27,81.9,3,3.5,0,11,16,5.3,3.7,0.41,8.9,2,67.9,33.3,3,9,0.0,0,9,0,91.5,78.3,0,24,0.0,0,114,19,97.4,111,86.6,28,32.9,0,188,50,2.6,9.9,1.69
Keenan Allen,7857,WR,LAC,8,81,0,27,0,-2.3,1,100.0,,0,0,0.0,0,4,0,91.8,72.8,0,14,0.0,0,35,10,94.3,33,90.8,10,12.3,0,58,81,8.1,5.8,1.76,7.7,2,83.3,75.0,6,8,0.0,0,15,0,91.8,91.2,1,27,0.7,1,139,25,92.8,129,129.9,30,37.0,4,270,109,4.4,10.8,2.09
Amari Cooper,9437,WR,DAL,9,80,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,41.8,0,0,0.0,0,34,1,91.2,31,79.2,1,1.3,0,0,4,4.0,0.0,0.0,10.3,0,61.1,33.3,1,3,8.3,1,6,0,88.3,74.0,1,32,0.0,0,90,11,95.6,86,61.3,18,22.5,0,136,39,3.5,12.4,1.58
Robby Anderson,11254,WR,CAR,9,79,0,5,0,-2.8,0,100.0,,0,0,0.0,0,2,0,90.6,62.1,0,24,0.0,0,37,5,97.3,36,98.3,5,6.3,0,38,52,10.4,7.6,1.06,8.4,0,78.8,66.7,4,6,3.7,1,17,0,73.2,80.6,0,26,0.0,0,109,26,91.7,100,103.3,33,41.8,0,290,150,5.8,11.2,2.9
Travis Kelce,7844,TE,KC,9,76,0,16,0,-1.4,0,100.0,,0,0,0.0,0,2,0,91.1,87.3,0,15,11.4,4,35,7,88.6,31,128.9,7,9.2,1,38,48,6.9,5.4,1.23,9.1,1,72.2,0.0,0,1,0.0,0,12,0,91.5,91.8,1,45,1.1,1,88,13,88.6,78,124.1,18,23.7,2,207,104,8.0,15.9,2.65
Terry McLaurin,48229,WR,WAS,8,74,0,32,0,-1.4,1,100.0,,0,0,0.0,0,2,0,91.6,67.6,0,20,0.0,0,40,9,97.5,39,94.0,9,12.2,0,59,72,8.0,6.6,1.51,11.0,5,68.2,66.7,4,6,0.0,0,10,0,90.4,85.0,0,68,0.0,0,91,15,94.5,86,141.3,22,29.7,2,276,133,8.9,18.4,3.21
DeAndre Hopkins,7808,WR,ARZ,8,73,0,1,0,-2.7,3,100.0,,0,0,0.0,0,4,0,92.4,85.3,0,12,0.0,0,39,13,92.3,36,80.8,13,17.8,0,44,79,6.1,3.4,1.22,3.4,0,100.0,,0,0,0.0,0,2,0,91.0,81.1,0,33,0.0,0,24,5,91.7,22,110.0,5,6.8,0,52,35,7.0,10.4,2.36
Tyreek Hill,10799,WR,KC,9,72,0,16,0,-2.0,1,85.7,,0,0,0.0,0,4,0,90.9,79.3,0,14,0.0,0,37,6,100.0,37,138.4,7,9.7,1,54,67,11.2,9.0,1.46,16.3,3,60.5,25.0,1,4,4.2,1,16,0,65.4,70.7,0,54,0.0,0,207,23,94.7,196,122.8,38,52.8,4,321,101,4.4,14.0,1.64
Tyler Lockett,9502,WR,SEA,8,71,0,29,0,-7.0,0,100.0,,0,0,0.0,0,1,0,84.5,57.6,0,17,0.0,0,25,1,96.0,24,118.8,1,1.4,0,17,24,24.0,17.0,0.71,10.1,2,71.1,0.0,0,2,12.9,4,14,0,49.1,73.7,1,43,0.0,0,215,27,94.0,202,94.0,38,53.5,1,318,108,4.0,11.8,1.57
Alvin Kamara,11822,HB,NO,8,70,0,20,0,-4.8,6,89.5,,0,0,10.5,2,4,0,47.9,91.3,0,17,4.2,1,24,17,91.7,22,104.6,19,27.1,1,93,176,10.4,5.5,4.23,3.2,0,70.0,,0,0,0.0,0,3,0,76.5,93.2,0,29,4.3,1,23,7,95.7,22,86.3,10,14.3,0,62,43,6.1,8.9,2.82
