player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,5,1,0.6,80.0,92.6,11.8,9.4,0,0,1,20.0,32,78.5,64.0,76.5,51.7,45.3,78.7,0,9,0.0,0,1,0,85.8,4,50,54,1,3,5,0,23,14,0.5,5.8
Johnathan Joseph,2969,CB,ARZ,10,1,12.2,61.1,98.4,10.6,6.5,0,0,5,13.9,1,65.4,67.3,84.7,55.7,71.7,50.1,1,71,9.1,2,5,1,113.0,22,250,254,1,19,36,4,298,97,1.3,13.5
Tramon Williams,3558,CB,BLT,3,1,1.0,83.3,91.1,8.0,6.7,0,0,0,0.0,3,53.4,55.1,81.0,70.4,53.8,82.1,0,8,0.0,0,0,0,119.4,5,41,45,0,4,6,1,19,19,0.5,3.8
Calais Campbell,4364,DI,BLT,8,1,9.0,0.0,3.1,,7.0,0,1,1,100.0,3,66.8,77.7,41.5,67.0,80.0,58.3,0,,40.0,2,1,2,39.6,0,7,225,6,2,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,0,,,100.0,,,0,0,0,,9,49.2,54.4,74.9,,68.7,72.8,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,11,2,7.5,65.2,87.0,11.7,7.7,0,2,6,13.0,20,59.0,65.4,87.5,58.6,75.8,73.7,2,74,12.1,4,5,3,89.4,30,381,438,10,27,46,3,324,195,0.9,10.8
Jason McCourty,5127,CB,NE,11,5,13.7,62.5,98.9,17.1,10.7,0,1,2,8.3,19,49.1,53.9,84.4,54.2,73.4,83.9,0,41,4.0,1,2,2,135.8,15,276,279,3,19,24,3,242,60,0.9,16.1
Steve McLendon,5232,DI,TB,12,0,,,2.3,,,0,0,0,,30,52.1,66.1,47.5,64.8,68.6,61.3,0,,100.0,1,0,2,0.0,0,4,176,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,12,0,8.5,100.0,1.4,2.5,2.5,1,0,0,0.0,30,48.3,59.6,21.5,66.6,62.4,45.4,0,18,40.0,2,0,5,118.8,2,6,423,6,3,2,0,27,10,5.4,13.5
Joe Haden,5532,CB,PIT,11,1,14.1,50.0,100.0,13.9,6.9,0,2,8,13.8,25,71.9,70.0,84.9,,55.9,57.1,2,54,9.7,3,7,4,71.0,29,425,425,6,27,58,2,419,81,1.0,14.4
Brandon Graham,5538,ED,PHI,11,2,,,2.3,,,0,0,0,,24,57.6,84.5,55.3,82.8,76.7,30.0,0,,0.0,0,0,3,0.0,0,7,298,7,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,12,3,2.3,75.0,13.8,7.2,5.4,0,1,1,8.3,30,67.3,70.9,70.4,70.4,61.6,42.8,2,40,26.7,4,1,2,63.5,9,67,486,12,8,12,0,111,106,1.7,12.3
Kareem Jackson,5545,S,DEN,11,5,7.7,70.4,99.1,22.2,15.6,0,1,3,11.1,10,68.2,74.3,65.4,51.4,85.5,75.4,0,35,9.7,3,2,1,100.2,19,441,445,6,23,27,1,176,90,0.4,9.3
Devin McCourty,5552,S,NE,11,3,9.6,66.7,97.2,44.1,29.4,0,3,3,25.0,19,64.6,63.8,52.2,48.0,64.4,58.6,2,18,18.5,5,3,1,89.2,8,375,386,3,19,12,2,91,42,0.3,11.4
Jerry Hughes,5556,ED,BUF,11,0,12.0,100.0,5.9,16.0,16.0,2,0,1,100.0,4,67.8,75.5,38.1,85.0,54.9,44.5,1,16,0.0,0,0,4,79.2,1,18,304,7,2,1,0,16,4,1.0,16.0
Patrick Robinson,5557,CB,NO,7,0,15.2,63.6,99.4,10.1,6.5,0,0,1,4.5,20,54.8,60.0,81.7,57.9,79.3,74.3,2,25,11.1,1,1,2,52.1,14,154,155,1,8,22,0,184,30,1.3,13.1
Linval Joseph,5571,DI,LAC,11,1,,,0.7,,,0,0,0,,27,59.9,67.8,87.5,64.7,63.5,39.1,0,,25.0,1,0,0,0.0,0,2,302,0,2,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,SEA,11,2,4.2,100.0,3.6,2.4,2.4,0,0,0,0.0,29,53.8,58.4,76.5,58.8,58.3,52.4,0,18,11.1,1,0,2,141.3,5,12,331,8,6,5,1,42,21,3.5,8.4
Sean Lee,5580,LB,DAL,4,1,4.0,100.0,92.6,7.7,7.7,0,0,0,0.0,9,69.1,62.7,74.4,55.1,53.9,34.5,0,8,25.0,1,0,0,94.4,3,25,27,0,2,3,0,20,8,0.9,6.7
Corey Peters,5607,DI,ARZ,9,0,6.0,100.0,0.8,2.0,2.0,1,0,0,0.0,1,41.2,61.4,51.8,64.7,62.6,45.2,0,9,0.0,0,0,2,104.2,1,2,238,2,2,1,0,9,3,4.5,9.0
Everson Griffen,5624,ED,DET,11,1,,,3.5,,,0,0,0,,11,63.8,64.8,58.5,70.0,54.2,56.8,0,,0.0,0,0,2,0.0,0,9,257,4,0,0,0,0,0,0.0,
Sherrick McManis,5667,S,CHI,4,0,-3.0,100.0,100.0,12.0,12.0,0,0,0,0.0,6,38.6,36.3,71.8,,60.0,,0,12,,0,0,0,116.7,1,13,13,0,0,1,0,12,15,1.0,12.0
Antonio Brown,5718,WR,TB,1,0,,,100.0,,,0,0,0,,30,60.0,61.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Anthony Levine,6013,S,BLT,4,0,8.5,100.0,100.0,7.5,7.5,1,0,0,0.0,3,24.8,26.1,73.2,,60.0,70.8,0,10,0.0,0,0,1,141.7,2,15,15,0,1,2,1,17,0,1.1,8.5
Andrew Sendejo,6118,S,CLV,11,8,14.2,61.8,99.1,20.5,12.7,0,1,3,8.8,8,45.4,44.4,29.8,63.8,47.9,45.7,0,47,7.7,3,1,2,126.3,21,453,457,4,28,34,5,271,97,0.6,12.9
Patrick Peterson,6157,CB,ARZ,11,1,11.4,66.7,99.2,11.7,7.8,3,0,2,3.5,1,50.8,51.1,61.0,52.5,56.6,58.2,3,52,11.4,4,2,7,97.0,38,485,489,5,30,57,4,519,176,1.2,13.7
Aldon Smith,6159,ED,DAL,11,0,3.5,100.0,6.3,9.5,9.5,2,0,0,0.0,9,65.2,67.6,34.1,72.0,61.4,49.9,0,16,33.3,1,0,4,118.8,2,20,320,6,2,2,0,28,21,1.5,14.0
