player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jalen Hurts,40291,QB,PHI,2,-100.0,0,2,24,100.0,1,1,15.0,3.75,0,0,0.0,100.0,1,0,0.0,2,100.0,0,1,,19.2,58.7,74.3,70.7,59.9,53.1,0,0,2,,118.8,0.0,0,1,0,0,0,0,0.0,18,18.0,100.0,1,1,15.0,1.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,64.7,19.3,61.1,74.5,70.7,61.5,54.6,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,5.6,0,0,,,0,0,,1,50.0,0,0,,60.4,54.5,66.9,,59.9,58.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,60.7,67.8,,61.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-18.0
Julian Edelman,5156,WR,NE,1,0.0,0,2,19,100.0,1,1,3.0,4.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,33.5,75.2,75.1,84.4,60.0,73.8,62.6,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,100.0,1,1,3.0,4.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,43.5,73.1,65.9,82.7,60.0,64.0,62.6,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,100.0,1,1,-6.0,3.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,38.4,71.1,73.2,81.6,60.0,76.3,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,0,100.0,1,1,-6.0,3.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,64.7,63.8,44.1,75.1,60.0,51.4,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,6.0
Tua Tagovailoa,60326,QB,MIA,1,0.0,0,2,17,100.0,2,2,4.0,2.9,0,0,0.0,100.0,2,1,0.0,2,100.0,0,1,,63.6,72.8,69.9,71.4,,,0,0,2,0.0,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,100.0,1,1,7.0,2.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,60.4,72.1,69.2,70.4,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,1.0,3.2,0,0,0.0,100.0,1,1,0.0,1,50.0,0,0,,60.4,60.2,64.6,60.0,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.0
Russell Gage,44771,WR,ATL,1,0.0,0,1,2,100.0,1,1,38.0,2.3,0,1,100.0,0.0,0,0,100.0,1,100.0,1,0,51.8,75.9,74.0,81.7,86.9,70.9,59.2,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,38.0,2.3,0,1,100.0,0.0,0,0,100.0,1,100.0,1,0,51.8,75.9,74.9,81.7,86.9,71.3,59.2,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,58.4,73.1,,58.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,60.4,71.0,,55.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
James White,8765,HB,NE,1,0.0,0,1,19,,0,0,,4.9,0,0,,,0,0,,1,100.0,0,0,78.7,76.5,63.8,81.0,,80.8,58.0,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,80.0,76.7,65.9,80.2,,87.5,59.4,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.9,0,0,,,0,0,,1,100.0,0,0,73.4,68.8,67.5,74.4,,75.1,58.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,75.6,69.5,73.4,69.5,,90.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Sam Koch,3148,P,BLT,1,-100.0,0,1,3,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,70.7,65.7,67.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,70.7,65.7,67.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-15.0
Mason Rudolph,46569,QB,PIT,1,-100.0,0,1,25,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,67.2,61.6,70.6,,,60.5,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,68.2,62.6,71.1,60.4,,60.5,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-6.0
Adam Humphries,10075,WR,TEN,1,0.0,0,1,31,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,83.2,74.4,77.4,80.9,60.0,77.3,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,83.2,74.1,78.3,81.4,,77.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,68.3,65.7,65.4,72.6,60.0,65.6,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,66.6,74.7,,65.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jeff Smith,48055,WR,NYJ,1,0.0,0,1,22,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,38.4,71.1,55.7,83.5,60.0,55.5,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,38.4,71.1,53.0,83.1,60.0,52.8,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,67.2,75.5,,66.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,58.1,70.8,,58.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Cedrick Wilson,48170,WR,DAL,1,-100.0,0,1,9,100.0,1,1,9.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,58.9,71.6,79.2,0.0,72.9,77.5,,0,0,1,,152.1,0.0,0,0,0,0,1,0,0.0,11,11.0,100.0,1,1,9.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,57.0,71.1,76.8,0.0,72.9,75.2,,0,0,1,,152.1,0.0,0,0,0,0,1,0,0.0,11,11.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,73.4,68.0,74.4,71.7,,72.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,72.1,67.0,67.0,71.9,,65.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.0
Odell Beckham Jr.,8647,WR,CLV,1,100.0,0,1,8,100.0,1,1,17.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,72.8,76.3,77.4,85.6,55.1,75.1,90.2,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,61.8,73.5,63.6,84.9,,59.3,90.2,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,17.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,79.4,72.3,90.2,0.0,55.1,90.4,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,47.8,0.0,,55.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,18.0
Jarvis Landry,8698,WR,CLV,1,100.0,0,1,8,100.0,1,1,39.0,4.9,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,63.2,75.8,74.9,84.6,82.2,72.6,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,69.6,74.1,67.2,83.9,,67.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,39.0,4.9,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,49.2,69.5,82.5,77.8,82.2,75.2,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,52.2,71.1,,53.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,37.0
James Robinson,22425,HB,JAX,1,0.0,0,1,15,,0,0,,3.4,0,0,,,0,1,,1,100.0,0,0,70.5,37.7,71.4,82.9,60.0,58.6,76.0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,70.5,64.8,76.5,82.7,,63.0,76.0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.4,0,0,,,0,1,,1,100.0,0,0,72.1,13.8,50.1,74.6,60.0,68.5,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,72.1,67.0,73.0,70.7,,89.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chris Jones,6798,P,DAL,1,0.0,0,1,9,100.0,1,1,9.0,2.3,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,60.4,53.6,67.4,56.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,9.0,2.3,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,60.4,53.6,67.4,56.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tim Boyle,21956,QB,GB,1,0.0,0,1,12,,0,0,,2.6,0,0,,,0,1,,1,100.0,0,0,,17.4,45.9,72.6,60.0,,61.3,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,2.6,0,0,,,0,1,,1,100.0,0,0,,17.4,45.9,72.6,60.0,,61.3,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Randall Cobb,6216,WR,HST,1,0.0,0,1,13,0.0,1,1,16.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,83.6,74.7,69.4,82.0,46.4,70.1,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,84.1,74.6,72.5,82.1,,72.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,64.7,63.8,46.4,72.6,46.4,52.1,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,58.3,72.3,,63.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
