player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Johnathan Joseph,2969,CB,TEN,3,0,0,31,56.5,0,0,2,2.4,0.0,0,0,0.0,0,84,2,0,0,58.8,0,0,1,3.3,0.0,0,0.0,0,30,1,0
Calais Campbell,4364,DI,BLT,4,4,0,3,61.2,2,3,123,96.4,7.3,9,1,2.0,0,137,132,5,1,58.5,1,2,52,100.0,7.7,4,2.9,0,60,60,3
Malcolm Jenkins,4937,S,NO,4,0,0,20,75.3,1,4,22,14.2,31.8,7,2,15.9,1,169,24,6,0,57.8,0,2,7,12.5,28.6,2,14.3,0,64,8,2
Jason McCourty,5127,CB,NE,4,0,0,19,54.2,0,0,3,2.8,0.0,0,0,0.0,0,106,3,0,0,58.3,0,0,1,2.5,0.0,0,0.0,0,40,1,0
Steve McLendon,5232,DI,NYJ,4,0,0,22,74.3,0,5,44,100.0,13.6,6,1,5.7,0,50,50,5,0,66.4,0,2,10,100.0,20.0,2,10.0,0,11,11,2
Ndamukong Suh,5527,DI,TB,4,0,0,30,63.9,3,1,127,99.3,7.1,9,2,3.1,2,136,135,6,0,66.6,1,0,54,98.4,9.3,5,4.6,2,61,60,3
Tyson Alualu,5535,DI,PIT,3,2,0,25,79.7,2,3,52,100.0,17.3,9,0,6.7,1,54,54,6,1,90.1,2,3,27,100.0,29.6,8,13.0,1,29,29,6
Brandon Graham,5538,ED,PHI,4,0,0,24,67.5,4,8,121,97.7,17.4,21,1,7.4,3,128,125,15,0,64.3,2,3,41,100.0,22.0,9,11.0,2,43,43,7
Jason Pierre-Paul,5540,ED,TB,4,0,0,30,62.2,0,6,114,83.2,10.5,12,1,5.3,3,149,124,9,0,66.3,0,5,47,86.9,19.1,9,11.7,3,61,53,8
Devin McCourty,5552,S,NE,4,0,0,19,53.0,0,0,3,2.0,0.0,0,0,0.0,0,150,3,0,0,58.1,0,0,1,1.7,0.0,0,0.0,0,60,1,0
Jerry Hughes,5556,ED,BUF,4,1,1,4,73.5,3,8,107,96.6,16.8,18,1,5.1,0,116,112,11,0,74.0,3,7,54,96.6,25.9,14,9.3,0,59,57,10
Linval Joseph,5571,DI,LAC,4,0,0,27,60.7,1,7,113,99.2,8.0,9,0,3.5,0,121,120,8,0,61.1,1,5,52,100.0,9.6,5,5.8,0,57,57,6
Carlos Dunlap,5579,ED,CIN,4,2,0,7,58.8,2,7,119,96.2,9.2,11,0,3.8,0,133,128,9,2,61.4,1,5,54,100.0,14.8,8,5.6,0,58,58,6
Corey Peters,5607,DI,ARZ,4,0,1,1,58.6,1,3,95,99.0,6.3,6,1,4.2,2,102,101,6,0,56.2,0,2,39,100.0,10.3,4,5.1,1,43,43,3
Everson Griffen,5624,ED,DAL,4,1,0,9,55.6,1,8,89,93.1,9.0,8,2,6.2,1,102,95,10,0,55.5,0,4,40,100.0,12.5,5,5.0,0,43,43,4
Andrew Sendejo,6118,S,CLV,4,0,0,8,56.1,0,0,2,1.0,0.0,0,1,0.0,0,208,2,0,0,58.3,0,0,1,1.0,0.0,0,0.0,0,101,1,0
Patrick Peterson,6157,CB,ARZ,4,0,1,1,54.8,0,0,3,1.8,0.0,0,1,0.0,0,163,3,0,0,,0,0,0,0.0,,0,,0,70,0,0
Aldon Smith,6159,ED,DAL,4,1,1,9,70.8,5,7,107,86.9,16.8,18,2,9.3,4,130,113,16,0,76.6,5,2,48,96.3,27.1,13,15.6,4,54,52,11
J.J. Watt,6163,ED,HST,4,1,0,13,58.7,4,3,119,100.0,9.2,11,1,4.6,2,126,126,9,1,60.0,0,2,38,100.0,10.5,4,5.3,1,40,40,3
Robert Quinn,6166,ED,CHI,3,0,0,6,73.5,1,1,61,100.0,8.2,5,1,3.3,1,69,69,3,0,76.3,1,1,37,100.0,10.8,4,5.4,1,43,43,3
Ryan Kerrigan,6168,ED,WAS,4,0,0,32,69.6,0,5,56,91.9,17.9,10,1,8.0,2,62,57,7,0,73.3,0,3,22,84.6,22.7,5,11.4,1,26,22,4
Adrian Clayborn,6172,ED,CLV,3,0,0,8,60.5,0,1,46,95.9,13.0,6,0,5.4,2,49,47,3,0,60.9,0,0,29,100.0,13.8,4,6.9,2,29,29,2
Cameron Jordan,6176,ED,NO,4,0,0,20,61.8,1,7,126,96.5,11.9,15,3,4.0,1,144,139,9,0,65.0,0,4,49,100.0,16.3,8,6.1,1,56,56,5
Jimmy Smith,6179,CB,BLT,4,0,0,3,52.4,0,0,3,2.3,0.0,0,1,0.0,0,130,3,0,0,52.4,0,0,3,5.2,0.0,0,0.0,0,58,3,0
Cameron Heyward,6183,DI,PIT,3,0,0,25,80.0,4,9,99,99.1,18.2,18,0,7.6,1,108,107,14,0,86.3,2,8,56,98.4,26.8,15,10.7,1,62,61,11
Justin Houston,6222,ED,IND,4,0,0,14,65.8,1,4,95,98.1,12.6,12,0,6.8,4,104,102,9,0,66.5,1,2,42,98.0,19.0,8,10.7,3,49,48,6
Jurrell Casey,6229,DI,DEN,3,3,0,10,67.6,2,3,92,100.0,8.7,8,0,2.7,0,94,94,5,2,67.2,1,2,37,100.0,13.5,5,4.1,0,39,39,3
Allen Bailey,6238,DI,ATL,4,0,0,2,50.5,1,0,69,98.6,4.3,3,0,0.7,0,72,71,1,0,47.0,1,0,33,100.0,3.0,1,1.5,0,34,34,1
K.J. Wright,6251,LB,SEA,4,0,0,29,54.0,0,0,18,10.7,5.6,1,0,0.0,0,177,19,0,0,57.9,0,0,7,10.3,14.3,1,0.0,0,78,8,0
Buster Skrine,6289,CB,CHI,4,0,1,6,50.0,0,0,4,3.0,0.0,0,2,0.0,0,135,4,0,0,56.3,0,0,1,1.3,0.0,0,0.0,0,75,1,0
Pernell McPhee,6317,ED,BLT,4,0,0,3,61.3,1,8,80,90.6,15.0,12,0,5.6,0,96,87,9,0,65.6,1,6,31,90.0,25.8,8,11.3,0,40,36,7
Lawrence Guy,6385,DI,NE,4,0,0,19,65.4,2,4,72,100.0,15.3,11,0,4.2,0,74,74,6,0,66.1,1,3,25,100.0,20.0,5,8.0,0,26,26,4
Malcolm Smith,6394,LB,CLV,4,0,0,8,62.5,0,1,6,5.7,0.0,0,0,8.3,0,105,6,1,0,68.6,0,1,2,3.4,0.0,0,25.0,0,59,2,1
Chris Harris Jr.,6457,CB,LAC,3,0,0,27,83.0,1,0,5,4.0,40.0,2,0,10.0,0,126,5,1,0,69.0,1,0,4,6.6,25.0,1,12.5,0,61,4,1
Josh Bynes,6503,LB,CIN,4,0,0,7,66.5,0,2,12,12.1,16.7,2,2,8.3,0,107,13,2,0,55.3,0,1,3,10.7,33.3,1,16.7,0,28,3,1
Mario Addison,6558,ED,BUF,4,2,0,4,77.4,1,10,97,92.1,14.4,14,1,7.7,2,114,105,13,1,63.3,1,5,48,92.9,18.8,9,10.4,2,56,52,8
Dontari Poe,7017,DI,DAL,4,0,0,9,51.0,0,1,88,99.0,2.3,2,0,0.6,0,96,95,1,0,55.3,0,1,27,100.0,7.4,2,1.9,0,32,32,1
Fletcher Cox,7018,DI,PHI,4,0,0,24,84.1,3,9,121,100.0,18.2,22,0,5.8,1,127,127,13,0,91.0,2,6,40,100.0,37.5,15,12.5,1,43,43,9
Michael Brockers,7020,DI,LA,4,0,0,26,62.8,1,9,111,100.0,11.7,13,0,6.3,2,118,118,12,0,72.4,1,7,50,100.0,24.0,12,12.0,2,52,52,10
Bruce Irvin,7021,ED,SEA,2,0,0,29,56.5,3,2,60,73.8,10.0,6,0,4.2,0,84,62,5,0,56.7,1,2,27,84.8,14.8,4,5.6,0,33,28,3
Melvin Ingram III,7024,ED,LAC,2,1,0,27,61.8,0,8,84,98.9,13.1,11,1,4.8,0,92,91,8,0,62.4,0,6,40,97.8,20.0,8,7.5,0,46,45,6
Chandler Jones,7027,ED,ARZ,4,0,0,1,60.9,4,2,139,97.4,10.8,15,1,2.9,1,156,152,7,0,62.3,4,1,58,97.1,15.5,9,4.3,0,69,67,5
Whitney Mercilus,7031,ED,HST,4,0,0,13,59.6,4,3,102,97.3,12.7,13,0,6.4,3,110,107,10,0,53.7,1,1,32,97.1,12.5,4,6.3,1,34,33,3
Derek Wolfe,7040,DI,BLT,3,0,0,3,50.7,1,3,82,96.7,6.1,5,0,3.7,1,91,88,5,0,54.8,0,2,32,94.7,9.4,3,6.3,1,38,36,3
Bobby Wagner,7050,LB,SEA,4,1,0,29,77.5,2,3,25,11.1,24.0,6,0,10.0,0,225,25,5,0,73.3,1,1,10,10.2,40.0,4,10.0,0,98,10,2
Lavonte David,7060,LB,TB,4,1,0,30,50.9,1,1,33,19.9,3.0,1,0,3.0,0,166,33,2,0,52.4,1,1,14,20.0,7.1,1,7.1,0,70,14,2
Vinny Curry,7061,ED,PHI,1,0,0,24,75.5,1,0,13,100.0,15.4,2,0,11.5,1,13,13,2,0,54.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Casey Hayward Jr.,7064,CB,LAC,4,0,0,27,58.5,0,1,1,0.5,0.0,0,0,50.0,0,185,1,1,0,,0,0,0,0.0,,0,,0,89,0,0
Olivier Vernon,7074,ED,CLV,2,0,0,8,53.1,0,5,67,90.5,7.5,5,1,3.7,0,74,67,5,0,56.7,0,5,33,91.7,12.1,4,7.6,0,36,33,5
Demario Davis,7079,LB,NO,4,0,1,20,56.5,0,4,44,27.2,6.8,3,1,9.1,2,169,46,6,0,60.1,0,2,21,34.4,9.5,2,14.3,2,64,22,4
