player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Zack Martin,8651,G,DAL,4,0,9,70.5,2,4,218,100.0,100.0,98.2,0,7,1,226,226,73.7,1,1,96,100.0,100.0,97.9,3,1,97,97
Connor Williams,46216,G,DAL,4,0,9,70.1,0,8,217,100.0,100.0,97.7,0,9,1,225,225,69.6,0,6,96,100.0,100.0,96.9,6,0,97,97
Trey Hopkins,9276,C,CIN,4,1,7,77.0,1,3,201,100.0,100.0,99.0,2,4,0,212,212,77.0,0,1,85,100.0,100.0,99.4,1,0,92,92
Michael Jordan,28021,G,CIN,4,0,7,47.3,2,9,201,100.0,100.0,97.3,0,11,0,212,212,43.4,2,5,85,100.0,100.0,95.9,7,0,92,92
Bobby Hart,9659,T,CIN,4,0,7,53.9,4,14,201,100.0,100.0,94.5,0,20,2,212,212,54.4,1,10,85,100.0,100.0,92.4,12,1,92,92
Jonah Williams,41651,T,CIN,4,0,7,76.0,1,7,201,100.0,100.0,97.5,0,9,1,212,212,74.4,0,4,85,100.0,100.0,96.5,5,1,92,92
Alex Mack,4944,C,ATL,4,0,2,69.5,1,3,183,100.0,100.0,98.4,1,5,1,194,194,66.7,1,2,78,100.0,100.0,96.8,4,1,84,84
Jason Kelce,6343,C,PHI,4,0,24,68.9,1,2,185,100.0,100.0,98.1,0,5,2,194,194,72.8,0,2,72,100.0,100.0,97.2,3,1,77,77
Jake Matthews,8641,T,ATL,4,0,2,81.3,2,5,183,100.0,100.0,98.1,0,7,0,194,194,83.1,0,3,78,100.0,100.0,98.1,3,0,84,84
Nate Herbig,28844,G,PHI,4,0,24,74.1,0,6,185,100.0,100.0,97.8,1,7,1,194,194,61.8,0,5,72,100.0,100.0,95.1,6,1,77,77
Chris Lindstrom,46692,G,ATL,4,0,2,62.1,4,5,183,100.0,100.0,96.4,0,11,2,194,194,41.6,4,3,78,100.0,100.0,92.9,9,2,84,84
Kevin Zeitler,7032,G,NYG,4,0,21,55.0,0,12,173,100.0,100.0,96.5,0,12,0,185,185,51.6,0,12,88,100.0,100.0,93.2,12,0,94,94
Will Hernandez,46180,G,NYG,4,0,21,48.0,2,12,173,100.0,100.0,95.4,0,15,1,185,185,30.8,2,11,88,100.0,100.0,91.5,14,1,94,94
Nick Gates,29476,C,NYG,4,1,21,51.6,0,7,173,100.0,100.0,98.0,1,7,0,185,185,55.2,0,6,88,100.0,100.0,96.6,6,0,94,94
Andrew Thomas,59701,T,NYG,4,0,21,52.7,3,13,171,100.0,100.0,93.6,0,19,3,183,183,53.6,3,9,86,100.0,100.0,90.7,14,2,92,92
Kelechi Osemele,7062,G,KC,4,0,16,72.5,0,4,169,100.0,100.0,98.8,2,4,0,181,181,64.6,0,3,65,100.0,100.0,97.7,3,0,71,71
Mitchell Schwartz,7041,T,KC,4,0,16,74.0,1,4,169,100.0,100.0,97.3,0,7,2,181,181,71.7,0,2,65,100.0,100.0,96.9,3,1,71,71
Austin Reiter,9655,C,KC,4,0,16,72.1,0,1,169,100.0,100.0,99.7,0,1,0,181,181,65.7,0,0,65,100.0,100.0,100.0,0,0,71,71
Jawaan Taylor,41665,T,JAX,4,1,15,53.7,2,10,171,100.0,100.0,94.7,1,15,3,180,180,47.7,2,8,78,100.0,100.0,91.0,12,2,81,81
A.J. Cann,9500,G,JAX,4,0,15,73.9,2,1,171,100.0,100.0,98.5,0,4,1,180,180,63.3,1,1,78,100.0,100.0,98.7,2,0,81,81
Eric Fisher,7783,T,KC,4,0,16,75.6,2,9,168,99.4,99.4,96.1,0,12,1,180,181,61.9,1,8,65,100.0,100.0,93.1,9,0,71,71
Andrew Norwell,9126,G,JAX,4,0,15,81.2,0,3,171,100.0,100.0,98.0,0,5,2,180,180,79.2,0,1,78,100.0,100.0,96.8,3,2,81,81
Cameron Fleming,8775,T,NYG,4,0,21,60.3,0,9,166,100.0,100.0,96.1,0,11,2,178,178,52.9,0,7,81,100.0,100.0,94.4,8,1,87,87
Germain Ifedi,10665,G,CHI,4,0,6,71.2,1,4,171,100.0,100.0,98.5,0,5,0,176,176,65.9,1,3,66,100.0,100.0,97.0,4,0,68,68
Cody Whitehair,10690,C,CHI,4,0,6,55.0,1,8,171,100.0,100.0,96.8,0,10,1,176,176,52.1,1,4,66,100.0,100.0,94.7,6,1,68,68
James Daniels,45576,G,CHI,4,0,6,56.2,2,5,171,100.0,100.0,98.0,0,7,0,176,176,66.6,2,2,66,100.0,100.0,97.0,4,0,68,68
Charles Leno Jr.,8880,T,CHI,4,0,6,77.5,1,5,171,100.0,100.0,97.7,0,7,1,176,176,72.8,1,4,66,100.0,100.0,96.2,5,0,68,68
D.J. Humphries,9457,T,ARZ,4,0,1,59.4,1,8,165,100.0,100.0,96.1,0,11,2,175,175,72.4,0,3,59,100.0,100.0,95.8,4,1,61,61
Garett Bolles,11775,T,DEN,4,1,10,89.4,2,1,159,100.0,100.0,99.1,1,3,0,175,175,83.7,2,0,83,100.0,100.0,98.8,2,0,93,93
Kelvin Beachum,7229,T,ARZ,4,0,1,69.5,2,8,165,100.0,100.0,97.0,1,10,0,175,175,74.7,0,4,59,100.0,100.0,96.6,4,0,61,61
Dalton Risner,47008,G,DEN,4,0,10,40.0,5,7,159,100.0,100.0,96.2,0,12,0,175,175,29.3,3,7,83,100.0,100.0,94.0,10,0,93,93
Lloyd Cushenberry III,41924,C,DEN,4,0,10,20.8,3,9,159,100.0,100.0,94.3,0,15,3,175,175,15.0,2,8,83,100.0,100.0,90.4,13,3,93,93
Bobby Massie,7112,T,CHI,4,0,6,76.0,1,6,170,99.4,99.4,97.4,0,8,1,175,176,72.1,1,5,66,100.0,100.0,95.5,6,0,68,68
Graham Glasgow,10729,G,DEN,4,1,10,46.2,1,7,159,100.0,100.0,96.9,1,9,1,175,175,31.5,1,5,83,100.0,100.0,95.2,7,1,93,93
Solomon Kindley,41471,G,MIA,4,1,17,64.8,2,2,162,100.0,100.0,98.8,1,4,0,174,174,73.5,0,1,67,100.0,100.0,99.3,1,0,71,71
Alex Cappa,66578,G,TB,4,0,30,64.2,5,3,163,100.0,100.0,97.5,0,8,0,174,174,46.8,4,3,74,100.0,100.0,95.3,7,0,81,81
Alex Lewis,10764,G,NYJ,4,1,22,52.2,2,11,162,100.0,100.0,96.0,2,13,0,174,174,30.2,2,10,85,100.0,100.0,92.9,12,0,93,93
Ereck Flowers,9442,G,MIA,4,0,17,76.5,0,4,162,100.0,100.0,98.1,0,5,1,174,174,73.5,0,3,67,100.0,100.0,97.8,3,0,71,71
Greg Van Roten,7746,G,NYJ,4,0,22,59.5,1,13,162,100.0,100.0,95.1,0,15,1,174,174,47.6,1,10,85,100.0,100.0,92.4,12,1,93,93
Ali Marpet,9494,G,TB,4,0,30,90.7,1,0,163,100.0,100.0,99.7,0,1,0,174,174,86.4,0,0,74,100.0,100.0,100.0,0,0,81,81
Donovan Smith,9467,T,TB,4,0,30,69.4,2,3,163,100.0,100.0,97.2,1,7,2,174,174,57.7,2,2,74,100.0,100.0,94.6,6,2,81,81
Ryan Jensen,7985,C,TB,4,0,30,70.5,0,2,163,100.0,100.0,98.8,1,3,1,174,174,64.4,0,2,74,100.0,100.0,97.3,3,1,81,81
Ted Karras,10855,C,MIA,4,0,17,46.9,1,2,162,100.0,100.0,99.1,0,3,0,174,174,29.5,1,1,67,100.0,100.0,98.5,2,0,71,71
Jesse Davis,9989,T,MIA,4,0,17,57.9,6,9,162,100.0,100.0,95.4,0,15,0,174,174,57.1,5,6,67,100.0,100.0,91.8,11,0,71,71
Tristan Wirfs,64818,T,TB,4,0,30,76.1,5,3,163,100.0,100.0,97.5,0,8,0,174,174,69.2,4,2,74,100.0,100.0,95.9,6,0,81,81
Mitch Morse,9482,C,BUF,4,0,4,84.5,0,3,162,100.0,100.0,99.1,1,3,0,173,173,82.9,0,1,52,100.0,100.0,99.0,1,0,58,58
Daryl Williams,9535,T,BUF,4,0,4,77.1,1,5,162,100.0,100.0,98.1,0,6,0,173,173,66.1,0,5,52,100.0,100.0,95.2,5,0,58,58
Ethan Pocic,11813,C,SEA,4,0,29,67.3,1,3,159,100.0,100.0,98.7,0,4,0,171,171,55.1,0,2,70,100.0,100.0,98.6,2,0,78,78
Rodney Hudson,6207,C,LV,4,0,23,66.1,0,2,157,100.0,100.0,99.4,0,2,0,171,171,77.6,0,0,67,100.0,100.0,100.0,0,0,74,74
Wes Martin,46087,G,WAS,4,0,32,65.9,2,6,164,100.0,100.0,97.0,0,9,1,171,171,57.9,2,4,66,100.0,100.0,93.9,7,1,69,69
Morgan Moses,8701,T,WAS,4,0,32,72.4,4,2,164,100.0,100.0,97.6,0,7,1,171,171,73.4,2,1,66,100.0,100.0,96.2,4,1,69,69
Gabe Jackson,8716,G,LV,4,0,23,66.0,1,6,157,100.0,100.0,97.8,0,7,0,171,171,61.0,1,5,67,100.0,100.0,95.5,6,0,74,74
Geron Christian Sr.,46375,T,WAS,4,0,32,57.9,6,7,164,100.0,100.0,94.2,0,16,3,171,171,47.4,4,3,66,100.0,100.0,90.2,10,3,69,69
Kolton Miller,47013,T,LV,4,0,23,78.1,0,8,157,100.0,100.0,97.5,1,8,0,171,171,70.5,0,6,67,100.0,100.0,95.5,6,0,74,74
Chase Roullier,11954,C,WAS,4,1,32,78.5,0,4,164,100.0,100.0,98.8,1,4,0,171,171,75.9,0,1,66,100.0,100.0,99.2,1,0,69,69
J.R. Sweezy,7209,G,ARZ,4,0,1,43.5,0,7,160,100.0,100.0,97.8,1,7,0,170,170,45.4,0,3,58,100.0,100.0,97.4,3,0,60,60
Taylor Decker,10650,T,DET,4,0,11,77.7,5,6,155,100.0,100.0,96.5,0,11,0,168,168,75.8,5,3,72,100.0,100.0,94.4,8,0,77,77
Dan Feeney,11826,C,LAC,4,0,27,57.9,0,5,152,100.0,100.0,97.7,1,6,1,168,168,50.5,0,3,52,100.0,100.0,95.2,4,1,56,56
