player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,2,56,9,0,0.0,0,0,200,0,0,9,136,37.0,5,9,31,0,20,83.6,57.2,0.0,,71.0,55.3,58.8,60.0,14,1,15,3,34,59,0,0,4,59,0,200,136,2.43,3.6,0.44,35
Josh Jacobs,45953,HB,LV,2,52,15,0,0.0,0,0,181,0,2,15,146,80.9,5,13,23,0,19,83.4,74.5,78.9,,62.7,74.2,71.8,59.0,14,0,63,7,32,55,0,0,8,59,3,181,146,2.81,3.5,1.97,32
Ezekiel Elliott,10638,HB,DAL,2,44,12,0,0.0,0,0,185,0,3,12,143,92.0,6,13,9,2,18,26.3,72.4,81.5,,56.1,81.2,68.5,60.0,14,0,64,9,64,53,0,0,11,53,2,185,143,3.25,4.2,1.0,25
Christian McCaffrey,11763,HB,CAR,2,41,10,1,9.6,15,0,156,0,1,10,112,62.6,2,9,5,0,23,82.1,76.0,81.4,,57.6,70.3,75.2,59.7,15,0,67,7,53,47,0,0,9,48,4,156,112,2.73,3.8,1.26,18
Kenyan Drake,10707,HB,ARZ,2,36,4,1,11.0,16,0,146,0,0,4,97,26.9,4,9,1,0,15,81.1,67.7,0.0,,72.3,54.5,72.0,56.1,16,1,14,4,44,49,0,0,4,40,1,146,97,2.69,4.1,0.32,16
Joe Mixon,11803,HB,CIN,2,35,4,0,0.0,0,0,115,0,4,4,81,46.3,1,6,7,1,11,34.2,61.0,81.9,,76.4,61.2,60.0,60.0,14,0,42,5,44,37,0,0,5,40,0,115,81,2.31,3.3,0.95,24
Joshua Kelley,13750,HB,LAC,2,35,5,1,21.0,26,0,124,0,0,5,95,36.7,1,7,27,0,20,80.6,64.8,75.9,,83.7,71.3,61.6,60.0,26,0,49,2,14,40,0,0,2,37,1,124,95,2.71,3.5,3.5,15
Austin Ekeler,12164,HB,LAC,2,35,7,0,0.0,0,0,177,0,3,7,118,84.3,3,9,27,0,14,80.7,78.9,80.4,,35.9,74.6,78.9,60.0,13,0,58,5,41,40,0,0,5,40,0,177,118,3.37,5.1,1.41,17
Jonathan Taylor,57488,HB,IND,2,35,3,0,0.0,0,0,123,0,1,3,83,22.1,1,7,14,0,16,82.0,63.0,78.7,,34.0,73.9,59.9,60.0,13,0,76,8,29,42,0,0,8,43,1,123,83,2.37,3.5,2.62,18
Clyde Edwards-Helaire,57279,HB,KC,2,35,12,3,35.2,62,0,176,0,0,12,133,111.2,5,8,16,0,5,81.1,71.7,81.1,,30.0,64.0,73.7,60.0,27,0,32,6,46,37,0,0,8,41,1,176,133,3.8,5.0,0.7,30
Todd Gurley II,9443,HB,ATL,2,35,0,1,12.8,15,0,117,1,0,0,67,0.0,2,5,2,0,16,80.7,48.1,78.2,,45.6,39.2,52.4,60.0,15,0,1,2,34,36,0,0,3,37,1,117,67,1.91,3.3,0.03,17
Melvin Gordon III,9448,HB,DEN,2,34,9,3,39.2,58,0,148,0,0,9,114,77.4,5,7,10,1,16,33.2,65.5,79.5,,84.8,41.0,71.2,60.0,25,0,22,5,49,35,0,0,6,39,1,148,114,3.35,4.4,0.45,17
Aaron Jones,11937,HB,GB,2,34,6,2,38.5,90,0,234,1,2,6,154,86.3,5,9,12,1,9,36.5,71.0,78.6,,59.4,78.9,65.0,60.0,75,0,78,8,32,38,0,0,14,42,3,234,154,4.53,6.9,2.44,25
Nick Chubb,45783,HB,CLV,2,32,10,3,41.8,77,0,184,0,0,10,143,131.4,8,9,8,1,13,29.6,77.1,77.4,,85.3,63.6,75.6,60.0,29,0,15,2,28,33,0,0,2,34,2,184,143,4.47,5.8,0.54,17
James Robinson,22425,HB,JAX,2,32,3,2,34.1,56,0,164,1,3,3,124,64.6,4,8,15,0,12,80.8,69.3,76.8,,67.0,55.5,69.8,60.0,39,0,46,4,24,37,0,0,5,36,1,164,124,3.88,5.1,1.92,19
Malcolm Brown,9902,HB,LA,2,29,6,1,15.1,19,0,126,1,1,6,62,46.8,3,12,26,0,10,79.6,60.3,81.7,,64.3,45.3,66.3,60.0,19,0,31,3,39,35,0,0,4,32,2,126,62,2.14,4.3,0.79,19
David Montgomery,45719,HB,CHI,2,29,6,1,15.8,23,0,146,0,2,6,101,84.4,4,7,6,0,2,79.9,75.2,76.8,,77.6,73.2,72.6,60.0,23,0,55,4,28,32,0,0,5,33,0,146,101,3.48,5.0,1.96,27
Frank Gore,2282,HB,NYJ,2,27,2,0,0.0,0,0,87,0,0,2,58,15.9,1,3,22,0,7,79.1,60.2,75.2,,82.4,52.8,60.0,60.0,13,0,0,0,13,29,0,0,1,27,0,87,58,2.15,3.2,0.0,20
Cam Newton,6153,QB,NE,2,23,0,0,0.0,0,0,85,0,0,0,48,0.0,6,13,19,0,18,85.3,82.9,81.7,83.4,,58.4,66.6,60.0,13,0,0,0,1,64,37,3,0,23,4,122,51,1.96,4.7,0.0,1
Dalvin Cook,11796,HB,MIN,2,26,6,1,14.2,16,0,113,1,0,6,63,50.1,2,7,18,0,5,79.8,68.3,78.3,,54.4,40.6,76.0,60.0,16,0,6,3,36,31,0,0,4,29,3,113,63,2.42,4.3,0.17,18
Alvin Kamara,11822,HB,NO,2,25,6,1,22.1,21,0,95,0,2,6,78,64.0,3,7,20,0,10,34.4,73.8,79.4,,39.0,86.7,68.3,58.1,21,0,146,14,44,34,0,0,16,39,3,95,78,3.12,3.8,3.32,12
Ronald Jones,34001,HB,TB,2,24,3,1,23.6,21,0,89,0,0,3,51,22.8,2,6,30,0,13,78.7,55.9,77.0,,19.8,67.9,54.7,60.0,21,0,20,4,20,27,0,0,5,28,1,89,51,2.13,3.7,1.0,11
Kareem Hunt,11841,HB,CLV,2,23,6,2,34.8,55,0,158,0,4,6,118,176.9,6,10,8,1,12,28.1,75.1,79.0,,77.4,68.6,73.0,,33,0,24,6,21,23,0,0,7,29,1,158,118,5.13,6.9,1.14,11
Raheem Mostert,9783,HB,SF,2,23,1,1,54.1,80,0,148,0,1,1,39,11.7,2,4,28,0,5,78.7,78.4,75.8,,79.6,90.2,71.1,60.0,80,0,110,6,21,25,0,0,7,29,1,148,39,1.7,6.4,5.24,18
Chris Carson,12004,HB,SEA,2,23,2,0,0.0,0,0,93,0,1,2,70,28.5,2,5,29,0,2,79.3,77.3,78.1,,69.2,87.4,70.6,59.9,13,0,81,9,39,27,0,0,9,32,0,93,70,3.04,4.0,2.08,21
Lamar Jackson,46416,QB,BLT,2,17,3,1,15.2,15,0,60,0,0,2,39,27.0,5,5,3,1,13,83.8,80.0,81.2,80.8,,,64.3,60.3,16,0,0,0,0,56,39,6,0,17,0,99,49,2.13,4.3,,0
Benny Snell Jr.,45954,HB,PIT,2,22,4,2,43.2,51,0,118,0,0,4,61,48.2,3,2,25,2,15,19.4,44.0,75.7,,55.4,55.2,45.7,60.0,30,0,-4,1,12,24,0,0,2,23,0,118,61,2.77,5.4,-0.33,6
James Conner,11860,HB,PIT,2,22,6,1,51.3,59,0,115,1,0,6,101,105.9,2,4,25,0,11,78.5,65.3,78.7,,69.3,57.6,69.7,44.0,59,0,23,4,35,25,0,0,6,26,1,115,101,4.59,5.2,0.66,7
David Johnson,9519,HB,HST,2,22,4,2,32.4,36,0,111,0,3,4,55,64.8,2,5,13,0,7,78.4,67.4,80.7,,33.9,55.0,77.9,59.1,19,0,48,5,67,25,0,0,8,27,1,111,55,2.5,5.0,0.72,15
Antonio Gibson,78050,HB,WAS,2,22,8,1,22.0,20,0,91,0,1,8,72,117.8,2,3,32,0,12,78.3,71.3,79.4,,54.2,53.8,78.7,33.4,20,0,5,3,28,27,0,0,4,25,1,91,72,3.27,4.1,0.18,9
Adrian Peterson,3623,HB,DET,2,21,1,3,48.5,65,0,134,0,0,1,42,8.3,6,8,11,0,7,78.1,57.0,73.0,,0.0,62.0,58.7,,25,0,21,3,16,22,0,0,3,24,0,134,42,2.0,6.4,1.31,14
Kyler Murray,38334,QB,ARZ,2,11,2,1,13.3,21,0,59,0,0,1,10,8.3,7,7,1,0,2,85.9,69.5,0.0,65.5,,,80.0,60.6,25,4,0,0,0,60,99,10,0,11,3,158,43,2.05,7.5,,2
Miles Sanders,40555,HB,PHI,1,20,3,1,15.8,15,0,95,0,0,3,46,30.0,1,8,24,1,2,27.0,61.7,78.2,,72.4,60.4,61.5,60.0,15,0,36,3,31,23,0,0,7,23,1,95,46,2.3,4.8,1.16,18
Josh Allen,46601,QB,BUF,2,13,7,1,21.1,16,0,42,0,0,3,31,55.0,3,6,4,2,1,30.4,73.9,82.1,78.9,,,45.1,60.3,16,0,0,0,0,52,34,6,0,13,1,76,79,4.16,4.0,,5
Devin Singletary,40485,HB,BUF,2,19,4,1,20.9,18,0,86,2,2,4,58,70.4,4,7,4,0,8,78.1,54.8,80.1,,69.3,44.3,58.5,59.4,18,0,43,7,42,30,0,0,10,26,0,86,58,3.05,4.5,1.02,11
Saquon Barkley,45791,HB,NYG,2,19,3,1,52.9,18,0,34,1,3,3,42,53.1,1,1,21,0,10,77.5,60.3,78.0,,27.0,62.8,62.3,60.0,18,0,60,6,35,19,0,0,9,25,0,34,42,2.21,1.8,1.71,8
Mark Ingram II,6180,HB,BLT,2,19,1,1,35.7,30,0,84,0,0,1,32,8.0,1,3,3,0,15,77.1,55.5,77.4,,77.8,60.1,56.0,50.8,30,0,22,2,19,25,0,0,3,21,1,84,32,1.68,4.4,1.16,4
Latavius Murray,7962,HB,NO,2,18,2,0,0.0,0,1,62,0,0,2,41,22.8,0,4,20,0,11,76.9,56.7,0.0,,43.8,68.2,59.2,60.0,8,1,19,2,12,20,0,0,3,20,0,62,41,2.28,3.4,1.58,6
Peyton Barber,10927,HB,WAS,2,18,2,0,0.0,0,0,30,0,0,2,22,13.6,0,4,32,0,12,76.5,55.0,73.1,,,54.6,56.3,60.0,8,0,0,0,6,24,0,0,0,18,2,30,22,1.22,1.7,0.0,6
Tevin Coleman,9506,HB,SF,2,18,3,0,0.0,0,0,30,0,2,3,41,54.2,1,1,28,0,9,77.2,65.8,74.9,,78.2,90.7,54.7,,10,0,34,3,13,18,0,0,4,21,0,30,41,2.28,1.7,2.62,9
Cam Akers,57206,HB,LA,2,17,5,0,0.0,0,0,52,0,0,5,46,75.2,0,0,26,0,9,76.4,59.2,74.0,,,54.8,60.2,,6,0,4,1,10,17,0,0,1,18,0,52,46,2.71,3.1,0.4,8
Sony Michel,27589,HB,NE,2,17,0,0,0.0,0,0,56,0,0,0,35,0.0,0,4,19,0,11,76.2,63.0,73.8,,79.5,55.1,62.7,60.0,7,0,0,0,6,23,0,0,0,17,1,56,35,2.06,3.3,0.0,6
Zack Moss,40341,HB,BUF,2,17,3,0,0.0,0,0,48,0,0,3,36,31.8,1,2,4,0,10,77.2,60.5,79.6,,85.7,60.0,58.7,54.4,14,0,16,3,33,23,0,0,4,20,0,48,36,2.12,2.8,0.48,7
Leonard Fournette,11759,HB,TB,2,17,4,2,65.7,71,0,108,1,1,4,75,100.3,2,4,30,0,12,77.3,73.0,74.1,,75.1,68.0,71.5,,46,0,27,5,14,18,0,0,6,22,2,108,75,4.41,6.4,1.93,5
Myles Gaskin,45914,HB,MIA,2,16,6,0,0.0,0,0,86,1,0,6,63,90.9,2,4,17,0,6,77.8,70.0,80.8,,69.1,62.4,73.5,60.0,14,0,62,10,48,19,0,0,11,26,0,86,63,3.94,5.4,1.29,7
Darrell Henderson,41193,HB,LA,2,15,5,1,46.0,40,0,87,0,0,5,54,105.9,2,4,26,0,7,75.9,84.6,74.4,,,91.6,73.0,60.0,40,0,40,2,10,23,0,0,3,17,1,87,54,3.6,5.8,4.0,8
Joe Burrow,28022,QB,CIN,2,7,0,1,35.4,23,0,25,0,0,0,2,0.0,1,5,7,2,0,35.4,66.7,82.5,67.1,,,56.5,60.0,23,1,0,0,0,43,40,8,0,7,1,65,13,0.87,4.3,,1
Jamaal Williams,11889,HB,GB,2,15,1,1,21.4,18,0,84,0,1,1,41,28.8,3,6,12,0,6,76.6,65.2,79.4,,75.3,56.8,67.1,60.0,18,0,21,4,32,17,0,0,4,19,0,84,41,2.73,5.6,0.66,9
Kerryon Johnson,34455,HB,DET,2,15,1,0,0.0,0,0,46,1,0,1,37,16.4,0,3,11,0,5,75.8,52.7,75.1,,84.4,29.7,57.8,,8,0,0,0,16,16,0,0,1,15,1,46,37,2.47,3.1,0.0,10
Gus Edwards,46027,HB,BLT,2,14,3,2,41.1,37,0,90,0,0,3,69,105.6,4,5,3,0,13,75.1,73.9,73.0,,47.5,56.1,74.8,56.4,22,0,0,0,5,24,0,0,0,14,0,90,69,4.93,6.4,0.0,1
Boston Scott,39462,HB,PHI,2,13,4,0,0.0,0,0,54,0,3,4,44,131.6,2,3,24,0,6,77.2,64.9,79.8,,36.4,66.9,65.9,,13,0,43,5,32,13,0,0,5,18,0,54,44,3.38,4.2,1.34,6
Rex Burkhead,7971,HB,NE,2,13,1,1,44.1,15,0,34,1,0,1,22,10.0,1,2,19,0,6,75.6,56.1,76.6,,83.2,52.3,55.3,59.1,15,0,47,4,43,19,0,0,6,17,0,34,22,1.69,2.6,1.09,7
Jordan Howard,10784,HB,MIA,2,13,0,0,0.0,0,0,11,0,0,0,18,0.0,0,3,17,0,7,74.7,47.0,71.7,,,55.9,52.7,44.0,4,0,0,0,4,13,0,0,0,13,2,11,18,1.38,0.8,0.0,5
Tarik Cohen,11874,HB,CHI,2,12,0,1,30.2,16,0,53,0,1,0,22,12.2,1,2,6,0,2,76.0,64.3,80.2,,77.5,63.4,63.1,60.0,16,0,21,3,32,16,0,0,3,15,0,53,22,1.83,4.4,0.66,9
Matt Breida,12271,HB,MIA,2,12,2,0,0.0,0,0,59,0,1,2,26,50.0,1,4,17,1,3,22.4,60.1,75.3,,79.1,56.0,59.8,60.0,11,0,2,1,13,13,0,0,1,13,0,59,26,2.17,4.9,0.15,7
Carlos Hyde,8692,HB,SEA,2,12,0,0,0.0,0,0,45,0,0,0,21,0.0,0,5,29,0,3,75.2,59.6,79.1,,14.8,65.1,61.2,,9,0,15,2,18,13,0,0,2,14,1,45,21,1.75,3.8,0.83,9
Deshaun Watson,11767,QB,HST,2,2,2,0,0.0,0,0,0,0,0,0,0,0.0,1,4,13,0,1,84.3,72.3,81.2,71.1,,,63.5,60.0,13,0,0,0,0,29,44,9,0,2,1,44,25,2.27,4.0,,0
Cordarrelle Patterson,7810,HB,CHI,2,11,2,0,0.0,0,0,44,0,2,2,40,103.9,2,3,6,0,4,77.6,63.6,78.0,,,67.7,59.1,,13,0,20,3,13,11,0,0,3,14,0,44,40,3.64,4.0,1.54,6
Dion Lewis,6301,HB,NYG,2,11,1,0,0.0,0,0,21,1,0,1,17,10.3,0,2,21,0,9,75.6,56.3,76.9,,74.0,52.9,57.3,60.0,6,0,36,4,44,12,0,0,6,15,1,21,17,1.55,1.9,0.82,2
Jared Goff,10635,QB,LA,2,7,0,0,0.0,0,0,9,0,0,0,2,0.0,1,3,26,0,0,83.2,86.9,82.0,86.1,,,65.3,60.0,10,1,0,0,0,75,19,4,0,7,0,28,4,0.36,2.5,,2
J.D. McKissic,11047,HB,WAS,2,11,2,0,0.0,0,0,51,0,0,2,29,43.9,2,4,32,0,2,74.1,56.5,79.7,,84.7,51.6,56.9,58.4,13,0,1,1,32,17,0,0,5,12,0,51,29,2.64,4.6,0.03,9
Chase Edmonds,45851,HB,ARZ,2,9,1,1,66.7,20,0,30,0,1,1,13,19.3,1,3,1,2,3,17.1,43.8,79.1,,79.0,43.3,44.8,59.2,20,0,28,6,37,12,0,0,9,15,0,30,13,1.44,3.3,0.76,5
Gardner Minshew,41401,QB,JAX,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,2,2,15,1,1,49.2,71.3,15.5,73.5,,,54.3,60.3,11,1,0,0,0,46,41,7,0,2,0,38,12,1.33,4.2,,0
Jordan Wilkins,26618,HB,IND,2,9,5,0,0.0,0,0,40,0,0,5,36,222.2,0,3,14,0,3,73.5,81.0,71.8,,,55.8,78.9,60.0,9,0,0,0,5,13,0,0,0,9,0,40,36,4.0,4.4,0.0,6
J.K. Dobbins,57366,HB,BLT,2,9,1,1,62.9,44,0,70,0,1,1,22,48.9,2,4,3,0,6,73.1,67.2,80.0,,77.3,53.8,75.3,60.0,44,0,13,1,29,12,0,0,1,10,2,70,22,2.44,7.8,0.45,3
Alexander Mattison,45817,HB,MIN,2,9,2,1,33.3,21,0,63,1,2,2,24,76.2,2,3,18,0,1,74.7,66.6,75.3,,47.4,54.8,70.9,,21,0,33,5,15,10,0,0,6,14,0,63,24,2.67,7.0,2.2,5
Russell Wilson,7077,QB,SEA,2,2,1,1,41.2,28,0,27,0,0,0,2,0.0,2,5,29,1,1,83.6,92.8,81.6,91.6,,,75.2,60.0,28,1,0,0,0,46,41,6,0,2,0,68,41,5.13,8.5,,0
Ryan Fitzpatrick,2467,QB,MIA,2,3,1,0,0.0,0,0,1,0,0,1,4,44.4,1,2,17,1,0,84.6,65.1,81.8,63.8,,,63.4,60.0,12,0,0,0,0,45,29,5,0,3,0,30,20,2.5,3.8,,1
D'Andre Swift,57212,HB,DET,2,8,2,0,0.0,0,0,20,2,2,2,17,53.1,0,2,11,0,3,75.0,57.4,79.4,,82.4,47.9,64.4,60.0,6,0,75,8,37,10,0,0,10,16,1,20,17,2.13,2.5,2.03,4
Dwayne Haskins,41897,QB,WAS,2,5,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,32,2,0,83.7,47.3,81.8,47.8,,,53.3,60.0,19,1,0,0,0,57,28,3,0,5,0,25,16,2.0,3.1,,2
Dak Prescott,10769,QB,DAL,2,4,2,0,0.0,0,0,7,0,0,0,4,0.0,3,5,9,1,0,49.2,82.1,82.2,79.4,,,69.8,60.0,12,0,0,0,0,54,41,4,0,4,3,48,19,2.38,6.0,,1
Daniel Jones,39395,QB,NYG,2,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,2,3,21,1,0,55.4,78.7,81.7,74.6,,,76.7,60.0,13,1,0,0,0,31,44,6,0,1,0,43,14,2.0,6.1,,0
