player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Austin Blythe,10882,C,LA,3,0,26,51.3,100.0,34,31.8,34,73.1,0,100.0,107,107,74.6,100.0,58,54.2,58
Rob Havenstein,9490,T,LA,3,0,26,57.2,100.0,34,31.8,34,79.3,0,100.0,107,107,86.6,100.0,58,54.2,58
Austin Corbett,46290,G,LA,3,0,26,59.4,100.0,34,31.8,34,69.9,0,100.0,107,107,68.2,100.0,58,54.2,58
Andrew Whitworth,3000,T,LA,3,0,26,68.8,100.0,34,31.8,34,83.4,1,100.0,107,107,82.8,100.0,58,54.2,58
Joe Thuney,10712,G,NE,3,0,19,68.6,100.0,55,54.5,55,75.1,0,100.0,101,101,63.7,100.0,27,26.7,27
Shaq Mason,9564,G,NE,3,0,19,83.7,100.0,55,54.5,55,78.5,0,100.0,101,101,62.6,100.0,27,26.7,27
Rodger Saffold,5558,G,TEN,3,0,31,63.1,100.0,25,25.3,25,63.4,0,100.0,99,99,61.7,100.0,64,64.6,64
Ben Jones,7099,C,TEN,3,0,31,59.6,100.0,25,25.3,25,62.9,0,100.0,99,99,72.2,100.0,64,64.6,64
Dennis Kelly,7146,T,TEN,3,0,31,63.5,100.0,25,25.3,25,76.9,0,100.0,99,99,81.1,100.0,64,64.6,64
Nate Davis,46808,G,TEN,3,0,31,67.1,100.0,25,25.3,25,61.3,0,100.0,99,99,61.9,100.0,64,64.6,64
Jared Goff,10635,QB,LA,3,0,26,60.0,100.0,34,34.3,34,60.0,0,92.5,99,107,60.0,96.6,56,56.6,58
Sam Tevi,11945,T,LAC,3,0,27,79.4,100.0,39,39.4,39,60.6,0,100.0,99,99,50.7,100.0,49,49.5,49
Forrest Lamp,11793,G,LAC,3,0,27,76.4,100.0,39,39.4,39,56.8,0,100.0,99,99,39.2,100.0,49,49.5,49
Dan Feeney,11826,C,LAC,3,0,27,56.6,100.0,39,39.4,39,54.9,0,100.0,99,99,57.6,100.0,49,49.5,49
Mark Glowinski,9567,G,IND,3,0,14,74.8,100.0,35,35.7,35,76.5,0,100.0,98,98,70.2,100.0,53,54.1,53
Tyler Higbee,10744,TE,LA,3,0,26,70.0,100.0,31,31.6,31,63.8,0,100.0,98,98,58.6,100.0,54,55.1,54
Braden Smith,46794,T,IND,3,0,14,61.5,100.0,35,35.7,35,68.6,1,100.0,98,98,66.5,100.0,53,54.1,53
J.C. Tretter,7904,C,CLV,3,0,8,58.4,100.0,47,49.0,47,72.4,0,100.0,96,96,75.0,100.0,42,43.8,42
Joel Bitonio,8670,G,CLV,3,0,8,81.6,100.0,47,49.0,47,78.5,0,100.0,96,96,75.1,100.0,42,43.8,42
Keenan Allen,7857,WR,LAC,3,0,27,66.7,100.0,38,39.6,38,73.0,0,100.0,96,96,69.5,100.0,49,51.0,49
Wyatt Teller,46131,G,CLV,3,0,8,68.6,100.0,47,49.0,47,89.6,2,100.0,96,96,92.5,100.0,42,43.8,42
Isaiah Wynn,46048,T,NE,3,0,19,77.8,100.0,53,56.4,53,73.1,0,100.0,94,94,74.5,100.0,25,26.6,25
Baker Mayfield,46518,QB,CLV,3,0,8,60.0,100.0,47,50.5,47,60.0,0,96.9,93,96,60.0,100.0,42,45.2,42
Ryan Kelly,10652,C,IND,3,0,14,55.7,100.0,34,37.0,34,61.3,0,100.0,92,92,65.6,100.0,50,54.3,50
Ryan Tannehill,7014,QB,TEN,3,0,31,60.2,100.0,25,27.2,25,60.3,0,92.9,92,99,60.0,100.0,64,69.6,64
Jermaine Eluemunor,11914,T,NE,3,0,19,81.9,100.0,48,52.2,48,84.8,0,100.0,92,92,82.4,100.0,25,27.2,25
Quenton Nelson,12954,G,IND,3,0,14,56.4,100.0,34,37.0,34,79.3,0,100.0,92,92,82.3,100.0,50,54.3,50
Elgton Jenkins,46298,G,GB,3,0,12,50.1,100.0,20,21.7,20,54.0,0,100.0,92,92,57.5,100.0,62,67.4,62
Jonnu Smith,11855,TE,TEN,3,0,31,64.0,100.0,24,26.1,24,67.8,0,100.0,92,92,68.4,100.0,59,64.1,59
Anthony Castonzo,6174,T,IND,3,0,14,54.1,100.0,34,37.0,34,49.3,1,100.0,92,92,53.5,100.0,50,54.3,50
Laken Tomlinson,9461,G,SF,3,0,28,61.2,100.0,28,30.8,28,63.1,0,100.0,91,91,64.3,100.0,52,57.1,52
Ryan Izzo,47327,TE,NE,3,0,19,60.6,100.0,51,58.0,51,57.3,0,100.0,88,88,57.0,100.0,21,23.9,21
Jedrick Wills Jr.,58467,T,CLV,3,0,8,70.3,100.0,43,48.9,43,61.2,0,100.0,88,88,46.1,100.0,38,43.2,38
Maurkice Pouncey,5543,C,PIT,3,0,25,65.3,100.0,52,59.1,52,61.4,0,100.0,88,88,67.9,100.0,20,22.7,20
Alejandro Villanueva,9091,T,PIT,3,0,25,48.6,100.0,52,59.1,52,45.8,0,100.0,88,88,48.7,100.0,20,22.7,20
Matt Feiler,9289,G,PIT,3,0,25,59.0,100.0,52,59.1,52,57.0,0,100.0,88,88,42.2,100.0,20,22.7,20
Mike McGlinchey,46275,T,SF,3,0,28,56.7,100.0,28,32.2,28,76.9,1,100.0,87,87,74.3,100.0,51,58.6,51
David Bakhtiari,7891,T,GB,3,0,12,58.1,100.0,19,21.8,19,84.0,0,100.0,87,87,89.9,100.0,60,69.0,60
Cooper Kupp,11824,WR,LA,3,0,26,75.6,100.0,24,27.9,24,90.2,0,97.7,86,88,80.2,100.0,52,60.5,52
Kelvin Beachum,7229,T,ARZ,3,0,1,58.9,100.0,31,36.0,31,63.3,0,100.0,86,86,61.9,100.0,38,44.2,38
Gabe Jackson,8716,G,LV,3,0,23,67.7,100.0,29,34.1,29,54.6,0,100.0,85,85,47.9,100.0,54,63.5,54
Corey Linsley,8796,C,GB,3,0,12,64.0,100.0,19,22.4,19,80.2,0,100.0,85,85,82.5,100.0,58,68.2,58
Kolton Miller,47013,T,LV,3,0,23,61.8,100.0,29,34.1,29,46.1,0,100.0,85,85,45.1,100.0,54,63.5,54
Damiere Byrd,9964,WR,NE,3,0,19,70.1,100.0,46,54.1,46,51.6,0,100.0,85,85,55.8,100.0,25,29.4,25
Philip Rivers,1725,QB,IND,3,0,14,60.0,96.9,31,36.5,32,60.0,0,95.5,85,89,60.0,100.0,49,57.6,49
Rodney Hudson,6207,C,LV,3,0,23,63.2,100.0,29,34.1,29,73.9,0,100.0,85,85,70.4,100.0,54,63.5,54
D.J. Humphries,9457,T,ARZ,3,0,1,39.9,100.0,31,36.5,31,58.0,0,100.0,85,85,70.7,100.0,37,43.5,37
Daniel Brunskill,34807,C,SF,3,0,28,50.6,100.0,28,33.3,28,53.5,0,100.0,84,84,54.2,100.0,47,56.0,47
Aaron Rodgers,2241,QB,GB,3,0,12,60.0,100.0,19,22.9,19,60.0,0,97.6,83,85,60.0,100.0,60,72.3,60
Derek Carr,8671,QB,LV,3,0,23,60.0,93.1,27,32.5,29,60.0,0,97.6,83,85,60.0,100.0,54,65.1,54
J.R. Sweezy,7209,G,ARZ,3,0,1,48.7,100.0,30,36.1,30,49.2,0,100.0,83,83,54.9,100.0,36,43.4,36
Robert Woods,7822,WR,LA,3,0,26,65.8,96.3,26,31.3,27,57.4,1,92.2,83,90,51.5,100.0,52,62.7,52
Charles Leno Jr.,8880,T,CHI,3,0,6,55.2,100.0,15,18.3,15,60.6,1,100.0,82,82,59.7,100.0,59,72.0,59
Cody Whitehair,10690,C,CHI,3,0,6,66.7,100.0,15,18.3,15,76.0,0,100.0,82,82,71.0,100.0,59,72.0,59
Germain Ifedi,10665,G,CHI,3,0,6,70.5,100.0,15,18.3,15,70.3,1,100.0,82,82,68.2,100.0,59,72.0,59
Bobby Massie,7112,T,CHI,3,0,6,78.2,100.0,15,18.3,15,65.6,0,100.0,82,82,56.0,100.0,59,72.0,59
Trent Williams,5529,T,SF,3,0,28,76.1,100.0,28,34.6,28,70.2,1,100.0,81,81,60.4,100.0,48,59.3,48
Justin Pugh,7800,G,ARZ,3,0,1,48.7,100.0,31,38.3,31,52.5,1,100.0,81,81,58.1,100.0,33,40.7,33
Austin Hooper,10715,TE,CLV,3,0,8,74.8,100.0,39,48.1,39,72.8,0,100.0,81,81,64.9,100.0,36,44.4,36
James Daniels,45576,G,CHI,3,0,6,64.2,100.0,15,18.5,15,73.3,0,100.0,81,81,75.4,100.0,58,71.6,58
Orlando Brown Jr.,46227,T,BLT,3,0,3,65.6,100.0,60,75.0,60,69.1,0,100.0,80,80,75.0,100.0,12,15.0,12
