player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jason Kelce,6343,C,PHI,15,0,24,64.2,3,10,666,100.0,100.0,98.4,0,17,4,712,712,68.6,0,8,316,100.0,100.0,97.8,11,3,342,342
Eric Fisher,7783,T,KC,15,0,16,76.1,8,23,661,99.8,99.9,97.2,2,34,3,702,703,66.8,6,16,249,100.0,100.0,94.8,24,2,271,271
Dan Feeney,11826,C,LAC,15,0,27,49.5,5,23,650,100.0,100.0,97.2,2,32,4,691,691,33.0,3,17,251,100.0,100.0,94.8,23,3,269,269
Forrest Lamp,11793,G,LAC,15,0,27,61.3,13,20,650,100.0,100.0,97.2,0,35,2,691,691,41.0,8,15,251,100.0,100.0,94.6,25,2,269,269
Connor Williams,46216,G,DAL,15,0,9,66.9,2,22,653,100.0,100.0,97.7,2,27,3,679,679,60.7,2,16,287,100.0,100.0,96.2,20,2,298,298
Chris Lindstrom,46692,G,ATL,15,0,2,70.3,7,16,639,100.0,100.0,97.7,0,26,3,677,677,48.2,7,13,279,100.0,100.0,95.3,23,3,300,300
Jake Matthews,8641,T,ATL,15,0,2,84.4,6,18,639,100.0,100.0,97.7,0,27,3,677,677,81.3,3,10,279,100.0,100.0,97.0,15,2,300,300
Alejandro Villanueva,9091,T,PIT,15,1,25,77.5,12,25,629,99.8,99.9,96.6,3,40,3,676,677,60.3,8,18,229,100.0,100.0,93.4,28,2,257,257
Jawaan Taylor,41665,T,JAX,15,1,15,51.9,5,42,638,100.0,100.0,95.1,3,55,8,670,670,55.8,3,26,307,100.0,100.0,93.3,35,6,318,318
Chase Roullier,11954,C,WAS,15,1,32,83.3,3,11,634,100.0,100.0,98.7,1,15,1,664,664,77.6,2,7,255,100.0,100.0,97.8,10,1,266,266
