player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Robbie Gould,2607,K,SF,10,0,3,2,66.7,4,4,100.0,28,75.1,0,0,,26,25,96.2,0,4,4,100.0,14,13,92.9,3,3,100.0
Stephen Gostkowski,3063,K,TEN,10,0,7,6,85.7,9,4,44.4,31,49.0,0,0,,28,26,92.9,0,4,3,75.0,23,15,65.2,3,2,66.7
Matt Prater,3471,K,DET,10,0,8,4,50.0,7,4,57.1,11,71.0,0,0,,24,24,100.0,0,6,6,100.0,24,17,70.8,3,3,100.0
Nick Folk,3794,K,NE,10,0,2,1,50.0,8,7,87.5,19,61.7,0,0,,20,18,90.0,0,5,5,100.0,19,17,89.5,4,4,100.0
Mason Crosby,3809,K,GB,10,0,2,2,100.0,4,4,100.0,12,78.3,1,1,100.0,36,35,97.2,0,5,5,100.0,13,13,100.0,1,1,100.0
Stephen Hauschka,4655,K,JAX,1,0,0,0,,1,0,0.0,15,28.9,0,0,,2,2,100.0,0,0,0,,2,0,0.0,1,0,0.0
Ryan Succop,5180,K,TB,11,0,2,1,50.0,7,6,85.7,30,78.5,0,0,,35,33,94.3,0,8,8,100.0,23,21,91.3,6,6,100.0
Graham Gano,5443,K,NYG,10,0,5,4,80.0,5,5,100.0,21,82.2,0,0,,16,16,100.0,0,8,8,100.0,22,21,95.5,4,4,100.0
Dan Bailey,6796,K,MIN,10,0,2,1,50.0,4,3,75.0,18,63.2,0,0,,25,24,96.0,0,3,3,100.0,10,8,80.0,1,1,100.0
Kai Forbath,6860,K,LA,2,0,0,0,,1,0,0.0,26,41.5,0,0,,5,4,80.0,0,0,0,,3,2,66.7,2,2,100.0
Randy Bullock,7154,K,CIN,10,0,4,3,75.0,7,6,85.7,7,49.7,0,0,,22,21,95.5,0,10,8,80.0,24,20,83.3,3,3,100.0
Greg Zuerlein,7163,K,DAL,10,0,4,1,25.0,9,9,100.0,9,75.9,1,1,100.0,20,17,85.0,0,6,6,100.0,21,18,85.7,1,1,100.0
Justin Tucker,7604,K,BLT,10,0,3,2,66.7,8,8,100.0,3,85.8,0,0,,29,29,100.0,0,4,4,100.0,20,19,95.0,5,5,100.0
Dustin Hopkins,7958,K,WAS,10,0,2,1,50.0,10,6,60.0,32,46.6,0,0,,19,18,94.7,0,6,5,83.3,20,14,70.0,2,2,100.0
Brandon McManus,8437,K,DEN,10,0,7,6,85.7,8,8,100.0,10,86.0,0,0,,19,18,94.7,0,2,2,100.0,21,20,95.2,4,4,100.0
Sergio Castillo Jr.,8894,K,NYJ,3,0,2,2,100.0,2,1,50.0,22,78.9,0,0,,4,4,100.0,0,2,2,100.0,7,6,85.7,1,1,100.0
Cairo Santos,8932,K,CHI,10,0,3,2,66.7,5,4,80.0,6,78.4,0,0,,18,18,100.0,0,6,6,100.0,19,17,89.5,5,5,100.0
