player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Thomas Davis Sr.,2231,LB,WAS,3,0,6.0,0,0,32,81.4,62.1,73.4,57.9,47.0,76.1,0.0,0,0,40,41,0.0,0,1
Johnathan Joseph,2969,CB,TEN,7,2,3.8,0,0,31,62.4,63.8,84.3,56.5,67.0,46.4,12.5,1,1,139,142,1.4,2,5
Calais Campbell,4364,DI,BLT,8,3,1.2,0,0,3,66.8,77.7,41.5,67.0,80.0,58.3,10.5,2,2,80,82,17.5,14,14
Brandon Carr,4454,S,DAL,2,0,0.0,0,0,9,49.2,54.4,74.9,,68.7,72.8,0.0,0,1,9,9,11.1,1,1
Malcolm Jenkins,4937,S,NO,8,2,5.4,0,0,20,56.3,61.5,86.1,62.7,68.2,66.4,8.3,2,2,172,174,5.2,9,20
Jason McCourty,5127,CB,NE,8,1,8.9,0,0,19,47.1,51.8,82.7,54.2,71.1,89.3,0.0,0,1,133,138,1.5,2,7
Steve McLendon,5232,DI,TB,9,6,2.6,0,0,30,60.0,68.9,38.9,71.1,67.9,58.3,3.8,1,2,153,156,10.5,16,19
Ndamukong Suh,5527,DI,TB,9,2,2.3,1,1,30,47.9,66.2,28.5,66.4,71.3,33.8,12.5,2,3,135,138,5.2,7,12
Joe Haden,5532,CB,PIT,8,4,13.0,0,0,25,63.6,61.1,84.2,,46.5,62.5,25.0,3,4,181,183,1.7,3,5
Tyson Alualu,5535,DI,PIT,7,3,0.7,0,0,25,73.4,91.0,82.2,81.3,87.8,75.8,0.0,0,0,74,75,9.5,7,9
Brandon Graham,5538,ED,PHI,8,1,0.8,0,0,24,61.1,79.6,58.5,82.5,64.4,29.9,22.7,5,2,146,149,7.5,11,16
Jason Pierre-Paul,5540,ED,TB,9,7,2.2,0,0,30,57.8,70.2,76.6,70.1,64.5,62.3,9.1,2,1,168,172,7.1,12,13
Kareem Jackson,5545,S,DEN,8,8,7.0,0,0,10,66.1,72.0,55.7,52.1,84.0,73.0,12.1,4,1,208,214,4.3,9,21
Devin McCourty,5552,S,NE,8,6,11.8,0,0,19,69.4,66.9,40.6,49.3,61.5,54.7,11.8,2,1,213,218,0.0,0,9
Jerry Hughes,5556,ED,BUF,9,6,2.9,2,0,4,73.3,78.3,41.0,83.8,58.3,51.3,19.0,4,3,140,143,5.7,8,11
Patrick Robinson,5557,CB,NO,3,1,2.7,0,0,20,59.4,64.0,78.6,,75.2,81.7,0.0,0,1,53,53,3.8,2,3
Linval Joseph,5571,DI,LAC,8,3,3.3,0,0,27,59.6,66.2,86.4,64.1,61.9,41.0,8.3,2,0,137,139,10.2,14,19
Carlos Dunlap,5579,ED,SEA,7,4,2.8,0,0,29,45.9,59.3,69.8,59.7,64.0,73.5,6.7,1,2,90,92,7.8,7,10
Sean Lee,5580,LB,DAL,2,1,,0,0,9,78.0,81.8,72.1,,65.8,76.8,0.0,0,0,5,5,0.0,0,0
Corey Peters,5607,DI,ARZ,8,3,1.3,1,0,1,41.2,63.6,50.3,64.5,66.7,43.4,18.2,2,2,133,135,3.8,5,6
Everson Griffen,5624,ED,DET,8,6,2.6,0,0,11,63.5,58.5,48.1,62.5,55.6,60.2,8.7,2,2,129,129,7.0,9,15
Geno Atkins,5643,DI,CIN,2,0,,0,0,7,,60.1,78.6,64.2,45.0,,,0,0,5,5,0.0,0,0
Sherrick McManis,5667,S,CHI,1,0,,0,0,6,38.6,36.3,71.8,,60.0,,,0,0,1,1,0.0,0,0
Anthony Levine,6013,S,BLT,3,0,,1,0,3,28.0,28.6,72.9,,60.0,,,0,1,4,4,0.0,0,0
Andrew Sendejo,6118,S,CLV,8,4,9.5,0,1,8,43.1,42.9,49.3,54.6,51.2,46.7,36.8,7,1,201,206,0.5,1,8
Patrick Peterson,6157,CB,ARZ,8,1,9.3,2,0,1,55.1,53.8,86.3,52.5,44.6,63.6,33.3,2,4,195,197,0.0,0,3
Aldon Smith,6159,ED,DAL,9,10,3.8,2,0,9,65.2,69.2,25.5,68.6,69.4,45.0,20.0,8,4,192,194,7.3,14,22
J.J. Watt,6163,ED,HST,8,4,1.7,0,0,13,60.1,79.5,77.3,67.9,80.7,40.2,12.5,3,1,201,201,5.5,11,17
Robert Quinn,6166,ED,CHI,8,2,4.0,0,1,6,50.7,64.5,42.0,65.5,65.8,76.7,0.0,0,2,74,76,4.1,3,6
Ryan Kerrigan,6168,ED,WAS,8,2,4.0,0,0,32,63.6,55.6,58.6,69.4,38.6,61.3,20.0,1,1,83,85,1.2,1,2
Corey Liuget,6170,DI,HST,1,0,,0,0,13,,60.4,73.2,58.4,60.4,,,0,0,8,8,0.0,0,0
Adrian Clayborn,6172,ED,CLV,7,3,1.5,0,0,8,60.1,63.0,83.2,53.8,71.2,76.3,0.0,0,0,48,49,4.2,2,4
Cameron Jordan,6176,ED,NO,8,8,1.2,0,0,20,65.1,80.4,29.9,71.5,86.0,56.0,6.9,2,4,141,143,10.6,15,19
Jimmy Smith,6179,CB,BLT,8,0,9.0,0,0,3,80.2,79.9,40.6,63.6,71.1,72.4,0.0,0,1,100,102,1.0,1,4
Cameron Heyward,6183,DI,PIT,8,6,2.3,0,0,25,60.7,88.7,85.3,71.3,90.0,64.3,0.0,0,1,148,150,9.5,14,19
Jabaal Sheard,6189,ED,NYG,3,1,5.0,0,0,21,77.4,56.2,15.2,54.4,61.2,75.1,0.0,0,1,18,20,5.6,1,1
Marcus Gilchrist,6202,S,BLT,2,0,5.0,0,0,3,55.8,56.1,73.1,60.0,62.1,78.8,0.0,0,0,4,4,0.0,0,1
Justin Houston,6222,ED,IND,8,3,2.2,0,0,14,61.9,61.4,70.3,58.9,61.6,40.0,30.8,4,0,105,108,4.8,5,6
Jurrell Casey,6229,DI,DEN,3,2,3.3,0,0,10,60.0,74.4,82.1,67.6,70.1,58.4,8.3,1,0,59,62,8.5,5,9
Allen Bailey,6238,DI,ATL,9,1,3.0,0,0,2,57.5,49.6,84.5,57.6,43.1,54.6,0.0,0,0,66,70,9.1,6,6
K.J. Wright,6251,LB,SEA,8,3,2.8,0,0,29,84.3,79.3,62.6,68.8,66.0,47.5,12.5,2,1,160,167,5.6,9,11
Buster Skrine,6289,CB,CHI,9,4,3.4,1,0,6,53.8,59.1,83.2,46.3,84.2,68.6,21.4,3,4,120,124,4.2,5,7
Richard Sherman,6306,CB,SF,1,0,7.0,0,0,28,67.9,68.8,78.4,,67.6,37.7,0.0,0,0,23,25,0.0,0,1
Pernell McPhee,6317,ED,BLT,8,4,5.4,0,0,3,43.8,62.0,58.5,66.1,62.2,35.8,20.0,3,1,57,58,7.0,4,8
Lawrence Guy,6385,DI,NE,7,6,2.6,0,0,19,60.0,62.5,84.5,62.5,59.6,48.8,9.1,2,0,131,133,6.1,8,14
Malcolm Smith,6394,LB,CLV,8,5,5.4,0,0,8,71.6,67.0,80.9,56.7,54.6,78.1,0.0,0,0,69,72,5.8,4,14
Chris Harris Jr.,6457,CB,LAC,3,1,3.5,0,0,27,52.9,53.2,80.2,83.0,45.9,62.6,28.6,2,0,55,55,3.6,2,4
Josh Bynes,6503,LB,CIN,8,14,3.5,0,0,7,65.6,52.3,0.0,62.2,46.4,48.6,13.0,6,2,185,188,8.1,15,26
Nick Bellore,6515,FB,SEA,1,0,,0,0,29,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
Mario Addison,6558,ED,BUF,9,2,2.0,0,0,4,49.4,61.9,55.5,74.3,48.1,67.6,9.1,1,2,122,125,4.9,6,8
Craig Robertson,7003,LB,NO,2,0,,0,0,20,29.6,26.3,69.7,59.6,58.4,21.1,,0,0,3,3,0.0,0,0
Stephon Gilmore,7016,CB,NE,6,2,6.8,0,0,19,60.2,61.0,85.0,56.8,60.9,44.1,25.0,2,4,157,161,0.6,1,4
Dontari Poe,7017,DI,DAL,7,4,3.0,0,0,9,59.5,55.9,84.9,48.6,60.4,32.3,12.5,1,0,131,132,0.8,1,3
Fletcher Cox,7018,DI,PHI,8,5,1.3,0,1,24,62.5,73.0,71.2,71.7,65.2,65.6,0.0,0,1,179,182,5.6,10,12
Michael Brockers,7020,DI,LA,8,4,2.0,0,0,26,54.2,59.3,85.0,65.1,53.9,77.3,0.0,0,0,127,132,10.2,13,16
Bruce Irvin,7021,ED,SEA,2,0,0.7,0,0,29,68.3,68.8,81.8,56.5,73.9,49.2,0.0,0,0,36,37,8.3,3,3
Dre Kirkpatrick,7023,CB,ARZ,7,1,10.4,1,0,1,37.2,42.4,85.3,77.1,70.2,39.6,11.1,1,3,101,102,2.0,2,7
Melvin Ingram III,7024,ED,LAC,5,1,3.2,0,0,27,91.1,84.0,56.7,81.0,59.9,77.5,0.0,0,1,72,74,4.2,3,5
Chandler Jones,7027,ED,ARZ,5,0,1.1,0,0,1,76.8,62.6,61.6,63.1,56.7,29.0,30.0,3,1,114,116,6.1,7,7
Whitney Mercilus,7031,ED,HST,7,1,5.5,0,0,13,70.7,49.3,83.9,59.3,32.9,28.3,41.7,5,0,133,135,1.5,2,6
Derek Wolfe,7040,DI,BLT,6,5,1.0,0,0,3,66.2,63.1,83.6,48.9,72.3,75.6,0.0,0,0,76,76,10.5,8,8
Jackrabbit Jenkins,7043,CB,NO,6,0,2.5,0,0,20,69.2,70.9,83.7,,72.5,52.4,25.0,2,4,118,119,3.4,4,6
Bobby Wagner,7050,LB,SEA,8,16,3.9,0,0,29,66.4,84.8,83.3,90.4,90.1,80.3,2.3,1,1,184,191,7.6,14,27
Tavon Wilson,7051,S,IND,2,0,0.5,0,0,14,67.8,72.2,76.7,,65.8,82.5,0.0,0,0,13,14,15.4,2,2
Lavonte David,7060,LB,TB,9,13,3.3,0,0,30,86.1,84.2,84.3,54.1,78.6,66.3,7.5,3,0,203,208,8.9,18,24
Vinny Curry,7061,ED,PHI,4,1,2.7,0,0,24,59.2,76.6,83.4,75.0,66.3,52.7,0.0,0,0,36,36,5.6,2,3
Casey Hayward Jr.,7064,CB,LAC,8,1,6.6,0,0,27,62.7,61.6,86.0,55.5,52.7,47.5,40.0,4,0,166,170,1.2,2,5
Olivier Vernon,7074,ED,CLV,6,3,2.0,0,0,8,49.8,62.1,50.8,59.2,71.1,61.2,0.0,0,2,125,128,7.2,9,11
