player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Alex Cappa,66578,G,TB,11,1,30,65.9,10,11,452,100.0,100.0,97.7,1,21,0,485,485,54.5,8,9,215,100.0,100.0,96.0,17,0,236,236
Tristan Wirfs,64818,T,TB,11,0,30,78.9,7,11,452,100.0,100.0,97.8,0,19,1,485,485,74.0,4,8,215,100.0,100.0,96.7,13,1,236,236
Ryan Jensen,7985,C,TB,11,0,30,52.1,4,9,450,100.0,100.0,97.9,4,16,3,483,483,32.9,3,9,215,100.0,100.0,95.8,15,3,236,236
Connor Williams,46216,G,DAL,10,0,9,71.6,1,14,464,100.0,100.0,98.0,0,17,2,483,483,67.9,1,10,217,100.0,100.0,97.0,12,1,222,222
Donovan Smith,9467,T,TB,11,1,30,66.3,7,20,447,100.0,100.0,95.9,2,32,5,480,480,58.6,4,14,215,100.0,100.0,94.0,22,4,236,236
Jason Kelce,6343,C,PHI,10,0,24,61.5,2,7,435,100.0,100.0,98.0,0,13,4,466,466,60.6,0,5,197,100.0,100.0,97.2,8,3,213,213
Duane Brown,4340,T,SEA,10,0,29,84.1,4,15,429,100.0,100.0,97.6,0,20,1,453,453,82.3,3,9,191,100.0,100.0,96.3,13,1,206,206
Dan Feeney,11826,C,LAC,10,0,27,54.4,2,13,422,100.0,100.0,97.5,2,18,3,453,453,40.4,1,10,151,100.0,100.0,94.4,14,3,164,164
Forrest Lamp,11793,G,LAC,10,0,27,68.1,7,11,422,100.0,100.0,97.6,0,19,1,453,453,50.3,4,8,151,100.0,100.0,95.4,13,1,164,164
Jake Matthews,8641,T,ATL,10,0,2,81.7,4,14,428,100.0,100.0,97.4,0,20,2,452,452,78.8,1,7,178,100.0,100.0,97.2,9,1,190,190
Germain Ifedi,10665,G,CHI,10,0,6,60.7,4,14,435,100.0,100.0,97.7,0,19,1,452,452,63.4,2,8,167,100.0,100.0,96.4,11,1,174,174
