player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,7,69,0,32,0,,,81.8,,,0,0,,66.5,0,,,0,0,0.0,0,9,13.0,11,0,0,0,0,0,0,0.0,,0,2,2.9,85.7,94.8,8.5,7.3,0,0,0.0,59.1,0,16,0.0,0,0,93.5,6,55,79.7,58,1,3,7,0,45,19,0.9,7.5
Johnathan Joseph,2969,CB,ARZ,11,260,0,1,0,13.7,76.2,99.1,5.9,4.5,0,1,4.8,38.9,0,71,23.1,3,1,155.0,16,107,41.2,108,0,10,21,4,251,69,2.6,15.7,0,1,7.4,50.0,99.3,17.1,8.6,0,4,25.0,81.5,1,11,0.0,0,4,32.6,8,141,54.2,142,1,10,16,0,57,29,0.4,7.1
Domata Peko Sr.,3068,DI,ARZ,4,1,0,1,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,24,0,0,0,0,0,0,,,0,1,-3.0,100.0,2.9,1.0,1.0,0,0,0.0,58.9,0,3,0.0,0,0,79.2,1,1,100.0,34,0,1,1,0,3,6,3.0,3.0
Tramon Williams,3558,CB,BLT,4,69,0,3,0,6.3,71.4,100.0,7.2,5.1,0,1,14.3,52.7,0,14,0.0,0,1,116.7,5,38,55.1,38,0,3,7,1,26,9,0.7,5.2,0,1,-2.0,100.0,82.4,13.5,13.5,0,0,0.0,65.3,0,8,0.0,0,0,97.9,2,28,40.6,34,0,3,2,0,15,19,0.6,7.5
Calais Campbell,4364,DI,BLT,10,8,0,3,0,,,3.1,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,50.0,129,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,2.4,,3.0,1,1,100.0,65.3,0,,50.0,2,1,39.6,0,3,37.5,124,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,14,514,0,20,0,6.3,59.1,80.2,12.5,7.4,0,4,18.2,70.8,1,26,7.1,1,3,68.9,13,182,35.4,227,6,13,22,1,113,57,0.7,8.7,0,2,7.3,81.8,93.5,10.0,8.2,2,2,6.1,46.4,0,74,9.1,3,2,112.8,27,288,56.0,308,7,28,33,1,285,176,1.1,10.6
Jason McCourty,5127,CB,NE,14,358,0,19,3,14.5,57.9,98.3,15.0,8.7,1,2,10.5,46.7,0,41,7.1,1,2,131.9,11,176,49.2,179,2,10,19,2,212,55,1.3,19.3,0,3,9.6,60.0,98.7,50.7,30.4,0,1,20.0,71.3,0,15,0.0,0,1,78.8,3,155,43.3,157,1,10,5,0,32,11,0.2,10.7
Steve McLendon,5232,DI,TB,14,4,0,30,0,,,1.6,,,0,0,,59.5,0,,,0,0,0.0,0,1,25.0,63,0,0,0,0,0,0,0.0,,0,0,,,1.5,,,0,0,,58.0,0,,,0,0,0.0,0,2,50.0,137,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,14,6,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,136,0,0,0,0,0,0,,,0,0,8.5,100.0,1.2,1.5,1.5,0,0,0.0,50.2,0,18,33.3,2,0,118.8,2,4,66.7,321,6,4,2,0,27,10,9.0,13.5
Joe Haden,5532,CB,PIT,13,482,0,25,1,17.4,48.4,100.0,10.7,5.2,1,6,19.4,59.4,1,45,0.0,0,6,72.2,15,170,35.3,170,2,11,31,1,242,35,1.5,16.1,0,1,11.0,57.1,100.0,16.6,9.5,1,3,10.7,78.2,1,54,9.5,2,2,65.9,16,279,57.9,279,4,18,28,0,209,48,0.8,13.1
Brandon Graham,5538,ED,PHI,14,7,0,24,1,,,0.6,,,0,0,,56.4,0,,0.0,0,0,0.0,0,1,14.3,176,2,0,0,0,0,0,0.0,,0,1,,,3.1,,,0,0,,60.8,0,,0.0,0,0,0.0,0,6,85.7,193,4,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,14,70,0,30,1,,,3.4,,,0,0,,43.5,0,,25.0,1,0,0.0,0,5,7.1,148,4,2,0,0,0,0,0.0,,0,2,2.2,72.7,16.0,7.6,5.5,1,1,9.1,72.7,2,40,36.4,4,1,63.6,8,61,87.1,381,8,5,11,0,107,105,1.8,13.4
Kareem Jackson,5545,S,DEN,14,582,0,10,1,3.8,88.2,97.7,13.3,11.7,0,1,5.9,65.7,0,27,5.9,1,0,89.5,15,208,35.7,213,7,15,17,0,93,61,0.5,6.2,0,5,8.3,66.7,99.7,20.1,13.4,1,3,12.5,69.8,0,35,12.1,4,3,93.2,16,334,57.4,335,4,24,24,0,205,115,0.6,12.8
Devin McCourty,5552,S,NE,14,476,0,19,2,6.7,77.8,94.8,29.1,22.7,2,2,22.2,61.2,1,14,12.5,2,2,89.1,7,217,45.6,229,1,12,9,1,54,34,0.3,7.7,0,2,6.1,75.0,100.0,37.3,28.0,1,1,12.5,68.5,1,18,18.8,3,1,97.9,6,227,47.7,227,2,11,8,1,64,41,0.3,10.7
Jerry Hughes,5556,ED,BUF,14,25,0,4,0,,,2.6,,,0,0,,66.8,0,,,0,0,0.0,0,3,12.0,115,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,7.4,8.0,8.0,0,1,50.0,56.7,1,16,25.0,1,0,79.2,2,17,68.0,230,7,3,2,0,29,13,1.8,14.5
Patrick Robinson,5557,CB,NO,8,158,0,20,0,11.6,80.0,100.0,8.4,6.7,0,0,0.0,59.4,1,25,20.0,1,0,75.0,8,72,45.6,72,1,4,10,0,115,30,1.7,14.4,0,0,16.9,53.8,100.0,10.6,5.7,0,1,7.7,54.4,1,22,0.0,0,1,37.7,7,80,50.6,80,1,5,13,0,71,0,1.0,10.1
Carlos Dunlap,5579,ED,SEA,13,14,0,29,1,2.0,100.0,4.3,2.0,2.0,0,0,0.0,53.0,0,7,0.0,0,0,127.1,3,6,42.9,140,4,4,3,1,15,9,2.5,5.0,0,1,7.5,100.0,3.9,4.0,4.0,0,0,0.0,59.4,0,18,25.0,1,0,118.8,2,8,57.1,206,5,2,2,0,27,12,3.4,13.5
Sean Lee,5580,LB,DAL,7,47,0,9,0,,,80.0,,,0,0,,64.8,0,,,0,0,0.0,0,8,17.0,10,0,0,0,0,0,0,0.0,,0,1,7.0,80.0,100.0,8.3,6.6,0,0,0.0,45.6,0,19,25.0,1,0,99.2,4,35,74.5,35,0,2,5,0,39,20,1.2,9.8
Corey Peters,5607,DI,ARZ,9,2,0,1,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,118,2,1,0,0,0,0,,,0,0,6.0,100.0,1.8,2.0,2.0,0,0,0.0,37.3,0,9,0.0,0,0,104.2,1,2,100.0,109,0,1,1,0,9,3,4.5,9.0
Everson Griffen,5624,ED,DET,12,11,0,11,1,,,1.0,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,9.1,105,1,0,0,0,0,0,0.0,,0,0,-1.0,100.0,5.7,9.0,9.0,0,0,0.0,43.9,0,21,,0,0,118.8,1,9,81.8,158,3,0,1,0,21,22,2.3,21.0
Sherrick McManis,5667,S,CHI,5,15,0,6,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.7,1,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,100.0,8.0,8.0,0,0,0.0,30.1,0,12,,0,0,116.7,1,8,53.3,8,0,0,1,0,12,15,1.5,12.0
Anthony Levine,6013,S,BLT,6,23,0,3,0,8.5,100.0,100.0,4.0,4.0,0,0,0.0,30.5,0,10,0.0,0,0,141.7,2,8,34.8,8,0,1,2,1,17,0,2.1,8.5,0,0,,,88.9,,,0,0,,62.3,0,,,0,0,0.0,0,8,34.8,9,0,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,CLV,13,533,0,8,2,4.9,85.7,99.1,17.2,14.7,0,0,0.0,49.9,0,21,14.3,1,0,134.2,6,111,20.8,112,1,4,7,1,47,23,0.5,7.8,0,6,17.4,48.3,99.2,26.6,12.8,1,3,10.3,44.3,0,47,10.0,4,1,86.1,14,391,73.4,394,4,30,29,1,225,79,0.6,16.1
Patrick Peterson,6157,CB,ARZ,14,622,0,1,1,10.1,64.3,100.0,9.1,5.9,0,3,7.1,46.9,1,24,18.2,4,1,109.8,27,271,43.6,271,3,17,42,4,326,133,1.3,12.1,0,0,15.1,65.5,98.8,16.2,10.6,0,3,10.3,58.4,2,52,4.8,1,3,71.5,19,330,53.1,334,2,20,29,0,303,62,1.0,15.9
Aldon Smith,6159,ED,DAL,14,24,0,9,0,,,3.1,,,0,0,,64.5,0,,,0,0,0.0,0,4,16.7,127,0,0,0,0,0,0,0.0,,0,0,3.5,100.0,7.6,9.5,9.5,0,0,0.0,51.3,0,16,80.0,4,0,118.8,2,19,79.2,251,5,1,2,0,28,21,1.5,14.0
J.J. Watt,6163,ED,HST,14,2,0,13,0,7.0,100.0,0.6,1.0,1.0,0,0,0.0,46.6,0,39,,0,0,158.3,1,1,50.0,178,1,0,1,1,39,32,39.0,39.0,0,0,,,0.3,,,0,0,,64.3,1,,40.0,2,0,0.0,0,1,50.0,315,7,3,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,13,18,0,6,0,,,3.1,,,0,0,,62.9,0,,,0,0,0.0,0,3,16.7,96,1,0,0,0,0,0,0.0,,0,0,-3.0,100.0,6.5,13.0,13.0,0,0,0.0,47.1,0,11,100.0,1,0,112.5,1,14,77.8,214,1,0,1,0,11,14,0.8,11.0
Ryan Kerrigan,6168,ED,WAS,14,11,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,49,1,1,0,0,0,0,,,0,0,-3.3,66.7,6.0,5.0,3.3,0,0,0.0,69.5,0,3,0.0,0,0,70.1,2,10,90.9,168,4,1,3,0,2,12,0.2,1.0
Adrian Clayborn,6172,ED,CLV,13,3,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,66,0,0,0,0,0,0,,,0,0,,,1.8,,,0,0,,60.3,0,,,0,0,0.0,0,3,100.0,169,3,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,14,12,0,20,1,,,3.6,,,0,0,,77.9,0,,0.0,0,0,0.0,0,7,58.3,196,5,1,0,0,0,0,0.0,,0,0,-1.0,100.0,1.7,4.0,4.0,0,0,0.0,59.5,0,6,50.0,1,0,91.7,1,4,33.3,241,3,1,1,0,6,7,1.5,6.0
Jimmy Smith,6179,CB,BLT,11,336,0,3,0,7.5,50.0,98.8,17.9,8.9,0,1,6.3,66.2,0,17,11.1,1,1,62.2,8,159,47.3,161,4,8,16,0,71,29,0.5,8.9,0,1,11.9,58.3,98.8,22.7,13.3,0,1,8.3,75.5,0,12,15.4,2,0,66.0,7,165,49.1,167,1,10,12,0,44,20,0.3,6.3
Jabaal Sheard,6189,ED,NYG,8,10,0,21,0,-7.0,100.0,2.0,1.0,1.0,0,0,0.0,61.0,0,-6,0.0,0,0,79.2,1,1,10.0,50,1,1,1,0,-6,1,-6.0,-6.0,0,0,5.0,100.0,10.3,4.0,4.0,0,0,0.0,55.4,0,6,40.0,2,0,89.6,2,9,90.0,87,2,3,2,0,11,1,1.4,5.5
Marcus Gilchrist,6202,S,BLT,2,37,0,3,0,11.0,50.0,95.2,19.0,9.5,0,0,0.0,49.5,0,16,0.0,0,0,77.1,1,20,54.1,21,0,1,2,0,16,0,0.8,16.0,0,0,8.0,100.0,100.0,15.0,15.0,0,0,0.0,63.0,0,10,0.0,0,0,108.3,1,16,43.2,16,0,1,1,0,10,2,0.7,10.0
Justin Houston,6222,ED,IND,14,14,0,14,0,-2.0,0.0,1.7,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,7.1,60,1,0,1,0,0,0,0.0,,0,0,7.0,100.0,4.9,11.0,11.0,0,0,0.0,54.5,0,9,50.0,2,0,104.2,1,13,92.9,264,9,2,1,0,9,2,0.8,9.0
Allen Bailey,6238,DI,ATL,14,3,0,2,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,96,0,0,0,0,0,0,,,0,0,,,2.1,,,0,0,,57.5,0,,50.0,1,0,0.0,0,3,100.0,146,2,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,14,489,0,29,0,9.7,66.7,48.0,11.5,7.7,0,1,16.7,49.8,0,28,50.0,2,0,94.4,4,48,9.8,100,3,2,6,0,53,36,1.2,13.3,0,11,3.6,77.3,90.2,7.9,6.1,2,3,4.5,78.7,1,40,9.3,5,3,95.7,51,416,85.1,461,20,38,66,2,403,280,1.0,7.9
Buster Skrine,6289,CB,CHI,12,374,0,6,0,10.8,82.1,98.3,4.7,3.8,0,0,0.0,28.7,0,40,5.3,1,0,150.0,23,114,30.5,116,2,18,28,3,320,100,3.0,13.9,0,1,8.3,75.8,97.1,8.7,6.6,0,2,6.1,65.0,0,22,13.8,4,2,93.0,25,237,63.4,244,10,24,33,0,220,106,1.0,8.8
Richard Sherman,6306,CB,SF,5,210,0,28,0,9.3,66.7,100.0,14.0,9.3,0,0,0.0,55.0,1,18,25.0,1,0,87.5,4,62,29.5,62,0,3,6,1,43,13,0.8,10.8,0,1,16.4,50.0,98.6,34.0,17.0,0,0,0.0,71.4,0,12,25.0,3,0,66.7,4,138,65.7,140,3,8,8,0,44,16,0.3,11.0
Pernell McPhee,6317,ED,BLT,13,28,0,3,0,1.0,100.0,8.6,12.0,12.0,0,0,0.0,35.6,0,8,100.0,1,0,100.0,1,12,42.9,139,2,0,1,0,8,7,0.7,8.0,0,0,-7.0,100.0,9.2,12.0,12.0,1,1,100.0,59.0,0,3,16.7,1,0,79.2,1,13,46.4,142,3,5,1,0,3,10,0.3,3.0
Lawrence Guy,6385,DI,NE,13,1,0,19,0,,,1.3,,,0,0,,59.5,0,,0.0,0,0,0.0,0,1,100.0,77,0,1,0,0,0,0,0.0,,0,1,,,0.0,,,1,0,,60.2,0,,40.0,2,0,0.0,0,0,0.0,131,3,2,0,0,0,0,,
Malcolm Smith,6394,LB,CLV,14,320,0,8,3,0.0,80.0,72.6,14.0,11.2,0,0,0.0,67.5,0,16,0.0,0,0,96.7,4,61,19.1,84,1,4,5,0,36,36,0.6,9.0,0,4,5.3,80.6,95.9,7.7,6.2,0,1,2.8,67.2,1,26,14.8,4,1,94.7,29,236,73.8,246,8,19,36,1,262,165,1.2,9.0
Chris Harris Jr.,6457,CB,LAC,7,249,0,27,0,15.6,70.0,98.0,6.4,4.5,0,1,10.0,32.6,0,54,0.0,0,1,152.1,7,48,19.3,49,1,3,10,3,164,50,3.6,23.4,0,2,6.8,64.7,96.0,16.4,10.6,0,0,0.0,64.1,1,35,14.3,2,0,63.8,11,191,76.7,199,2,10,17,0,132,80,0.7,12.0
Josh Bynes,6503,LB,CIN,14,297,0,7,0,-3.2,66.7,81.0,21.8,14.5,0,0,0.0,60.8,0,22,25.0,1,0,133.3,4,94,31.6,116,0,3,6,1,52,68,0.6,13.0,0,6,3.0,84.0,97.8,8.3,7.0,0,2,8.0,53.1,0,19,8.3,2,2,97.8,21,182,61.3,186,7,16,25,0,187,124,1.1,8.9
Mario Addison,6558,ED,BUF,14,37,0,4,0,,,6.0,,,0,0,,68.4,0,,50.0,2,0,0.0,0,7,18.9,117,3,2,0,0,0,0,0.0,,0,2,4.8,100.0,11.2,4.5,4.5,0,0,0.0,54.8,0,14,14.3,1,0,97.9,6,27,73.0,241,5,4,6,0,45,16,1.7,7.5
Craig Robertson,7003,LB,NO,2,7,0,20,0,,,20.0,,,0,0,,49.9,0,,100.0,1,0,0.0,0,1,14.3,5,0,0,0,0,0,0,0.0,,0,0,3.5,50.0,100.0,6.0,3.0,0,0,0.0,46.2,0,8,100.0,1,0,60.4,1,6,85.7,6,0,0,2,0,8,7,1.3,8.0
Stephon Gilmore,7016,CB,NE,11,367,0,19,1,10.5,60.7,98.9,9.8,6.0,0,2,7.1,50.6,1,54,12.5,2,2,87.4,17,177,48.2,179,2,13,28,1,253,80,1.5,14.9,0,1,11.5,72.7,100.0,20.6,15.0,0,0,0.0,68.3,0,20,21.4,3,0,96.8,8,166,45.2,166,2,10,11,0,90,20,0.5,11.3
Dontari Poe,7017,DI,DAL,7,1,0,9,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,33,0,0,0,0,0,0,,,0,0,,,1.1,,,0,0,,59.5,0,,,0,0,0.0,0,1,100.0,92,0,0,0,0,0,0,0.0,
Fletcher Cox,7018,DI,PHI,14,4,0,24,2,,,0.0,,,0,0,,57.7,0,,0.0,0,0,0.0,0,0,0.0,182,1,1,0,0,0,0,,,0,0,,,1.7,,,0,0,,53.7,0,,66.7,2,0,0.0,0,4,100.0,239,6,1,0,0,0,0,0.0,
Bruce Irvin,7021,ED,SEA,2,22,0,29,0,,,11.1,,,0,0,,60.8,0,,,0,0,0.0,0,2,9.1,18,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,28.8,17.0,17.0,0,0,0.0,67.2,0,1,100.0,1,0,79.2,1,17,77.3,59,0,0,1,0,1,3,0.1,1.0
Dre Kirkpatrick,7023,CB,ARZ,13,475,0,1,1,9.1,64.4,100.0,6.2,4.0,0,2,4.4,47.3,1,31,17.4,4,2,90.3,29,199,41.9,199,2,18,45,2,313,143,1.7,10.8,0,2,9.5,68.6,98.9,10.2,7.0,0,1,2.9,55.8,2,39,10.7,3,1,69.8,24,259,54.5,262,5,23,35,0,289,138,1.2,12.0
Melvin Ingram III,7024,ED,LAC,7,9,0,27,0,,,4.7,,,0,0,,61.3,0,,,0,0,0.0,0,2,22.2,43,0,0,0,0,0,0,0.0,,0,0,,,3.7,,,0,0,,77.8,1,,33.3,1,0,0.0,0,7,77.8,187,2,2,0,0,0,0,0.0,
Chandler Jones,7027,ED,ARZ,5,4,0,1,0,,,1.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,89,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,4.2,3.0,3.0,0,0,0.0,76.7,0,5,0.0,0,0,87.5,1,3,75.0,72,0,1,1,0,5,4,1.7,5.0
Whitney Mercilus,7031,ED,HST,13,38,0,13,0,14.0,0.0,5.0,,7.0,0,0,0.0,36.4,0,,0.0,0,0,39.6,0,7,18.4,140,2,1,1,0,0,0,0.0,,0,0,3.4,80.0,13.9,7.3,5.8,0,0,0.0,47.3,0,20,50.0,2,0,111.7,4,29,76.3,208,5,2,5,0,54,31,1.9,13.5
Derek Wolfe,7040,DI,BLT,12,7,0,3,1,,,3.2,,,0,0,,59.0,0,,25.0,1,0,0.0,0,5,71.4,157,0,2,0,0,0,0,0.0,,0,0,,,0.5,,,0,0,,78.5,0,,0.0,0,0,0.0,0,1,14.3,182,3,3,0,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,NO,11,444,0,20,3,13.8,58.6,100.0,9.9,5.8,1,4,13.8,58.5,1,50,6.3,1,2,84.3,17,186,41.9,186,2,12,29,1,252,52,1.5,14.8,0,3,13.5,57.6,100.0,11.7,6.8,1,2,6.1,78.6,2,23,13.0,3,1,50.6,19,235,52.9,235,3,17,33,0,204,84,0.9,10.7
Bobby Wagner,7050,LB,SEA,14,588,0,29,0,2.8,83.3,60.7,15.6,13.0,0,0,0.0,63.8,0,11,0.0,0,0,93.1,5,85,14.5,140,3,5,6,0,38,31,0.5,7.6,0,6,6.1,73.1,91.6,9.2,6.7,0,7,10.4,67.4,0,41,12.0,6,7,94.1,49,466,79.3,509,14,38,67,0,499,298,1.1,10.2
Tavon Wilson,7051,S,IND,7,81,0,14,0,,,100.0,,,0,0,,66.4,0,,0.0,0,0,0.0,0,8,9.9,8,0,1,0,0,0,0,0.0,,0,1,14.0,85.7,100.0,10.7,9.1,0,1,14.3,61.4,0,64,0.0,0,1,158.3,6,66,81.5,66,3,6,7,1,107,30,1.7,17.8
Lavonte David,7060,LB,TB,14,557,0,30,1,0.8,85.7,72.0,9.2,7.9,0,0,0.0,67.2,0,12,23.1,3,0,105.1,12,118,21.2,164,5,9,14,1,49,59,0.4,4.1,0,4,3.1,71.9,93.2,8.2,5.9,2,5,7.8,83.0,0,29,8.0,4,5,84.0,46,395,70.9,424,22,42,64,0,338,229,0.9,7.3
Vinny Curry,7061,ED,PHI,9,5,0,24,0,,,2.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,37,0,0,0,0,0,0,0.0,,0,0,,,3.3,,,0,0,,63.9,0,,66.7,2,0,0.0,0,3,60.0,91,3,1,0,0,0,0,0.0,
Casey Hayward Jr.,7064,CB,LAC,13,465,0,27,0,16.9,33.3,97.5,14.6,4.9,0,5,33.3,48.6,0,27,40.0,2,1,52.4,5,79,17.0,81,0,3,15,0,81,28,1.1,16.2,0,3,15.2,50.9,100.0,12.6,6.4,1,7,13.2,64.2,0,53,6.1,2,6,101.3,27,355,76.3,355,8,28,53,3,482,90,1.4,17.9
