player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,1,4,4,4.12,40.5,47.75,9.7,0,0,1,0,1,61.4,1,53,0,0,75.0,29,3,4,16.49,162,0,191
Dustin Colquitt,2316,P,PIT,1,4,4,4.05,36.0,45.75,13.0,0,0,0,1,25,57.2,1,59,0,0,75.0,39,3,4,16.21,144,0,183
Sam Koch,3148,P,BLT,1,3,3,4.43,41.33,41.67,1.0,0,0,1,0,3,61.6,2,49,1,0,33.3,1,1,3,13.3,124,0,125
Brett Kern,4580,P,TEN,1,4,4,4.26,47.0,51.0,8.0,0,0,0,1,31,59.2,3,66,1,0,50.0,16,2,4,17.04,188,0,204
Kevin Huber,5066,P,CIN,1,6,6,4.58,43.83,55.0,3.5,0,0,0,1,7,75.2,3,70,0,0,33.3,7,2,6,27.48,263,3,330
Thomas Morstead,5088,P,NO,1,6,6,4.5,44.0,44.0,0.0,0,0,1,4,20,67.1,5,51,0,0,16.7,0,1,6,26.97,264,0,264
Britton Colquitt,5192,P,MIN,1,2,2,4.21,40.0,40.0,0.0,0,0,0,1,18,60.1,1,40,0,0,50.0,0,1,2,8.41,80,0,80
Chris Jones,6798,P,DAL,1,4,4,4.36,39.0,39.0,,0,0,0,4,9,58.1,2,54,0,0,0.0,0,0,4,17.43,156,0,156
Bryan Anger,7072,P,HST,1,3,3,3.89,41.0,41.0,,0,0,0,2,13,60.0,2,42,1,0,0.0,0,0,3,11.67,123,0,123
Johnny Hekker,7252,P,LA,1,3,3,4.52,40.67,47.33,20.0,0,0,0,2,26,65.7,2,58,0,0,33.3,20,1,3,13.57,122,0,142
Sam Martin,7947,P,DEN,1,5,5,4.26,45.0,48.8,6.3,0,0,0,1,10,64.2,3,56,1,0,60.0,19,3,5,21.3,225,0,244
Tress Way,8358,P,WAS,1,7,7,4.55,45.0,47.0,4.7,0,0,2,2,32,62.9,2,51,0,0,42.9,14,3,7,31.84,315,0,329
Pat O'Donnell,8826,P,CHI,1,5,5,4.05,39.4,42.6,16.0,0,0,1,3,6,60.9,2,55,0,0,20.0,16,1,5,20.23,197,0,213
Bradley Pinion,9598,P,TB,1,5,5,4.48,35.4,47.2,14.8,0,0,0,1,30,65.6,0,59,0,0,80.0,59,4,5,22.42,177,0,236
Ty Long,9728,K,LAC,1,5,5,4.18,43.0,48.8,14.5,0,0,0,0,27,63.3,1,63,3,0,40.0,29,2,5,20.91,215,0,244
Riley Dixon,10862,P,NYG,1,5,5,4.56,36.0,38.6,4.3,0,0,1,1,21,62.3,3,53,0,0,60.0,13,3,5,22.82,180,0,193
Matt Haack,12212,P,MIA,1,3,3,4.67,44.0,50.67,0.0,0,0,0,1,17,64.3,1,58,0,0,33.3,0,1,3,14.01,132,1,152
Cameron Johnston,12255,P,PHI,1,5,5,4.51,50.2,53.6,3.4,0,0,0,0,24,65.9,3,62,0,0,100.0,17,5,5,22.55,251,0,268
Corey Bojorquez,27626,P,BUF,1,1,1,4.95,53.0,53.0,,0,0,0,1,4,60.0,0,53,0,0,0.0,0,0,1,4.95,53,0,53
Logan Cooke,29214,P,JAX,1,3,3,4.29,45.33,45.33,,0,0,1,1,15,60.5,1,53,1,0,0.0,0,0,3,12.88,136,0,136
Tommy Townsend,33007,P,KC,1,3,3,4.0,32.33,45.33,19.0,0,0,1,0,16,56.5,1,54,0,0,33.3,19,1,3,11.99,97,1,136
Sterling Hofrichter,33541,P,ATL,1,2,2,4.8,42.5,50.0,15.0,0,0,0,1,2,61.2,0,55,0,0,50.0,15,1,2,9.59,85,0,100
Joseph Charlton,33672,P,CAR,1,2,2,4.81,41.5,60.0,18.5,0,0,0,0,5,61.3,0,60,0,0,100.0,37,2,2,9.62,83,0,120
Jake Bailey,33963,P,NE,1,3,3,4.36,40.67,39.67,-3.0,0,0,1,0,19,65.7,3,55,1,0,33.3,-3,1,3,13.07,122,0,119
Jack Fox,34735,P,DET,1,4,4,4.75,49.25,49.25,0.0,0,0,1,1,11,74.2,2,55,1,0,25.0,0,1,4,19.0,197,0,197
Michael Dickson,35381,P,SEA,1,4,4,4.14,45.75,47.75,8.0,0,0,0,2,29,64.5,2,53,1,0,25.0,8,1,4,16.57,183,0,191
A.J. Cole III,36038,P,LV,1,3,3,4.72,32.67,42.33,14.5,0,0,0,0,23,60.7,0,52,1,0,66.7,29,2,3,14.16,98,0,127
J.K. Scott,38809,P,GB,1,1,1,4.88,40.0,40.0,,0,0,0,0,12,60.0,1,40,1,0,0.0,0,0,1,4.88,40,0,40
Mitch Wishnowsky,44663,P,SF,1,4,4,4.24,42.5,44.5,4.0,1,0,0,1,28,64.2,3,51,1,0,50.0,8,2,5,16.94,170,0,178
Braden Mann,44664,P,NYJ,1,6,6,4.15,35.0,46.33,13.6,0,0,0,1,22,55.3,0,58,0,0,83.3,68,5,6,24.9,210,0,278
Jamie Gillan,63303,P,CLV,1,3,3,3.86,37.0,45.67,13.0,0,0,1,0,8,54.3,1,59,0,0,66.7,26,2,3,11.58,111,0,137
