team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,14,514,6,66,514,91.4,80,8
CLV,8,14,458,14,44,458,91.3,69,11
ARZ,1,14,560,9,83,560,90.5,99,7
PIT,25,14,580,31,75,580,89.7,113,7
LA,26,14,543,27,62,543,89.6,101,12
CAR,5,14,545,13,78,545,88.7,107,16
KC,16,14,615,24,98,615,88.6,131,9
IND,14,14,506,19,80,506,88.4,108,9
TEN,31,14,470,36,58,470,87.9,104,10
TB,30,14,564,46,69,564,87.9,126,11
SEA,29,14,585,20,100,585,87.5,133,13
DET,11,14,566,20,81,566,87.5,121,20
NE,19,14,440,10,65,440,87.2,94,19
DEN,10,14,517,26,93,517,86.9,127,8
NO,20,14,508,25,78,508,86.9,118,15
MIA,17,14,523,20,86,523,86.8,122,16
LV,23,14,525,20,105,525,86.8,132,7
DAL,9,14,620,21,110,620,85.9,153,22
SF,28,14,550,42,81,550,85.9,139,16
WAS,32,14,581,34,83,581,85.8,141,24
BLT,3,14,434,11,78,434,85.8,106,17
ATL,2,14,600,37,99,600,85.7,154,18
JAX,15,14,600,17,116,600,85.7,152,19
BUF,4,14,572,21,121,572,85.5,154,12
CHI,6,14,587,24,106,587,85.5,150,20
HST,13,14,573,11,125,573,85.0,154,18
LAC,27,14,612,38,125,612,84.2,178,15
CIN,7,14,591,43,107,591,83.4,173,23
MIN,18,14,483,36,87,483,82.7,145,22
PHI,24,14,621,33,106,621,82.7,177,38
NYG,21,14,515,24,134,515,80.6,179,21
NYJ,22,14,495,31,131,495,79.0,185,23
