player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Thomas Davis Sr.,2231,LB,WAS,3,0,0,32,57.9,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Johnathan Joseph,2969,CB,TEN,6,0,0,31,56.5,0,0,2,1.0,0.0,0,0,0.0,0,196,2,0,0,58.8,0,0,1,1.4,0.0,0,0.0,0,69,1,0
Calais Campbell,4364,DI,BLT,6,4,0,3,66.3,3,9,184,96.6,10.3,19,2,4.9,3,205,198,15,1,61.5,1,6,84,99.0,11.9,10,6.5,2,98,97,9
Malcolm Jenkins,4937,S,NO,6,0,0,20,63.6,1,7,32,14.0,21.9,7,2,15.6,1,243,34,9,0,46.4,0,3,11,13.6,18.2,2,13.6,0,88,12,3
Jason McCourty,5127,CB,NE,6,0,0,19,54.2,0,0,3,2.1,0.0,0,0,0.0,0,142,3,0,0,58.3,0,0,1,1.9,0.0,0,0.0,0,52,1,0
Steve McLendon,5232,DI,TB,7,0,0,30,76.3,0,7,79,100.0,12.7,10,1,4.4,0,89,89,7,0,67.5,0,2,22,100.0,18.2,4,4.5,0,23,23,2
Ndamukong Suh,5527,DI,TB,7,0,1,30,61.1,4,6,227,99.6,8.4,19,3,3.5,3,242,241,13,0,62.4,2,3,101,99.1,9.9,10,5.4,3,112,111,8
Tyson Alualu,5535,DI,PIT,6,3,0,25,81.8,2,5,92,100.0,14.1,13,0,4.9,1,97,97,8,2,91.0,2,4,37,100.0,27.0,10,10.8,1,40,40,7
Brandon Graham,5538,ED,PHI,7,0,0,24,76.6,5,18,192,97.2,19.3,37,2,9.1,6,213,207,29,0,80.9,3,8,65,98.6,24.6,16,13.1,3,74,73,14
Jason Pierre-Paul,5540,ED,TB,7,0,0,30,71.8,1,13,215,85.6,12.1,26,1,6.0,6,270,231,20,0,82.8,1,10,95,89.0,20.0,19,11.1,5,118,105,16
Kareem Jackson,5545,S,DEN,6,0,0,10,55.1,0,0,2,0.8,0.0,0,0,0.0,0,253,2,0,0,60.0,0,0,1,1.0,0.0,0,0.0,0,104,1,0
Devin McCourty,5552,S,NE,6,0,0,19,51.8,0,0,4,2.0,0.0,0,0,0.0,0,205,4,0,0,58.1,0,0,1,1.2,0.0,0,0.0,0,82,1,0
Jerry Hughes,5556,ED,BUF,7,1,2,4,80.6,4,20,163,96.2,20.2,33,2,8.6,2,182,175,26,0,86.9,4,16,83,96.8,32.5,27,14.5,2,93,90,22
Linval Joseph,5571,DI,LAC,6,0,0,27,67.1,2,10,176,98.9,9.7,17,0,3.4,0,188,186,12,0,62.0,2,6,84,100.0,10.7,9,4.8,0,90,90,8
Carlos Dunlap,5579,ED,CIN,7,2,0,7,57.3,2,10,174,96.9,9.8,17,2,4.0,1,192,186,13,2,62.7,1,6,78,98.8,16.7,13,5.8,1,84,83,8
Corey Peters,5607,DI,ARZ,7,0,1,1,65.8,2,8,186,99.5,8.1,15,2,3.8,2,201,200,12,0,65.1,1,7,87,100.0,12.6,11,5.7,1,95,95,9
Everson Griffen,5624,ED,DAL,7,1,0,9,61.8,3,12,140,95.1,12.9,18,2,7.5,3,162,154,18,0,58.3,0,7,59,100.0,15.3,9,9.3,2,64,64,9
Geno Atkins,5643,DI,CIN,3,0,0,7,61.0,0,0,45,100.0,6.7,3,0,0.0,0,48,48,0,0,59.3,0,0,20,100.0,10.0,2,0.0,0,22,22,0
Andrew Sendejo,6118,S,CLV,7,0,0,8,54.6,0,0,3,0.9,0.0,0,1,0.0,0,316,3,0,0,58.3,0,0,1,0.7,0.0,0,0.0,0,145,1,0
Patrick Peterson,6157,CB,ARZ,7,0,1,1,54.8,0,0,3,0.9,0.0,0,3,0.0,0,331,3,0,0,,0,0,0,0.0,,0,,0,159,0,0
Aldon Smith,6159,ED,DAL,7,2,1,9,74.4,6,16,170,90.6,17.6,30,3,8.8,4,203,184,26,0,80.4,6,8,71,97.5,31.0,22,15.5,4,80,78,18
J.J. Watt,6163,ED,HST,7,3,0,13,64.3,4,15,241,100.0,10.0,24,1,5.2,3,254,254,22,1,63.5,0,7,86,100.0,12.8,11,6.4,2,92,92,9
Robert Quinn,6166,ED,CHI,6,0,0,6,70.0,1,10,129,98.6,12.4,16,2,5.0,1,144,142,12,0,71.8,1,8,79,100.0,16.5,13,7.0,1,88,88,10
Ryan Kerrigan,6168,ED,WAS,7,0,0,32,69.6,0,6,81,94.3,17.3,14,1,8.6,4,87,82,10,0,79.2,0,4,28,87.5,28.6,8,17.9,3,32,28,7
Adrian Clayborn,6172,ED,CLV,6,0,0,8,53.4,0,2,90,97.9,7.8,7,0,3.3,2,95,93,4,0,55.7,0,1,50,100.0,10.0,5,5.0,2,51,51,3
Cameron Jordan,6176,ED,NO,6,0,0,20,67.7,1,17,181,96.1,14.9,27,4,6.1,2,205,197,20,0,71.0,0,11,70,100.0,21.4,15,10.7,2,79,79,13
Jimmy Smith,6179,CB,BLT,6,0,0,3,63.6,0,0,4,1.9,25.0,1,1,25.0,1,214,4,1,0,63.6,0,0,4,3.8,25.0,1,25.0,1,104,4,1
Cameron Heyward,6183,DI,PIT,6,0,0,25,70.6,7,13,191,99.5,14.7,28,0,6.3,2,205,204,22,0,74.3,4,10,96,99.0,20.8,20,8.3,1,104,103,15
Jabaal Sheard,6189,ED,JAX,1,1,0,15,67.4,2,1,10,100.0,10.0,1,1,15.0,0,13,13,3,1,66.6,0,0,5,100.0,0.0,0,0.0,0,8,8,0
Marcus Gilchrist,6202,S,BLT,2,0,0,3,60.0,0,1,1,2.6,0.0,0,0,50.0,0,38,1,1,0,60.0,0,1,1,4.0,0.0,0,50.0,0,25,1,1
Justin Houston,6222,ED,IND,6,0,0,14,62.5,2,5,144,96.8,11.1,16,0,5.2,4,156,151,11,0,61.9,2,3,65,95.9,15.4,10,8.5,3,74,71,8
Jurrell Casey,6229,DI,DEN,3,3,0,10,67.6,2,3,92,100.0,8.7,8,0,2.7,0,94,94,5,2,67.2,1,2,37,100.0,13.5,5,4.1,0,39,39,3
Allen Bailey,6238,DI,ATL,7,0,0,2,58.9,2,2,118,99.2,8.5,10,0,2.5,1,126,125,5,0,57.2,2,2,53,100.0,11.3,6,3.8,0,57,57,4
K.J. Wright,6251,LB,SEA,6,1,0,29,63.4,0,1,21,8.6,4.8,1,0,2.4,0,267,23,1,0,57.9,0,0,7,7.3,14.3,1,0.0,0,110,8,0
