player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,3,20,0,32,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,2,0,0,0,0,0,0,0.0,,0,1,-4.5,50.0,100.0,15.0,7.5,0,0,0.0,67.7,0,4,0.0,0,0,56.3,1,17,85.0,17,0,0,2,0,4,7,0.3,4.0
Johnathan Joseph,2969,CB,ARZ,8,245,0,1,0,14.0,80.0,99.0,5.5,4.4,0,0,0.0,34.3,0,71,16.7,2,0,158.3,16,99,40.4,100,0,10,20,4,251,69,2.9,15.7,0,1,7.9,42.9,99.3,21.7,9.3,0,4,28.6,84.8,1,11,0.0,0,4,22.0,6,134,54.7,135,1,9,14,0,47,28,0.4,7.8
Tramon Williams,3558,CB,BLT,1,5,0,3,0,4.0,100.0,100.0,5.0,5.0,0,0,0.0,52.9,0,4,0.0,0,0,83.3,1,5,100.0,5,0,1,1,0,4,0,0.8,4.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,
Calais Campbell,4364,DI,BLT,8,7,0,3,0,,,3.5,,,0,0,,61.8,0,,0.0,0,0,0.0,0,4,57.1,114,3,1,0,0,0,0,0.0,,0,1,9.0,0.0,1.9,,2.0,1,1,100.0,65.5,0,,50.0,2,1,39.6,0,2,28.6,105,3,1,1,0,0,0,0.0,
Brandon Carr,4454,S,DAL,3,12,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,10,83.3,10,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,NO,9,333,0,20,0,7.0,46.7,76.1,13.7,6.4,0,4,26.7,76.0,1,26,12.5,1,3,54.6,7,108,32.4,142,5,7,15,1,69,34,0.7,9.9,0,1,8.3,79.2,94.8,9.9,7.9,2,2,8.3,52.8,0,74,13.0,3,2,120.5,19,200,60.1,211,5,19,24,1,230,137,1.2,12.1
Jason McCourty,5127,CB,NE,9,231,0,19,3,15.8,50.0,98.5,17.1,8.6,1,2,14.3,46.5,0,41,10.0,1,2,125.6,7,129,55.8,131,1,6,14,2,142,37,1.2,20.3,0,2,10.8,75.0,98.9,29.0,21.8,0,0,0.0,61.7,0,15,0.0,0,0,97.9,3,88,38.1,89,0,8,4,0,32,11,0.4,10.7
Steve McLendon,5232,DI,TB,10,2,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,45,0,0,0,0,0,0,,,0,0,,,2.3,,,0,0,,58.0,0,,,0,0,0.0,0,2,100.0,86,0,0,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,10,3,0,30,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,100,0,0,0,0,0,0,,,0,0,,,0.9,,,0,0,,55.5,0,,33.3,1,0,0.0,0,2,66.7,223,6,2,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,9,379,0,25,1,17.0,45.8,100.0,11.5,5.3,1,4,16.7,60.2,1,45,0.0,0,4,67.0,11,136,35.9,136,2,7,24,1,174,23,1.4,15.8,0,0,11.6,60.0,100.0,13.7,8.2,1,3,12.0,66.6,0,54,5.6,1,2,85.3,15,216,57.0,216,4,17,25,0,199,47,1.0,13.3
Brandon Graham,5538,ED,PHI,9,7,0,24,1,,,0.9,,,0,0,,60.1,0,,0.0,0,0,0.0,0,1,14.3,115,2,0,0,0,0,0,0.0,,0,1,,,4.7,,,0,0,,60.8,0,,0.0,0,0,0.0,0,6,85.7,127,4,0,0,0,0,0,0.0,
Jason Pierre-Paul,5540,ED,TB,10,56,0,30,1,,,2.9,,,0,0,,46.2,0,,33.3,1,0,0.0,0,3,5.4,104,3,1,0,0,0,0,0.0,,0,1,1.9,70.0,19.5,7.1,5.0,1,1,10.0,74.0,1,40,16.7,1,1,61.7,7,50,89.3,257,6,4,10,0,98,101,2.0,14.0
Kareem Jackson,5545,S,DEN,9,369,0,10,0,3.9,80.0,97.9,16.5,13.2,0,1,10.0,63.6,0,7,11.1,1,0,80.0,8,137,37.1,140,4,8,10,0,32,25,0.2,4.0,0,5,11.6,60.0,99.5,34.2,20.5,0,1,10.0,67.1,0,35,5.6,1,1,90.0,6,212,57.5,213,1,12,10,0,91,31,0.4,15.2
Devin McCourty,5552,S,NE,9,289,0,19,2,10.3,50.0,95.2,74.5,37.3,2,2,50.0,65.0,1,14,18.2,2,2,28.1,2,160,55.4,168,1,7,4,0,23,13,0.2,11.5,0,1,9.2,66.7,100.0,27.8,18.5,1,1,16.7,60.1,1,18,27.3,3,1,97.9,4,112,38.8,112,1,7,6,1,58,29,0.5,14.5
Jerry Hughes,5556,ED,BUF,10,15,0,4,0,,,1.3,,,0,0,,62.4,0,,,0,0,0.0,0,1,6.7,75,0,0,0,0,0,0,0.0,,0,0,12.0,100.0,6.2,9.0,9.0,0,1,100.0,70.0,1,16,0.0,0,0,79.2,1,10,66.7,161,6,2,1,0,16,4,1.8,16.0
Patrick Robinson,5557,CB,NO,5,104,0,20,0,10.5,66.7,100.0,9.8,6.5,0,0,0.0,65.5,1,17,33.3,1,0,47.2,4,42,40.4,42,0,2,6,0,42,10,1.1,10.5,0,0,19.9,50.0,100.0,10.6,5.3,0,1,10.0,60.2,1,22,0.0,0,1,28.8,5,58,55.8,58,0,3,10,0,59,0,1.1,11.8
