player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Robbie Gould,2607,K,SF,10,0,3,2,66.7,4,4,100.0,28,75.1,0,0,,26,25,96.2,0,4,4,100.0,14,13,92.9,3,3,100.0
Stephen Gostkowski,3063,K,TEN,9,0,7,6,85.7,7,2,28.6,31,46.6,0,0,,27,25,92.6,0,4,3,75.0,20,12,60.0,2,1,50.0
Matt Prater,3471,K,DET,9,0,7,4,57.1,7,4,57.1,11,75.0,0,0,,24,24,100.0,0,6,6,100.0,23,17,73.9,3,3,100.0
Nick Folk,3794,K,NE,9,0,2,1,50.0,7,6,85.7,19,59.0,0,0,,18,16,88.9,0,4,4,100.0,17,15,88.2,4,4,100.0
Mason Crosby,3809,K,GB,9,0,2,2,100.0,4,4,100.0,12,77.6,1,1,100.0,32,31,96.9,0,5,5,100.0,12,12,100.0,0,0,
Stephen Hauschka,4655,K,JAX,1,0,0,0,,1,0,0.0,15,28.9,0,0,,2,2,100.0,0,0,0,,2,0,0.0,1,0,0.0
Ryan Succop,5180,K,TB,10,0,2,1,50.0,7,6,85.7,30,77.7,0,0,,32,30,93.8,0,7,7,100.0,22,20,90.9,6,6,100.0
Graham Gano,5443,K,NYG,10,0,5,4,80.0,5,5,100.0,21,82.2,0,0,,16,16,100.0,0,8,8,100.0,22,21,95.5,4,4,100.0
Dan Bailey,6796,K,MIN,9,0,2,1,50.0,4,3,75.0,18,61.5,0,0,,21,20,95.2,0,3,3,100.0,10,8,80.0,1,1,100.0
Kai Forbath,6860,K,LA,2,0,0,0,,1,0,0.0,26,41.5,0,0,,5,4,80.0,0,0,0,,3,2,66.7,2,2,100.0
