player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,2,8,8,4.34,42.75,48.5,7.7,0,0,1,1,1,61.3,2,58,0,0,75.0,46,6,8,34.75,342,0,388
Dustin Colquitt,2316,P,PIT,2,9,9,4.12,35.33,43.56,10.8,0,0,0,3,25,59.9,3,59,0,0,55.6,54,5,9,37.05,318,1,392
Sam Koch,3148,P,BLT,2,5,5,4.45,41.6,43.8,5.5,0,0,1,1,3,66.0,3,53,1,0,40.0,11,2,5,22.27,208,0,219
Brett Kern,4580,P,TEN,2,7,7,4.19,44.29,46.57,5.3,0,0,1,2,31,62.7,6,66,1,0,42.9,16,3,7,29.35,310,0,326
Kevin Huber,5066,P,CIN,2,8,8,4.36,43.5,53.5,6.7,0,0,1,1,7,71.6,3,70,0,0,37.5,20,3,8,34.9,348,3,428
Thomas Morstead,5088,P,NO,2,9,9,4.43,40.89,41.44,2.5,0,0,1,6,20,68.1,7,51,0,0,22.2,5,2,9,39.89,368,0,373
Britton Colquitt,5192,P,MIN,2,6,6,4.26,34.67,41.33,8.0,0,0,0,1,18,59.8,2,46,0,0,83.3,40,5,6,25.56,208,0,248
Chris Jones,6798,P,DAL,2,5,5,4.51,39.8,39.8,,0,0,0,5,9,59.2,2,54,0,0,0.0,0,0,5,22.56,199,0,199
Bryan Anger,7072,P,HST,2,6,6,4.21,42.5,43.83,8.0,0,0,0,4,13,65.0,4,57,1,0,16.7,8,1,6,25.24,255,0,263
Johnny Hekker,7252,P,LA,2,5,5,4.35,39.6,47.6,20.0,0,0,0,2,26,66.1,3,58,1,0,20.0,20,1,5,21.77,198,1,238
Sam Martin,7947,P,DEN,2,9,9,4.22,41.0,45.89,8.8,0,0,0,1,10,63.2,4,56,3,0,55.6,44,5,9,37.99,369,0,413
Tress Way,8358,P,WAS,2,13,13,4.5,44.15,47.15,3.8,0,0,3,4,32,65.4,5,60,0,0,38.5,19,5,13,58.52,574,1,613
Pat O'Donnell,8826,P,CHI,2,8,8,4.21,40.0,43.38,13.5,0,0,3,3,6,62.4,4,55,0,0,25.0,27,2,8,33.65,320,0,347
Bradley Pinion,9598,P,TB,2,9,9,4.43,38.44,44.89,9.7,0,0,0,3,30,70.7,2,59,0,0,66.7,58,6,9,39.87,346,0,404
Ty Long,9728,K,LAC,2,8,8,4.04,41.25,46.88,15.0,0,0,1,1,27,66.4,3,63,3,0,37.5,45,3,8,32.35,330,0,375
Riley Dixon,10862,P,NYG,2,8,8,4.48,39.25,45.88,4.3,0,0,2,1,21,67.5,4,62,0,0,37.5,13,3,8,35.82,314,2,367
Rigoberto Sanchez,12130,P,IND,1,2,2,4.2,43.5,43.5,,0,0,2,0,14,60.2,1,48,0,0,0.0,0,0,2,8.4,87,0,87
Matt Haack,12212,P,MIA,2,8,8,4.56,47.0,51.75,6.0,0,0,2,2,17,74.4,4,63,0,0,37.5,18,3,8,36.45,376,1,414
Cameron Johnston,12255,P,PHI,2,7,7,4.47,49.14,55.57,4.2,0,0,0,0,24,67.5,4,62,0,0,85.7,25,6,7,31.29,344,1,389
Corey Bojorquez,27626,P,BUF,2,5,5,4.22,41.2,43.4,5.5,0,0,0,2,4,64.0,2,53,1,0,40.0,11,2,5,21.08,206,0,217
Logan Cooke,29214,P,JAX,2,5,5,4.28,43.2,43.2,0.0,0,0,1,1,15,61.4,2,53,2,0,20.0,0,1,5,21.42,216,0,216
Tommy Townsend,33007,P,KC,2,8,8,4.22,36.88,44.63,11.0,0,0,1,2,16,60.4,3,55,1,0,25.0,22,2,8,33.72,295,2,357
Sterling Hofrichter,33541,P,ATL,2,6,6,4.58,40.0,43.0,9.0,0,0,0,4,2,65.0,1,55,0,0,33.3,18,2,6,27.49,240,0,258
Joseph Charlton,33672,P,CAR,2,4,4,4.74,41.0,55.25,12.3,0,0,0,0,5,64.5,1,60,0,0,75.0,37,3,4,18.94,164,1,221
Jake Bailey,33963,P,NE,2,5,5,4.28,43.0,46.4,8.5,0,0,2,0,19,67.7,3,57,1,0,40.0,17,2,5,21.4,215,0,232
Jack Fox,34735,P,DET,2,9,9,4.89,51.33,52.0,2.0,0,0,1,3,11,91.5,4,67,2,0,33.3,6,3,9,44.01,462,0,468
Michael Dickson,35381,P,SEA,2,8,8,4.1,47.88,48.88,4.0,0,0,1,4,29,67.2,6,63,1,0,25.0,8,2,8,32.79,383,0,391
A.J. Cole III,36038,P,LV,2,5,5,4.81,35.2,41.0,14.5,0,0,0,2,23,58.1,1,52,1,0,40.0,29,2,5,24.06,176,0,205
J.K. Scott,38809,P,GB,2,4,4,4.51,42.0,42.0,,0,0,1,0,12,72.7,4,54,3,0,0.0,0,0,4,18.04,168,0,168
Mitch Wishnowsky,44663,P,SF,2,8,8,4.46,43.63,47.13,4.0,1,0,0,4,28,70.5,5,59,1,0,25.0,8,2,9,35.65,349,1,377
Braden Mann,44664,P,NYJ,2,11,11,4.19,37.45,45.45,13.6,0,0,0,4,22,55.5,1,58,1,0,45.5,68,5,11,46.06,412,1,500
Jamie Gillan,63303,P,CLV,2,4,4,4.11,38.5,45.0,13.0,0,0,1,1,8,54.4,1,59,0,0,50.0,26,2,4,16.44,154,0,180
