player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Johnathan Joseph,2969,CB,TEN,1,0,7.0,0,0,31,70.3,60.4,77.2,56.5,29.8,75.1,0.0,0,0,18,18,0.0,0,1
Calais Campbell,4364,DI,BLT,1,1,1.0,0,0,3,60.1,77.1,77.2,65.0,67.5,68.4,0.0,0,0,13,13,7.7,1,1
Malcolm Jenkins,4937,S,NO,1,1,10.0,0,0,20,68.5,76.9,78.7,82.5,70.9,83.8,0.0,0,1,24,24,4.2,1,3
Jason McCourty,5127,CB,NE,1,0,,0,0,19,68.6,68.9,74.1,56.3,63.2,77.5,,0,0,15,15,0.0,0,0
Steve McLendon,5232,DI,NYJ,1,0,6.5,0,0,22,,55.2,76.6,57.2,55.6,28.5,33.3,1,0,12,13,8.3,1,2
Ndamukong Suh,5527,DI,TB,1,0,3.0,0,0,30,,55.8,5.5,56.5,64.4,66.8,0.0,0,1,24,24,0.0,0,1
Joe Haden,5532,CB,PIT,1,0,,0,0,25,61.6,56.0,76.2,,31.7,78.8,,0,1,16,16,0.0,0,0
Tyson Alualu,5535,DI,PIT,1,0,-0.7,0,0,25,69.1,87.4,76.5,61.9,82.3,71.3,0.0,0,0,12,12,25.0,3,3
Brandon Graham,5538,ED,PHI,1,0,-1.5,0,0,24,60.0,70.9,79.7,65.7,65.9,73.0,0.0,0,0,13,13,15.4,2,2
Jason Pierre-Paul,5540,ED,TB,1,2,,0,0,30,63.2,70.0,81.1,65.9,65.0,74.9,0.0,0,0,29,29,0.0,0,0
Kareem Jackson,5545,S,DEN,1,0,6.5,0,0,10,60.1,65.9,81.6,,73.1,72.4,20.0,1,0,33,33,6.1,2,4
Devin McCourty,5552,S,NE,1,1,8.0,0,0,19,51.8,53.7,76.6,58.5,66.8,60.2,0.0,0,0,23,23,0.0,0,1
Jerry Hughes,5556,ED,BUF,1,0,2.0,0,0,4,67.0,78.1,79.9,73.9,46.4,71.4,0.0,0,0,7,8,14.3,1,1
Patrick Robinson,5557,CB,NO,1,0,,0,0,20,30.7,36.6,70.1,,63.8,71.6,,0,1,3,3,0.0,0,0
Linval Joseph,5571,DI,LAC,1,0,4.3,0,0,27,60.0,64.9,77.1,64.9,59.7,69.8,0.0,0,0,15,15,6.7,1,3
Carlos Dunlap,5579,ED,CIN,1,2,,0,0,7,61.4,55.7,79.8,58.8,51.8,73.6,0.0,0,0,24,24,0.0,0,0
Corey Peters,5607,DI,ARZ,1,0,0.0,0,0,1,,61.2,78.5,50.1,68.0,67.3,0.0,0,0,18,18,5.6,1,1
Everson Griffen,5624,ED,DAL,1,1,1.0,0,0,9,,37.8,0.0,59.4,50.2,74.4,0.0,0,2,22,22,9.1,2,3
