player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keenan Allen,7857,WR,LAC,11,7.3,10,73.9,59.3,16,27,1,2.3,2,53,27,3,86.5,54.0,86.1,73.3,85.8,0.4,2,3,28,0.4,2,454,1,85,92.7,421,51.1,232,104.8,115,7,48.2,219,875,411,4.8,10.3,2.08
Stefon Diggs,9579,WR,BUF,11,10.2,11,74.8,57.1,8,14,0,8.0,7,40,4,0,58.7,82.2,80.0,,80.3,0.0,0,2,49,0.0,0,449,4,80,93.1,418,32.5,146,105.9,107,4,67.5,303,945,254,3.2,11.8,2.26
Allen Robinson II,8696,WR,CHI,11,10.4,8,67.0,38.1,16,42,0,0.0,0,42,6,0,91.1,81.6,81.8,,81.8,0.2,1,4,42,0.0,0,454,0,71,96.7,439,29.7,135,90.5,106,5,69.8,317,829,195,2.7,11.7,1.89
Robby Anderson,11254,WR,CAR,12,9.8,3,74.3,43.8,7,16,0,3.8,3,40,5,1,77.6,51.4,77.1,,77.9,0.7,3,1,75,0.0,0,428,1,75,94.2,403,32.5,139,104.1,101,2,66.6,285,912,410,5.5,12.2,2.26
Tyreek Hill,10799,WR,KC,11,13.8,12,68.0,53.8,7,13,0,5.6,4,44,16,0,74.3,82.6,84.3,,85.1,0.9,4,0,75,0.0,0,463,3,68,93.7,434,57.5,266,140.9,100,13,40.6,188,1021,307,4.5,15.0,2.35
Terry McLaurin,48229,WR,WAS,11,10.3,13,70.4,46.2,6,13,0,1.4,1,43,32,1,90.3,48.7,84.3,,83.1,0.0,0,3,68,0.0,0,445,1,69,94.6,421,29.7,132,99.1,98,3,70.1,312,963,445,6.4,14.0,2.29
DeAndre Hopkins,7808,WR,ARZ,11,9.1,13,79.4,66.7,8,12,1,1.3,1,52,1,1,90.6,50.8,85.5,,86.7,0.0,0,2,60,0.0,0,450,4,77,93.6,421,8.0,36,113.4,97,4,91.8,413,967,345,4.5,12.6,2.3
Davante Adams,8688,WR,GB,9,10.1,2,77.1,43.8,7,16,1,0.0,0,48,12,1,90.5,50.8,92.0,,91.8,0.0,0,2,49,0.0,0,328,1,74,93.6,307,32.0,105,135.2,96,11,67.4,221,908,366,4.9,12.3,2.96
Amari Cooper,9437,WR,DAL,11,9.6,7,74.7,58.3,7,12,1,2.7,2,42,9,0,87.0,81.9,79.3,,79.9,0.2,1,3,58,0.0,0,445,1,71,96.9,431,24.7,110,98.9,95,3,75.1,334,848,276,3.9,11.9,1.97
Travis Kelce,7844,TE,KC,11,9.0,9,77.9,25.0,2,8,0,1.3,1,54,16,1,90.5,50.7,92.0,69.8,91.9,35.2,166,1,45,5.7,27,472,5,74,87.7,414,25.6,121,129.7,95,7,37.7,178,978,409,5.5,13.2,2.36
