player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Thomas Davis Sr.,2231,LB,WAS,3,0,0,32,57.9,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Johnathan Joseph,2969,CB,TEN,4,0,0,31,56.5,0,0,2,1.7,0.0,0,0,0.0,0,121,2,0,0,58.8,0,0,1,2.3,0.0,0,0.0,0,44,1,0
Calais Campbell,4364,DI,BLT,5,4,0,3,59.9,2,5,147,96.3,6.8,10,1,2.4,0,164,158,7,1,57.0,1,3,64,100.0,6.3,4,3.1,0,74,74,4
Malcolm Jenkins,4937,S,NO,5,0,0,20,66.1,1,7,27,13.9,25.9,7,2,18.5,1,209,29,9,0,46.7,0,3,9,12.7,22.2,2,16.7,0,79,10,3
Jason McCourty,5127,CB,NE,4,0,0,19,54.2,0,0,3,2.8,0.0,0,0,0.0,0,106,3,0,0,58.3,0,0,1,2.5,0.0,0,0.0,0,40,1,0
Steve McLendon,5232,DI,NYJ,5,0,0,22,72.4,0,6,55,100.0,12.7,7,1,5.5,0,64,64,6,0,63.4,0,2,14,100.0,14.3,2,7.1,0,15,15,2
Ndamukong Suh,5527,DI,TB,5,0,0,30,63.6,4,3,163,99.4,8.6,14,2,3.4,2,175,174,9,0,64.6,2,0,66,98.6,9.1,6,4.5,2,74,73,4
Tyson Alualu,5535,DI,PIT,4,2,0,25,79.0,2,4,63,100.0,17.5,11,0,6.3,1,67,67,7,1,89.0,2,3,29,100.0,27.6,8,12.1,1,31,31,6
Brandon Graham,5538,ED,PHI,5,0,0,24,65.6,5,11,148,97.5,17.6,26,2,7.4,3,161,157,19,0,64.7,3,5,49,98.2,24.5,12,12.2,2,55,54,10
Jason Pierre-Paul,5540,ED,TB,5,0,0,30,68.9,0,7,148,84.2,10.8,16,1,5.1,4,190,160,11,0,78.8,0,6,60,88.2,20.0,12,11.7,4,76,67,10
Devin McCourty,5552,S,NE,4,0,0,19,53.0,0,0,3,2.0,0.0,0,0,0.0,0,150,3,0,0,58.1,0,0,1,1.7,0.0,0,0.0,0,60,1,0
Jerry Hughes,5556,ED,BUF,5,1,2,4,79.0,3,15,127,97.1,19.7,25,2,7.1,0,138,134,18,0,83.0,3,13,63,97.1,31.7,20,12.7,0,69,67,16
Linval Joseph,5571,DI,LAC,5,0,0,27,69.6,2,8,149,99.4,10.1,15,0,3.4,0,158,157,10,0,65.4,2,5,69,100.0,11.6,8,5.1,0,75,75,7
Carlos Dunlap,5579,ED,CIN,5,2,0,7,59.1,2,8,141,96.8,9.9,14,1,4.3,1,156,151,11,2,63.7,1,6,65,100.0,16.9,11,6.9,1,69,69,8
Corey Peters,5607,DI,ARZ,5,0,1,1,57.5,1,4,116,99.2,6.0,7,1,3.9,2,127,126,7,0,56.2,0,3,49,100.0,10.2,5,5.1,1,56,56,4
Everson Griffen,5624,ED,DAL,5,1,0,9,57.7,2,10,107,93.7,11.2,12,2,7.5,2,126,118,14,0,58.9,0,6,50,100.0,16.0,8,8.0,1,55,55,7
Geno Atkins,5643,DI,CIN,1,0,0,7,65.5,0,0,19,100.0,5.3,1,0,0.0,0,19,19,0,0,52.1,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Andrew Sendejo,6118,S,CLV,5,0,0,8,56.1,0,0,2,0.8,0.0,0,1,0.0,0,245,2,0,0,58.3,0,0,1,0.8,0.0,0,0.0,0,118,1,0
Patrick Peterson,6157,CB,ARZ,5,0,1,1,54.8,0,0,3,1.4,0.0,0,2,0.0,0,208,3,0,0,,0,0,0,0.0,,0,,0,91,0,0
Aldon Smith,6159,ED,DAL,5,1,1,9,78.8,6,15,136,89.0,21.3,29,2,10.7,4,164,146,25,0,85.5,6,7,62,97.1,33.9,21,16.9,4,70,68,17
J.J. Watt,6163,ED,HST,5,2,0,13,60.8,4,12,172,100.0,11.0,19,1,5.8,2,181,181,18,1,54.7,0,6,60,100.0,13.3,8,6.7,1,63,63,7
Robert Quinn,6166,ED,CHI,4,0,0,6,70.1,1,3,89,99.0,10.1,9,1,3.4,1,101,100,5,0,68.9,1,2,59,100.0,10.2,6,4.2,1,67,67,4
Ryan Kerrigan,6168,ED,WAS,5,0,0,32,67.0,0,5,70,93.4,15.7,11,1,6.4,2,76,71,7,0,72.5,0,3,23,85.2,21.7,5,10.9,1,27,23,4
Adrian Clayborn,6172,ED,CLV,4,0,0,8,57.4,0,2,62,97.0,11.3,7,0,4.8,2,66,64,4,0,59.2,0,1,39,100.0,12.8,5,6.4,2,39,39,3
