player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Mike Nugent,2264,K,ARZ,1,0,0,0,,0,0,,1,66.1,0,0,,2,2,100.0,0,4,4,100.0,4,4,100.0,0,0,
Robbie Gould,2607,K,SF,13,0,4,2,50.0,8,8,100.0,28,78.6,0,0,,32,31,96.9,0,4,4,100.0,19,17,89.5,3,3,100.0
Stephen Gostkowski,3063,K,TEN,13,0,8,7,87.5,10,5,50.0,31,57.4,0,0,,41,39,95.1,0,4,3,75.0,25,17,68.0,3,2,66.7
Matt Prater,3471,K,DET,13,0,8,4,50.0,7,4,57.1,11,68.9,0,0,,34,33,97.1,0,7,7,100.0,26,19,73.1,4,4,100.0
Nick Folk,3794,K,NE,13,0,3,2,66.7,8,7,87.5,19,69.5,0,0,,28,26,92.9,0,6,6,100.0,23,21,91.3,6,6,100.0
Mason Crosby,3809,K,GB,13,0,3,3,100.0,5,5,100.0,12,74.9,1,1,100.0,50,47,94.0,0,5,5,100.0,15,15,100.0,1,1,100.0
Stephen Hauschka,4655,K,JAX,1,0,0,0,,1,0,0.0,15,28.9,0,0,,2,2,100.0,0,0,0,,2,0,0.0,1,0,0.0
Ryan Succop,5180,K,TB,13,0,2,1,50.0,8,7,87.5,30,75.7,1,1,100.0,41,38,92.7,0,8,8,100.0,26,24,92.3,7,7,100.0
Graham Gano,5443,K,NYG,13,0,5,4,80.0,8,8,100.0,21,77.2,0,0,,19,18,94.7,0,10,10,100.0,27,26,96.3,4,4,100.0
Dan Bailey,6796,K,MIN,13,0,5,2,40.0,6,4,66.7,18,32.0,0,0,,31,27,87.1,0,4,3,75.0,18,12,66.7,3,3,100.0
Kai Forbath,6860,K,LA,2,0,0,0,,1,0,0.0,26,41.5,0,0,,5,4,80.0,0,0,0,,3,2,66.7,2,2,100.0
Randy Bullock,7154,K,CIN,12,0,5,3,60.0,8,7,87.5,7,48.7,0,0,,25,24,96.0,0,10,8,80.0,26,21,80.8,3,3,100.0
Greg Zuerlein,7163,K,DAL,13,0,7,2,28.6,10,9,90.0,9,68.1,1,1,100.0,26,23,88.5,0,10,10,100.0,31,25,80.6,3,3,100.0
Justin Tucker,7604,K,BLT,13,0,4,3,75.0,8,8,100.0,3,86.8,0,0,,40,39,97.5,0,6,5,83.3,24,22,91.7,6,6,100.0
Dustin Hopkins,7958,K,WAS,13,0,4,2,50.0,13,9,69.2,32,57.2,0,0,,28,27,96.4,0,8,7,87.5,29,22,75.9,4,4,100.0
Brandon McManus,8437,K,DEN,13,0,10,8,80.0,8,8,100.0,10,77.3,0,0,,24,21,87.5,0,2,2,100.0,24,22,91.7,4,4,100.0
Sergio Castillo Jr.,8894,K,NYJ,6,0,2,2,100.0,5,2,40.0,22,29.6,0,0,,7,6,85.7,0,4,3,75.0,13,8,61.5,2,1,50.0
Cairo Santos,8932,K,CHI,13,0,3,2,66.7,6,5,83.3,6,81.1,0,0,,28,27,96.4,0,8,8,100.0,23,21,91.3,6,6,100.0
Chris Boswell,8990,K,PIT,12,0,1,1,100.0,8,7,87.5,25,63.5,0,0,,36,32,88.9,0,6,6,100.0,19,18,94.7,4,4,100.0
Cody Parkey,9030,K,CLV,12,0,0,0,,10,9,90.0,8,61.5,0,0,,40,37,92.5,0,6,4,66.7,20,17,85.0,4,4,100.0
Josh Lambo,10133,K,JAX,4,0,2,2,100.0,1,1,100.0,15,63.5,0,0,,10,8,80.0,0,2,2,100.0,5,5,100.0,0,0,
Jason Myers,10207,K,SEA,13,0,2,2,100.0,9,9,100.0,29,78.7,0,0,,46,43,93.5,0,5,5,100.0,18,18,100.0,2,2,100.0
Wil Lutz,11096,K,NO,13,0,3,1,33.3,8,6,75.0,20,70.2,0,0,,44,44,100.0,0,8,8,100.0,25,20,80.0,6,5,83.3
Ka'imi Fairbairn,11161,K,HST,13,0,5,3,60.0,7,5,71.4,13,58.6,0,0,,31,29,93.5,0,8,8,100.0,24,20,83.3,4,4,100.0
Jonathan Brown,11297,K,JAX,1,0,0,0,,0,0,,15,45.2,0,0,,1,1,100.0,0,2,1,50.0,2,1,50.0,0,0,
Aldrick Rosas,11331,K,JAX,3,0,5,3,60.0,1,0,0.0,15,60.1,0,0,,3,3,100.0,0,2,2,100.0,10,7,70.0,2,2,100.0
Sam Ficken,11437,K,NYJ,7,0,2,1,50.0,1,1,100.0,22,40.7,0,0,,10,8,80.0,0,4,4,100.0,10,9,90.0,3,3,100.0
Jake Elliott,11908,K,PHI,13,0,5,2,40.0,5,5,100.0,24,35.7,0,0,,20,18,90.0,0,5,5,100.0,18,13,72.2,3,1,33.3
