player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Allen Robinson II,8696,WR,CHI,6,65,0,6,0,-1.7,1,100.0,,0,0,0.0,0,0,0,90.2,53.4,0,5,0.0,0,17,3,94.1,16,81.9,3,4.6,0,11,16,5.3,3.7,0.69,9.6,2,69.6,28.6,2,7,0.0,0,7,0,90.9,76.4,0,24,0.0,0,75,16,98.7,74,90.7,23,35.4,0,169,44,2.8,10.6,2.28
Amari Cooper,9437,WR,DAL,6,63,0,9,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,41.9,0,0,0.0,0,30,1,90.0,27,79.2,1,1.6,0,0,4,4.0,0.0,0.0,10.8,0,50.0,33.3,1,3,14.3,1,5,0,90.4,74.5,1,26,0.0,0,62,6,93.5,58,36.1,12,19.0,0,78,30,5.0,13.0,1.34
DeAndre Hopkins,7808,WR,ARZ,6,59,0,1,0,-2.6,3,100.0,,0,0,0.0,0,4,0,92.1,89.1,0,12,0.0,0,33,11,90.9,30,85.6,11,18.6,0,50,79,7.2,4.5,1.67,5.3,0,100.0,,0,0,0.0,0,2,0,90.4,84.9,0,33,0.0,0,14,4,92.9,13,118.8,4,6.8,0,56,35,8.8,14.0,4.31
Stefon Diggs,9579,WR,BUF,6,58,0,4,0,-1.5,1,50.0,,0,0,33.3,1,0,0,25.7,42.9,0,9,0.0,0,31,2,90.3,28,56.3,4,6.9,0,11,13,6.5,5.5,0.39,8.2,4,59.1,50.0,2,4,27.8,5,3,0,29.0,71.7,0,22,0.0,0,78,13,96.2,75,92.2,22,37.9,1,136,39,3.0,10.5,1.81
Terry McLaurin,48229,WR,WAS,6,55,0,32,0,-1.0,1,100.0,,0,0,0.0,0,2,0,90.9,71.2,0,20,0.0,0,32,6,96.9,31,100.7,6,10.9,0,49,55,9.2,8.2,1.58,11.0,3,64.3,33.3,1,3,0.0,0,8,0,86.7,84.0,0,39,0.0,0,71,9,94.4,67,131.3,14,25.5,1,174,78,8.7,19.3,2.6
Calvin Ridley,48262,WR,ATL,6,52,0,2,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,8.2,0,60.0,0.0,0,1,0.0,0,3,0,53.7,72.8,0,24,0.0,0,21,3,95.2,20,126.7,5,9.6,1,42,15,5.0,14.0,2.1
Travis Kelce,7844,TE,KC,6,51,0,16,0,-1.0,0,100.0,,0,0,0.0,0,1,0,90.2,73.0,0,15,12.0,3,25,4,88.0,22,99.0,4,7.8,0,31,35,8.8,7.8,1.41,9.6,1,64.3,0.0,0,1,0.0,0,8,0,90.7,87.8,1,45,1.4,1,69,9,88.4,61,113.1,14,27.5,2,160,87,9.7,17.8,2.62
Robby Anderson,11254,WR,CAR,6,51,0,5,0,-3.5,0,100.0,,0,0,0.0,0,1,0,84.5,57.5,0,24,0.0,0,23,2,95.7,22,114.6,2,3.9,0,23,30,15.0,11.5,1.05,10.0,0,75.0,100.0,1,1,7.7,1,9,0,58.2,82.8,0,24,0.0,0,64,12,95.3,61,106.3,16,31.4,0,160,85,7.1,13.3,2.62
CeeDee Lamb,61570,WR,DAL,6,49,0,9,0,-1.5,1,100.0,,0,0,0.0,0,2,0,90.9,62.5,0,14,0.0,0,21,6,90.5,19,89.6,6,12.2,0,33,42,7.0,5.5,1.74,9.9,3,73.9,37.5,3,8,5.6,2,22,0,60.8,75.7,1,43,0.4,1,229,34,96.1,220,110.7,46,93.9,2,459,138,4.1,13.5,2.09
Adam Thielen,8288,WR,MIN,6,48,0,18,0,,0,,,0,0,,0,0,0,,44.6,0,0,0.0,0,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,16.4,0,81.8,75.0,3,4,0.0,0,6,0,78.4,86.7,1,37,0.0,0,43,9,93.0,40,110.4,11,22.9,2,111,15,1.7,12.3,2.78
