team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,2,77,0,5,77,96.8,5,0
NE,19,2,70,0,6,70,94.3,7,1
ATL,2,2,98,7,7,98,91.8,15,1
CLV,8,2,66,3,4,66,91.7,9,2
NO,20,2,72,7,5,72,91.7,12,0
LV,23,2,72,1,12,72,91.0,13,0
JAX,15,2,78,2,8,78,91.0,12,2
LAC,27,2,71,4,9,71,90.8,13,0
PIT,25,2,78,4,9,78,90.4,14,1
TB,30,2,76,5,8,76,90.1,14,1
IND,14,2,75,6,7,75,90.0,14,1
ARZ,1,2,93,1,18,93,89.8,19,0
BUF,4,2,90,4,15,90,89.4,19,0
MIA,17,2,85,5,11,85,89.4,17,1
LA,26,2,64,3,7,64,89.1,12,2
TEN,31,2,72,10,4,72,88.9,15,1
DET,11,2,84,4,12,84,88.1,18,2
KC,16,2,87,4,14,87,87.4,20,2
CHI,6,2,73,1,14,73,87.0,17,2
DAL,9,2,94,4,17,94,86.7,23,2
BLT,3,2,62,0,9,62,86.3,13,4
CAR,5,2,86,2,15,86,84.3,22,5
SEA,29,2,74,6,14,74,83.8,22,2
SF,28,2,67,9,7,67,83.6,19,3
DEN,10,2,81,9,14,81,83.3,25,2
PHI,24,2,94,4,18,94,83.0,27,5
HST,13,2,85,1,23,85,82.4,27,3
CIN,7,2,110,5,30,110,82.3,37,2
MIN,18,2,59,3,9,59,81.4,17,5
WAS,32,2,74,11,13,74,81.1,26,2
NYG,21,2,93,1,31,93,79.6,35,3
NYJ,22,2,71,5,24,71,76.8,31,2
