player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Stefon Diggs,9579,WR,BUF,10,10.6,11,74.5,57.1,8,14,0,8.8,7,39,4,0,54.6,81.6,81.6,,81.8,0.0,0,1,49,0.0,0,418,4,73,93.3,390,33.5,140,112.0,98,4,66.5,278,906,241,3.3,12.4,2.32
Allen Robinson II,8696,WR,CHI,10,10.8,6,67.0,37.8,14,37,0,0.0,0,36,6,0,90.9,80.9,80.4,,80.6,0.2,1,4,42,0.0,0,404,0,63,97.0,392,30.4,123,84.3,94,3,69.1,279,755,175,2.8,12.0,1.93
Keenan Allen,7857,WR,LAC,9,8.0,7,74.7,57.9,11,19,1,0.0,0,42,27,2,90.9,81.0,87.3,73.3,87.6,0.6,2,3,28,0.6,2,342,1,65,93.0,318,46.2,158,102.2,87,5,52.9,181,690,322,5.0,10.6,2.17
Robby Anderson,11254,WR,CAR,10,9.8,3,75.3,50.0,7,14,0,3.0,2,35,5,1,78.8,46.7,77.1,,78.1,0.8,3,1,75,0.0,0,361,1,64,93.6,338,33.5,121,101.7,85,1,65.4,236,772,338,5.3,12.1,2.28
DeAndre Hopkins,7808,WR,ARZ,9,9.2,12,81.7,66.7,8,12,0,1.5,1,42,1,1,90.2,46.3,86.5,,87.5,0.0,0,1,60,0.0,0,362,3,67,93.4,338,8.0,29,121.6,82,4,92.0,333,861,321,4.8,12.9,2.55
Terry McLaurin,48229,WR,WAS,9,10.0,12,69.5,50.0,4,8,0,1.7,1,37,32,1,89.2,43.1,80.3,,79.3,0.0,0,2,68,0.0,0,386,1,57,94.6,365,29.3,113,102.0,82,3,70.5,272,787,400,7.0,13.8,2.16
Tyler Lockett,9502,WR,SEA,9,11.8,3,72.5,62.5,5,8,0,9.4,6,34,29,0,56.7,80.4,77.4,,77.6,1.0,4,1,47,0.0,0,401,2,58,94.8,380,60.8,244,121.9,80,7,37.9,152,681,191,3.3,11.7,1.79
Amari Cooper,9437,WR,DAL,9,9.0,7,73.8,50.0,5,10,1,3.3,2,34,9,0,82.8,80.9,76.6,,76.8,0.3,1,3,58,0.0,0,382,1,59,96.9,370,23.6,90,90.4,80,2,76.2,291,655,218,3.7,11.1,1.77
Davante Adams,8688,WR,GB,7,9.6,1,78.2,50.0,7,14,1,0.0,0,39,12,1,90.8,44.7,92.1,,91.9,0.0,0,2,49,0.0,0,256,1,61,93.0,238,27.7,71,134.0,78,9,71.9,184,741,303,5.0,12.1,3.11
Alvin Kamara,11822,HB,NO,9,0.7,16,85.9,80.0,4,5,0,6.9,5,29,20,0,75.1,59.1,85.2,64.9,92.8,0.0,0,0,52,6.8,18,263,0,67,88.6,233,11.0,29,118.4,78,4,10.3,27,648,618,9.2,9.7,2.78
Travis Kelce,7844,TE,KC,9,8.3,6,76.3,14.3,1,7,0,0.0,0,42,16,1,90.7,41.8,91.4,68.6,91.1,36.4,134,1,45,6.3,23,368,3,58,88.0,324,23.9,88,128.7,76,6,38.0,140,769,362,6.2,13.3,2.37
Tyler Boyd,10689,WR,CIN,9,8.7,4,80.0,75.0,6,8,0,1.6,1,37,7,1,89.9,45.8,80.3,,79.3,0.5,2,2,25,0.0,0,378,1,60,95.8,362,86.0,325,103.6,75,3,13.5,51,625,186,3.1,10.4,1.73
Cooper Kupp,11824,WR,LA,9,7.2,8,71.6,50.0,3,6,0,8.6,5,25,26,0,60.4,55.5,76.0,72.6,71.1,0.0,0,2,55,2.4,8,329,0,53,93.3,307,62.6,206,92.0,74,2,37.4,123,577,330,6.2,10.9,1.88
Tyreek Hill,10799,WR,KC,9,14.8,7,61.1,20.0,1,5,0,8.3,4,30,16,0,61.1,80.3,74.8,,74.6,0.6,2,0,54,0.0,0,359,1,44,94.4,339,57.7,207,130.2,72,9,40.4,145,650,182,4.1,14.8,1.92
Darren Waller,9637,TE,LV,9,6.5,4,73.6,71.4,10,14,0,3.6,2,30,23,1,80.0,38.1,73.1,57.6,77.5,53.1,172,1,24,11.4,37,324,1,53,82.7,268,22.2,72,101.1,72,4,23.1,75,431,250,4.7,8.1,1.61
D.J. Moore,48267,WR,CAR,10,12.8,7,57.4,38.5,5,13,0,15.2,7,33,5,0,43.1,78.1,71.4,,71.9,0.0,0,4,74,0.0,0,382,3,39,93.5,357,23.6,90,90.1,68,4,76.4,292,736,255,6.5,18.9,2.06
D.K. Metcalf,47864,WR,SEA,9,14.8,8,66.2,37.5,6,16,0,10.0,5,35,29,1,61.4,28.5,82.1,68.7,80.2,0.2,1,3,62,0.7,3,404,0,45,94.3,381,14.6,59,128.1,68,8,85.1,344,816,228,5.1,18.1,2.14
JuJu Smith-Schuster,11817,WR,PIT,9,6.5,4,79.4,40.0,4,10,0,1.8,1,29,25,0,88.6,80.2,73.1,,72.7,0.0,0,2,31,0.0,0,364,0,54,92.6,337,81.6,297,110.5,68,5,18.4,67,516,258,4.8,9.6,1.53
A.J. Green,6156,WR,CIN,9,14.4,3,46.3,41.4,12,29,0,8.8,3,21,7,0,61.5,77.1,63.9,,63.6,0.0,0,1,22,0.0,0,328,2,31,96.0,315,22.6,74,54.1,67,0,77.4,254,316,57,1.8,10.2,1.0
Jerry Jeudy,61103,WR,DEN,9,15.3,7,51.5,40.0,6,15,0,12.8,5,28,10,2,44.4,28.2,68.3,,68.2,0.0,0,5,48,0.0,0,330,2,34,94.5,312,47.9,158,58.4,66,2,52.1,172,552,143,4.2,16.2,1.77
CeeDee Lamb,61570,WR,DAL,9,10.7,4,66.7,27.3,3,11,0,10.2,5,29,9,1,45.9,51.2,66.6,66.2,69.3,0.0,0,1,43,0.3,1,325,4,44,96.3,313,92.6,301,104.0,66,3,7.1,23,595,169,3.8,13.5,1.9
Cole Beasley,7330,WR,BUF,10,7.8,3,84.6,85.7,6,7,0,1.8,1,34,4,0,87.9,79.8,82.6,,84.1,0.0,0,1,29,0.0,0,325,1,55,92.3,300,90.8,295,116.8,65,3,8.6,28,642,230,4.2,11.7,2.14
Adam Thielen,8288,WR,MIN,9,14.0,3,64.1,36.8,7,19,0,8.9,4,29,18,0,59.9,79.0,84.8,,85.9,0.0,0,4,39,0.0,0,281,0,41,92.5,260,22.8,64,103.1,64,9,77.2,217,523,85,2.1,12.8,2.01
Brandin Cooks,8655,WR,HST,9,10.9,2,67.2,33.3,4,12,0,6.5,3,24,13,0,68.8,78.6,75.2,,74.4,0.0,0,2,57,0.0,0,327,0,43,97.2,318,30.6,100,96.4,64,3,69.4,227,549,204,4.7,12.8,1.73
