player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Stefon Diggs,9579,WR,BUF,9,11.1,10,71.6,53.8,7,13,0,10.0,7,35,4,0,48.1,80.7,80.0,,80.6,0.0,0,1,49,0.0,0,363,4,63,93.7,340,32.5,118,106.9,88,3,67.5,245,813,204,3.2,12.9,2.39
Allen Robinson II,8696,WR,CHI,9,11.0,6,67.1,38.9,14,36,0,0.0,0,34,6,0,90.7,80.3,80.7,,80.9,0.3,1,4,42,0.0,0,370,0,57,96.8,358,30.8,114,85.0,85,3,68.6,254,712,159,2.8,12.5,1.99
Keenan Allen,7857,WR,LAC,8,8.1,7,76.5,61.1,11,18,1,0.0,0,39,27,2,90.8,80.8,88.0,73.3,88.3,0.6,2,3,28,0.6,2,309,1,62,92.2,285,45.0,139,100.4,81,4,54.0,167,651,289,4.7,10.5,2.28
Amari Cooper,9437,WR,DAL,9,9.0,7,73.8,50.0,5,10,1,3.3,2,34,9,0,82.8,80.9,76.6,,76.8,0.3,1,3,58,0.0,0,382,1,59,96.9,370,23.6,90,90.4,80,2,76.2,291,655,218,3.7,11.1,1.77
Robby Anderson,11254,WR,CAR,9,9.8,3,75.9,50.0,7,14,0,3.2,2,34,5,1,77.2,44.8,78.2,,79.2,0.9,3,1,75,0.0,0,335,1,60,93.4,313,32.5,109,103.9,79,1,66.3,222,751,337,5.6,12.5,2.4
Travis Kelce,7844,TE,KC,9,8.3,6,76.3,14.3,1,7,0,0.0,0,42,16,1,90.7,41.8,91.4,68.6,91.1,36.4,134,1,45,6.3,23,368,3,58,88.0,324,23.9,88,128.7,76,6,38.0,140,769,362,6.2,13.3,2.37
Terry McLaurin,48229,WR,WAS,8,10.2,11,67.6,50.0,4,8,0,2.0,1,32,32,0,86.5,79.5,81.2,,81.0,0.0,0,2,68,0.0,0,324,1,50,95.1,308,28.1,91,99.6,74,3,71.6,232,692,367,7.3,13.8,2.25
DeAndre Hopkins,7808,WR,ARZ,8,8.7,11,82.2,70.0,7,10,0,1.6,1,39,1,1,89.9,42.9,85.4,,86.1,0.0,0,1,60,0.0,0,321,2,60,93.1,299,7.5,24,116.6,73,3,92.5,297,734,287,4.8,12.2,2.45
Tyreek Hill,10799,WR,KC,9,14.8,7,61.1,20.0,1,5,0,8.3,4,30,16,0,61.1,80.3,74.8,,74.6,0.6,2,0,54,0.0,0,359,1,44,94.4,339,57.7,207,130.2,72,9,40.4,145,650,182,4.1,14.8,1.92
Tyler Lockett,9502,WR,SEA,8,11.0,3,74.6,57.1,4,7,0,10.2,6,32,29,0,53.5,79.9,78.7,,79.1,1.1,4,1,47,0.0,0,354,2,53,94.6,335,60.7,215,127.4,71,7,37.9,134,615,164,3.1,11.6,1.84
Alvin Kamara,11822,HB,NO,8,0.7,15,85.7,100.0,2,2,0,7.7,5,25,20,0,71.6,56.2,82.9,63.1,91.8,0.0,0,0,52,7.1,17,241,0,60,88.8,214,9.5,23,114.6,70,3,10.4,25,565,544,9.1,9.4,2.64
Cooper Kupp,11824,WR,LA,8,7.0,7,70.6,50.0,3,6,0,9.4,5,24,26,0,57.3,53.9,74.7,72.1,69.9,0.0,0,2,55,2.3,7,298,0,48,93.0,277,62.1,185,90.7,68,2,37.9,113,527,310,6.5,11.0,1.9
Davante Adams,8688,WR,GB,6,10.0,1,79.1,54.5,6,11,1,0.0,0,36,12,0,90.5,79.8,91.9,,91.8,0.0,0,2,49,0.0,0,221,1,53,93.7,207,27.1,60,135.8,67,8,72.4,160,675,254,4.8,12.7,3.26
Tyler Boyd,10689,WR,CIN,8,8.9,4,80.6,71.4,5,7,0,1.8,1,36,7,1,87.9,42.8,81.7,,81.3,0.6,2,2,25,0.0,0,341,1,54,95.3,325,84.8,289,105.5,67,3,14.7,50,584,165,3.1,10.8,1.8
Darren Waller,9637,TE,LV,8,5.9,4,74.6,69.2,9,13,0,2.0,1,27,23,1,86.2,36.0,74.4,55.7,78.7,54.8,161,1,23,11.6,34,294,0,50,83.3,245,21.4,63,102.5,67,4,22.4,66,394,241,4.8,7.9,1.61
CeeDee Lamb,61570,WR,DAL,9,10.7,4,66.7,27.3,3,11,0,10.2,5,29,9,1,45.9,51.2,66.6,66.2,69.3,0.0,0,1,43,0.3,1,325,4,44,96.3,313,92.6,301,104.0,66,3,7.1,23,595,169,3.8,13.5,1.9
D.K. Metcalf,47864,WR,SEA,8,14.5,8,67.2,37.5,6,16,0,10.4,5,33,29,1,60.0,28.2,84.7,68.7,83.1,0.0,0,3,62,0.8,3,354,0,43,93.8,332,13.8,49,129.4,64,8,86.2,305,788,224,5.2,18.3,2.37
Calvin Ridley,48262,WR,ATL,8,15.9,7,68.3,50.0,6,12,0,4.4,2,34,2,0,75.8,79.1,81.6,,81.5,0.0,0,3,63,0.0,0,297,3,43,95.6,284,10.4,31,114.3,63,6,89.6,266,657,113,2.6,15.3,2.31
A.J. Green,6156,WR,CIN,8,14.2,3,50.0,44.4,12,27,0,6.1,2,21,7,0,70.5,77.1,66.6,,66.4,0.0,0,1,22,0.0,0,293,2,31,95.6,280,20.8,61,58.3,62,0,79.2,232,316,57,1.8,10.2,1.13
D.J. Moore,48267,WR,CAR,9,12.4,6,57.4,45.5,5,11,0,16.7,7,29,5,0,39.2,77.6,70.1,,70.7,0.0,0,3,74,0.0,0,349,3,35,93.4,326,23.8,83,89.5,61,3,76.2,266,640,214,6.1,18.3,1.96
Evan Engram,11778,TE,NYG,9,5.6,5,62.1,22.2,2,9,0,14.3,6,19,21,0,43.1,79.2,56.5,54.9,59.4,40.1,138,4,30,5.8,20,344,2,36,88.1,303,45.9,158,54.7,58,1,13.1,45,332,164,4.6,9.2,1.1
Jerry Jeudy,61103,WR,DEN,8,15.1,6,51.7,38.5,5,13,0,14.3,5,24,10,2,40.0,27.2,66.9,,66.8,0.0,0,4,48,0.0,0,281,2,30,94.7,266,54.1,152,62.7,58,2,45.9,129,484,138,4.6,16.1,1.82
Adam Thielen,8288,WR,MIN,8,14.4,3,64.9,35.3,6,17,0,5.1,2,25,18,0,73.2,78.5,86.6,,87.7,0.0,0,3,39,0.0,0,243,0,37,91.8,223,21.0,51,108.9,57,7,79.0,192,480,79,2.1,13.0,2.15
Brandin Cooks,8655,WR,HST,8,11.6,2,66.1,33.3,4,12,0,7.5,3,24,13,0,65.0,77.9,76.7,,76.2,0.0,0,2,57,0.0,0,292,0,37,97.3,284,31.2,91,98.1,56,3,68.8,201,510,174,4.7,13.8,1.8
JuJu Smith-Schuster,11817,WR,PIT,8,6.2,3,81.8,44.4,4,9,0,0.0,0,25,25,0,90.4,79.3,73.0,,72.9,0.0,0,2,31,0.0,0,314,0,45,93.0,292,81.2,255,109.0,55,4,18.8,59,439,236,5.2,9.8,1.5
Darius Slayton,25578,WR,NYG,9,13.4,6,60.0,33.3,3,9,1,8.3,3,27,21,1,61.2,28.7,72.6,,71.8,0.0,0,2,41,0.0,0,354,1,33,93.5,331,16.9,60,92.3,55,3,83.1,294,491,105,3.2,14.9,1.48
